PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
;;;Sonata à 3 Liuto - Violino - Violoncello del Sig. Kropffgans;;;;;;
1;F dur;2r;Larghetto;Johann Kropfgans;;;;3/8;",,d/ | (3[,,d{,a}/4] ,,b ,,a) [,,a{,a}/] {,a}/4 ,,d | [,ab{5}/] \
[,,de{,a}] ,/4 ,,d/4 | (,,d/4 ,,a) a ,,d [e{,a}] ,,d | \
[,,'b{a}/] {,,a} {4} | "
2;F dur;2v;Allegro Molto;Johann Kropfgans;;;;2/4;",,d/ | ['a{,a}3/4] ,c/8 a e/ [,,d,,a] | [,a,,,b/] [,,d,,a] \
[,,b{a}] [,,a{,a}] | ['a{,a}3/4] ,c/8 a e/ [,,d,,a] | \
[,a,,b/] [,,d,,a] [,,b{a}] [,,a{,a}] | "
3;F dur;3v;Menuet;Johann Kropfgans;;;;3/8;"(3[h{,a}/4] f ,h) ,f/ a | [,'c/] {4} [a{,,,a}] | (3,d/4 ,c \
,a) ,,d/ [,,b{,,a}] | [,,b{,a}/] ,,a [,,b{a}] | [,,d,,a/] \
(,,b/4 ,,a) ([,,,c{5}] ,,,a) | "
4;d moll;4r;Trio;Johann Kropfgans;;;;3/8;"[ed/] ,,,,a {,,,a}/4 e | [ed/] ,,,,a {,,,a}/4 e | [ed/] \
[cc] [aa] | [aa,,a/] [,ce] {6} | (d/4 e) ,c a ,,e ,a | "
5;F dur;4v;Un pocco presto;Johann Kropfgans;;;;6/8;"h/ | [h{,a}/] ,h a [a,,,a1] ,,h/ | {4}/ ,f f [f{,a}1] ,h/ | \
,,,,,a/ (h a) [a{4}1] ,,h/ | ,,,h/ ,f f [f{,a}1] ,h/ | "
6;F dur;4v;Polaca;Johann Kropfgans;;;;3/4;"[,,aa{,a}1] [,a,a,b] [,,da,a] | [,,a{,a}/] (,,b/4 ,,a) \
[,a,,,b1] [,,d,,a] | [,,b{a}/] {,,a}/4 {,a} {a}/ {4} \
[,,'a{,a}1] | [,,b{a}/] {,,a}/4 {,a} {a}/ {4} [,,'a{,a}1] | "
;;;"6r-8r Violin part; 1v+8v Violoncello";;;;;;
