PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
;;;ff. 1v- 74v Various polyphonic compositions (staff);;;;;;;
1;;75v;Corrente;Fabio Costantini;;Guitar;;3;",,,,a/ | [abcca3/2] ,d/ ,b ,a | [abc1] ,,,,a f | \
[e,,,c3/2] c/ e1 | [f,,,e3/2] d/ b a | [bdca2] [,abc1] | \
[,bcd1] ,d3/2 a/ |";italian7tab
2;;75v;Balletto de Can..?..;Fabio Costantini;;Guitar;;3;",,c1 | [,d,a2] ,,c1 | [,d,a2] [a,,,a1] | [c,,a3/2] d/ f1 | \
[c,,a2] [a,,,e1] | [c,,,a3/2] e/ f1 | [aa,c2] e1 | \
[acc,a2] ,,c1 | [acc2] [c,,a1] |";italian7tab
3;;77v;Canario;Fabio Costantini;;Guitar;;none;"[,c,a/] a [cdca1] a ,d [accca] [cdca] [caa{a}] [accca] [cdca] || \
c/ [c,,a] a ,d [acc,a1] ,,,a ,,a [,cc] ,,,a ||";italian7tab
4;;77v;Corrente;Fabio Costantini;;Guitar;;3;"f/ | [f,,,a3/2] d/ b a | [bdca1] [ad,,a3/2] ,c | \
[adca2] [abcca1] | [bdd,b3/2] ,b/ ,d a | \
[bdd,,b1] [bb,,d1] {10}/ a | [bbcd1] y/ f d b |";italian7tab
5;;78r;Passagallij;Fabio Costantini;proceeds on f. 76v-77r;Guitar;;3;"[daa1] ,,,,d/ ,,,,c ,,,,a1 | {a}2 [cdca3/2] f/ [ca1] c | \
[aba,d2] {10}1 [dd] a [c,,,a] | [d,,,c2] [ccda] {9}1 c | \
[daa{a}2] ||";italian7tab
6;;78v;Ballo d'Emilio;Fabio Costantini;;Guitar;;C;"[dda{a}/] c d f [daa1] | [cd,a1] [aaac] c a/ c | \
[d,,c1] [,d,,c] [aba,d] c/ [d,,a1] a/ [c,,a1] | \
d [f,,,a] c [daa{a}1] |";italian7tab
7;;79r;Corrente;Fabio Costantini;;Guitar;;3;",d/ a c d | f1 c f | [d,,c1] [a,,,e/] f d f | \
[c,,a1] [,d,,c/] d c d | [a,,,e1] [,c,,a/] c a c |";italian7tab
8;;81v;Passagallij;Fabio Costantini;;Guitar;;none;"[bdca1] {9}/ ,c ,d a [bdc{9}2] [abcca1] a/ c [dda,b2] {a}/ \
,c ,d a [bdca2] [accca1] ,a/ ,c | [bdca1] {9} :||:";italian7tab
9;;82v;Ballo di Mantoa;Fabio Costantini;;Guitar;;C;"[bdca/] a b d [abcca1] {12}/ ,,d | ,,c/ ,,,d ,,a ,,,c [bbcda] ,,c ,,a ,,,d | \
[aba,d/] b d a [bdc{9}] b a ,d |";italian7tab
10;;82v;Segue Variata;Fabio Costantini;;Guitar;;C;",d/ ,c ,d a [b,,a] a b d [bbcd/] ,,a/4 ,,c ,,d ,,c ,,a ,,,d | \
[,b,c/4] ,,,a ,,,c ,,,d ,,a ,,,d ,,a ,,,c [bbcd]";italian7tab
11;;83v;Preludio;Fabio Costantini;;Guitar;;none;",,,,a/4 ,,,c ,,c ,b a ,b ,,c ,,,c ,,,,a \
a c e f ,a ,b ,d a ,,b ,c ,a ,b ,,,,c ,,,,d ,a";italian7tab
12;;83v;Passagally;Fabio Costantini;;Guitar;;3;"[abcca3/2] ,d/ a ,a | [abcca2] [aaa] ,,,c1 ,b | \
[bdcd2] ,,,a1 a ,a ,d | [abcca2] [,,cc1] [,acc] {8} ,,b | \
[abcca2] ||";italian7tab
13;;85r;Ruggieri;Fabio Costantini;;Guitar;;C;",d1 a | [cd,a2] {9} | [daa{a}2] [ac,,a] | [cd,a2] {9} | \
[cd2] ,d1 a | [cd,a2] [a,,,e] | [,d,,c2] [aab1] ,d | \
[ac,,a2] {12} | [ac2] a1 ,d |";italian7tab
14;;85v;Segue Variato;Fabio Costantini;;Guitar;;C;",d1 a | [cd,a2] {9} | [daa{a}2] [f,,,a] | [cd,a3/2] a/ c1 d | \
[cd,a2] ,d1 a | [c,,a1] d/ c [a,,,e1] c/ a |";italian7tab
15;;86r;Pauaniglia;Fabio Costantini;;Guitar;;C;"[,d,a3/2] b/ a1 ,d | [ac,,a3/2] ,a/ ,c1 ,d | [ac,,a2] {12} | \
[bd,a3/2] ,c/ ,d1 a | [bd,a3/2] b/ a1 ,c | \
[ab,,d2/2] ,a/ ,b1 ,d |";italian7tab
16;;86v;Fedele;Fabio Costantini;;Guitar;;3;"a1 ,d | [,c,,a3/2] ,a/ ,c1 | [,d,,c1] a b | [ab,,d2] {10}1 | \
[ab1] d b | [a,,,d3/2] b/ d1 | [b,,a1] a ,d |";italian7tab
17;;86v;Segue;Fabio Costantini;;Guitar;;3;"(d/ b a) ,d | [,c,,a1] ,,c ,c | [,d,,b1] (d/ b a) ,d | [ac,,a2] ,,,,a1 | \
[ab1] (d/ b a) ,d | [a,,,d1] [,d,,b] [,c,,a] |";italian7tab
18;;87r;Spagnioletta;Fabio Costantini;;Guitar;;C;",d/ a | [b,,a1] a/ b [a,,,d1] ,,,a/ ,,,c | \
[bb,d1] y [,b,,a] ,d/ a | [,d,,b1] a/ b [a,,,d1] ,,,a/ ,,,c |";italian7tab
19;;87r;Segue;Fabio Costantini;;Guitar;;3;",d/ ,c ,d a | [,d,a3/2] a/ [b,,a1] | [a,,,d/] ,d a b d a | \
[bb,d2] ,,,d1 | ,,,,a/ ,b ,d a b a |";italian7tab
20;;87v;Ciaccona;Fabio Costantini;;Guitar;;3;"[aba,d1] {10} ,a | [aba,d1] [daa] {a} | [abcca1] ,,,a a | \
[bbcd1] [dda] {a} | [aba,d1] || {10}/ ,a ,b ,d | \
[aba,d1] [daa] {a} |";italian7tab
21;;88v;Passagally;Fabio Costantini;proceeds on f. 79v-80v;Guitar;;C;"[aaacc2] a1 c | [daa{a}2] [accca1] d c a | \
[cdca2] {9}1 c a ,d | [abcca2] [ceeec1] ,a ,c ,e ||";italian7tab
22;;80v;Venetiana;Fabio Costantini;;Guitar;;3;"[aba,d2] [ab] [bbcd] | [daa{a}1] b [aba,d2] {10} | \
[,d,,c3/2] a/ [abcca2] {12} | ,b/ a ,,b [,,c,a] | \
,,c/ ,,a ,,,,a ,,,,c [a,,,d1] |";italian7tab
23;;80v;Segue;Fabio Costantini;;Guitar;;none;"[aba,d2] [aba1] [bbcd2] [daa1] (b/ a) | \
,d [aba,d1] {10} [,d,,c1] | a/ [,b,,a] ,b ,a ,,b | \
[abcca] {12} ,,a |";italian7tab
24;;80r;Pastorale;Fabio Costantini;f.81r empty;Guitar;;C;"[,d,,a3/2] ,,c/ [,d,a3/2] ,,c/ | [,aa/2] ,,c/ [,aa3/2] [,c,c/] || \
[,d,a3/2] f/ [c,,,a1] d/ f | [d,,c1] c/ d [a,,,e1] c/ d |";italian7tab
