PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
;;;Flores musicae, hoc est, suavissimae et lepidissimae cantiones, madrigalia vulgus nominat, / Libri Primi, qui selectissima italorum madrigalia praecipue continent;;;;;;
1;;A1r;1. Ecco chio lasso il core à 6 voc, incerto;;;OT;;C;"a3/4 ,e/4 ,c ,e ,c/8 ,e ,c ,e ,f/4 c/8 a c/4 a c a/ c | \
,,,,c3/8 d/8 d/4 c d/"
2a;;A1v;2. Eran Capei d'oro p'aura sparti à 5;Giovanni Maria Nanino;;OT;;C;"[,efec3/2] [,efec/] [,efec/4] ,f/8 ,e ,c/4 ,e \
[acd,a/8] ,d ,c ,a ,,d ,a ,c ,d a ,d a c a c d a [fdf,,d/]"
2b;;A2v;Seconda parte;;;OT;;C;",,,,c/ ,,,,e/4 ,,,b ,,,c/ ,,,b/4 ,,,c ,,,b ,,,,c ,,,,e ,,,b [,abc,a/] ,,,,,a | \
[,aaac/4] ,,d ,,b/ ,,a [,aba,d3/4] ,,b/4 [,bdca] ,,,,d"
3;;A3r;3. Chi fara fed'al cielo à 5;Allessandro Strigio;;OT;;C;"[,cdca/] ,a ,c/4 ,a ,c ,d [,cdca/8] ,a ,,d ,,c ,,a ,,c ,,d \
,a ,c ,a ,,d ,a ,c ,d a ,c |"
4;;A4r;4. Sola soletta à 5;Girolamo Conversi;;OT;;C;f/4 d c d f/ f h/4 f/8 h f/4 d/8 f d/4 c/8 d c/4 a/8 c |
5;;A4v;5. Liquide perle amor à 5;Luca Marentio;;OT;ConcR1483;C;a/ a/4 a c/8 a c/4 a c/ e/4 ,f ,f ,f [fh/4] h/8 f e/4 f |
6;;A5r;6. Ditemi o diva mia à 5;Gironimo Vespa;;OT;;C;"[cdda/4] a c/8 a c d [cdda/] [cdda] [acd,a/4] ,d/8 a \
,d/4 ,c [,dfec] ,e/8 ,,f ,,d/4 ,,f |"
7;;A6r;7. Sappi Signior à 5;Pietro Vinci;;OT;;C;",,a1 ,,a/ ,,a [ccde,c/4] e f e c ,f ,d ,f | \
[ccde3/4] [ccde/4] [ccde,c/8] f e c [ee,de/] c"
8a;;A6v;8. Scopriro à 5 - prima partita;Giovanni Maria Nanino;;OT;;C;"[fhi,f/4] ,f ,h/8 ,f ,h ,i [fhi,f/] [ffhh] [hiif/4] f \
h/8 f h i [fhi,f/] [fhi,f] | [f,d3/4] [ea/4] [cdda/] [fd/4] a"
8b;;B1r;Seconda parte ad madrigale Scopriro;Giovanni Maria Nanino;;OT;;C;",a/ ,a [cdf] [cdf,c] [fcdc] ,d [effc] [fd,e/4] ,c | \
[ha,g/] [f,d/4] c [edf/] [ca/4] ,,c [hdde3/4] [h,,,,h/4] \
[hhhe] g"
9;;B2r;9.3Chi per voi non sospira à 5;Noe Faignient;;OT;;C;",a1 ,a/ ,c1 [d/] c [a,d] | \
[cdf3/2] e/ [cdf] e [fc,c] ,,d [,cdc] ,a | [,cd] a [cd] [cd,a]"
10;;B3r;10. Se pensando al partir à 6;Giovanni Pietro Manenti;;OT;ConcR1942;C;"[,,de/4] ,,c/8 ,,d ,,c ,,d ,,f/ [,,de] [,,de] [,ccde] [,cdc] [,ccc] ,c | \
[,acc/] [,cd,e] ,,d [cdda] [cdf] ,,,,c [,ccde3/4] ,a/4 |"
11;;B4r;11. Donna Crudel à 5;Giovanni Ferretti;;OT;ConcR869;C;"[ffh,a3/4] h/4 f e ,h e ,,,,,,a/8 [fdda] e c ,f c e f \
[cffc,a/4] c/8 e f/4 e |"
12;;B4v;12. Come posso io morir à 5;Giovanni Ferretti;;OT;ConcR2409;C;"[acd,a/4] ,d/8 a c/4 e [fcd,a/4] e/8 f e/4 c/ [effc,a1] [cefec/] [cefec] | \
[ea,c,a/4] c/8 e [fc,ca/4] e/8 f [ha,f,a/4]"
13a;;B4v;13. Vestivi Colli à 5;Gianetta Palaestina;;OT;ConcR861;C;",a1 ,a/8 ,,e ,a ,c ,e ,a ,c ,e [a,,c/4] \
,d/8 ,b ,a ,,d ,,b ,,a ,,b/4 ,,,c [a,b] ,,d |"
13b;;B6r;Seconda parte, Cosi le chiome;Gianetta Palaestina;;OT;ConcR2923;C;",,c/ ,,,a/4 ,,,c ,,,a/8 ,,,c ,,,a ,,,c ,,a/4 \
[,ab/8] ,,a ,,b ,,a ,,b ,,d ,a ,,d ,,b ,,a ,,,c ,,a ,,b ,,d |"
14;;C1r;14. Morir non puo il core à 5;Giovanni Maria Nanino;;OT;;C;"f/8 d c ,f c ,f ,d ,c ,d ,c ,,f ,,d ,,f ,c ,d a f/4 d \
f/8 d f h f/ f |"
15;;C2r;15. Morir puo vostro core à 5 - Risposta;;;OT;;C;",d/4 ,c ,d/8 ,c ,a ,c ,d ,a ,c ,d a ,d ,c ,d z/ \
[fc/8] d f [fd] ,c/4 ,d [,,da] ,,b/8 ,,d |"
16;;C2v;16. Maso tempo à 5;Girolamo Conversi;;OT;;C;",,,c/4 ,,a/8 ,,b ,,d/4 ,,d ,,b/ ,,b/4 ,,d [,a,,c] \
,,d/8 ,a [f,gh/4] ,i/8 f [hiif/] [d,,f/4] ,,,h |"
17a;;C3r;17. Ahi chi mi rompe à 5;Filippo de Monte;;OT;;C;"[hd,f/4] f h f [hd,f] f d f [dfg] ,h/8 d ,h/4 d [ffg/] [cef1] \
[ab/] [cef/4] ,c ,e/8 ,c ,e ,f"
17b;;C4r;Seconda parte;Filippo de Monte;;OT;;C;"[hdff/4] f h/8 f d f [fc,e/4] d/8 f [df,c/4] c/8 d \
[cef/4] ,c ,e/8 ,c ,e ,f [aacc] ,c ,d a"
18;;C5r;18. Sei tanto gratioso à 5;Giovanni Ferretti;;OT;;C;[acd,a3/8] ,a/8 ,c ,a ,c ,d [aac,,a/4] ,d/8 ,c ,a ,c ,d ,a [acd,a/] [acd,a1] [acd,a/] |
19;;C5v;19. Madonna mia gentil ringratio amore à 5;Luca Marentio;;OT;ConcR818;C;",,a/8 ,,c ,,d ,,c ,,d ,,c ,,a ,,c ,,a ,,c ,,d \
,a ,,d ,,c ,,a ,a [cdf,c] ,f ,d ,c ,d ,c ,d ,f \
[cdf,c/4] ,d ,f c |"
20;;C6r;20. Bascami vita mia à 5;Giovanni Ferretti;;OT;;C;"[acd,a3/8] ,d/8 a ,d a c [dab,,a/] [da,c,a] \
[cef,c/4] ,f ,c ,e [aab,,a] ,d/8 ,c ,a ,c ,d a |"
21;;C6v;21. Torna amato mio bene à 5;Pomponio Nenna;;OT;;C;"[kllh3/4] h/4 k l k h k/ [hff,h3/4] [ghhe/4] [ghhe/] [h,ik,g] | \
[ecc,e/4] c ,f c [ecc,e3/8] c/8 e/4 c e
"
22a;;D1r;22. Non so s'amor à 6 voc;Stefano Felis;;OT;;C;"[abd,a/8] ,a ,,d ,,b ,,d ,a ,b ,d a ,d ,b ,a ,,d ,a ,b ,d \
[aacc3/4] c/4 [dfg,d/] [bdda1]"
22b;;D1v;Seconda parte;;;OT;;C;"[,bdca/4] ,a ,b ,d a/ [,bdca] [aacc,a/4] ,a a/ c [aa,,,a/4] ,c | \
[cef,c1] [cef,c/] [cef,c] [effc] c/4 e [fcd,a/] [fcd,a] |"
22c;;D2v;Tertia parte;;;OT;;C;",,d/ ,,c/4 ,,d ,a/ ,c ,e a c e | [f,d/] f [da,c/4] ,c \
,d/8 ,c ,a ,c [c,de/] [a,b] [cbd] [eef] |"
23;;D3r;23. Mirate che mi à 6;Giovanni Ferretti;;OT;;C;"[fdda/4] d f/8 d c d [fcd,a/4] d/8 f [cdf,c] d f c \
[ddf,,d/4] h/8 d [fcd,,c] c d f [hdf,,d/4]"
24;;D4r;24. Moriro di dolor à 6;Giovanni di Macque;;OT;;C;"[ccee/] ,f c/4 ,f ,e ,c ,e ,f c/ [ceec/4] ,f/8 c ,f/4 c | \
[cef,c/4] e f c [dff/] ,f/4 c"
