PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
;;;Incipits prepared with the help of Sarge Gerbode's transcriptions on his website;;;;;;;
1a;;A1r;1. Benedicta es celorum. sex vocum. Prima pars. Iosquin de pres.;;;OT;ConcR1599;C;"[a,,c2] [a,,c3/4] ,,,b/4 ,,,c ,,,b ,,,c/8 ,,,b ,,,c ,,a | \
[a,c/4] ,,,c ,,a ,,c ,,d/8 ,,c ,,a ,,c ,,d/ [a,,c1] ,f |";germantab
1b;;A3r;Per ilud aue. Duum vocum. Secunda pars;;;OT;ConcR1600;C;",a2 [cd/4] ,c ,a ,c ,d a c e | [fd1] f/ ,c/4 ,a [fc1] ,,d/ ,a | \
[ec/4] ,a ,c ,e";germantab
1c;;A4r;Nunc mater exora natum. Tertia pars;;;OT;ConcR1601;C;",a1 ,a/4 ,c ,d ,a ,d ,c ,d/8 ,c ,a ,c | \
[,d,,c1] ,,,,c/ ,c/4 ,d [,c,,e/] ,a | [c,da1] [ca/4] e f c";germantab
2;;A4v;2. Tua est potentia.Quinq. vocum. Ioannes Mouton;;;OT;ConcR1803;C;",f2 [af] | [hf3/4] ,,i/8 ,f ,,i/ ,,h [h,f1] ,,i | \
[k,h,a1] ,,,h [kf,,a/] h ,l/ ,i/4 ,h | [,f,,h/] ,h ,i f";germantab
3a;;B1v;3. Vita in ligno moritur. quinque vocum. Ludwig Senfel. Prima pars;;;OT;ConcR1801;C;"a2 ,d | [a,,c/4] ,d a b a b d/8 a b d \
[b,,a/4] a ,d a b a b/8 ,d a b |";germantab
3b;;B2v;Qui prophetice. Secunda pars;;;OT;ConcR1991;C;"a2 [,df] | [a,d3/4] ,d/8 a b1 ,a [ab] | \
,d3/4 ,,f/4 ,,g ,,f ,,g/8 ,,f ,,d ,,f [,bd/4] ,d ,,b ,b";germantab
3c;;B3r;Qui Expansis. Tertia pars;;;OT;ConcR1992;C;",,,c2 ,,,c/4 ,,,a ,,,c ,,,d ,,,c/ ,,,a/4 ,,,,d | \
[,a,a2] [,a,c/4] ,,d ,,b ,,d ,a ,,d ,a/8 ,,b ,,d ,a |";germantab
4;;B4r;4. Creator omnium. quinque vocum. Adrianus Willart;;;OT;ConcR2092;C;",,d2 [,,d,a3/4] ,,c/4 ,,d ,,c ,,d/8 ,,c ,,d ,a | \
[ab,,a3/4] ,a/4 ,b ,a ,b/8 ,a ,b ,d \
[ab,,a/4] ,,,,c ,,,,d ,,,,c ,,,,a ,,,,c ,,,,d ,,,a |";germantab
5a;;C1r;4. In te domine speraui. quinque vocum. Prima pars. Iohan Lupus;;;OT;ConcR557;C;",,d2 ,,d1 ,,d/ ,,a/4 ,,c | \
,,d/4 ,,a ,,c ,,d ,a ,,d ,a/8 ,,d ,,c ,,a ,,c1 ,,a |";germantab
5b;;C2v;Et propter nomen tuum. Secunda pars;;;OT;ConcR1597;C;,a2 ,a1 ,a | ,c/ ,a/4 ,c ,e ,a ,c ,e a ,c ,e a c ,e a c |;germantab
6;;C4r;5. Si bona suscepimus. quinque vocum. Verdalot;;;OT;ConcR1526;C;",,,,c2 [,,a,c3/4] ,,,,a/4 ,,,,c ,,,,a ,,,,c/8 ,,,,a ,,,,e ,,,,c | \
[,,aa/4] ,,,,e ,,,a ,,,c ,,,a/ ,,,,e/4 ,,,,c [,,d,e1] ,,,,a |";germantab
