PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;;1;Almaine;;;OT;;C|;"Z | z1 [,aa/] [,,e,,c] | [,aa,c1] [,ca,,c] | [,da,c/] ,,,a [,c,,a] [,aa,c] | \
[,,e,,c/] ,,a X,,a1 | [,a,,c/4] ,,d ,a ,c ,d a [,ca,,c/] | \
[,aa,c1] [,ca,,c] |"
2;;1;Pavan by Thomas Moone(?);;;OT;;C|;"Z | z3/4 ,d/4 | [,bbc,a/] ,a ,a [,,aa] | [,,,cda/] ,,d/4 ,,b ,,d1 | \
[,ab,,a/] ,,,c ,,b ,,,a | [,,,cd/] ,,d/4 ,,b ,,a/ ,,,c | \
[,,abc3/2] [,aba,d/] | [,dff,d1] [,bdca] |"
