PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
1a;;2r;Languir me fais;;;OT;ConcR200;C;"[,daa/] a c a [,daa] ,b ,a ,,d | [,a,a,d/] ,,,,,c ,,,,,d ,,,,a [a,b,d] ,c ,d ,a | \
H[,c,ca] z1 [,c,ca] |";germantab
1b;;2r;Languir aliter;;;OT;ConcR200;C;"[,daa/] a c a [,daa] ,c ,d/4 ,c ,a ,,d | \
[,a,ac/] ,c ,d/4 ,c ,d ,a [,c,ca2] | z1 [,c,ca] [,daa] ,,,,c |";germantab
1c;;2v;Nachlauf;;;OT;;none;"[a,cc,a/] ,d/4 a c a ,e ,c ,a ,,d ,,c ,,d ,a ,,d ,,c ,,a \
[aacc/] ,,,,,a/4 ,,a";germantab
2;;3r;Ich armer poss ich hab khain;;;OT;;C;"[c,da1] d/4 c a ,d [c,da1] [ca,,c] | \
[c,da/] d a/4 ,d a c [da,,,d1] ,,b/4 ,,a ,,b ,,d |";germantab
3;;3v;Nach willen din;;;OT;ConcR2077;C;"[,dda/] ,,c ,,d ,a [,dda] ,d ,,a ,,,c | \
[,dda1] ,d [,da,c] ,,c | [,cd,a/] ,a ,c ,d [a,,c1] [cd,a] |";germantab
4;;3v;Auss diefer noth;Tobias Stemeis;;OT;ConcM17;C;"[aa,c,a2] [,ea,c1] [a,c,e] | [c,da/] a c e [cdda1] [cdda] | \
[acc,1] [cdda] [,adc] ,,,,a | \
[fcd,a1] ,,,,a/ ,,,,c ,,,,e ,,,a ,,,c ,,,e |";germantab
5;;4r;Praeludium;;Cancelled;OT;;C;"[d,bc2] [d,bc] | [a,d,d2] [a,d,d] | [f,g,a2] [f,g,a] | \
[c,da2] [c,da] | [dabc1] d/ c a ,d [a,bcd1] | \
[,bd,a2] [a,bcd/] ,d ,b ,a |";germantab
6a;;4r;Pasemezo;;;OT;;C;"[cdda2] [cdd1] ,,,a | [cdda1] a/ c d c a c | \
[dab,,d2] [dab1] ,,,,,d | [dab,,d/] ,,a ,,b ,,d ,,,,,d1 [dab] |";germantab
6b;;4v;Proportio;;;OT;;3;"[cdda1] | ,,,a/ a c d [cdda1] | ,,,a/ ,c ,d a [cdda1] | \
[dab,,d/] ,,a ,,b ,,d [dab,,d1] | [dab,,d/] ,,d ,a ,c ,d a |";germantab
7a;;5r;La ge(o)metrina chi(a)ren(zana);;;OT;ConcR2299;C;"[acd,a1] ,,d/ ,d a ,c ,d a | [cdda1] [cdd] [acd,a] [acd] | \
[,da,c1] ,,c/ ,,a ,,c ,,d ,,a ,,c | \
[acd,a1] [acd] [acd,a] [acd] |";germantab
7b;;6r;Saltarello di la Geometrina;;;OT;ConcR2300;3;"[acd,a/] ,d a ,c ,d a | [cdda1] [cdd] [acd,a] | \
[,da,c1] ,,c/ ,,a ,,d ,,c | [acd,a1] [acd] [acd,a] | \
[acd,a1] [acd/] [acd,a1] f/ |";germantab
8;;6v;Benzenouwer;;;OT;;C|;"[,dda1] [,dd/] ,,,a | [,da,c1] [,db,,d] | [a,,,d/] [,d,,c] [a,,,a/4] ,d a c | \
[da,,,d1] [da/] ,,,,,d | [a,,,d/] [c,,a] [da,,,d1] | \
[da1] ,d/4 ,a c d |";germantab
9;;7r;Schwarz knab;;;OT;ConcR2031;C;"c/ a c e | [fcd,a2] [fcd1] [fcd,a] | c/ a c e [fcd,a1] f/ e | \
[caa,c1] [a,c,e] [aaa,c] ,e |";germantab
10;;8r;Wo sol ich mich hin kheren;;;OT;ConcR2267;C;"[a,,c1] |: [a,bc1] [a,bc] [,da,c] [a,,cd] | \
[ca,,c1] ,,,,c/ ,,,,d [c,da1] [c,da] | \
[da,,,d1] [c,da] [c,da] [a,bc] | \
[,,a,c1] a/ ,e [a,,c,a1] [a,,c] :|";germantab
11;;8r;Bentzinouwer Cantilena;;;OT;;C|;"[fcd,a1] [fcd/] ,,,,a | c/4 a c e [fcd,a1] | \
[da,c/] c/4 d f d c a | [cdda1] [cdd/] ,,,a |";germantab
12;;8v;Bentzinouwer dantz;;;OT;;C|;"[a,,c,a1] [a,,c/] ,,,,,a | ,c/4 ,a ,c ,e [a,,c,a1] | \
[c,,ac/] a c/4 a c e | [fcd,a1] [fcd/] ,,,,a | \
,e/4 a c e [fcd,a1] |";germantab
13;;9r;Bentzinouwer Aliter;;;OT;;C|;"[fcd,a2] [fcd1] ,,,,a | [f,d1] ,,,,a [fcd,a2] | \
[da,c1] c d/ c d a | [c,da2] [c,d1] ,,,a | a/ c d a [cdda2] |";germantab
14;;9v;Spanioler;;;OT;Conc_4501;C;"[a,,c,a2] [a,,c1] ,,,,,a | ,b/ ,a ,b ,d [a,,c,a2] | \
a/ c d a c a ,d ,b | [,abc2] [ab1] ,,,c |";germantab
15;;10r;Buchssbaum tantzmass;;;OT;;C|;"[aa,,,a1] [aa,c/] ,,,,,a | ,,,c/4 ,,a ,,c ,,d ,a ,c ,e ,a | \
[a,c/] ,,,c ,,,,,a [ea] | [fcd,a1] [fcd/] ,,,,a |";germantab
16;;10r;Bonen lied tantz mass;;Finis MDLXIII;OT;;C|;",,,,a/ ,,c | ,,d/ ,a ,,d ,,c | [,,d,a1] [aabc] | \
[,cd,a1] [,,d,,c] | [a,d,e1] [a,d/] ,,,,e | [cd,a1] [ac,,a] | \
c/ a ,d ,c |";germantab
17;;10v;Ich waiss mir ein maitilin Tantz mas;;;OT;ConcR2301;C|;"[a,bc1] [a,b/] ,,,c | ,b/4 ,a ,b ,d [aabc1] | \
[,bd,a1] [,bd/] ,,,,a | [,dda1] [,dd/] ,,,a | \
,b/4 ,a ,b ,d [a,,cd1] |";germantab
18;;11r;Lapenleury tantz;;;OT;;C|;"[aabc1] [aab/] ,,,c | ,b/4 ,a ,b ,d [aabc1] | \
[,ea,c/] a c/4 a c ,e | [a,cc,a1] [a,cc/] ,,,,,a | \
,b/4 ,a ,b ,d [aabc1] |";germantab
