PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
;;;IV Suonate di Hasse / accomodate per il Liuto / fatte per La / Real Delfina di Francia;;;;;;
;;;Suonata I di Hasse;;Ad = A-Dur;Ad = A Major;;;
1;A dur;1v;[sans titre];;;;;C;",,,,,a1 {6} ',,a/ ,,,,,a/8 ,,,d ,,a ,,c [,,,,ce/] [,,ee,a] | \
[,,ee/] {,,a} [,,cd{,,,a}] [,,ee{4}] [,,ee{5}3/4] [,ac/4] \
([,,e(e/] [,,cd){,,a}]) | \
([,,c(d,a1] [,,ee)/]) ,/ ',,a/ ,,,,,a/8 ,,,d ,,a ,,c \
[,,,,ce/] [,,ee,a] | "
2;A dur;2v;[trippola];;;;;3/8;"[,c{6}/4] ,,e [,,c,,a] ,,a [,,,d,c] ,,,b | \
[,,,,c{4}/] [,,,,c{5}] [,,,,a{,,a}] | \
,,,,,e/4 ,,,,c ,,,,a ,,,,,e [,,,,e{,,,a}] ,,,,,a | \
[,,a{,,a}/] [,,,d{,,,a}] [,,a{4}] | \
[,,,,c{a}/4] ,,,d ,,c ,a [,,e,,a] ,c | "
3;a moll;3r;[Trio];;Da Capo subbito tutta l'altra trippola che attacca;;;3/8;",,,,c/ ,c ,a | \
[,,'d{6}1] [,,cc/] | \
,,a/ [e,,a] [c{,,a}] | \
['a{,,,a}1] [,c,,,d/] | \
[,a,,,c/] k [h,,,,a] | \
[h,,,a/4] g ,h ,g ,h g | \
[,g{,,a}/4] ,h 'e/ ,,,,,a | "
;;;Suonata II di Hasse;;Gd = G-Dur;Gd = G Major;;;
4;G dur;3v;[sans titre];;;;;C;",,,,a/ | \
[,,,cac{a}/4] ,,c ,,a ,,d ,,c ,a ,,d ,c [,,,b{,,,a}] \
,,a ,,,c ,,c ,,a ,,d [,,c{,,,a}] ,,a | \
[,,c{a}/4] ,,,c [,,d{,,a}] ,,a [,a{5}] ,,c [,,a{4}] ,,,c \
[,,,'b{,,,a}/] [,,,c{a}] ,/ ,,,,a | "
5;G dur;4r;Allegretto;;;;;3/4;"[,acc{a}1] {a} [cacc/4] ,a3/4 | \
[,cab3/4] ,a/4 [,a,ba3/4] ,,d/4 [,,dcc3/4] ,,c/4 | \
[,,a,cd/4] ,,d3/4 [,,c,a/4] ,,a3/4 [,,,c{,,,a}/4] ,,,b3/4 | \
[,,,cac{a}1] [,,,,ac] ,,,,,a | "
;;;Suonata III del Sig Hasse;;Fd = F-Dur;Fd = F Major;;;
6;F dur;5v;Allegro mà [non troppo?];;;;;C;",,,a1 {,a}/ ,/4 :: ,,d/4 [,,d{,a}/] [,,d{a}] [,,d,,a] [,,d{a}] | \
[,,d{,a}/] ,,,,,a/4 {a} (3{,a}/ ,a ,c) (3a/ ,c a) ,,d/ \
,,,,,a/4 {a} (3{,a}/ ,a ,c) (3a/ ,c a) | "
7;F dur;7r;Alla Pollaca;;;;;3/4;"{,a}/4 ,,,,,d ,,,a ,,a [,,aa{4}1] [,,,'cc{4}] | \
[,,aa/] ,,,a/4 ,,,,c ,,,a/ ,,,,,d ,,,,,a {,a} | \
{,a}/4 ,,,a ,,a ,,d [,,de{6}1] [,,bc{5}] | \
[,,de/] ,,,a/4 ,,,,c ,,,a/ ,,,,,d ,,,,,a {,a} | "
8;F dur;7v;Allegro;;;;;3/8;"(3[,,,a{,a}/] ,,a ,,d) [a,d,,a3/8] a/8 [c{,a}3/8] e/8 | \
[,,d{,,a}/] [,,b{4}] [,,a{,a}] | \
(3[,,,,a{5}/] ,,b ,,a) (3[,,,c,b/] ,a ,,d) (3,,b/ ,,a ,,c) | \
[,,,a{4}/] ,,,,c [,,,a{,a}] | "
;;;Suonata IV di Hasse;;Ad = A-Dur;Ad = A Major;;;
9;A dur;8v;[sans titre];;;;;3/8;"(3[,,e,,a/] ,e ,c) ,,a/ [,,,'da{5}] | \
[,,,dc{4}/4] ,,a ,,e ,c d e | \
[d,a,a/4] b [,c,,c] ,a [,,ed{,,a}] ,,c | \
[,,ee/4] ,,,,c ,,,,,e ,,,,,a [,,c,c] {,,a} | "
10;A dur;9r;Allegretto;;;;;2/4;",c/ | \
,a/4 ,,e ,,c ,,a [,,a,c] ,,,d ,,,b ,,,,c | \
,,a/4 ,,,,,e ,,,,,c ,,,,,a ,,,,,a {a} {,a} {,,a} | \
[,,ee,a3/4] (,,c/8 ,,e) [,ac{,,,a}/] [,,ee] | \
[,,eec1] [,,cd{,,a}/] ,,,,c | "
