PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
;;;Fantaseyen;;;;;;;
1;;5r;FANTASIA I.;;;OT;ConcR1314;;"f2 i1 > h | f1 e [f,d] c | [ab1] d/ ,a [c,d1] [a,c] | \ 
,,d1 [,ea] [a,,c] ,,,e/ ,d | ,a/2 ,,a [,b,c1] ,a ,,,b/2 ,,d | ";germantab
2;;5v;FANTASIA II.;;;OT;;;",,,a1 ,,,a/2 ,,,c ,,a ,,,a ,,,c ,,a | [,d,e/2] ,,d [,df] [ab] [cd] [,df] [a,d] c | \ 
[d,,e/2] ,,d [,dfa] [ab] [cd,a] [d,,c] [f,a] ,,,a | ";germantab
3;;6r;FANTASIA III.;;;OT;;;"f2 d1 a | [c,d/2] a ,d ,c [,a,e1] [a,,c] | ,,a/2 ,d ,d ,,,e ,,,c1 ,c | \ 
 [,a,a1] ,,d ,,,,d/2 ,,,e [,,a,a] ,,,c | ";germantab
4;;7v;FANTASIA IIII.;;;OT;ConcR170;;"h2 i1 f | h2 ,,f1 h | [d,g1] [f,d] [ca/2] a/4 c d1 | \ 
,,,,c/2 a [ca1] [,,b,d/2] ,a [a,d,,a1] | ";germantab
5;;8v;FANTASIA V.;;;OT;;;"c2 c1 ,a | d2 [da1] c/2 a | [ca1] [d,,c] ,b/2 c a [,ef] | \ 
[a,d1] [d,b] ,,,c/2 c a ,,a | ";germantab
6;;9v;6. FANTASIA;;;OT;;;",a1 ,a/2 ,a ,d ,a ,d a | c/2 ,,a c ,,a [c,d] ,,a [c,d] ,a | \ 
,c/2 a a ,c [,df,c] ,,,,c [,a,a] [,a,c] | ";germantab
;;;Muteten;;;;;;;
7a;;10r;"7. In te Domine speraui, sex vocum: prima pars. 
Orlando Lassus";;;OT;ConcR557;;"a2 [a,,c1] c | [ea,c1] [f,a] [h,,g] [a,,c] | \ 
[eef1] [ac/2] c/4 a [cef/2] ,f/4 c [ef/2] c/4 ,f | ";germantab
7b;;11v;Quoniam fortitudo, Secunda Pars.;;;OT;ConcR1597;;"h2 [hf1] f | [hkl1] [,hk] [ffh] [eef] | \ 
[ccd1] [acd/2] ,a [ccd] ,e [efc1] | ";germantab
8a;;13v;VIII. IN TE DOMINE SPEraui. 6 vocum: prima pars. Orlando Lassus;;;OT;ConcR557;;",d2 [,d,a1] a | [c,da1] [d,,c] [f,,e] [,df] | \ 
[ccd1] [,df/2] ,f/4 ,d [acd/2] ,d/4 a [cd/2] a/4 ,d | ";germantab
8b;;15r;QUONIAM FORTItudo, secunda pars.;;;OT;ConcR1597;;"f2 [fd1] d | [fhi1] [,fh] [ddf] [ccd] | \ 
[aab1] [,dff/2] ,,d [aab] ,c [cd,e1] | ";germantab
9;;17r;IX. GAUDETE FILIAE IErusalem, 6 vocum. Meilandus;;Jacob Meiland;OT;;;,d2 [f,d1] | [fd1] c [fd] [ha] | [cd1] [df] [cdda/2] a/4 c d c a ,d | ;germantab
10;;18v;X. OMNIA QUAE FECIsti 5. vocum, Orlando di Lassus ;;;OT;ConcR1980;;",a2 [ca1] ,a | [c,a1] c ,a ,d | c1 ,a [cd] [ac/2] ,a/4 ,c | \ 
[ca/2] ,,a/4 c [ea/2] ,,d/4 ,,c ";germantab
