PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
;;;;;Recercata di Francesco Milanese;;;;;
1;;2v;R [Recercar];;;OT;ConcR1283;;,,b4 ,,b2 ,,d1 ,a | ,b2 ,,,,d [,b,,d] ,,,a1 ,,,c | ,,,d2 ,b ,d ,,,d | ,,b1 ,b ,d/ ,b ,a ,,d [,ab2] [,,dd];italiantab
2;;5r;R [Recercar];;;OT;ConcR1284;;[aa,,,a3] c1 e f h2 | ,,,,,a1 f e c a ,d ,c ,a | [,c,,a2] ,,d1 ,a ,c ,d [aac2] | [,ea,c2] [aa,c] [,,a,c] ,e | ;italiantab
3;;6r;R [Recercar];;;OT;ConcR463;;[aa,c2] > ,,a [a,c] ,,d | a2 ,,c1 ,,a [a,c2] ,,d | [ca2] ,d c ,c1 ,a | [c,d2] ,a c ,,d1 ,,c |;italiantab
4;;7r;A [Recercar];;;OT;ConcR447;;[a,,c2] > ,,a ,,c ,,d | a2 ,,c [c,a] > ,,c | ,,d2 ,a c1 ,,d ,,c ,,a | [e,,c2] [c,a] ,,c [a,d] |;italiantab
5;;8r;R [Recercar];;;OT;ConcR1291;;[aa,c4] [aa,c] | [ac,,a2] ,,d1 ,a ,c ,e a c | [ea,,,a2] a ,d1 ,c ,a ,,d | [,ac,,a2] ,,,c1 ,,a ,,c ,,d ,a ,c |;italiantab
6;;8v;B [Recercar];;;OT;ConcR450;;[f,,a3] d1 [c,,a] a ,d ,b | [,a,,,d1] ,,d ,,b ,,a [,a,c] ,,,a ,,,,d ,,,,c | [,b,,a1] ,d a ,d ,b ,a ,,d ,,b |;italiantab
7;;11r;R [Recercar];;;OT;ConcR1285;;[fdaa4] [fdaa] | [dabc2] ,c [cdda4] | [acd,a2] c ,,d1 a ,d ,c | [,ab2] a ,,a ,d | [f,,ca2] ,c1 ,a [fd,ca2] ,c |;italiantab
8;;12v;B [Recercar];;;OT;ConcR1286;;[,d,a3] a1 c d f2 | ,,d2 d1 c [a,d2] c | [da2] c ,a/ ,d a c d a c d |;italiantab
9;;13r;B Le plus Gorgias du monde;;;OT;ConcR1287;;,,,c2 ,a ,,b ,,,c | [,a,c2] ,,f1 ,c ,d [a,d] [c,a2] | ,,b1 a [a,d2] ,,a1 ,e ,f/ ,e ,c ,e |;italiantab
10;;13v;R Que uoles nous dire de moy;;;OT;ConcR1304;;,,,c2 > ,,,c ,,,a ,,,f | ,,,f1 ,,,e ,,,f/ ,,,e ,,,c ,,,e [,,bc2] > [,,bc] | [,,aa2] ,,,,c ,,,,a1 ,,b/ ,,a ,,b ,,a ,,,c ,,a |;italiantab
11;;14v;O Tu disois;;;OT;ConcR1288;;,,,,a2 ,,,c ,,,c ,a1 ,,,c | [,a,a2] ,,,c1 ,a [,,d,e2] [,a,,c] | [,,bc2] ,,,c [,,da1] [,,b,c] ,,,c ,,b | [,,def2] [a,,c] a h1 ,a |;italiantab
12;;16r;O Fort se lament;;;OT;ConcR1305;;,,,,c4 ,,,,c2 ,,,,c | ,,,,c1 ,,,,a ,,,,c [,,,,ef] [,,,a,d2] [,,,c,a] | ,,,,,d2 [,,,ca1] ,,,,,d [,,,c,c2] ,,,b | [,a,c,a4] [,a,c2] ,,,,,a |;italiantab
13;;17r;B Nous Bergieres;;;OT;ConcR1290;;,d2 > ,d [bd] [bd] | [db2] [da] [f,d] [f,d] | [,,,af1] ,,,,e ,,,,f ,,,c [,,,df2] [,,,df] | [,,,fd2] [,,,f,g] [ff,h,f2] > [ff,h] | ;italiantab
14;;18r;A Ioliet est marie;;;OT;ConcR1306;;[,hi2] > ,i [f,e] [f,h] | [h,i2] [d,f] [f,d/] d f d f d c a | [c,d2] > [c,d] [a,b] [,da] |;italiantab
15;;19v;S Gentil galans;;;OT;ConcR1308;;,d2 f ,b1 f [da2] | [b,d2] a1 ,a [,bd] ,d [if] ,,g | [hd,f2] [f,dd] [f,gc] [ea,c] | [f,dd2] ,,,,f1 ,,,c [f,,df] ,,,f ,,d ,,f |;italiantab
16;;20v;R Rousignol;;;OT;ConcR1309;;",,,,,c4 [,,aac2] ,,,,c | ,,a2 [,,a,b] [,,a,c] [,,aa] | [,,,ce2] [,,,ca] ,,,a1  [,,b,c] [,,,de] [,,aa] | \ 
[,,bc1] [,,aa] ,,,c ,,,a ,,,c ,,,,e ,,,,f/ ,,,,e ,,,,c ,,,,e  | ";italiantab
17;;21v;B Las ie mi plains;;;OT;ConcR1310;;,d4 [ca2] [da] | [f,da1] d [c,,a] a [,da,c2] [,db,c] | [,dd,a/] a c d [fc2] [ha] ,,d1 f |;italiantab
18;;22r;A Pour quoy alles uous seulette;;;OT;ConcR1289;;,,a2 ,a ,a c1 ,a | [c,d2] ,a c [b,c1] [c,a] | [,d,,c2] [,c,,e1] ,,,a [,a,c2] [,c,c1] ,d | ;italiantab
19;;23v;O Pater noster a sei di Iosquin;;;OT;ConcR1280;;[af4] [af2] [af] | [a,,c/] ,d ,c ,a ,c/4 ,a ,c ,d a/ c [df,c1] ,,,,,a [cf,c] a | [df,c1] ,,,e [d,b] ,,d [cef4] |;italiantab
20;;26r;Ave Maria a sei di Iosquin;;;OT;ConcR1281;;"[,,bc4] [,,bc2] [,,bc] | [,,aa1] ,,,c ,,,a ,,,,e [,,a,c] ,,,,e ,,,a ,,,,c | \ 
[,,,ce1] ,,,,c ,,,,e ,,,a [,,,ce] ,,,e/4 ,,,c ,,,a ,,,,e ,,,a/ ,,,,c ,,,,e ,,,a |";italiantab
21;;28r;B Stabat mater dolorosa;;;OT;ConcR1282;;"[,,b,,d4] [d,b,,d1]  ,,d/ ,a ,b ,c a c | [d,bc1] [b,,a] [a,,,d] [,d,,c] [abb,d] ,d ,b ,a | \
[,bdd1] ,,b ,,,d ,,,c [,g,df] ,,f/ ,,d ,,g1 ,,f | ";italiantab
22;;31r;O O bone Iesu;;;OT;ConcR1313;;a4 [ca] | [ac,,a2] ,,d [,da,c] ,,c | [,cdca4] [,,de2] ,c | [aa,c2] ,c [,cda1] e f ,c | [,a,c2] [e,,c] [ac,,a] ,,d1 ,d/ ,c |;italiantab
