PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;A dur;1v;Passagaglia de Monsieur Mouffayt (Aria);;N. 1;;;3/2;",,,,,a2 [,cee] [,cc{a}] | [,ca{,a}2] [,'a] [,,,d{,,a}1] \
,,e | [,,c,e{,,,a}2] ,,,e {4}1 ,c | [,e{,,,a}2] [,,eec] \
[,,ce{,,a}1] [,,,'d] |: [,,ae,a2] ,,,,,c [,,,,c{4}] | \
(3[,,,,e{,,,a}1] ,,,d ,,,,e)"
2;g moll;4v;Adagio;;N. 2;;;3;",a/ | [,abc{a}1]> c ,a/ ,,b | [,,de1]> [,bd] ,a/ ,,,b | \
[,,,c{a}1]> ,,b [,,d{4}/] ,,,,c | ,,,,e/ ,,,c \
[,,,'c{,,,a}1]> ,,,,e | [,,,cf{a}1]> ,,a ,,b/ ,,,c | "
3;g moll;5r;sans titre;;N. 3;;;3;"[,,bc{a}/] [,,,'a] [,,d,b1] [,ac,a] | [,c,,,d1]> ,c [b,,a] / \
,,,,,d | [ca,,,b1] [ee,,,a] [ff{a}] | [,'e{,,,a}1]> \
,e [,f{a}1] | [f,,,f1] [e,,,d] [a,,,a] | [cbb,b/] ,,,a \
,,,c ,,a [aab1] | "
4;F dur;5v;sans titre;;N. 4;;;3;"[ad{,a}1] [,c,,,d] [a,,,a] | [,,d,,a1] {,a}/ ,,d [,ad,,b1] | \
[,,b{a}1] [,,d,,a] [,,b,,b/] ,,a | [,,,'c{4}3/2] ,,,,d/4 ,,,c \
[,,,,d{,a}1] | [ed,a1] [ed,,a] [cd,,,c] | [cd,,,c1] ,c/ c \
[acd,,a1] 3 | "
5;c moll;6r;Passagaglia de Mons. Biber;;N. 5;;;3;"{4}1 |: [cb,,,d1]> c | [aa{,,,a}1] [aa,,,c1]> c | \
[,b{4}1] [,,ca{,,,a}1]> ,a | [,,dc{,,a}1] [,,'d,a{,a}] \
[,,c{a}] | [,,d,b{4}1] :||: [,bd1]> ,b | [,ad{a}1] \
[cabc1]> c | [caa{,,,a}1] [aa1]> ,,a | "
6;a moll;8v;sans titre;;N. 6;;Conc_16;3;",c1 | [,c,,,a1] ,,a2 | [,,c{b}1] ,,,,c1> ,,c | \
[,,d,,a1] ,,a [,,'c/] ,,d | [,a,c,c1] {a}1> ,c | \
[,cdc{4}3] [,,aa{,a}/] ,a [,,'e{,,a}3/2] ,a/4 ,,e | "
7;a moll;9r;sans titre;;N. 7;;;C;"e2 d/ ,c ,d c | [,'c/] ,,a ,d [,'c/4] ,a ,c/ ,,,c \
[,'a,a] ,,d/4 ,a | ,c/ ,,,,c (,,a/4 ,,c ,,d) ,a \
[,,'c/] {,,a} [,,'a] ,,,d/4 ,,a | "
8;a moll;9v;sans titre;;N. 8;;;3;",,a1 | [,,ae1] ,,,,,a/ ,,,c [,,,'a] ,,,,c/4 ,,,a | \
,,,,c/ ,,d ,,,,a ,,,a [,,'c] ,,a | [,,,dc1] {,,a}1> ,,,,a | \
,,,,,d/ ,,a ,,,,,c ,a ,,,d ,c | "
9;D dur;10v;sans titre;;N. 9;;;C;",,,,a/ | [,,,,aVf1] ,,a/4 (,,,,,e ,,,,,f ,,,,,a) ,,,,,c/ \
,,,,a/4 ,,,c [,,,,,'a/]> {a} | {,a}/4 ,,a ,,,,a/ ,a/4 \
(,,e ,,f ,,a) {a} ,,c ,c ,a [,,'ee,a/]> ,,,,f | "
10;d moll;11v;Cour: de Monseur Le Compte logi;Losy;N. 10;;Conc_1455;3;",,a1 | [,,aaa1]> ,,,c ,,,a/ ,,,,c | [,a,,a1] {,,a}/ ,,,c \
,,d ,,b | [,,'aa{,a}3/2] ,,,c/4 ,,a ,,,a1 | [,,,c{,,a}1] \
,,,,,c ,,,,,e/ ,,a | [,,,aa{,,,a}3/2] ,,,,c/4 ,,,a \
,,,,a/ ,,,,,d | "
11;d moll;11v;sans titre;;N. 11 - Bourée / Gavotte;;Conc_3870;C;"e/> c | [aaa{,,,a}1]> ,c ,a1 [f{a}/] e | [c{4}1] ,,,,,d \
[ccd] [e{,a}] | [,aa,,b1] ,c/ ,d [,'cb{a}1]> a | [,,e,,a1] \
,,,,c ,,,e e/> c | "
12;A dur;12v;Du Monseur F.Ignace Hinterleitner Ouverture;Hinterleithner;N. 12 Not in printed work;;Conc_1388;C;"[,,aeca1]> ,,c ,,e1> ,a | [,c,,,a1]> ,,,,,c ,,,,,e1> [,e,,a] | \
['d,,,d1]> ,c e3/2 (,,e/4 ,,c ,,a) | [,,c{,,a}1]> e 'd1> ,a | \
[e,e{,a}1]> d ,e1> [,d{a}] | "
13;A dur;13v;Courente;;N. 13;;Conc_3974;3;",,,,c/ ,,,,e ,,,d | [,,ae1] ,,,,,a/ ,,c ,,e ,a | ,c/ ,,a \
,,,d1 ,,c/ ,a | ,,,e/ ,,e ,,,,c ,,c [,,,'d] ,,,,a | \
,,,,,e/ ,,a {,,a} ,,,,,c ,,,e [,,,'d] | "
14;A dur;14r;Aria;;N. 14;;Conc_3973;C;"[,,ae,a/] ,,c/4 ,,e [,,'c{a}/] ,c [ec{,a}] ,a/4 e [da{,,a}/] \
,,e | [,ee{,,,a}/] ,,c/4 ,e [,'ca{4}/] [,a{,,,a}/4] ,,e \
[,,'cd{,,a}/] ,,a/4 [,,,(d] [,,ae)/] ,,,,,a :| "
15;A dur;14v;Bourée;;N. 15;;;C;",,e/ ,,c | [,,e,,a1] ,,e/ [,a,,,c] [,c,,,e1] e/ c | \
[,e,,a/] c ,e [,c,,c] [,aa,e1] [,,cd/] ,c | [,,ee/] ,c \
[,,cd] ,c [,,ee] ,c [,'a,,a] ,,e | "
16;A dur;15r;Menuette;;N. 16;;;3;"[e,e,,a1] ,,e/ ,a ,c1 | ['d,c{,,a}1] (,,c/ ,,e) [da1] | \
[e,e1] [e,c{,,a}] ['dc] | [e,e,,a1] [e,(e/] [,,c)] [e,a1] | \
[e,e,,a1] ,,e/ ,a ,c1 | [d,c{,,a}1] (,,c/ ,,e) [da1] | "
17;d moll;15v;Allemande;;N. 17;;;C;",a/ | [,aaa{,,,a}1] ,,,,a/4 [,'c] a/8 ,c a/ [,'a] ,,,,,a/4 \
,c ,,e ,,,c | ,,,,d/4 ,a/8 (,,,,d ,,,c ,,,,a) ,,,,,a/4 \
,,,,c ,,e ,,,c [,a,'a/] {,,,a}"
18;d moll;16v;Cour:;;N. 18;;;3;",,a/ ,a ,,e | [,aVf,a1] {,,,a}/ ,a [,,d,c] ,,b | \
[,,'a,d1] {,a}/ ,,,,c ,,,,a a | {,,a}/ c ,c ,a ,,e e | \
['a,a{,,,a}1] ,a/ ,f ,h f | {,,a}/ h ,f ,,,,,h ,,,h f | "
19;d moll;17r;Sarab:;;N. 19;;;3;"[adaaa1]> ,c ,a/ e | [,,ee,a1]> ,,,c [,adee1] | \
[,,'cc{a}/] ,d [,'c1] [,acd] | [,,ee1] ,,,,,a/ ,,,,c \
[,aa,d1] | [,'aa,ca3/2] ,,,e/4 ,,e ,a1 | "
20;d moll;17v;Menuette;;N. 20;;;3;"[,aaaa{,,,a}1]> ,a [,ca,,e1] | [,da,a1] [,ce,,a2] | \
[,a,,,(b/] [,,,,,a)] {a} ,d ,c ,a | [,,'e,,a1]> ,,c ,,a/ {a} | \
[,,aad{,a}1]> ,,a [,,aad1] | [,,dcc{4}1] [,,'baa{,,,a}2] | "
21;d moll;18r;Menuette;;N. 21;;;3;"[,aaaa{,,,a}1] [,aaa/] ,c ,d c | [eaaa{,,,a}1] [eaa/] \
c [eaaa1] | [kaaa{,,,a}1] k/ m [naa1] | [i,h,,a/] k i \
,k ,h {a} | "
22;d moll;18v;Gigue;Losy;N. 22;;Conc_1723;3;",a1 | ,,f1 ,a ,,e | ,,f1 ,a ,,a | ,,f1 ,a ,c | ,d1 a c | \
,d1 e ,a | ,c1 c ,a | ,,e1 e c | "
23;e moll;19v;Ouverture;Hinterleitner?;N. 23;;;C;",c/ | [,cccc{,,a}/]> ,,c [,,de/] ,,c/4 ,,,e [,,,'c/] \
,,,,e/4 ,,,,c [bbcbb/]> c | [ccccc/]> ,,,,,c ,,,,,d/ \
,,,,,c/4 {c} {b}/ ,a/4 ,,c [,,de,a/]> ,,,,c | "
24;e moll;20v;Cour:;;N. 24;;;3;",,c/ ,c/> ,e | [cVf,,d1] ,c [,'a,,e/]> ,,d | [,,'c1] \
,,,c ,,,,c/ ,,e | ,,,,a/ ,a ,,,,,d1 ,c/ ,,,,,c | \
,,,,,a/ ,,d ,,,,,c1 ,a/ ,,,,,a | "
25;e moll;21r;Sarabande;;N. 25;;;3;"[ccccc{,,a}1]> ,e ,d1 | [ge,,,g1]> ,e [cVf,,c1] | \
[,b,,,c1]> ,,,b ,,,c/ ,c | [,'b,b,c2] [,cccc1] | \
[,acc{a}1]> e [,aab{,a}1] | [,a,cc{,,a}1]> c [,,dcc1] | "
