PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
;;Fascicle I;Partie ex A Liutho Violino Basso par M:Meck;;;;;;
1;a moll;I.1;Fantasia;Meck(h);;;;C;"[ecde/] ,,c ,,d [ecde] [aa/] ,,a ,,,d a | 'a/ ,c ,/ ,c/4 ,a \
,c/ ,,,c ,,,b ,c | (,c/ ,a) ,/ ,a/ ,,d ,,,,c ,,,c ,,,,a | "
2;a moll;I.2;Courante;Meck(h);;;;3/4;",c/ ,a ,c | [,,d,,a/] ,c [,,a{,a}] ,,d [,,'c{,,,a}] ,,a | \
[,,,d{,,a}/] ,,,,e ,,,,c ,,,,a ,,,,,d ,,,,,c | \
,,,,,d/ ,,a ,,,,a ,,c {,,a} ,,,d | "
3;a moll;I.3;Sarabande;Meck(h);;;;3;"[,cd,,a/] ,,,,,d ,,,,c ,,a ,,d ,,a | [,cd/] ,c ,,f ,c [,,cd] \
,c | ,,,,,a/ [,,de] [,,cc] ,,,,c [,,a,d] ,,,,a | \
[,,,dc/] ,,,,a ,,,,c ,,,,e ,,,d ,,,,c | "
4;a moll;I.4;Double;Meck(h);;;;3;"[,c,,,a/] ,,d ,,a ,c ,a ,,d | [,,c{b}/] ,a {,,a} ,a [,,d{b}] \
,,c | [,,d,,a/] ,,c ,,a e [g{,,,a}] e | {,,a}/ ,g ,,h ,a ,c ,a | "
5;a moll;I.5;Menuet;Meck(h);;;;3;"[,,a,,a1] [,c,,,d] ,,,,,a | [aVd,,a1] ,,,,,c [,c,,,d] | \
[,a,,,c1] (,c/ ,a) [,,d{,,a}] ,,c | [,,'d,,a2] [,,c{,,a}1] | \
[,,a{4}/] ,,c [,,'c,,c2] | [,,d,,a1] ,a [,cc{a}] | \
,d/ ,c [,'aa{,a}1]> ,c | "
6;A dur;I.6;Trio;Meck(h);;;;3;"[,,a,,a/] ,,c [,,'cd1] {,,a} | [,,e,,a1] ,a/ ,,e ,,c ,,a | \
[,,e,,a1] [,a,,,c] [,c,,,e] | [,a,,,c1] {,,a} [,,e,,a] | \
[e,,,,e1] d [,e,,a] | [,c,,,e1] ,a [,,e,,a] | "
7;a moll;I.7;Gigue;Meck(h);;;;6/8;",c/ | ,,d/ ,,c ,,a ,,,d ,,,b ,,,d | [,,a,,d/] ,,,,,c ,,,,,a \
[,,c{b}] ,,a ,,c | [,,d,,a/] ,,c ,,d [,a{,a}] ,,d ,a | \
[,ccd{,,a}3/2] [,ccd1] ,c/ | "
;;Fascicle II;Concerto da Camera à 4 Mandora Traversiere ò flute con Basso del Sig. Blockh;;;;;;
8;B dur;II.1;Fantasia (andante);Blockh;;;;2/4;"[,,aa{,a}/] | [,,ba{d}/4] ,,d ,a ,b a/ [c{,,a}] | \
[,,a{,a}/] [,,b{d}] a [c{,,a}] | [,,aa{,a}/] [,,b{d}] \
,/ [aab{,,,a}/] | [,bd{4}/] ,b/4 ,,d [,ab{5}/] ,a/4 ,,b | "
9;B dur;II.2;Adagio;Blockh;;;;3/4;"[ca{a}2] [,bd,,d1] | [,ab/] b V[c{a}2] | ,,,c/4 ,,a ,,b/ \
,,b/4 ,,d ,a/ [,bd,,d1] | [,,ab{,,,a}3] | [,,ba{d}2] \
[a,b,a1] | [,d,,a/4] ,b ,a/ ,b/4 ,a ,,d/ ,a/4 c | "
10;B dur;II.3;Allegro;Blockh;;;;2/4;",,,a/ | [,,ba{5}/] {4} {,,,a} {4} | [,,ba{5}/] {4} {,,,a} \
{4} | [,,ba{5}/] {4} {,,,a} {4} | [,,ba{5}1] ,/ a/ | {,a}/ \
(,b ,a) ,,d | "
;;Fascicle III;[no title];;;;;;
11;c moll;III.1;Allemande andante;S.L.Weiss;;;Conc_640;C;"h/ | [hfg{4}1] ,,,h/ ,,f ,,g h ,,i k | ['g{a}1] ,,,,f/ ,,,,h \
,,,g ,g [,'f] a | [,,g{4}1] ,,,h/ ,,f ,,g h ,,,h f | "
12;c moll;III.2;Gavotte;S.L.Weiss;;;Conc_1021;2/4;"[,,d{4}/] ,b c ,,d | [,,'ca{,,,a}1] [,,dc{,,a}] | \
[ab{,,,a}1] ([,b{a}1] ,a) | V[,bc{4}1] ,a/ ,,d | \
,b/ ,,,c ,,,d a | ,a/ ,,,a ,,,c ,b | "
