PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;;A2r;Ie prens en gre;;;OT;ConcR1358;C;"[,dda2] [,dfec1] [acbc] | [cdda/] a c/4 a c d [cdda1] [ffg,a] | \
[dfg,d/] ,g ,f ,d [dfg,d1] [cdda] |"
2;;A3v;D'amour me plains;;;OT;ConcR1688;C;",d2 [a,d/] c d a | [c,def/] a [,d,a] ,c [,db,c] ,,d [,,f,,f] ,c | \
[,da,c/] ,,,,a [,d,,c] [a,,,e] [c,da] [a,b] [c,a] d |"
3;;A4v;Vous perdez tamps;;;OT;ConcR1692;C;"[aabc2] [,efec1] [,efec] | [aabc/] c d a [cdda] d f d | \
[cdda1] [cdda] [ddf,,d] [ddf,,d] | \
[abd,d/] ,,b ,,b1 [,dd,f] ,,,e |"
4;;B1v;Tel en mesdict;;;OT;ConcR1693;C;"[,efec2] [aabc1] [acbc] | [cdda/] d f c [ddff] ,,g ,,f ,,d | \
[ddff1] [,dff] [dfg,d] [cdfa] | \
[aa,c/] ,,d [aab] ,c [cdda1] [dfg,d] |"
5;;B2v ;Si mon trauail;;;OT;ConcR1726;C;"[c,da1] ,d [,ddeXf] a/ c | \
[ddf,,d/] ,,d ,,g ,,f [cdda] [a,b] [,da] [,c,c] | \
[,da1] [ddf,,d] X[dXdXf,,d/] ,,,,a X[ddf,c] ,,,,e |"
6;;B3r;Le deul yssu;;;OT;ConcR1727;C;"[cdda1] [cdda/] a d c | [acd,a/] d c a [,efec] ,c [,ef,c] a | \
[c,aa/] d [cdaa] a/4 c"
7;;B4r;Il estoit une fiellette;;;OT;ConcR1728;C;"[ddf,,d3/2] [ccd,a/] [ddf,,d1] [cdda] | \
[aabc3/2] [,efec/] [a,bcd] ,,a [,abc,d] ,,,a | \
[a,d,d/] [,df,c] [ab,,a] [,a,,,d] [a,dca] [,ab,,a] \
[,ea,c/4] ,a ,c ,e |"
8;;B4v;Vng gay bergiere;;;OT;ConcR857;C;"a1 a/ a [ca] a [ca] e | X[fc/] ,a [fc] ,d X[ef,c1] [,f,c] ,,,c | \
[cda,Xc/] ,,,c [,,a,c] [,,c,c]"
9;;C1v;Iay ueu que iestois franc;;;OT;;C;"[aabc1] [cdda] X[ddf,,Xd/] ,,g ,,f ,,d | \
[ddf,,d1] [cdda] [aab,,d] [,ddef] | \
[,cdca/] [,ab] [,cd] [,dfa] X[,c,,ef] ,,,a ,,,c ,,,,e |"
10;;C2v;Ie ne puis bonnement penser;;;OT;;C;"[dffc1] [dffc] [cdf,c] | [abb,d2] [ddf,,d1] | \
[cdda2] [aabc1] | [,efeXc/] ,c ,,f ,,d ,,f ,c | \
[,dff,d1] [,dff,d] [,dff,d] | \
[,cdXca1] [,,b,,a/] [,a,a] [,cdca] ,d |"
11;;C3r;Doulce memoire;;;OT;ConcR856;C;"[,dfec2] X[,dfec/] ,,,,a ,,,,c ,,,,e | \
[,ddef1] [,cdca] [,aaXc/] ,c/4 ,d a ,d ,c ,a | \
[,,eeeXe/] ,,c ,,,e ,,,c [,,a,Xc1] ,a/ ,c |"
12;;C4r;Fini le bien;;;OT;ConcR1729;C;"[,aa,c2] [,dfec/] ,c ,d a | [c,Xde,Xe/] e Xf ,a [,cd,,Xe] e c1 | \
[,,hXgXe/] ,g/4 ,e ,h/ ,g [c,dXe,Xe]"
13;;D1r;Aime aime;;;OT;;C;"[aacc2] [aacXc/] ,d ,c ,a | \
[,cdXca/] ,,c ,,d ,a [,cXdXca] ,a ,d/4 ,c ,a ,c | \
[,ddeXf/] ,,,f ,,,e ,,,c"
14a;;D2v;Qveramus cum pastoribus;;;OT;ConcR1641;C;",b2 ,b/ ,a ,,d ,a | \
,b/ ,a/4 ,b ,d ,b ,a ,,d ,,b ,,a ,,b ,a ,,b ,,d ,a |"
14b;;D4r;II. Pars - Ubi pascas ubi cubes;;;OT;ConcR1642;C;d2 d/ a b/4 a b d | b/ a/4 b d b a ,d a ,d ,b ,a
15;;E1v;Ave sanctissima A 4;;;OT;;C;a2 d | d1 a/ c d a c/4 a c d | [c,Xf/] a ,d ,c X,d1 ,,f |
16;;E4r;Si bona suscepimus a 5;;;OT;ConcR1526;C;",,,,c2 ,,,,c/ ,,,,a ,,,,c ,,,,e | \
[,,aa1] ,,,,e/ [,,b,c] X[,,d,e1] ,,,,a | \
[,,b,c/] ,,a [,,,cXe] ,,b [,,aa] ,,,c ,,a ,,b |"
17;;F2v;Hierusalem luge A 5;;;OT;ConcR2090;C;",,,a2 ,,,a1 ,,,a | [,,,ca/] ,,a ,,b ,,,c [,,a,a] ,,b [,,d,a] ,,a | \
[,,b,Xc/] ,,d ,,b ,,a [,,b,Xe] ,,a ,,d/4 ,,b ,,a ,,b |"
18;;F3v;Deduc quasi torrente;;;OT;ConcR2091;C;",,,a2 ,,,a/ ,,,,e ,,,,c ,,,,a | \
[,,b,Xc/] ,,d ,,b ,,a [,,b,Xe] ,,d ,,a ,,b | \
X[,,deXf/] ,,,c ,,,e ,,,f [,,def1] [,,d,e] |"
19;;G1v;Pater noster A 6;;;OT;ConcR1280;C;"[af2] [aXf/] c d c | [af,Xc/] c d f [df,Xc] c d/4 c a c | \
[df,Xc/] f/4 d f d"
20;;G4r;Ave Maria A 6;;;OT;ConcR1281;C;"[,,bc2] [,,bc/] ,,a/4 ,,b ,,d ,,b ,,a ,,,c | \
[,,aa/] ,,,c ,,,a ,,,,e [,,,aXc] ,,,c ,,,e ,,,a |"
21a;;H2r;Benedicta A 6;;;OT;ConcR1599;C;"[a,,c2] [a,,c/] ,,,b ,,,c ,,a | [a,c1] ,,d [a,,c] ,f | \
Xc1 ,e/ ,c X[ce1] ,,f | Xc/ ,,d ,a/4 ,,d ,a ,c"
21b;;I1r;[Seconda Pars] Per illud aue;;;OT;ConcR1600;C;",a3/2 ,c/ [cd] a [cd] e | [cd1] Xf/ ,c/4 ,a X[fc1] ,,d/ ,a | \
[ec/] [cd] [aXf1] Xc/ ,e"
21c;;I3r;Tertia pars - Nvnc mater;;;OT;ConcR1601;3;",a1 ,a ,c | [,d,,c1] [a,,,c/] ,d [,c,,e] ,a | \
[c,da1] [ca] [e,,c] | X[f,de1] [,,def] [e,cc/] c | \
[a,d,e1] [cd,a] [,acc/] a |"
