PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;;1v;Ballet;;;OT;;C;"f/ | [fda{,a}3/2] d/ [bdda1] a/ ,d | [,cdca1] {,,,a} [acd] ,d/ a | \
[b,,a/] d [f,,d1] [d,,,d/] ,,,d [d,,c1] |"
2;;1v;sans titre;;;OT;;C;",,d/ ,d a | [cdda1] a/ c ,d1 [d,,c] | [f,,a1] ,,,f ,f ,,d | \
[cdda1] [da,c] [a,,,d] [c,,a] | [,d,,c1] [aab] [,b,,a] ,d/ ,b |"
3;;2r;sans titre;;;OT;Conc_45;none;"[,cdca1] [,cdc] [,dda{a}] [,dda] [,acc,a] [,abc] [,cdca] ,,d | \
[,cdca1] [,cdc] [,dda{a}] [,dda] [,acc,a] [,acc] [,,dca2] ||"
4;;2v;[Bou]rree;;;OT;cf. 3r;C;"[,cdca1] ,d a c | [a,,,a1] ,d ,c ,a | [,cdca3/2] ,d/ ,c1 ,,,c | \
[,cdca1] ,d a c | [a,,,a1] ,d ,c ,a |"
5;;2v;Ballet;;;OT;;C;"c1 | [cdda1] d/ c a ,d [a,,,a1] | [,dda2] {a}1 c | \
[cdda1] [a,,,e] [,da,c] ,c/ ,d | [acd,a2] {,,a}1 a |"
6;;2v;Mon ame est si fort;;;OT;;C;"[,dda1] [a,d,e] [cdda2] [,cdca/] ,,,,,d [,dda,c2] [,abc,a] [cdda] [acd,a] | \
[cdda1] [,cdca] [,aa,c] [,dd,,c] [,aba,d] \
,,,,,c [,abc/] ,c [cdda] {a} |"
7;;3r;Ballet du Roy;;;OT;ConcR696;C;",,d/ ,a | [,c,,a1] ,c [,c,,a] [,a,,,a] | [,,d,a1] ,,,c [,d{,,a}] a | \
[c,,a1] {a} c [a,,,a] | [,d,a1] ,,d ,d a |"
8;;3r;[Bourrée];;;OT;Conc_4359;C;",b1 | ,,d1 ,,,,a ,,,c ,a/ ,b | ,d1 ,,,,,d [,aba] ,,d/ ,a | \
,b1 ,,,,a ,,,c ,,c/ ,,d | ,a1 ,,,,,a ,,,c ,b/ ,a |"
9;;3v;Sy je puis une fois;;;OT;ConcR3487;C;"[,dff] ,,,e [,dff] [,bbcd] ,,,,c [,bdca] [cdda] [,aba,d] \
,,,,d [,daac] [,bdca] [,aba,d] [cdda{a}] [ddfffd] :||:"
10;;3v;Sarabande;;4 staves only;OT;;3;"[,cdca3/2] [,cdc/] [,cdca1] | [,dda3/2] [,dd/] [,dda1] | \
[,cdca2] [,acc,a1] | [,acc1] [,aa,c] [,acc] ||"
