PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
1;;1v;Prélude;;;Guitar;;C|;"z1 [cdca1] | [daa1] [acc] | [cd,a1] ,,c/ ,c | [,de1] ,,a/ ,a | \
[,cc1] ,,,e/ ,,c | [,aa1] [,cc] | [,d,a1] [fc] | [hd1] [da,c] |";french4tab
2;;2r;Autre prélude;;;Guitar;ConcR3400;C|;"[,abc1] [,bcc] | [,abc1] [,bc] | ,,,c/ [,bc] ,a ,,c | [,abc1] [,,cd] | \
[,,ca1] [,,bc] | [,,cd/] ,a ,b ,d | [ab,c/] ,d a b |";french4tab
3;;2v;Un advocat [dit à sa femme];;;Guitar;ConcR2969;C|;"[,dca2] | [,def1] [,dee] | [abac/] ,d [abc] c | [daa/] ,,c ,a ,b | \
[cdc/] ,,,a ,,,c [aaa] | [aa,e/] ,e/4 ,c ,e ,a ,c ,e |";french4tab
4;;3v;La la ie ne [ose dire];;;Guitar;ConcR3411;C|;"[aaac1] [,eee] | [a,ac1] [d,ac/] [d,,c] | [daac/] [,bc] [cdc] [cd] | \
[c,ca/] [,aa] [ab] ,,c | ,,,c/ [abc] [aaac] [aa,c] | \
[,eee1] [aaac] |";french4tab
5;;4r;Iean de Lagny;;;Guitar;ConcR3412;C|;",d1 [a,c/] c | [da/] ,c [cd] ,,,a | [accc/] ,,,e [,def] ,c | \
[cdc/] ,,,a ,,,c [,cc] | [,a,a/] ,a [,cce] ,c |";french4tab
6;;4v;Pour un plaisir que si peu dire;;;Guitar;ConcR3413;C|;"[daa2] | [da,c1] [da,c] | [da,c1] d/ ,a | [da,c/] ,,,e ,a [da] | \
[aba/] ,d a c | [da,c/] ,,c ,a [dc,c] |";french4tab
7a;;5v;Il estoit une fillette  en basse-dance;;;Guitar;;C|;"[daa1] [daa/] [cdca] | [daa3/4] [da/4] ,,a/ [cdca] | \
[ab,c/4] ,a ,b ,d [ab,c/] [,de] | \
[ab,c/] ,d/4 ,b [,aa/] ,,c/4 ,a |";french4tab
7b;;6r;Demie basse-dance;;;Guitar;;C|;"[,aac1] [,aac/] [,cc] | [,de/] ,,a [ab] ,,c | [cee/] ,f ,,e ,e | \
[aa,c3/4] [aa/4] ,,b/ [aa,c] | [,de/4] ,c ,d a [,da/] [ab] |";french4tab
8a;;6v;Tourdion;;;Guitar;ConcR3458;3;"[da,c3/4] c/4 [aa,c/] | [da,c/] [da] [dc,c] | [cd,a3/4] [cd/4] ,,c/ | \
[cd,a/4] a c ,d a c | [aa,c3/4] ,e/4 a c |";french4tab
8b;;7r;Plus diminué;;;Guitar;;3;"[daa/4] c d c a c | [daa/4] c a d c a | [cd,a/4] a ,d a c d | \
[cd,a/4] a c ,d a c |";french4tab
9a;;7r;Pauane Iay du mal tant tant;;;Guitar;ConcR3456;C;"[daa2] [da1] ,,a | [ab,c2] [cdca] | [daa1] c/ a ,d a c d | \
[fd,a1] ,,,c ,,,e [daa] | [cdca1] a/ c [da1] ,,a |";french4tab
9b;;7v;Plus diminué;;;Guitar;ConcR3457;C;"[daa2] [da1] ,,a | [ab,c1] ,d/ a [cd,a1] a/ c | \
[daa/] c/4 a ,d ,b ,a ,,c ,,a/ a c d |";french4tab
