PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
;;;Taken from Coelho (1995);;;;;;;
1;;27r;Pavane;;;OT;;C;",,d1 | [,dda2] ,,,c/ ,,,d ,,,c ,,,a | [,c,,a1] ,d a ,,d | \
[,a,a,d2] [,cdca] |";italian7tab
2;;27v;Furioso;;;OT;;C;,d1 a | [cdda2] [cdd] | [cdda2] [da,c] | [cdda2] ,d | {a}2 f |;italian7tab
3;;27v;var1;;;OT;;;;italian7tab
4;;28r;var2;;;OT;;;;italian7tab
5;;28v;sans titre;;;OT;;none;,c/ ,d a ,c c a ,d a ,c ,d a ,c ,a ,,d ,,c ,,a ,,,c ,,a ,,c ,,d;italian7tab
6;;28v;Ballo;;;OT;;C;c1 | [cdda1] d/ c [acd,a1] ,d/ a | [,dda2] [,dd1] a/ c |;italian7tab
7;;29r;[Toccata];;;OT;;C;f2 f | f1 a c d | f1 [,(yd/] ,a ,c ,d a [c)] |;italian7tab
8a;;29r;Passo e mezzo;;;OT;;C;",,d1 ,a | [acda2] ,,,c1 c a ,d ,c ,a | \
[acd,a2] ,,d1 ,a ,c ,d a ,c |";italian7tab
8b;;29r;Saltarello;;;OT;;3;",,d/ ,a | [acd2] ,,,,a1 ,a [,cd2] | [,da2] [add] ,c | \
[cdda3] d1 c a |";italian7tab
9;;29v;Gagliarda;;;OT;;3;"[acd,a2] ,c [cdda] | [add,a3] ,d1 ,c2 | [acd,a2] [,dda] [,cd,a] | \
[aacc2] ,,,,,a [aac] |";italian7tab
10;;29v;Canaris;;;OT;ConcR2803;3;"a1 | [,cd,a1] ,a ,c | ,,d1 ,,,,a a | [,c,,a1] ,a ,c | \
,,d1 ,,,,a a/ ,d |";italian7tab
11;;30r;Corrente;;;OT;;3;"[,,dca2] ,,d1 | [,,dca2] ,a/ ,c | [,dda2] z1 | \
[,ded3/2] a/ c1 |";italian7tab
12;;30r;Gagliarda;;;OT;;3;;italian7tab
13;;31r;Ballo di firenze;;Four measures only, all crossed out;OT;;C;;italian7tab
14a;;31v;Ballo di firenze;;;OT;;C;"[cdda3/2] d/ [cdda1] [acdca] | [,da,c1] ,a/ ,c ,d1 ,,d | \
[,aba,d3/2] ,,,,,c/ ,,,,,a1 [addca/] ,c |";italian7tab
14b;;32r;variation;;;OT;;;;italian7tab
15;;32v;sans titre;;;OT;;C;"[,dda1] ,,,a [,dda] ,,,,a/ ,,,,c | ,,,,d1 ,c/ ,d a1 ,,,,,d/ ,,,,a | \
,,,,c1 ,a/ ,c ,d1 ,,,,,c/ ,,,,,d |";italian7tab
16a;;33r;Corrente francese in aria del ballo di firenze;;;OT;;3;",d1 | [,dda3/2] a/ ,d1 | [acd,a1] ,,,,c [a,,,e] | \
[c,,a/] a c d c a | [,d,,c/] ,c ,d a c d |";italian7tab
16b;;33v;Saltarello del ballo del' grand Duca;;;OT;;3;"c1 | [cdda3/2] d/ c1 | [cdda2] [acdca1] | [,da,c3/2] a/ ,d1 | \
[,da,c2] [,c,,a1] |";italian7tab
17;;34r;Gagliarda;;;OT;;3;",,d/ ,a | [acd,a1] ,,,c/ ,,d [acd,a1] [,db] [,ca] [a,,c] | \
[cdda3/2] d/ c a [cdda1] [a,,,e/] ,c [,d,,c] ,a |";italian7tab
18a;;35r;Passo e mezzo;;;OT;;C;",c1 a | [cdda2] c1 [cdd{a}] [cdd{a}] d c a | \
[cdd{a}2] [,da,c] [abb,d] [cdd{a}] |";italian7tab
18b;;35v;Il suo Saltarello;;f. 36r empty;OT;;3;,d1 a | [cdda3/2] d/ [cdd2] [,da,c] [abb,d] [cdd{a}];italian7tab
19a;;36v;Basso per il chitarrone Ballo dell' Gran Duca;;;Staff;;;;
19b;;37r;Diminuition;;;Staff;;;;
19c;;37v;Diminuition;;ff. 38r-39r empty;Staff;;;;
;;;ff. 40v-76v [French airs de cour];;;;;;;
;;;ff. 76v-79r [Italian works vor voice and continuo;;;;;;;
