PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;;A1v;I. Unquiet thoughts;;;;;C;"[ddff1] [dabc/] [ddff] [abb,d2] | \
[,abc/] d ,,,,c [c,d] [,a,bc] [a,,c] [,,,ec/4] ,f ,e ,,d | \
[aac,,a1] z/ [,ea,c] [aabc] [cdda] [ddff] ,,,,,d/4 d |"
2;;A2v;II. Whoeuer thinks or hopes of loue for loue;;;;;C;"[ddf,,d1] [cdda/] [aabc] [,ea,c3/4] a/4 c/ [dab,,d] | \
[cbd,a/4] a [aab,,a/] [,,,ec/4] ,f ,e ,,d [aac,,a2] | \
[cdf,c1] [cdf,c/] [cc,,b] [cdf,c3/2] [ed,,c/] |"
3;;B1v;III. My thoughts are wingde with hops;;;;;3;"[abdca1] [aa,c,e] [abd,a] | [aa,c3/2] [f,,d/] [d,,f] ,,,,,d | \
[abd,a/] ,,,,,d [,,d,,b] ,b [,df] ,,d | [aa,c,a3] | \
[dbb,d1] ,,,,c/ b [abb,d1] |"
4;;B2v;IIII. If my complaints could passions mooue;;;;ConcR61;3;"[,ab,,a1] ,,,c ,,d | [,a,c,a1] ,,b ,b | [,a,,,a/] a [,d,,,d] ,a [,,bcd] ,,d | \
[,aa,c1] [,aa/] ,,,,a ,,,,,e ,,,c | [,bdca1] [,,d,,c] [,,ab] |"
5;;C1v;V. Can she excuse my wrongs;John Dowland;;OT;ConcR83;3;"[,da,c1] [,da,c/] ,c ,d [a,,,e] | [cdda3/2] d/ c1 | \
[fdaa1] [fcd,a] [cda,c] | [cce,,c3] | \
[cc,e,c3/4] a/4 [,da,c/] [aab,,a3/4] ,d/4 [,c,,a/] |"
6;;C2v;VI. Now, O now I needs must part;John Dowland;;OT;ConcR172;3;"[aa,c2] [,ea,c1] | [,cc,e2] [,ac,,e1] | [,cd,a3/4] ,e/4 a1 ,,,,e/ a | \
[,ffec1] {a}2 | [aa,c2] [,acc1] | [,cd,a3/2] ,e/ [aac,,a1] | \
[,ea,c2] [aac,,a1] |"
7;;D1v;VII. Deare if you change ile neuer chuse againe;;;OT;;C;"[,cde3/2] ,,f/ [,cde1] [,cde] | \
[,ccd3/2] ,a/ [,,de1] ,d/ [,c,c] ,,,a | \
[,ac] ,,,e ,,d/ ,a [,ccde2] | \
[,cdeec2] [,da,c3/2] [,cc/8] ,a |"
8;;D2v;VIII. Burst ij forth my teares;;;OT;;C;"[,a,c2] z1 ,b | ,,,c1 ,a ,,,c [,bd] | [,ab4] | [,,de1] [,abc2] [,bd,a1] | \
,,,c/ ,a [,aaa1] [,,,cd/] ,,d ,,b1 | ,,d1 [,aa,c2] |"
9;;E1v;IX. Go christall teares;;;OT;;C;"[abd2] [abd1] ,d | ,,d/ ,b/4 ,a ,b1 ,,c/ ,a/4 ,,d ,a1 | \
[,bd/] ,d [aab1] [,,dd/] ,d/4 ,b ,d1 | [aacc2] [,bdca] |"
10;;E2v;X. Think thou then by thy fayning sleepe;;;OT;;C|;"[aabc/] [aabc/4] a [aabc/] [,da,c] | [,,bcd/4] ,,a ,,b ,,d [,aa,c/] [,,bc/4] ,c | \
[,d,a/4] ,b ,d [,a,,d] [,b,,a] ,,,,c ,,,,d ,,,a |"
