PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;;2v;1. Dancket dem Herren;;Für Tasteninstrument;;;;
2;;2v;2. Der Heiligen drey könige Aufzugk;;Für Tasteninstrument;;;;
3;;3v;3. Der Mohrenn Auffzug;;Für Tasteninstrument;;;;
4;;3v;4. Ein ander Aufzugk;;Für Tasteninstrument;;;;
5;;3v;5. Ein Ander Auffzug;;Für Tasteninstrument;;;;
6;;4v;6. Ein ander Auffzug;;Für Tasteninstrument;;;;
7;;4v;7. Ein Ander Aufzug;;Für Tasteninstrument;;;;
8;;5r;fragment;;;cittern;;C;"y y y y [haaa3/4] i/4 [laa] i [haaa/] | [feca/] [daac] [,,lhhl] [caca] | \
[daaaa1] a/ c [daaaa2] :||:"
9;;5r;Intrada;;f. 5v empty;cittern;;3;"[feca1] [feca] [feca] | [feca2] [feca1] | H[feca] | \
[feca2] [feca1] | [dadaa2] [feca1] | [gfa2] [iaa1] | \
[feca2] [feca1] :||: [lili1] [lili] [lili] |"
10;;6r;6. Intrada;;;cittern;;C|;"[haaaa/] | [haaaaa/] [haaaaa] [haaaaa1] | \
[haaaaa/] [haaaaa] [haa/4] [haa] [haa] [haa] | \
[haaaaa3/4] [haaaaa/4] [ifffff3/4] [ifffff/4] | \
[haaaaa3/4] [haaaa/4] | [fccccc1] [fcccc] | [eaec2] :||:"
11a;;6r;Dantz;;;cittern;;C|;"[haaaaa/8] f h i [haaa/] [haaa] | [ifffff3/4] h/4 [ifffff/] [ifffff] | \
[haaaa3/4] [haaaa/4] [iaaaa1] | [caca3/4] d/4 [caca/] [caca] |"
_11b;;6v;Sprunck;;;cittern;;3;"[haaaa3/2] i/ [haa1] | [ifffff3/2] k/ [ifffff1] | \
[haaaa3/2] i/ [haa1] | [caca3/2] d/ [caca1] | \
[daaaa3/2] f/ [haa1] | [ifffff2] [haa1] |"
12;;6v;7. Neptime;;;cittern;;C|;"[haaaaa2] [lhhhhh] | [ifffff2] [haaaa] | [haaa/] [lhhhhh] [ifffff1] | \
[haaaa3/4] [haa/4] [daa/] [feca] | [haaaa3/4] [feca/4] [haa/] [khka] | \
[lhhhhha2] :||:"
13;;7r;8. Ach hocster Schatz;;;cittern;;3;"[ifffff1] [ifffff] [ifffff] | [fdfd1] d/ f h [ifffff] | \
[laaaaa3/2] i/ [laaaa1] | [feca2] | [haaaa1] f/ h i [laaaaa] | \
[ifffff2] [haaaaa1] |"
14;;7v;9. Ach Elselein;;;cittern;;3;"[laa2] | [laaaaa2] [ifffff1] | [haaaa2] [feca1] | [haaaa2] [daac1] | \
[fdfd2] [haaaa1] | H[ifffff] | [ifffff2] [ifffff1] | \
[haaaaa/] f h i [laa1] |"
15;;7v;10. Ein … Aufzug;;;cittern;;3;"[laaaaa2] [laaaa1] | [laaa3/2] n/ [laaaa1] | [ifffff2] [haa1] | \
H[feda] | [daa2] [daaaa1] | [daaaaa3/2] f/ [daaaaa1] | \
[caca2] [,cccc1] | [cac2] :||:"
16a;;8r;Tripbel Dantz;;;cittern;;3;"[daaaa/] c d f | [daaaaa2] [daaaaa1] | [daaaaa1] [daaaaa] [caca] | \
[daa,a2] [daaaaa1] :||: [daaaa/] f | [haaaaa2] [laa1] | \
[laaaaa3/2] i/ [haaaaa1] | [feca2] [feca1] |"
_16b;;8r;[Dantz?];;;cittern;;C|;"[fecda1] [gaa/] [feca] | [daaaa1] [daac/] [gaa] | \
[feca/] [dbdb] [ifffff] [gaa] | [feca1] [feca/] [gaa] | \
[fdfd/] [daaaa] [caca] [caca] | [daaaa1] [daa] :||:"
17;;8v;11. An banden hartt;;;cittern;;3;"[daa1] | [daaaa3/2] f/ [haa1] | [ifffff2] [ifff1] | \
[fdfd1] [haa] [khkh] | [lhhhhh2] [lhh] | [daa2] [daaaa1] | \
[daaaaa1] f [haa] | [feca2] [feca1] ||"
