PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
1;;2r;Bergirette sauoyene;;;OT;;C;",,,b/4 ,,,c ,,,e ,,,c ,,,b ,,,,e ,,,,c ,,,,a ,,,,,e ,,,,a ,,,,c ,,,,e ,,,,c ,,,,a ,,,,,e ,,,,,c | \
,,,,,a/ ,,,e ,,,g ,,,h";italian7tab
2;;3r;Jene cuide;;Obrecht;OT;;C;",,d/4 ,,b ,,a ,,b ,,d ,,a | \
,,d/ ,,b ,,a ,,,c ,,,a ,,,,d ,,,,c ,,,,a | \
,,,,,d/ d c a c a ,d ,b |";italian7tab
3;;4v;Christe de si dedero;;Obrecht;OT;;C;"[a,,c1] ,,,c/ ,,a [a,c1] ,,d | a1 ,,c/ ,,a [a,c1] ,,d | \
[c,,a/] ,,,,e ,,,a ,,,c ,,,e ,,c ,,d1 |";italian7tab
4;;5v;Agnus de vt re mi fa sol la;;Brumel;OT;;C;"[,bb,d/] ,,,,c ,,,,a ,,,,c ,,,,d ,,,a ,,,c ,,,d | \
[,bbcd/] ,,,,,d ,,,,a ,,,,c ,,,,d ,,,a ,,,c ,,,d | \
[,def,d/] ,,,d ,,,c ,,,d";italian7tab
5;;7r;Tandernaken;;A. Agricola;OT;;3;"f/4 e c e | [f,da2] [f,da1] d/ b [d,e,,d] b a ,d | \
[,bd1] [d,e,,d1] [b,e/] [b,d] [b,b] ,,,d [,,b,b1] [a,,,d] |";italian7tab
6;;9r;Jene demande;;Busnois;OT;;C;",,,c/4 ,,,e ,,,f ,,,e ,,,f ,,,e ,,,c ,,,e | \
,,,f3/2 ,,,e/ ,,,f1 [,,de] | \
,,b/ ,a ,,d ,a [,bd] ,a ,,d ,,b |";italian7tab
7;;10v;Leure et venue;;A. Agricola;OT;;C;",d/4 ,c ,a ,c | [,dda3/2] ,c/ ,d a b d | \
[bd/] a b d d b a ,d |";italian7tab
8;;13r;Jay pris amours;;;OT;;C;"[a,,c,a1] ,,,,,c/ ,,,,,d ,,,,a ,,,,c ,,,,d ,,,a | \
[d,,c,a1] h/ f f d c a | [c,,ac/] d f d [c,,ac1] a |";italian7tab
9;;14v;Le souenir;;Morton;OT;;C;"d/ c d c a c | [dabacd2] d1 ,,b | \
,,,,,d1 h f/ d c a | [,dfffd/] a c d";italian7tab
10;;15v;Haray tre amours;;Stockhem;OT;;C;",,c/4 ,,e ,,f ,,e ,,f ,,e ,,c ,,e | \
,,,,c2 ,,,,c1 ,,,c | ,,,,c1 ,,,a [,,b,c] ,,,c | \
[,aa,c1] ,,,a [,abc] [a,,c/4] ,,,a ,,,,d ,,,,c |";italian7tab
11;;16r;Palle de ysach;;Isaac;OT;;3;"[d,b3/2] ,,d/ [ca1] ,b [f,d2] | \
[hd,,,d2] [hd,,,d1] h [fb,,a2] | \
[ca,,c1] [cd,,c/] [a,,,d] [,d,a] ,b [ca,c] ,,b [,,da1] c |";italian7tab
12;;17v;Cent mil escus;;Bosnois / Caron?;OT;;C;",,,c/4 ,,,e ,,,f ,,,e ,,,f ,,,e ,,,c ,,,e | \
,,b/ d ,,a ,,,c ,,,a ,,,,d ,,,,c ,,,,a | \
[da,,,d1] ,,,c/ ,,,a";italian7tab
13;;18v;Malor mebat;;Ockeghem?;OT;;C;"[,a,,c2] [,a,,c] | [,,de2] [,,de1] ,,b/ ,,a | \
[,abc2] [,abc] | [c,aa1] ,,d [c,da/] ,,b ,a1 | \
[da,c/] ,,d ,,b ,,a [d,bc2] |";italian7tab
