PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
1;;4;Occhi vibrate i dolci ardori;Gio: Girolamo Kapsberger;;OT;;3;"[a,b,d2] [bd,a] [,a,a,d] | [ac,,a2] {10}1 ,d [,c,,a2] | \
[bd{a}2] [bd{a}] [,bb,,a1] ,,,,,b | [,a,a,d2] {11}1 a [,a,a,d2] | \
[aab,,a2] [aab,,a] [,,da,b1] ,,,,,d |";italian7tab
2;;5;Gia' risi del mio mal;Gio: Girolamo Kapsberger;;OT;;C;"y1 [bd,a1] [cd{a}] ,,,a/ d | c1 ,,,a [dd,c] ,c | [cd,a1] {a}/ a ,d3/2 [,,da,c/] | \
[,ab,,d1] [,,aa] [ac,,a] {10}/ ,d | ,c1 ,,,,a {10} [a,b,,a] |";italian7tab
3;;6;Fulminat' accesi lampi;Gio: Girolamo Kapsberger;;OT;;C;"[acda{10}2] [bdd{a}] | [,aba,d2] [,bc,d{8}] | [,d,,b/] ,,,,a [a,e,,d1] [bcd,,b] [,,bcd] | \
[,b,,a1] [,bd,,b] [bb,a,d] ,a | [,,bcd{8}2] [,,ea,d] | \
[bdd{a}1] c [,,ea,d2] |";italian7tab
4;;7;Su' desta i fiori sonnacchiosa flora;Gio: Girolamo Kapsberger;;OT;;C;"y1 [bdd,,b1] [,ab,,d] [b,,a] | [acd,a{10}2] [acd,a] | \
[,aba,d2] [add,a{10}1] ,b/ ,,b | \
M:3
[,daa{a}3] [bd,a1] [bd,a] [bd,a] | \
[a,,,d1] b [d,,,b] ,,,,d [d,da{1}2] |
";italian7tab
5;;8;Ho' pur d or' il crin anch'io;Gio: Girolamo Kapsberger;;OT;;C;"y2 [bd,a1] [d,,,d/] ,,,,b | [b,d,a1] [,d,,,b] [aa,,,d] [ac,,a] | \
[,d,a1] {a} [,b,,a] [,d,,,d/] ,,,,,b | [a,b,,a1] [,b,,a] [,bd,,b] [,a,a,d] | \
[,,bcd1] {8} [,d,,b] [,b,,a] |";italian7tab
6;;9;O dolci sguardi in me scoccate;Gio: Girolamo Kapsberger;;OT;;3;"[c,da1] [d,,c] [,,de] | [,,ff1] [,,ff] [a,b,d] | [a,b,a1] ,,,,c [ca,b] | \
M:C
[aab,,a2] [,a,a,d1] [,dd,,c] | \
[add{10}1] [,c,,a/] ,,b [,daa{a}2] :||:";italian7tab
7;;10;Fanciullo arciero;Gio: Girolamo Kapsberger;;OT;;3;"[bd,a2] [ab,,a] [a,cc] | [acd,a2] {10}1 ,d [ac,,a2] | \
[,,bcd2] [,,ea,d] [c,da] | [,,ea,d2] {11}1 ,,d [,,ea,d2] | \
[bb,,a2] [,d,,b] [,,bcd] | [bbdd2] ,,,,,b1 ,,b [,,dd2] |";italian7tab
8;;11;Disperato dolore;Gio: Girolamo Kapsberger;;OT;;C;"y1 [,c,,a] [a,,,e] ,,d | [aa,,,e3] ,c1 | [cd,,a2] [,c,c1] [,a,a] | \
[ac,,a2] [ce] | [ac,,a2] [ce3/2] [ac/] | \
[a,b,c1] [c,,b/] [ac] [,ea,c{a}2] |";italian7tab
9;;12;O filli o filli vientene;Gio: Girolamo Kapsberger;;OT;;3;"[bdda2] [b,dd] [a,b,d] | [bd,a2] d [,,d,d] | [bd,,b2] [bd,,b] [bbd,,b] | \
[,,bdd2] {8} ,,,c |[bbdd2] ,,,,,b ,,,,d | \
[bbdd2] [bbdd] ,,,,,b |";italian7tab
10;;13;Sussurat' aure volanti;Gio: Girolamo Kapsberger;;OT;;C;"[c,,a/] [d,,c] [,,de1] [,,ff] [,,de] | [d,,c1] [cd,,c] [daaac2] | \
[,,da,c1] [,ab,,d] [ac,,a] {10} | [d,,c1] [aa,,a] [aaa,c] ,e | \
[aab,,a1] [d,,c] ,,,,,a [,d,,c/] [a,,,e] |";italian7tab
