PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
;;;Listing and concordances from Christian Meyer: Sources Manuscrites en Tablature, Vol III/2;;;;;;;
1;;7r;Praeambulum;;;OT;;;;germantab
2;;7v;Praeambulum;;;OT;ConcR3258;;;germantab
3;;8r;Mumrayskey Tanecz;;;OT;ConcR3259;;;germantab
4;;8v;Introi[tus];;;OT;ConcR3260;;;germantab
5;;9r;Intrada;;;OT;ConcR3261;;;germantab
6a_1;;9v;Tanecz Studiosorum;;;OT;ConcR951;;;germantab
6b_1;;9v;[Proportio];;;OT;;;;germantab
6a_2;;10r;[Tanecz Studiosorum];;one note higher;OT;ConcR951;;;germantab
6b_2;;10r;[Proportio];;;OT;;;;germantab
7;;10v;Galliarda;;La Caracossa;OT;ConcR202;;;germantab
8;;11r;[Galliarda;;idem - one note higher;OT;;;;germantab
9a_1;;11v;Gyney Tanecz tyz studiosorum;;;OT;ConcR951;;;germantab
9b_1;;11v;[Proportio];;;OT;;;;germantab
9a_3;;12r;[Gyney Tanecz tyz studiosorum];;idem - one note higher;OT;ConcR951;;;germantab
9b_2;;12r;[Proportio];;;OT;;;;germantab
10;;12v;Galliarda;;;OT;ConcR3262;;;germantab
11;;13r;sans titre;;idem - one note higher;OT;ConcR3263;;;germantab
12a_1;;13v;Tanecz welmi Pekney;;;OT;ConcR3265;;;germantab
12b_1;;13v;[Proportio];;;OT;ConcR3266;;;germantab
12a_2;;14r;[Tanecz welmi Pekney];;idem - one note higher;OT;ConcR3267;;;germantab
12b_2;;14r;[Proportio];;;OT;ConcR3268;;;germantab
3_1;;14v;Chipassa;;;OT;ConcR178;;;germantab
3_2;;15r;[Chipassa];;idem - one note lower;OT;ConcR3269;;;germantab
4a_1;;15v;Tanecz;;;OT;ConcR3270;;;germantab
4b_1;;15v;[Proportio];;;OT;ConcR3271;;;germantab
4a_2;;16r;[Tanecz];;idem - one note lower;OT;ConcR3272;;;germantab
4b_2;;16r;[Proportio];;;OT;ConcR3273;;;germantab
