PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
;;1 - Partie en B A deux Luths;;;;;;;
;;;;;Pour le Première;;;;
1;B dur;1v;Ouverture;;;;;C;"[aab,,a1]> a [,ab1]> ,,b | [aab,,a1]> c [cbb{,,a}1]> c | \
[aab,,a1]> a [a,d{c}/]> (c a/>) ,b | [,ab,,a1] ,,,a/ ,,d \
[,,baa/]> ,,d [,,#b/]> ,,a | "
2;B dur;2v;Combattans;;;;;3/4;",,,,,a/ ,,b ,,b ,,b ,,b ,,b | [,,baaa1] ,1 ,1 | \
,,,,,a/ ,a ,a ,a ,a ,a | [,ab,,a/] ,,b ,,,a ,,b ,,,,a ,,,a | \
,,,,,a/ a a a a a | "
3;B dur;3r;Menuet;;;;Conc_2447;3/4;"[aa,,,a1] ,a V[,ba{4}] | [a,b{...a}1] ,,b [a,b] | \
[c,b{,,a}1] V[d{,a}/] (c a) (,b | [,a,,,a/]) ,,d ,a \
(,b ,a) ,b | [aa,,,a1] ,a V[,ba{4}] | "
4;g moll;3r;Trio;;;;Conc_2448;3/4;"[fa,,,a1] [f{4}/] (e [f{,,,a}1]) | [c,b{,,a}1] c/ (a c1) | \
[a,d1] [#a{,a}1]> (,b | [,a,,,a/]) (,b ,a) (,,d ,,b1) | \
[fa,,,a1] [f{4}/] (e [f{,,,a}1]) | "
5;B dur;3r;Bouree;;;;Conc_2449;C;",,,a1 | V[,,b1] ,,a V[,,b] [,,da{,a}] | \
[,ab,,a1] ,,d ,a V[,ba{4}] | [a,b{,,,a}1] c/ a [,b{,,a}] \
,a ,,d (,,b | [,,aa{,a}1]) ,,,a {,a} ,,,a | \
V[,,b1] ,,a V[,,b] [,,da{,a}] | "
6;B dur;3v;Chaconne;;;;Conc_2450;3/4;",1 [,ab,,a1] ,,b | [a,d{c}1] [a,d] [a,d] | \
[,ab,,a1] ,,b [a,b{,,,a}] | [c,d{,,a}1] [#a{,a}1]> ,b | \
[,ab,,a1] ,a [,,ba] | [a,d{c}1] [a,d] [a,d] | \
[,ab,,a1] ,,b [aa,,,a] | "
7;B dur;4v;Gigue;;;;;6/8;",,b/ ,a ,,b [aVd1] ,b/ | [,'a3/2] [,,da{,a}] | \
[,,ba,a/] ,a ,c [a,d{,a}] c e | [f{a}/] e [c{4}] [e{,a}] \
c ,d | [,'c{4}1] ,/ [a,d{c}1] ,/ | "
;;2 - Partie en B A deux Luths Faite à 2 violes: <br> la Taille e la Basse par l'Autheur Mr Prantyl;;;;;;;
;;;;;Pour le Première;;;;
8;B dur;11v;Ouverture;Prantyl (Martin Prantl);;;;2;"[,,ba,a1]> ,,,a [,,,,'b{,a}1]> ,,,,a | \
[,,,,aa2] ,1 [a,b,,a/] ,,b | [,,da{c}1]> [,,da] \
[,,da{c}1] ,a | V[,b,c{a}2] ,1 [c{a}/] ,,d | \
[,,aa{,a}1]> ,,b V[,,bc{a}3/2] ,,a/4 ,,b | "
9;B dur;12v;Chasse;Prantyl (Martin Prantl);;;;3/4;",/ ,,b/ ,,,,,a ,,b ,,b ,,b | [,,ba,a/] ,,b ,,b \
,,,a ,,,a ,,,,a | ,,,,a/ ,,b ,,b ,,b [,,b,,a] ,,b | \
[,,ba,a2] ,1 | ,/ ,,b/4 ,,d ,a/ ,,,,,a a a | "
10;B dur;13r;Angloise;Prantyl (Martin Prantl);;;Conc_2437;6/8;",,b/ | [a,b{,,,a}1] [a,b/] [c,b{,,a}1] [c,b/] | \
[,,da{,a}/]> (,a ,b/) [a,b{,,,a}1] [a,b/] | \
[,,bc{,,a}/]> ,,d ,a/ [,,d{4}/]> ,a V[,,(b/] | [,,a){,a}/]> \
,,b ,,d/ ,,,a1 ,,b/ | "
11;B dur;13v;Menuet;Prantyl (Martin Prantl);;;Conc_2438;3/4;"[,,ba,a2] ,,,a1 | [,ab,,a1] V[,b/] ,a ,,d ,,b | \
[a,b,a1] [cb] [ed] | V[fa,,,a2] a1 | [c,b{,,a}1] \
'a/ (,b ,a) ,,d | [,db{,,,a}1] [,'b/] ,a ,,d ,,b | "
12;B dur;13v;L'Espit;Prantyl (Martin Prantl);;;Conc_2439;2;"a1 | V[fa,,a2] ,a | [c,b{,,a}2]> ,,b | \
V[,b,c{4}1] ,,,c (,,a ,,b) | V[,,da{,a}/] (,,b ,,a) \
(,,,c ,,,a1) a | V[fa,,a2] ,a | [c,b{,,a}3] ,,b1 | "
13;B dur;14r;Gigue;Prantyl (Martin Prantl);;;Conc_2440;6/8;",,b/ | [,ab,,a/]> ,,d ,,b/ [,ab,,a/]> ,,d ,,b/ | \
[a,d{c}1] a/ [a,d{c}1] a/ | [,ab,,a/]> ,,d ,,b/ \
[,ab,,a/]> ,,d ,,b/ | [a,d{c}1] a/ [a,d{,a}1] a/ | "
;;3 - Partie en B A deux Luths Faite à 2 viole: <br> la Taille e la Basse par l'Autheur Mr Richter;;;;;;;
;;;;;Pour le Première;;;;
14;B dur;19v;Entrée;Richter;;;;C;"a/4 a | [aVd/] a ,d a V[,'b] (,a ,b) [,,da] | \
[,ab/] ,,c (,a ,b) [,,da{,a}] {,a} {,a} {,a} | \
V[,,bc{,,a}/] {,,,a} {,,a} {4} [,,ba{,,,a}1] ,/ f/4 e | "
15;B dur;20v;Passepied;Richter;;;Conc_2441;3/4;",,,a1 | [,,ba,a1] ,a/ ,,b | [aa,,,a1] (,b ,a) f1 | \
[fa{,,,a}1] {,,a} ['e{,a}] | V[fa,,,a2] [fd1] | \
[ed{,a}1] f/ e ,f e | [aa,,,a1] c/ a ,b [,(a] | [,b){a}1]"
