PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;;1r;[fragment];;torn page, with only left margin of page left with few notes;OT;;;
2;;1r;queen Maries dumpe;;torn page, with only left margin of page left with few notes;OT;ConcR35;;
3;;1v;[fragment];;torn page, only right margin left;OT;;;
4;;1v;Spanesh pauine;?Francis Pilkington;torn page, only right margin left;OT;Conc_4343;;
5;;2r;passinmesers pauin;;;OT;;2;",,d/ ,a | ,,,,a/ [,bd] ,,,c ,,,,a | \
[,bd/] ,,,c [,a,,,a] ,,c | \
[,,dca/] ,,d/4 ,,c ,,d ,a ,b ,d | \
[,b,,a/] ,a/4 ,b [,a,a] ,,d ,,b ,,a |"
6;;2r;passinmesers galiard;;;OT;ConcR183;3;",,d/ ,a | [,bdca3/2] ,a/ ,b ,d | [a,,,a/] d c a ,d ,b | \
[,ab,,d1] ,,,a/ ,,d ,,b ,,a | [,ab,,d1] ,,,a/ ,d ,b ,a |"
7;;2v;[Almain];;first part of duet;OT;ConcR286;2;"[,,dca3/4] ,a/4 [,c,,a/] ,d | [a,,,,a1] ,a/ ,,,,,a | \
[,a,,,a/] ,c [,d,,,a] a | [,c,,a3/4] ,a/4 [,,d,a/] ,,,c | \
[,,d,a/4] ,,c ,,d ,a [,c,,a] ,a ,c ,d |"
8;;2v;tw lessons to be plaid with tw lowtes;;second part of duet;OT;ConcR370;2;"[,cd,a3/4] ,d/4 [a,,,a/] c | [ea,,,a1] a/ c | \
[e,,,,a/] f h e | [f,,,a3/4] h/4 [f,,,a1] | \
[,c,,a/4] ,a ,c ,d [a,,,a] ,d a c |"
9;;3r;willsons wilde;;;OT;ConcR32;3;"a/ | [f,,,a1] a/ | [,c,,a3/4] ,a/4 ,c/ | [,d,a1] ,c/ | \
[,acc1] a/ | [f,,,a1] a/ | [,c,,a3/4] ,a/4 ,c/ | \
[,a,a3/4] ,,d/4 [,acc/] | [,,d,a1] a/ |"
10;;3r;sans titre;;;OT;ConcR371;none;",c d | [a,,,a] ,d ,c | [,d,a] a c | [a,,,,a] ,d ,c ,a | \
[,,dca] ,,d ,c ,d | [a,,,a] ,d ,c | [,d,a] a c |"
11;;3v;the honsok The treble;John Johnson;The New Hunt's Up, duet treble;OT;ConcR91;3;",c3/4 ,d/4 a1 | a3/4 c/4 a1 | a/ f c ,d a ,d | \
,c3/4 ,d/4 a1 | c/ ,d a c a ,d |"
12;;4r;the honsok ground;;The New Hunt's Up, duet ground;OT;ConcR2;3;"[,,dca1] [,cd] [,acc,a] | [,cdca3/2] ,d/ [,cd1] | \
[,dca3/4] ,a/4 ,c/ ,,d [,a,,,a] ,,c | [,,dca2] [,,dc1] | \
[cc,e1] a/ c [a,,c] ,d |"
13;;4v;[The Earl of Oxford's Galliard];;Fragment;OT;ConcR38;3;"[,bdca3/2] ,d/ [,bdca1] | \
[,bdca1] [,dba,d] [,dbc] | [abb,d2] [abb,d1] | \
[abb,d2] [da,c1] | [f,dd3/2] ,d/ [f,,d1] | \
[dfl,,d1] [dab,,d] ,,,a/ b | [abb,d3/2] b/ a ,d |"
14;;4v;[Paul's Wharf];;;OT;;3;"[k,,,a/] g1 [h,,,,a/] c e | [f,,,a3/4] a/4 [,c,,a/] | \
[,ac,,a1] ,a/ | [k,,,a/] f f [h,,,,a] c e | \
[f,,,a3/4] ,c/4 [,a,,,a1] | [,,dca1] [,,dc/] ||"
15;;4v;the coranto;;;OT;;3;",d/ | [,d,a,,a3/4] ,,d/4 [,,a,,,a/4] ,,,a ,d/ | \
[,d,a,,a3/4] a/4 [c,,a3/8] d/8 f/ | \
[da,,,d3/4] ,,,,a/8 [,da,c3/8] a/8 c/ | \
[,cd,a/] ,,,c ,,,,a1 |"
16;;4v;the parlement;;Kemp's Jig / Parliament;OT;ConcR271;2;"[cdda3/4] d/4 c a ,d/ | [acd,a3/4] ,d/4 ,c ,a ,,d/ | \
[,a,,,d/4] ,c ,d a [cdda/] [acd,a] | \
[cdda/] ,,,,,,a [cdd1] :||:"
17;;5r;the terble to grien slivis;Henry VIII;Greensleeves, duet treble;OT;Conc_4503;2;"g3/4 c/4 h/ h | f/ c ,d1 a/4 c | d3/4 c/4 a/ c/4 a | \
c/ ,e ,a1 | h3/4 c/4 h/ h |"
18;;5r;the ground to grien sluis;Henry VIII;Greensleeves, duet ground;OT;Conc_4503;2;"[,ab,,d3/4] ,,d/4 ,a/ ,c | ,,,a/ ,d ,,d ,,,a | \
[,ab,,a/] ,,,,,c ,,,,,d ,,,,a | ,,,,c3/4 ,a/4 ,,a/ ,,,,c | \
[,ab,,d3/4] ,,d/4 ,a/ ,c |"
19;;5v;my lord of oxfardes galiard;;;OT;ConcR38;3;"[,bdca3/2] ,d/ [,bdca1] | [,bdca1] [,dba,d] [,dba] | \
[abb,d2] [abb,d1] | [abb,d2] [da,c1] | \
[f,dd3/2] g/ [f,,d1] | [df,,d1] [dab,,d] ,,,a/ b | \
[abb,d3/2] b/ a ,d |"
