PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;;A2v;1. Recercar primo Simon gintzler;;;OT;;C;",,,,c2 ,,a/ ,,,a ,,,c ,,a | \
[,,b,Xc/] ,a ,,d ,,b X[,,de] ,,,a ,,,c ,,a | \
[,abc/] ,a [,,de] [,,bc] [c,Xda] ,d a c |"
2;;A3v;2. Recercar segondo;;;OT;;C;"h2 f1 h | Xd1 ,a [c,d] X[da] | X,,b1 a [,ea] [a,b] | \
X,,,c/ c d1 [c,,b] [d,,c] | ,,,c/ ,,a [a,b1] |"
3;;B1r;3. Recercar terzo;;;OT;ConcR1762;C;"d2 c1 ,d | [a,b2] [,da1] ,,,a | X,,,c1 d [cd,a] ,d | \
[ab1] ,,d [,dfXf] [aa] | X[f,de1] [,d,a] [da,c] [af] |"
4;;B2v;4. Recercar quarto;;;OT;ConcR1763;C;"X[f,d3/2] ,a/ X[fc1] ,d | [fc1] [f,d] [da] [ac] | \
[cd,a/] a c/4 a c d X[f,da1] ,,,a | \
[,,d,e1] [,,d,a] [,,b,c] [,,,ce] |"
5;;B3v;5. Recercar quinto;;;OT;ConcR3373;C;"d2 ,d | [aXb/] c d f [h,,f2] | \
X[i,,h/] ,,f ,,g1 ,,i [hf,Xf/] f2 ,i/ | \
[fg,a2] X[df,cXd/] ,,,e ,,,f ,,d |"
6;;B4v;6. Recercar sexto;;;OT;ConcR3376;C;"a2 ,d1 ,b | b2 [a,Xd1] ,b/ ,d | \
[a,b1] [b,,d] [,dXe/] a b/4 a b d | \
X[f,d/] ,a ,b/4 ,a"
7;;C1v;7. Pater noster;Iosquin;;OT;ConcR3570;C;"a2 a | [a,,Xc/] ,d a c [df,c2] | X[dXf,c/] ,,a ,,b ,,d [cdf2] | \
[,a,c/] ,,a ,,b ,,a [aa,c2] |"
8;;C3r;8. Ave maria;Iosquin;;OT;ConcR3571;C;"[,,bXc/] ,,a ,,b ,,d [,,bXc/4] ,,d ,a ,,d ,,b ,,,c ,,a ,,b | \
[,,aa/] ,a ,,d/4 ,,b ,,a ,,,c [,,,ac/] ,,,,,d ,,,,a ,,,,c |"
9a;;C4v;9. Benedicta es;Iosquin;;OT;ConcR1599;C;"[a,,c2] [a,,c3/2] ,,a/ | [a,c1] ,,d [a,,c] X,f | \
Xc1 ,e/ ,c [ce1] ,a | X[ca/] ,,d ,a ,c [ce] ,f c ,e |"
9b;;D2v;Segunda pars - DVO;;;OT;ConcR1600;C;",a1 ,a/4 ,,d ,a ,c [cd1] [cd/4] a c e | \
[fd1] f [fc] ,,d/4 ,,c ,,d ,a |"
9c;;D3v;Tertia pars - nunc mater;;;OT;ConcR1601;3;",a2 ,a ,c/ ,,d ,a ,c | [,d,,c2] ,,,,c [,c,,e/] ,,,,a ,,,,c ,,,,e | \
[c,da2] [ca] [e,,c/] a c e |"
10;;D4r;10. Sancta maria;Verdelot;;OT;;C;"a2 [hf] | [ha2] [cXd/] a c/4 a c d | \
[fc1] c/ f [da/4] c a ,d a c d a |"
11a;;E2r;11. Preter rerum;Iosquin;;OT;ConcR2716;C;"[,,,c,a2] [,,,c,a1] ,,,,,c | [,,,c,d2] [,,,ca] | \
[,,,c,d2] [,,,c,a] | [,,,c,d1] ,,,,,a [,,,c,d] [,,,,ac] | \
[,,,ccd2] [,,,cdf] | [,,,ccd2] [,,,cca] | \
[,,,c,a1] ,,,,,d [,,,c,a] [,,,,ac] |"
11b;;E3v;Segunda pars - Virtus sancti spiritus;;;OT;ConcR2648;C;"X[d,b1] ,,b/4 ,,a ,,b ,,d X[dab/] ,,d [,a,c1] | \
X[d,bc/] ,,a ,,b/4 ,,a ,,b ,,d [dab/] ,,d [,a,c1] |"
12;;F1r;12. Circundederunt;Iosquin;;OT;ConcR1800;C;"[,d,a2] [,d,a/] ,c ,d/4 ,c ,d/8 ,c ,a ,,c | \
[,abXc/] ,,a ,,,c ,,a [,aXbc/4] ,,a ,,b ,,d ,a ,,d ,,b ,,a |"
13;;F3r;13. Descendi in ortum meum;;;OT;;C;",b2 ,b1 ,a | [,bd2] [,bd1] [,ab] | \
[,bdd2] [,bdd1] [,,bc/] [,,,df] | \
[a,bcd1] ,,,,d [a,bcd] [b,,d] | \
[db,cXd1] ,,,d [dbb,Xd] ,,,a |"
14a;;G1r;14. Stabat mater;Iosquin;;OT;ConcR3572;C;",,d2 [f,d] | [f,de2] [c,de] | [,dff3/2] ,,,e/ [dabc1] d | \
[cdda1] ,,a/ ,d [,dda1] ,,,c/ ,,a | \
[,da1] ,,d/ ,,,a [,dfa1] ,,d |"
14b;;G2v;Segunda pars;;;OT;ConcR1598;C;"[c,da2] X[ca,a1] [,d,,c] | \
X[c,,,c/] ,c/4 ,d ,f ,d ,c ,,f \
X[fca/] ,,,c ,,a/4 ,,,c ,,,a ,,,,e | \
X[hhi,,h1] [,hk,,h] [k,,h/] [h,,,l] |"
15;;G4v;15. Vita in ligno moritur;Ludo. Seufl;;OT;ConcR1801;C;"a2 ,d | [a,,c2] [b,,a] | [aa,c2] [,ddXd1] ,b | \
X,,,c1 a [b,,a] ,a | [ab,,Xd1] d [,a,a] b/ a | \
[b,da/4] a ,d ,b"
16;;H2r;16. Aspice domine;Iachet;;OT;ConcR1802;C;",a2 ,a | [a,,c2] [a,,Xc/] ,c/4 ,e a c e a | \
[,dXf/4] ,c ,d a c ,d a c X[da/] ,,b ,,d ,a |"
