PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;A dur;1r;Adagio del Sig.e Werner Liuto Primo;Werner;;;;C;"[,cee,a3/4] ,e/4 [,c{a}] ,,c ,,e ,,,d ,,a ,,,,e [,,,,'c] \
,,,,a ,,,,,e ,,a ,,c ,,e | [,,,,e{,,,a}/4] ,,c (,,e ,a) \
[,,,d{,,a}] ,,c ,c ,,c V[,,e,,a/] [,,'a/4] ,,e [,,c{a}/] ,c | "
2;A dur;1v;Allegro;Werner;;;;C;",,,,,a/ (,c/4 ,a) ,,e/ (,e/4 ,c) [,'a,,,a/] (,,e/4 ,,c) \
[,c{a}/] ,a | [,,e,,a/] [,,'a] e1 e d/ ,e/4 d | e/ ,,,,,a \
,,,,a/4 ,,f ,e e"
3;A dur;2v;Affettuoso;Werner;;;;3/2;"[ece,,a1] ,,,,,c [,ca,,e2] ([,a,,a/] ,c ,e1) | \
[,c,,,e1] ,,e ,,a e [,e,,a] e | [,c,,,e1] e [,a{d}] \
,,,,c [,,,d{,,a}] ,a | [,,e,,a1] ,,c [,,a,,e2] [,,a,a] | "
4;A dur;3r;Adagio del Sig.e Werner Liuto Secunto;Werner;;;;C;"[,ce,,a3/4] ,e/4 [,'c{a}] ,,c ,,e ,,,d | ,,a/4 ,,,,e \
[,,,,'c] ,,,,a ,,,,,e ,,a ,,c ,,e [,,,,e{,,,a}] ,,c ,,e \
,a [,,,d{,,a}] ,,c ,c ,,c | "
5;A dur;3v;Allegro;Werner;;;;C;",,,,,a/ (,c/4 ,a) ,,e/ (,e/4 ,c) [,'a/] (,,e/4 ,,c) c/ \
[,'a] | [,,e,,a/4] ,,,e ,,e ,c ,e/ [,e{,,,a}] [,a{a}/4] \
,,,d ,,c ,a V,c/ [,c{4}] | "
6;A dur;4v;Affettuoso;Werner;;;;3/2;"[ece,,a1] ,,,,,c [,ca,,e2] ([,a,,a/] ,c ,e1) | \
[,c,,,e1] ,,e [,,'a] e [,e,,a] e | [,c,,,e1] e [,a{d}] \
,,,,c [,,,d{,,a}] ,a | [,,e,,a1] ,,c ,,a ,,e [,,c{a}2] | "
