PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;d moll;1v;Prelude Lauffensteiner;Lauffensteiner;;;;0;"{,,,a} ,,,,a ,,,a ,,a ,a (,,d ,,b ,,a) ,,,c (,,b ,,a) ,,,c ,,a \
,,,,a ,,,,,e ,,,,c ,,,e ,,a ,,,c (,,,e ,,,c ,,,a) {,,,a}"
2;d moll;2v;Prelude de R. Berhandtzky;Berhandtzky;;;;0;"{,,,a}1 ,,,,a/ ,,,a ,,a ,a ,,a ,,,a ,,a1 (,,,a/4 ,,,,a) {,,,a}1 \
,,,,a/ ,,,a ,,a ,a a/4 ,a (,,d/4 ,,b) (,,a ,,,c ,,,a) (,,,,c \
,,,,a)"
3;d moll;3v;Sarabande;;Ciaccone?;;;3;"[,aaa{,,,a}1] [,aaa/] ,c [aa,,a1] | ['aaaa{,,,a}1] [aaa/] c \
[ea,,a1] | ['ca{a}1]> e [aa,,a1] | [,'ca,,a1]> a [,aa,a1] :||: \
[,a{,,,a}/] ,,e ,a ,c [aa,,a1] | "
4;d moll;6r;[prelude];;;;;0;"{,,,a} ,,,,a ,,,a ,,a ,a (,,d ,,b ,,a) (,,,c ,,,a) (,,,,c \
,,,,a) (,,,,,e ,,,,,f) {,,,a} ,,d [,,'b] ,,,,a ,,a \
([,,,,,'b] ,,,,,a)"
5;d moll;6v;Allemande de R. Berhandtzky;Berhandtzky;;;;C;",a/ | [,afe{,,,a}2] [,'ce1] [a,,,a/] ,c | a1 ,a e ,,a | \
['c,c1] ,,e/4 e [aaVf1]> ,a | [,c,c1] ,,,e/ a [,a,f1] {,,,a} | "
6;d moll;7v;Courante de R. Berhandtzky;Berhandtzky;;;;3;",d/ | [,'daa{,,,a}3/2] (,d/4 ,f) e1 | [,aVf2] (,,d/4 ,,,f) \
,,a/ | {a}1 ,,b [,'c/]> ,a | ,,,,,a/ ,,e ,,,e (,,,,,c ,,,,,e) \
,,,c | ,,,,a/ ,,a {,,,a} ,,,a"
7;d moll;8v;Sarabande de R. Berhandtzky;Berhandtzky;;;;3;"[,'da{,,,a}1]> ,f (e/4 ,f) e/ | ,,d/ ,a ,,,f ,,d [,,,ed{,a}1] \
 | (,h/ ,f) a ,,h {a} ,a | ,,,,,a/ (c a) ,c [,aa,a1] | "
8;d moll;9v;Sarabande de R. Berhandtzky;Berhandtzky;;;;3;"[ada{,,,a}1] ,a e/> e | [ec,,,e3/2] ,,,,c/ ,,,,d e | ,,,c/ (e c) \
,d ,,,e ,c | ,,,,,a2 [acde1] | [,aff2] [,ffg1] | [,,hh2] \
(,,,h/4 ,,,f) ,,,,h/ | "
9;d moll;10v;Gavotte de R. Berhandtzky;Berhandtzky;;;;C;"[,aaa{,,,a}1] [ec,,,e] ['aa,,a/]> ,c [,a,a1] | V[fa{a}1]> \
e ['c{4}1] ,d | [ed{,a}/] c ['aa,,a/]> ,c [,ab{d}/] (,a/4 c) \
a/ [,a{c}] | [cac{a}/] e 'c/> ,d ['c,,,a1] ,,a :| "
10;d moll;11r;Gavotte;Lully;;;Conc_3725;C;"[,'aaa{,,,a}1] ,,a [a,,,a] ,c | [,a,,,b1] {a}/ ,c [,,'e,,a1] \
,,a | [,d{,,a}/] ,,f [,,'d/]> ,,,f [,,'a{,a}/] (,,a/4 ,,,c) \
,,a/ | [,,,'c{4}3/2] ,,,a/4 ,,,,c ,,,a1 {,a} :| "
11;d moll;11v;Menuet;Lully;;;;3;"[aaa{,,,a}1] [aaa] a | ['aa,,a1]> c Ve1 | [e{,a}1] \
['c{,,a}1]> [e{,a}] | ['aa{,,a}1]> ,c [,aa,a1] | [a{,,,a}/] \
,c a c [aa,,a1] | ['aa,,a1]> (c e1) | "
12;d moll;12r;Gigue;;;;;C;",,a1 | [,a{,,,a}1] [,c,,,e] [a,,,a] (c/ e) | ['c{a}1] a/ \
[,c,,,a] [a{,,,a}] ['c{,,a}1] ,d/4 c | [e{,a}1] ([,a{a}/] \
,c) [,,'e,,a1]> ,,c | [,,'a,a2] ,,a1 :| "
13;d moll;12v;Tricottet de Mois;;;;Conc_831;C;"[,aaa{,,,a}1] [,ca,,e] | ['aa,,a3/2] (c/4 e) ['c{a}1]> a | \
[,c,,,a1] [e{,a}] ['d{,,a}1]> d | V[e,,,,a1] ,,a :| {,,,a}/ \
,a ,,,,,e ,c | ,,,,a/ ,c a ,a"
14;d moll;13v;[prelude];Lauffensteiner?;;;;0;"{,,,a}1 ,,,,a/ ,,,a ,,a ,a ,,a ,,,a (,,a ,,,a/4 ,,,,a) \
{,,,a}1 ,,,,a/ ,,,a ,,a ,a ,a/4 ,a (,,d ,,b ,,a) (,,,c ,,,a) \
(,,,,c ,,,,a)"
15;d moll;14r;Courante;;;;Conc_4649;3;",a1 | [,aaa{,,,a}1]> ,c a1 | [,c,,,d1] [,a,,,b] e | \
[ece,,a2] e1 | [,c,,,e1] a c | ['a{,,,a}3/2] ,c/4 a ,a1 | \
[c{a}1] ['aa,,a1]> ,c | "
16;d moll;14v;Sarabande d'Oliuet;Olivet;;;Conc_1987;3;"[ada{,,,a}1] [aVdaaa1]> c | [,'c{4}1]> ,a [,,d,,a1] | \
[aa,,,b1] [,,aa{,a}1]> ,,b | [,,,'c{4}3/2] (,,,a/4 ,,,,c) \
,,,a1 | V[,,d{,a}1] [,,'e{,,a}1]> ,a | [,aaa{,,,a}1]> ,c \
[a,,,a1] | "
17;d moll;15r;Menuet;;;;Conc_3726;3;"[,aaa{,,,a}2] ,,a1 | [aa,,a3] | [,'c{a}1]> a ,a1 | [,'c,,,a2] \
,,a1 | [,aaa{,,,a}2] ,,a1 | [aa,,a3] | [c{a}/] a ,c a ,a1 | \
[,'ca,,a3] :||: [,,aVe2] ,,c1 | V[,,d,,a2]"
18;d moll;15v;Allemande de Mouton;C.Mouton;;;Conc_3647;C;"[,aaa{,,,a}1] ,,,,a/ [,'c] a/4 ,c a ,a [,,d,'f{,,a}/]> ,,,f | \
[,,,ed{,a}/] ,,,,,f [,,,,,'d] {d} {c} ,,,,d [,,,,'c] {a} | \
[,,,,a{,a}/] ,,a [,,,c{,,a}] ,,,c"
19;d moll;16v;Gigue de Gautier;V.Gaultier;;;Conc_62;C;"[,aVf3/2] [,,'e/] ,a ,,a V[,,b] ,,,c | [,,aVe/] {,,,a} ,a [,'c] \
[a,,,a] ,,,,,d [c,,,,b] ,,,,c | [e,,,,a/] ,,a 'c ,d c Ve \
[,'c] a/4 ,a | "
20;d moll;17v;Sarabande;;;;;3;"[,aaa{,,,a}1] [,ca,,e] [aa,,a] | [,,'d,f{,,a}1]> ,,,f \
[,,aa{,a}1] | [aaa{,,,a}1] [,,'aa{,a}1]> ,,b | [,,,'c{4}3/2] \
(,,,a/4 ,,,,c) ,,,a1 | (,,,c/4 ,,,a) ,,,,c/ {,,,a}1 ,,a | \
[,,aeca1]> ,,c [,,da1] | "
21;d moll;18r;[prelude];;;;;0;"e ,,,,a ,d e e 'c ,d ,,,,a ,c c c ,,,,,e ,c c c 'a ,c \
,,,,a ,a a ,,d [,,'b] ,,a"
22;d moll;18v;Prelude Lauffensteiner;Lauffensteiner;p.20r empty;;;0;"[ed,,a] [cc,,a] [cc,,,e] c 'a ,c ,,,,a ,,,a ,,a ,a (,d ,c ,a) \
([,,d] ,,b ,,a) {a} ,,,c ,,b ,a a (,c ,a)"
23;g moll;20v;Prelude;;;;;0;"{a}/ ,,,,a ,,,c ,,b [,,de] ,,,,f ,,f/4 ,a [,,,'e/] ,,,,f \
,,,,e ,,,f ,,,e [,,'d] ,,,,f ,,,e ,,,f ,,d ,,f ,,,,d \
[,,,,'b3/4]"
24;g moll;21v;Allemande de Mr de But;Du But;;;Conc_3648;C;"c/ | [cabc{a}1]> c [cabc] a ['a,d,,a/]> ,b | [,ab{d}/] \
,,,,a ,,,a [,aba1] ,,a/> ,,b | [,,d{,a}/] ,,,a/4 ,,a ,a/ ,,d \
[,,'b{a}] ,,,,a ,,,c (,,d/4 ,,b) | "
25;g moll;22v;Courante mr Du But;Du But;;;Conc_3649;3;",a1 | [,abc{a}3] | [,,da{4}/]> ,,d [,,dcb1]> ,,b | \
[,,'a{,,,a}1] ,,,,a1> ,a | [,a,,,b/] ,,,a ,,,c ,c ,,,,,a \
 [,'e] | {a}/ ,,f ,f ,,,f ,,,e ,,d | "
26;g moll;23v;Sarabande de Mr Du But;Du But;p. 24r empty;;Conc_2289;C;"c/ [cabc{a}] c | [cabc3/2] c/ ['a{,,,a}] a | [aaff1]> a \
V[,b,,,d1] | [,'bd,,d1] ,,,c/ ,,a [,a,,,b] ,a | [,abaa3/2] \
,,a/ [,,a{,a}] ,,a | "
