PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
;;;Air de Boyer;;;;;;
1;;2v;Puisque je recognois;Jean Boyer;;OT;;3;"z4 {,,,a}2 [,bdca6] [aa,,,e3] [,b,,a1] [,db,c2] [abb,d4] [,dba,d2] \
[,bbc,a4] [bb,,,b2] [a,,,d] [,dda({y}] [{a})] [,cdca{,,,a}6]"
2;;3v;Amour puisque les feux;Jean Boyer;;OT;;none;"[,a,c1] [aab,,a2] [,d,,c3/2] ,a/ [,ba,a1] [,aba,d2] [,dd,,c1] [,df,,d] \
[,dda{a}3/2] ,a/ [,,d{,a}1] {,,a} ,,c/ ,d [,cdca{,,,a}2] |"
3;;4v;A ce coup mes maux sons finis;Jean Boyer;;OT;;none;"[,dda({y}1] [{a})] [,bd,a] ,,,,,d [,bd,,c] ,d [aaccca3/2] {,,,a}/ \
[acd,a2] [bdda1] [bbdd] [dbbc2] [bbdd] [,b,,,(b/] [,,,,,d)] \
[,b,,a1] [,de,b] [,bd,d] ,,b [,bdd,b2] ||"
4;;5v;D'où vient que ces beaux yeux;Jean Boyer;;OT;;C;",,,a1 [,dd{a}2] [b,,a1] [acd,a] [,d,,b] ,,b/ ,,,d [,cdca2] {,,,a}1 \
,,,,a [,cdc3/2] ,,,,a/ [,dda2] [a,,,d1] [bb,d/] ,,b \
[b,d] a [,def] ,f"
5;;6v;Sombres forests;Jean Boyer;;OT;;C;"[,ab(c3/2] [,,,a)/] [,bbcd1] [,aba,d2] [,dbac1] [,bbcde] \
[,aba,d] [,dba{,a}2] ,,a [,dba,d3/2] ,,,,a/ ,,,,c1 \
[,aab{,,a}2] ,,,,,a1 [,a,(c] [,,,a)] ,,,,e [a,d2]"
6;;7v;Blessé des traits de ta vive prunnelle;Jean Boyer;;OT;;3;"z2 ,,,,d1 [abb2] [b,,a1] [aa,c3/2] ,,d/ [,b,c1] [,,dd] \
,,,a/ ,a [,bb,d1] [,ab,,d] ,,,d [,b,ca] [,,dd,b1] \
[,ab,,a/] ,b [,dd{a}1]"
7;;8v;Ie n'ay rien veu dessou les Cieux;Jean Boyer;;OT;;3;"[add,a1] [,dd] [a,,,d] [,bdd,b2] [,a,,,d1] [,,d,a] [,dd,b] ,,b \
[acd,a2] [,dda1] [,dff] [dbbc] [bbd(d3/2] [,,,c)/] \
[b,,a(y] [,,,,d)] [,d,,b1] [,bdd]"
8;;9v;La beauté pour qui je soupire;Jean Boyer;;OT;;3;"z2 ,,,c1 [,aa,(c3/2] [,,,,a)/] ,,,,,e1 [,cd,,c] ,e [aa,,,a] \
[acd,a2] ,,,c1 [,ea,c] [a,c,,a] ,,,,,e [a,c,e2] [caab1] [a,cc] \
[,cee,(y] [,,,,,c)] [,ea,c({y}3] [{,,a})2] ||"
9;;10v;Ce n'est plus vostre amour;Jean Boyer;;OT;;3;"{a}2 [,dda3/2] ,,,,b/ [,bb,d] ,,,,,b [,bdd2] [,bb,d3/2] ,,,d/ [,b,cd1] \
[,,da] [,d,,b] [,bdc(a] [,,,ey)] [,def,d] [,dd(a/] [,,,c)]"
10;;11v;En vain j'importune les cieux;Jean Boyer;;OT;;C;"[aabc1] [,da,c] [,ab,,d] [,bbc(d3/2] [,,,,c/] [,b,,a(y] [,,,,,d)] \
[,dda,c1] [,aba,d] ,,,c [,daa{a}2] [,df(f/] [,,,e)] \
[a,b(c] [,,,a)] [abb,d1]"
