PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;B dur;63v;Concerto;Kühnel;;;Conc_717;C;"[aab{d}/] [aab{d}] [ae{d}] ,f/4 e V[f{5}/] a [,'a,a{d}] \
,,d/4 ,,b | V[c{,,a}/] ,b/4 a Vc/ [c{,,a}] ([c{,,,a}] a) \
f [,d{,,,a}] | "
2;B dur;64v;Allemande;Kühnel;;;Conc_917;C;",,b/> ,,b | [,,baa{d}1] ,/4 ,,,a ,,b ,,,a ,a ,,b a ,a (f a) \
(,f ,a) | ,b/4 (,,d ,,a) ,,,a {,a} ,,d ,b a {d} ,a c ,a \
,,,,,a ,,d a ,,d | "
3;B dur;65r;Courante;Kühnel;;;Conc_718;3/4;",,b/ ,,b ,,b | [,,baa{d}1]> ,,b [,,'a{4}] ,,,c | \
[,,,'a{,,,a}1] ,,,a/ ,,,c [,,,,'b] ,,,,a | [,,,,b{4}/] \
,,,c ,,,,,a ,,,,b ,,,a ,,,,b | "
4;B dur;65v;Menuet en Rondeau;Weiss or Kühnel;;;Conc_693;3/4;"[aab{d}1] ,d/ a ,,f ,a | ,,,f1 [,,ff] [,,'de{,a}] | \
[,,ff{d}1] ,,,,d/ ,,,a ,,,,,f ,,,,a | {d}1 {a}[,,,,a{5}/] \
,,,,b [,,,,'b{4}1] | "
5;B dur;65v;Polonaise;Kühnel;;;Conc_918;3/4;"[,,baa{d}/4] ,,d ,a/ ,,d (,,b ,,a) ,,,c | [,,,'a{,a}1] \
,,,a/ a [,'a{d}] ,,d/4 ,,b | ,,,,,a/ ,,d a ,b [,'a{d}] \
,,d/4 ,,b | "
6;B dur;66r;Gigue;Kühnel;;;Conc_719;6/8;"[,,b{d}/] ,a ,,d ([,,b,,a] ,,a) ,,b | [,,b{a}/] ,a ,,d \
([,,b{,a}] ,,a) ,,b | {,,a}/ ,b ,,d {,a} a ,b | "
