PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
1;;2r;Fantasie des Grues;;;Guitar;ConcR3396;C|;",,c2 | ,,d1 ,,a | [f,c1] ,,,d | [g,a1] d | [f,,a1] [b,c] | \
[d,d1] ,,a | [bdc1] ,,,a/ a/4 b | [de1] ,,f/ d |";french4tab
2;;3r;Fantasie;;;Guitar;ConcR3395;C|;"a2 | ,d1 ,a | [ab1] ,,c | [,aa1] ,,,c | ,,a1 h | [f,,e1] [cdca] | \
[ddac1] [dcac] | [cdca/] a [,de] a | [cdca/] d [fd,e1] |";french4tab
3;;3v;Fantasie;;;Guitar;ConcR3394;C|;"[,aa2] | [,aa1] [,aa] | [,aac/] ,,,e ,,a ,,c | ,a/ ,c ,d a | \
[cdca1] [daac] | ,c1 [cdca] | [caac1] a | ,,,e/ [cc] d c |";french4tab
4;;4r;Fantasie;;;Guitar;ConcR3398;C|;",,,c3/2 ,,,e/ | ,,a/ ,,c ,a1 | [,b,c1] ,a | ,,,b1 ,,c | \
[,,ac1] a/ c | d/ f [hf1] | [if1] h | ,e1 f |";french4tab
5;;5v;Fantasie;;;Guitar;ConcR3397;C|;"[aaac3/2] c/ | [daac/] f [h,,f1] | [f,,e1] [cdca] | [ddac1] [dcac] | \
[cdca/] a c/4 a c d | c1 [cd] | f1 [fb/] d/4 b |";french4tab
6;;5v;Fantasie;;;Guitar;ConcR3399;C|;"f2 | d1 c | ,,c1 a/ ,d | [a,a1] [,d,e] | f1 ,,,c/ ,,,a | \
[d,,c1] [c,,a/] d | [c,c/] a ,d ,c | [,a,a1] [,,ce] |";french4tab
7;;6v;Verba mea;;;Guitar;ConcR3444;C|;"[,dca2] | [bdca1] [ddef] | [fgfd/] d f h | [ifff/] f h i | \
[hihf/] f [fffh1] | [fa,c/] ,,,a ,,,c [ea] |";french4tab
8;;7r;In exitu israel de Aegypto;;;Guitar;ConcR3445;C|;"c2 | c2 | ,a1 c | [ca/] a c/4 a c/8 a c d | [ca/] a [ca] d | \
[ca/] a/4 c d c";french4tab
9;;10v;Cum inuocarem;;;Guitar;ConcR3446;C|;"[ccce2] | [ccc1] [ccce] | [acb1] [ec,c] | [cdca1] [abc] | \
[ccce/] f e c | [bcb/] ,e b c | [bcb/] c/4 b c b ,e b |";french4tab
10;;11v;Beati quorum;;;Guitar;ConcR3447;C|;"[bdca2] | [bdca/] a [ddca] b | [abc/] ,d/4 ,b ,d a b d | \
[fg/] [df] [bd] [ab] | [bdca/] d [bdca] a/4 ,d |";french4tab
11;;12v;Svper flumina;;;Guitar;ConcR3448;C|;"[,dca2] | [,def1] [,def] | [,bcc/4] ,a ,b ,d a ,b ,d a | \
[bdca/] a [abac1] | [bbcde/] d [bdca] a/4 ,d |";french4tab
12;;13v;Helas mon Dieu, ton ire s'est tournée;;;Guitar;ConcR3401;C|;"[,dce2] | ,,,e/ ,c ,,c ,d | [,daa/] ,b/4 ,a ,b ,d a c | \
[daaa/] ,,c ,a ,c | [,dca/] d c a |";french4tab
13;;15r;O Passi sparsy;;;Guitar;ConcR3402;C|;"[,aac2] | [,aac/] ,,,e [,aa] ,,c | [,dee/] ,c [,dca] ,a | \
[aba/] ,a/4 ,,c [daa] ,,c ,a ,c | [cdca/4] ,a ,c ,d";french4tab
14;;16v;Voulant honneur;;;Guitar;ConcR3403;C|;"[daac2] | [fd,e/] ,,,f ,,,e ,,,c | [fd,e/] ,,,f [fd,f] ,,,e | \
[h,a1] ,a | ,,,h1 [haa] | [fdca/] h [fccc] d | \
[cbc/4] a d c";french4tab
15;;17v;Ie cherche autant amour;;;Guitar;ConcR3404;C|;"[,dca2] | [bdca1] [abc] | [aba1] [,dca] | [,bcc1] [f,fd] | \
[f,fd/] ,g [dbac] f | [ddca/] b [baa] ,,,d | \
[bba/] a/4 ,d a b d a |";french4tab
16;;18v;Au temps heureux;;;Guitar;ConcR3405;C|;"[aabc2] | [aa,c/4] c e c a ,d ,c ,a | [,ccc1] [,abc] | \
[aabc/] ,,,b [aabc] [,eee] | [,ccc/] ,,,b [,abc1] |";french4tab
17;;19v;Qui souhaitez;;;Guitar;ConcR2698;C|;",a2 | [,de1] [acb] | [ca,a/] ,c [,a,a] ,,c | [ha,a1] [hf,g] | \
[fcce/] e [cde] ,f | [ca,a/] a/4 c [ea,c] a c e |";french4tab
18;;21r;Un mesnagier vieillard recru d'ahan;;;Guitar;ConcR3406;C|;",d1 [a,c/] c | [da/] [db] [cd] ,d | [ab/] [c,c] [daa] [db] | \
[,dca/] [ca] [ab,c] [,b,e] | [,def/] ,,,f [,,ce] [,a,a] |";french4tab
19;;22v;L'Alouette;;;Guitar;ConcR3449;C|;"[,da2] | [,da1] ,d | [ab/] ,d a c | [da/] a c d | \
[cd/] a/4 c d c d/8 c a ,d |";french4tab
20;;25v;La Guerre, faitte à plaisir;;Veldtschlacht Vvieder loblicher Churfurst herizogk Iohans Friedrich Von sachsen Vor Mülberg gefangen is Vvorden;Guitar;ConcR3450;C|;"[,dee/] a [cdca] d | [fccc/] d [abac] c | [daac/] f [haa] f | \
[cdca/] d [f,,d] d | [abac/] c [daac] c |";french4tab
