PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;c moll;1r;sans titre;;;;;3;"[,,d,,d1] [,adc,c] [,ad/] ,a | \
V[,bdc,d1] ,,,,,d/ ,,d ,,,c ,b | \
[,bdc,d1] [aaba] [aab/] a | \
[c{,,a}1] [cbb,b] [cbb/] c | "
2;c moll;1v;sans titre;Du But;Allemande;;Conc_50;C;"c/ | \
[cbdc{4}1] ,,,c3/4 c/4 [cbd1] [ca,,,c3/4] ,d/4 | \
[,'b,,,d/] ,,,c ,,d3/4 a/4 ,b/ {,a} [,a,d3/4] ,,d/4 | \
[,,'c{a}/] ,,,c1 [,,,'a/4] ,,,,a (,,,,b/ ,,,d/4 ,,d \
[,,,,'a/]) ,a/4 ,,,,,d | "
3;c moll;2r;Allemande;;;;;C;"V[,bdc,d/] {4}1 c/4 ,d [,'cd3/4] ,,b/4 [,d,d3/4] [c,,c/4] | \
V[d,,,d/] {,a}1 [,,,,'b/4] ,,,a ,,,,a/ f {,,,a} ['dd] | \
[c{,,a}/] ,,,,b [da,,d1] ['c,,c/] ,,,d ,,b/4 ,b a ,a | "
4;c moll;2v;sans titre;V.Gaultier;Courante;;Conc_51;3;",,,c/ ,,a ,,c | \
V,,d3/2 ,,,,d/ [,,,,'b] ,,,a | \
V,,,c1 ,,,,,d [,,,c,c/] ,,,,d | \
[,,,,'bd1] {4}3/2 ,,d/ | \
[,,da{,,,a}1] [,,'ba3/2] ,,,d/ | \
[,,,'c{,,a}1] ,b/ ,,,,b V,,,,d1 | "
5;c moll;3r;Courante;;;;;3;"[a,,,,b1] ,a3/2 {b}/ | \
[,b{a}1] {,a}/ ,b a [,'a] | \
[c{,,a}1] ,,d [,,'b] | \
[a,,d{,a}1] [,'b,c{4}3/2] ,a/ | \
[,acc{a}1] c [,,,'a] | \
[,,d,c1] V,,,,d [,,cc] | "
6;c moll;3v;Gavotte;;f. 4r vacuo;;;C;",,d/ ,,c ,,d ,a | \
V,b1 [,b,,,d] [,bdc] [a,,,a] | \
[c,,,b1] ,,d [c,,,c] ,,d/ c | \
[da,,a1] 'c/ ,,,c [c,dd3/2] a/ | \
Vc1 {a} ::"
7;c moll;4v;Sarabande grave;;theme of Folies d'Espagne ?;;Conc_1975;3;"[,,,c{4}1] [,,dcbd3/2] ,,d/ | \
[,,d,,(d1] [,adca'c)3/2] ,a/ | \
[,bdc{4}/] ,b [,bdc1] [,'b] | \
[,acc{a}/] ,a [,acc2] :: \
[c{,,a}1] [,,dcb3/2] ,,,f/ | \
[,,,'d{,a}1] [,dddd3/2] ,a/ | "
8;C dur;9v;Allemande;Du But;;;Conc_52;C;",,,c/ | \
V[,,,ccd{4}3/2] ,,a/ [,,aad{,a}] ,,d [,,'cc{a}] ,,d | \
[,,dcc{4}3/2] ,a/ [,a,,,c] [,c,c] [,,d,,a] [,a,a] | \
[,,'c{a}/] ,,,c ,,a [,,,'a] ,,,,c [c,d] e [a,c,a] | "
9;C dur;10v;Double de l'allemande;Du But;;;Conc_53;C;",,,c/ | \
[,,,c{4}/4] ,,,e [,,,'c] ,,,a ,,,,c ,,a ,,c ,,d \
[,,a{,a}] ,a ,c ,,d [,,'c{a}] ,,,a [,,,,'c] ,,,,a | \
{4}/ [,,,'c/4] ,,,a ,,,,c/ ,,,,,d ,,,,,c/4 ,a ,,,c ,c"
10;C dur;11v;Courante;Du But;;;Conc_54;3;",,c/ ,,d ,a | \
V,c1 ,,,,c [,ca,d] | \
[,ac(c1] [,ac'a)] [,c,,c] | \
V[,d,,a1] ,,a/ ,,c [,cd,c1] | \
[,c,,d1] [,'a,c] {a}/ ,d | \
[,'c{4}1] ,,,,,d [,cdc] | "
