Piece Nr;Key;Page nr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
11;;21;[Passacaglie];;;guitar;;3;"!strumup![,bcc2] !strumdown![,bcc] | \
!strumup![bcddb2] !strumup![,dbc] !strumdown![,dbc] | \
!strumup![,bcc2] !strumup![bdc] !strumdown![,b,cd] | \
!strumup![bdc2] !strumup![,bcc] !strumdown![,,bcc] | \
!strumup![,bcc2] !strumup![cdc3] (a/ c) | \
!strumup![dd,,c2] !strumup![,ccc3] (b/ d) |";italiantab
12;;23;[Passacaglie];;;guitar;;3;"!strumup![dd,,c2] !strumdown![dd,,c] | \
!strumup![cdc2] !strumup![,bcc] !strumdown![,d,,c] | \
!strumup![,b,cd2] !strumdown![,b,cd1] (,,,c ,,,a) ,,,,d | \
!strumup![,d,,c2] !strumup![,bcc] !strumdown![,bcc] | \
!strumup![dd,,c2] !strumup![fdce] !strumdown![fdce] | \
!strumup![cedbb2] !strumup![cdc1] !strumdown![cdc] \
!strumup![cd,,c] !strumdown![cd,,c] |";italiantab
13;;25;[Passacaglie];;;guitar;;3;"!strumup![,,,cc2] !strumdown![,bcc] | \
!strumup![bcddb2] !strumup![aab1] (,b ,d) a | \
!strumup![,bcc2] [f,f,a] !strumup![dedbb1] !strumdown![dedbb] | \
!strumup![cedbb1] !strumdown![dedbb] !strumup![bdddb2] !strumdown![bcddb] | \
[,be,a2] (,,c1 ,,a) !strumup![cdc2] |";italiantab
14;;27;[Passacaglie];;;guitar;;3;"!strumup![cdc2] !strumdown![cdc] | \
!strumup![cedbb2] !strumup![,ccc] (,,,,c1 ,,,,a) | \
!strumup![cda2] !strumup![,ccc] !strumdown![,ccc] | \
!strumup![cdc2] !strumup![dedbb] c1 e | \
!strumup![ebbbd2] !strumup![,ccc] ,,,b1 c | \
!strumup![daac2] !strumup![cdce] ,,a1 [ac] |";italiantab
15;;29;[Passacaglie];;;guitar;;3;"!strumup![bcddb2] !strumdown![bcddb] | \
!strumup![cedbb2] !strumup![ebbbd3] d1 | \
!strumup![bcbde2] !strumup![cedbb1] (,,d ,,e) ,c | \
!strumup![bcddb2] !strumup![bcddb] !strumdown![bbcd] | \
!strumup![bcddb2] !strumup![,ddd3] (,,e/ ,,c) | \
!strumup![aab2] !strumup![aaa3] ,,,a/ a |";italiantab
16;;31;[Passacaglie];;;guitar;;3;"!strumup![,ccc2] !strumdown![,ccc] | \
!strumup![,ccc2] !strumup![adbc] !strumdown![adbc] | \
!strumup![cbbd2] !strumup![aaba] ,,,,a1 ,a | \
!strumup![,ccc2] !strumup![aacc] !strumdown![,,bc] | \
!strumup![,ccc2] !strumup![aab3] ,,,,a/ ,,b | \
!strumup![cbbd2] [ed,c] ,c1 c | [cc,a2] ,a1 (e/ c) ,,,,e1 a |";italiantab
17;;33;[Passacaglie];;;guitar;;3;"!strumup![bbbdd2] !strumdown![dedbb] | \
!strumup![ebbbd2] !strumup![,ccc] ,,,c1 a | \
!strumup![cdc2] !strumup![bcddb] ,,,,c1 e | \
!strumup![ccc2] !strumup![cab] !strumdown![cab] | \
!strumup![bbbdd2] !strumup![ebbbd] !strumdown![ebbbd] | \
!strumup![cedbb2] ,,,e1 c !strumup![bbcd2] |";italiantab
18;;35;[Passacaglie];;;guitar;;3;"!strumup![,,bcc2] !strumdown![,,bcc] | \
!strumup![bdddb2] !strumup![heee] !strumdown![heee] | \
!strumup![bcddb2] [ac,,a] (,c1 ,e) | \
[af,,e2] !strumup![bdddb] !strumdown![bdddb] | \
!strumup![,,bcc2] ,,,,b1 ,c c a | \
!strumup![bdddb2] ,,b1 ,a [a,,c] ,d |";italiantab
19;;37;[Passacaglie];;;guitar;;3;"!strumup![bcddb2] !strumdown![bcddb] | \
!strumup![bbbdd2] !strumup![bbbdd] !strumdown![bbbdd] | \
!strumup![cedbb2] (!strumup![cedbb1] e) (,h ,f) | \
!strumup![efge2] !strumup![bbcd] !strumdown![bbcd] | \
!strumup![bcddb2] !strumup![bbcd] !strumdown![bbcd] | \
!strumup![bdddb2] !strumup![bdddb] !strumdown![bdddb] |";italiantab
20;;39;[Passacaglie];;;guitar;;3;"!strumup![bdddb2] !strumdown![bdddb] | \
[cc,,b2] [ce,,c3] (a/ c) | !strumup![dedbb2] ([ca,b] a1) ,,,b | \
[aa,,e2] !strumup![acd3] !strumdown![acd1] | \
!strumup![bdddb2] !strumup![ebbbd] !strumdown![dedbb] | \
!strumup![bbbdd2] !strumup![bbbdd] (,e1 ,g) |";italiantab
21;;41;[Passacaglie];;;guitar;;3;"!strumup![bbbdd2] !strumup![bbbdd1] !strumdown![bbbdd] | \
!strumup![ebbbd2] !strumup![dedbb] ,,,,e1 ,e | \
!strumup![bcddb2] !strumup![gegf] e1 g | \
!strumup![heeg2] !strumup![bdddb] !strumdown![bdddb] | \
!strumup![bbbdd2] !strumup![ebbbd1] \
!strumdown![ebbbd] !strumup![ebbbd2] |";italiantab
22;;43;[Passacaglie];;;guitar;;3;"!strumup![bbcd2] !strumdown![bbcd] | \
!strumup![bbcd2] !strumup![bbcd] !strumdown![bbcd] | \
!strumup![bdddb2] !strumup![ebbbd] !strumdown![ebbbd] | \
!strumup![dedbb2] !strumup![bbbdd] !strumdown![bbbdd] | \
!strumup![dedbb2] !strumup![bbcd1] (g1 e) ,h | \
!strumup![bdddb2] !strumup![bbcd1] (e c a) |";italiantab
23;;45;[Passacaglie];;;guitar;;3;"!strumup![cedbb2] !strumdown![cedbb] | \
!strumup![bdddb2] !strumup![bcddb] !strumdown![dedbb] | \
!strumup![ebbbd2] !strumup![eddd] g1 b | \
!strumup![cedbb2] !strumup![bdddb] !strumdown![bdddb] | \
!strumup![cedbb2] !strumup![bcddb] !strumdown![bbcdd] | \
!strumup![bcddb2] !strumup![bcddb1] ,,b !strumup![bbcdd2] |";italiantab
24;;47;[Passacaglie];;;guitar;;3;"!strumup![bdddb2] !strumdown![bdddb] | \
!strumup![bbcdd2] !strumup![bbcdd] !strumdown![bbcdd] | \
!strumup![bbbdd2] !strumup![dedbb] !strumdown![bdddb] | \
!strumup![bcddb2] !strumup![bbcd] !strumdown![bbcd] | \
!strumup![bdddb2] !strumup![gegf] !strumdown![gegf] | \
!strumup![bbcdd2] !strumup![edec] !strumdown![edec] | \
!strumup![bbcdd2] !strumup![cbbb] ,,d1 ,b |";italiantab
25;;49;Ciaccona;;;guitar;;3;"!strumup![,b,cd2] !strumdown![,b,cd] | \
!strumup![,b,cd2] !strumup![,daac3] !strumdown![,daac1] | \
!strumup![,bcc2] !strumup![,bcc] !strumdown![,bcc] | \
!strumup![,bcc2] !strumup![daaa3] !strumdown![daaa1] | \
!strumup![,b,cd2] !strumup![,b,cd] !strumdown![,b,cd] | \
[bd,,d2] !strumup![bd,,c] !strumdown![bd,,c] | \
!strumup![,bcc2] !strumup![,bcc] !strumdown![,bcc] |";italiantab
26;;51;Allema:;;;guitar;;C;"!strumdown![,b,cd/] | !strumup![,b,cd1] ,,,a/4 ,b ,,,c [,aa] !strumup![bbcd/] ,d !strumup![,def] ,,f/4 ,d | \
,f/ ,,,,d Xi (h/4 f) X,i/ ,,a [a,,,a] ,d/4 a |";italiantab
27;;52;Cor:;;;guitar;;3;"!strumdown![bdddb1] | !strumup![bdddb3/2] ,,f/ ,,d !strumdown![ddd] | \
!strumup![fgfha/] !strumdown![fgfha] !strumup![cedbb] !strumdown![cedbb] !strumup![cedbb] !strumdown![cedbb] | \
!strumup![dedbb3/2] a/ !strumup![b,,,c] !strumdown![b,,,d] | \
!strumup![,b,cd/] ,a !strumup![,bcc] ,,a !strumup![,dcea] ,b |";italiantab
28;;53;Corente;;;guitar;;3;"!strumdown![bdddb1] | !strumup![bdddb3/2] ,g/ d f | \
!strumup![bdc3/2] a/ !strumup![baaa] !strumdown![baaa] | \
!strumup![,b,cd/] !strumdown![,b,cd] !strumup![,b,cd] !strumdown![,b,cd] [a,,,c] ,d | \
!strumup![,bcc3/2] ,i/ f h |";italiantab
29;;54;Sarab:;;;guitar;;3;"!strumup![bdddb1] !strumdown![bbcdd] !strumup![,bcc] | \
!strumup![dd,,b3/2] b/ !strumup![,b,cd1] | \
!strumup![bdc/] (d b a) [,d,,c1] | !strumup![,b,cd3/2] !strumdown![,b,cd/] !strumup![,b,cd1] | \
!strumup![bdddb] !strumdown![bdddb] !strumup![bdddb] | \
!strumup![ddea1] ,,f !strumup![ddea] |";italiantab
30;;55;Allem:;;;guitar;;C;"!strumdown![,bcc/] | !strumup![,bcc/] [a,c/4] a !strumup![aab/] ,d/4 a !strumup![,bdd/] [f,f/4] f !strumup![daea/] ,f/4 d | \
!strumup![bdddb/] (,i/4 ,g) [,f,,a/] \
,,h/4 ,f ,g/ ,,,a c ,,,,d |";italiantab
31;;56;Cor:;;;guitar;;3;"!strumdown![,bcc1] | !strumup![,bcc3/2] ,a/ ,b !strumup![bbcd] | \
!strumup![,,bc1] ,,,c/ a !strumup![baaa] !strumdown![baaa] | \
!strumup![,b,cd3/2] (,,,,c/ ,,,,a) ,,a | !strumup![bbcd1] !strumup![,dce3/2] ,b/ | \
!strumup![,aaa1] !strumup![aab/] (,b ,d) a |";italiantab
32;;57;Cor:;;;guitar;;3;"!strumdown![,bcc1] | !strumup![,bcc3/2] (,,c/4 ,,a) [,d,d/] [a,,c] | \
!strumup![bdc/] !strumdown![,b,c] !strumup![,bcd1] !strumdown![,bcd] | \
!strumup![,,bcc3/2] (,e/ ,f) c | !strumup![cedbb/] !strumdown![cedbb] \
!strumup![bcddb3/2] !strumdown![bdddb/] |";italiantab
33;;58;Sar:;;;guitar;;3;"!strumup![,bcc1] !strumdown![,bcc] !strumup![,bcc] | \
!strumup![,bcc1] (,b/ ,a) ,,c1 | !strumup![bdc1] (d/ b) !strumup![,b,cd1] | \
[,d,f3/2] ,,f/4 ,d ,,e1 | \
!strumup![,b,cd1] !strumdown![,b,cd] !strumup![,b,cd] |";italiantab
34;;59;Allem:;;;guitar;;C;"!strumdown![bbbdd/] | !strumup![bbbdd1] ,,f/ ,d !strumup![fdfe] !strumdown![cdc] !strumup![cdc] ,,d/4 ,b | \
!strumup![dd,,b3/4] (,,,d/4 ,,,b/ ,,,a) !strumup![dc,b] \
!strumdown![dc,b] !strumup![db,b] !strumdown![db,b] |";italiantab
35;;60;Cor:;;;guitar;;3;"!strumup![dd,,b1] | !strumdown![dd,,b3/2] (,,,,a/ ,,,,b ,,,,d) | \
!strumup![dd,,b1] !strumup![bbcd] ,e | !strumup![bdddb3/2] ,g/ d f | \
!strumup![ebbbd1] !strumup![edebb] !strumdown![edebb] | \
!strumup![dd,,b3/2] (,,,a/ ,,,b ,,,d) |";italiantab
36;;61;Cor:;;;guitar;;3;"!strumdown![bbbdd1] | !strumup![bbbdd3/2] ,d/ [,d,e] ,,f | \
[,,df1] !strumup![cdc] (,,d/ ,,c | ,,a1) !strumup![edebb] ,,,d | \
,,a1 !strumup![bec] !strumdown![bec] | \
!strumup![bdddb1] d [f,f,a] |";italiantab
37;;62;Saraban:;;;guitar;;3;"!strumup![dd,,b1] f !strumup![gda] | !strumup![edebb3/2] d/ !strumup![bdc1] | \
!strumup![edebb1] !strumdown![edebb] !strumup![bdddb] | \
!strumup![bbcd3/2] ,,d/4 ,b ,,c1 | !strumup![,dce1] ,,,,a/ (,,d ,,f1) | \
!strumup![cbbd1] (,e/ ,g) ,,,,d ,e |";italiantab
38;;63;Allem:;;;guitar;;C;"(,,c/4 ,,a) | !strumup![,dce/] (,,,c/4 ,,,a) [a,,,e/] ,d/4 a [c,,a/] (,c/4 ,d) [,c,c3/4] ,a/4 | \
!strumup![bbbdd/] h !strumup![hhha3/4] f/4 \
!strumup![cedbb/] f !strumup![ebbbd3/4] d/4 |";italiantab
39;;64;Cor:;;;guitar;;3;"!strumdown![cdc/] | !strumup![cdc1] !strumup![,ccc3/2] ,,,,c/4 ,c | \
,,,a1 !strumup![bcddb/] a !strumup![bcddb] e | \
!strumup![ebbbd1] ,,,,a/ c a ,d/4 a | \
,c1 !strumup![haa3/2] k/ |";italiantab
40;;65;Cor:;;;guitar;;3;"!strumdown![bdddb1] | !strumup![bdddb3/2] (,,,,h/ ,,,,f) ,,f | \
!strumup![dde1] ,,f/ ,a ,,,,a ,,a | !strumup![ccce1] ,,e ,c/ ,d | \
a1 !strumup![ccc] d/ f | \
!strumup![haa1] !strumup![ffg3/2] ,i/4 f |";italiantab
41;;66;Sar:;;;guitar;;3;"!strumup![cdc1] !strumdown![cdc] !strumup![cdc] | \
!strumup![,ccc3/2] c/ [d,,c1] | !strumup![bcddb1] !strumdown![bcddb] !strumup![bcddb] | \
!strumup![aca3/2] ,a/ !strumup![bbcdd1] | !strumup![bbbdd1] !strumdown![bbbdd] !strumup![bbbdd] | \
!strumup![cedbb3/2] !strumdown![cdc/] !strumup![cdc1] |";italiantab
42;;67;Allem:;;;guitar;;C;"!strumdown![bcddb/] | !strumup![bcddb1] ,,e/ ,,c ,,a g [haa] (k/4 h) | \
g/ ,,,e !strumup![edebb] ,f !strumup![bcddb] ,,,,a/4 ,,a \
!strumup![,dce/] !strumdown![,dce] |";italiantab
43;;68;Cor:;;;guitar;;3;",,,e/ | ,,e1 !strumup![bcddb] !strumdown![bcddb] | \
!strumup![bcddb1] [a,,,a3/2] ,d/4 a | [c,,a1] !strumup![cdc] (d/ f) | \
!strumup![cedbb1] !strumdown![cedbb] !strumup![ceddb] | \
!strumup![edebb1] !strumup![bdddb] !strumdown![bdddb] | \
!strumup![fde1] !strumdown![ede] !strumup![ede] |";italiantab
44;;69;Cor:;;;guitar;;3;"!strumdown![bcddb1] | !strumup![bcddb3/2] c/ [c,d] a | \
!strumup![bcddb1] !strumup![bcddb] h | !strumup![cedbb3/2] !strumdown![cedbb/] !strumup![cedbb] !strumdown![cedbb] | \
!strumup![bcddb1] !strumup![cdc/] !strumdown![cdc] !strumup![cdc] !strumdown![cdc] | \
!strumup![,ccc1] !strumup![,ccc] ,d/ a |";italiantab
45;;70;Saraba:;;;guitar;;3;"!strumup![bcddb1] !strumdown![bcddb] !strumup![bcddb] | \
!strumup![bbbdd3/2] !strumdown![bbcdd/] !strumup![bbcdd1] | \
!strumup![ebbbd1] !strumdown![edebb] !strumup![edebb] | \
!strumup![cdc3/2] (,c/4 ,a) ,,,,a1 | !strumup![bcddb1] ,,c !strumup![daaa] | \
!strumup![,ccc1] !strumdown![,ccc] !strumup![,ccc] |";italiantab
46;;71;Allema:;;;guitar;;C;"!strumdown![bdc/] | !strumup![bdc3/2] (d/4 f) !strumup![gda/] !strumdown![fg] [d,,,d] ,,,d/4 d | \
f/ ,,,d1 ,,,,a/4 ,a !strumup![,b,cd/] !strumdown![,b,cd] \
!strumup![bdc] (a/4 b) |";italiantab
47;;72;Cor:;;;guitar;;3;"!strumdown![bcddb1] | !strumup![bcddb3/2] i/ ,,h g | \
,,f/ f !strumup![fdd3/2] !strumdown![fdd/] | X[f,,,a3/2] d/ !strumup![,bcc] !strumdown![,bcc] | \
!strumup![bdddb/] (,,c ,,d) (,b ,d) a |";italiantab
48;;73;Cor:;;;guitar;;3;"!strumdown![bcddb1] | !strumup![bcddb3/2] (i/ g f) | \
(!strumup![,ihf/] ,g) [,f,,a3/2] ,,h/4 ,f | \
X,,h1 !strumup![ggha] (i/ g) | !strumup![fff1] !strumup![ddd3/2] ,g/4 d | \
X[f,,,a1] ,,g X,,,h |";italiantab
49;;74;Saraba:;;;guitar;;3;"!strumup![bdc1] !strumdown![bdc] !strumup![bdc] | \
!strumup![bdc3/2] (b/4 a) ,d1 | !strumup![dd,,b1] !strumdown![bdc] !strumup![bdc] | \
[a,,,d3/2] ,d/4 a ,b1 | !strumup![bbcd1] !strumdown![bbcd] [,,da] | \
[,b,c3/2] ,,d/4 ,b ,,c1 |";italiantab
50;;75;Follia;;;guitar;;3/2;"!strumup![dd,,b2] !strumdown![,ccc] | \
!strumup![cdc2] !strumup![,bcc] !strumdown![,bcc] | \
!strumup![dd,,b2] !strumup![,b,cd] !strumup![,b,cd] | \
!strumup![bbcdd2] !strumup![edebb] !strumdown![ebbbd] | \
!strumup![ebbbd2] !strumup![bdddb] !strumdown![bdddb] | \
!strumup![edebb2]!strumup![ebbbd] !strumdown![edebb] | \
!strumup![bbbdd2] !strumup![bcddb] !strumdown![bcddb] |";italiantab
