PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
1;;A1r;FANTASIA Trium Vocum;;;OT;ConcR1847;C;",a3 ,a1 | \
,d2 a | \
[d,,c3] [c,,c1] | \
[a,b1] ,d [,bd/] ,,d f1 | \
,b1 d a [da] | \
[c,d1] [a,b] [,,a,c] ,d/ ,,,c |";italian7tab
2;;A1v;FANTASIA 4 Vocum;;;OT;ConcR3554;C;",d2 ,d1 ,d | \
f1 d/ f3/4 d/8 f g/4 f g/8 f d f | \
[g,,a3/4] f/8 g f/ d [f,,a3/4] d/8 f [d,,a/] b |";italian7tab
3;;A3r;FANTASIA 4 Vocum;;;OT;ConcR3555;C;"f2 d1 b | \
[f,d/] z/8 d/8 f g f1 [,d,f/] ,f [b,,d] d | \
[a,d1] ,f/ a [bd,a] d [fb,d1] |";italian7tab
4a;;B1r;IESV nomen sanctissimu, suaue & salub. 4 Voc. I parts. CLEMENS non PAPA;;;OT;ConcR1812;C;"[cdf,c4] | \
[cdda2] [aacc] | \
[,dfec2] ,c | \
[,df,c2] [cdf,c] | \
[cdda2] [aacc] | \
[,cdfec/] ,c ,d [ac] [cd] e [fc,ce1] | \
[,,aa1] [ea/] c [acc,e1] ,,d/ c |";italian7tab
4b;;B2r;Sit nomen DOMINI benedictum. Scd'a pars;;;OT;ConcR1813;C;"[,af2] [,df1] [,ce] | \
[,ef1] [b,c] [c,a,c2] | \
[,,,ac1] [,,,,eg] [,a,bc] [,a,d,e] | \
[,dfe,c1] [,ce] [,ef] [b,c] | \
[c,a1] [fca] [ccde] [e,cd] | \
[,,de/] c [caaa1]";italian7tab
5a;;B2v;Erraui sicut OUIS que perijt. 4 Voc. I pars. Cle: non Papa;;;OT;ConcR1147;C;",a2 c | \
c1 ,d a c | \
[d,,c/4] c a c d a c d [ca] a c d c a/ |";italian7tab
5b;;B3r;Delicta iuuentutis mee & ignorantia meas ne memineris D. 2 pars;;;OT;ConcR1814;C;"c2 a1 ,a | \
d2 [ca1] c | \
[f,d1] [d,,c] ,b/ c a ,d | \
[ab1] [ca] ,d/ a [,df1] | \
[,c,e/] ,e/4 ,c [a,d] ,e";italian7tab
6a;;B4r;Circundederunt me viri mendaces. 4. Voc.i pars. CLEM: non Papa;;;OT;ConcR1800;C;",,,c2 [a,,c1] ,,,c | \
[a,bc1] a/ ,,d [da,c1] [,b,c] | \
[dab1] c [aab] [,dde] | \
[,bbc1] [,a,a] [,,bcd3/2] ,,a/4 ,,b [,,de/] ,,,c |";italian7tab
6b;;C1r;Quoniam tribulatio, pxima est, & non est qui diuuet. Sed tu D. 2 pars;;;OT;ConcR1830;C;",,,,c2 ,,,c | \
[,a,c1] ,,,a [,a,,c] [,,da] | \
[,aa1] [,,b,d/] ,,,,c [a,,cd] ,,a/4 ,,b ,,a/ ,,,c | \
[aaa,c1] ,e/4 ,c a ,e";italian7tab
7a;;C1v;Cantibus Organicis, Chri Cecilia sponsa. 4 Vocum. I pars. NICOL. GOMBERTH:;;;OT;;C;"a2 a1 ,d | \
d1 c ,d a | \
c2 ,,f1 ,a | \
[,df1] [a,d] [cd] [ab] | \
,,d/4 ,d a c [da] c d f";italian7tab
7b;;C3v;Fundite Cantores dulci modulamina voce. Scd'a pars;;;OT;;C;",,,c2 ,,,c1 ,,a | \
[,a,a1] ,,,c [,ab] [,c,e] | \
,,d/ ,,,c [,a,a] ,,,,e [,d,,c1] [ac,,a] | \
,,,,e/ ,a [c,da] ,,b [,da1] [,,f,d/] ,,,,c |";italian7tab
8a;;C4v;Dne si tu es, iube me venire ad te. 4 Voc. I pars. Nicolaus Gomberth.;;;OT;;C;",a3 ,a1 | \
,a3/4 ,,d/8 ,a ,c/4 ,a ,c/8 ,a ,,d ,a [,ac/4] ,a ,c ,d ,f ,d ,c ,a |";italian7tab
8b;;D1v;Cumque vidistet ventum validum venientem. 2 pars;;;OT;;C;",,,c2 ,,,c1 ,,,c | \
[,a,b1] ,,,c [,a,,c] [,a,a] | \
[,,e,e1] [,a,,c/] ,,,,e [,,aa] ,,,c [,,de1] | \
[,,bc1] [,,aa/] ,,b [,,de] ,a ,c ,d |";italian7tab
9a;;D2v;Venite filij audite me. 4 Voc. I pars. Nic. G.;;;OT;;C;",,,,a2 ,,,,a1 ,,,,a | \
,,,c2 [,,de3/2] ,,,c/ | \
[,,de/] ,,,g ,,d a1 ,,c3/4 ,,a/8 ,,d ,,c/4 ,,d/8 ,,c ,,a ,,c | \
[c,de/] ,,,c ,,,a [a,,,e]";italian7tab
9b;;D4r;Seruite DOMINO cum timore. Scd'a pars.;;;OT;;C;",,,c2 [a,,c1] ,,,c | \
[a,,,e1] [a,d] ,c3/4 ,,c/8 ,,d ,,c/ ,,a | \
[a,c1] ,,d/ ,d [ac3/2] ,,c/8 ,,a [,ad/4] ,,c ,,d/8 ,,c ,,a ,,c |";italian7tab
10a;;E1r;Exaltabo te DOMINO. 4 Voc. I pars. ARCHADELTH;;;OT;;C;"h3 h1 | \
a/ c [ef] f h1 [kf] | \
,,,h/ ,a [h,h] [fd] [ef1] [cde/] [ac] | \
[ce3/2] ,c/8 ,e [cff/4] ,e ,f/8 ,e ,c ,e";italian7tab
