PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
1;;4r;[last three measures of previous piece];;;OT;;3;"z3 | z3 | [,a,a/] ,,d [,,cc] ,,d ,a ,,c | \
[,cd,a1] ,,,c/ ,a ,c ,d | [acd,a2] [cd,a1] |";italian7tab
2;;4r;Corenta della spagnioletta;;;OT;Conc_4501;3;",,d1 ,a | [,bdca3/2] ,d/ ,b1 | [,dba,d3/2] ,b/ ,d1 | \
[abb,d2] ,,,,d1 | [abb3/2] ,d/ [,b,,d1] | [,a,,,d1] ,c ,d | \
[a,b,,a1] ,d [,c,,a] |";italian7tab
3;;4v;Pasamezo;;;OT;;C;"[dbbcd1] [dbbcd] | [dbbcd2] [ab1] b | [abbcd1]b [ac,,c] ,d | \
[abbcd1] ,,d/ ,a ,b ,d a b | \
[d,,,d1] [a,,,c] [b,,,a] [d,,,,d] |";italian7tab
4a;;5v;Core[n]ta detta gentil;;;OT;;3;"[fdaa1] | [fdaa3/2] d/ f1 | [da,c3/2] ,,,a/ [d,,c1] | \
[cdda3/2] d/ c1 | [a,,,d3/2] ,,,,c/ [a,,,d1] | \
[,da,c3/2] b/ ,d1 | [add,a3/2] ,,,,c/ ,,,,a1 |";italian7tab
4b;;6r;altera pars;;;OT;;C;"[aacc,a1] [aacc,a] [aacc,a] [acdda] | \
[aacc,a3/2] ,,,e/ ,,,c1 ,,,,,a | \
[aacc/] [aacc] [aacc] [aacc] [aacc1] [aacca] | \
[aacc,a1] ,,,c/ ,,,a ,,,c ,,,d [aacc,a1] |";italian7tab
5;;6v;Coren[n]ta Franzessa;;;OT;;3;"[cdda1] | [cdda3(2] ,,,c/ ,,,e1 | [aabc3/2] ,,,a/ ,,,,e1 | \
[cdda2] {a}1 | [cdda3/2] ,,,c/ ,,,a1 | [acdca3/2] ,,,,c/ ,,,,e1 | \
[,da,c3/2] ,,,,a/ ,,,,,e1 | [ccee,c2] ,,,e1 |";italian7tab
6;;6v;Rugiero pr[imo];;;OT;Conc_3638;C;"[aacc,a2] | [aacc,a2] [aacc,a] | [aacc,a2] [acdca] | \
[aacc,a2] ,,,c1 ,,,,,a | [aac2] [cdda1] [a,,c] | \
[accda2] [aacc,a1] | [caa,c2] ,,,b1 ,,,,c | \
[caa2] ,,,,c1 ,,,,e |";italian7tab
7;;7r;Tocata;;;OT;;C;"[cdda{a}3] [cdda{a}1] | [cdda{a}2] [acdca1] ,,c | \
[,daac/] ,c ,d ,a [,cd,,c] ,,,,,d ,,,,a ,,,,,c | \
[,aba,d1] ,,,,,c [aabc,a] ,e |";italian7tab
8;;7r;Baletto V.B.;;;OT;;C;",,d1 ,a/ ,c [,d,a1] [,c,c/] ,,,e | [,a,f2] [,d,d1] a/ c | \
[da,c/] ,c [cd,a1] [acd] [,df] | [acd1] {10}/ ,d ,c ,a ,,d1 |";italian7tab
9;;7v;Passomezzi in Basso;;;OT;;C;"[aacc1] ,,d | [aacc,a1] ,,,c [aac] ,,d | [aacc1] ,,,,,a [caa,c] ,,,b | \
[aacc,a1] ,,,c [aac] ,,,e | [aacc1] ,,,a [aa,,e] ,,,,c | \
[accda2] ,,c1 ,d |";italian7tab
10;;8r;Una ciciliana;;1rst attempt crossed out;OT;;6/4;"[,daa{a}2] [,caa1] [,daa] [,daa{a}] [,caa] | \
[,caa{a}2] [,daa,c] [,ab,,d1] [,cdca] | [,daa{a}2] ,,,,a ,,,a | \
[,daa{a}2] [,daa1] [,daa] [,daa{a}] [,daa] | \
[,daa{a}2] ,,,,c ,,,,c1 ,,,,a |";italian7tab
11a;;8v;Baletto allemana;;;OT;Conc_4438;C;"[,aaac3/2] ,c/ ,d1 [,daac] | [cdde,c1] ,,,e [ccd/] ,,,,,e ,,,,a ,,,,c | \
[,ccde1] [caaa] [,cc,e] ,,,d | [cca2] [cca] || \
[cdce1] [ccd] e [ccde] |";italian7tab
11b;;8v;La sua tripola;;;OT;Conc_4438;3;"[,daac1] [,da/] ,,,,e ,,,a ,,,c | [ccde1] ,,,,,c/ ,,,,,e ,,,,a ,,,,c | \
[,ccde1] [,aaa] [,ccde] | [ccee,c2] [ccd1] || \
[ccde1] [ccd] [a,,,e] |";italian7tab
12;;8v;Allemana;;;OT;;C;"[aabc,a1] | [aabc,a1] ,,,c/ ,,d [aab] ,,,,,c ,,,,,d ,,,,a | \
[,aaac1] ,,,,c/ ,c ,d1 [,aaac] | \
[acdca1] [acd/] ,,,,,d ,,,,,c1 [caabc] |";italian7tab
13;;9r;Una corenta lestamente;;;OT;;3;"[,,a,c1] | [,aaac1] c ,c | [,aaac1] ,,,,a [,a,,,d] | \
[,,e,,c1] ,,,,e ,,,e | ,,,,,c1 ,c [,d,,c] | \
[,cd,a1] ,,,,,d [,d,,,c] | [aac,,a1] [cdd{a}] ,c/ ,a |";italian7tab
14;;9v;Una galiarda in basso;;;OT;;3;"[aacc2] [aa,c,e] [,aabc] | [aacc,a2] ,,,,c ,,,c | \
[acdca2] [,,d,,c] [,ccde] | [ccee,c2] ,,,,e ,,,e | \
[,aabc3] ,,,,a1 [ba,,,e2] | [acdca2] [,,d,,c] [,a,,,e] |";italian7tab
15;;10r;Curanta V.B.;;;OT;;3;"[f,,a1] | [c{a}3/2] d/ f1 | [d,,,,a3/2] f/ h1 | \
[f{a}3/2] d/ f1 | [c,,a1] {a} ,,d | [,,ea1] ,,c [,,d,e] | \
[,aa,c3/2] ,c/ ,e1 | [add,a2] {10}1 |";italian7tab
16;;10v;Il campanaro;;;OT;;C;"[,,da1] | [,d{a}1] [,,da] [,d{a}] [a,,,a] | \
[cdda1] ,,,,a {a} [a,,,e] | [c,,a1] [d,,c] [f,a] [d,b/] c | \
[add1] ,,,c ,,,,a f |";italian7tab
17;;11r;La gentil;;;OT;ConcR3698;C;"[fdaa1] | [fdaa1] [f,aa] [da,c] [dc,c] | \
[cdda1] f [fda{a}] d/ c | \
[aa,,,d1] [,da,c] [add,a] ,c/ ,,b | \
[,daa{a}1] ,,,,a ,,,a [f{a}] |";italian7tab
18;;11v;Pascionata in tenore;;f.12v empty;OT;ConcR467;3;"[abdca2] [abdca1] [abdca2] [abdca1] | [abdca2] ,,,c1 ,a ,b ,d | \
[abdca1] ,,,c [abd] ,,,,c ,,,,d ,,,a | \
[aacc,a2] ,,,c1 ,b ,a ,,d |";italian7tab
19;;13r;Il tamburino;;;OT;ConcR1123;3;"[fdaa{a}3/2] d/ [c,,a2] [h,,f] | [fda{a}2] ,,,,a ,,,a | \
[da,ac3/2] c/ [a,,,e2] [fcd,a3/2] d/ | \
[cdda1] {a}1 d c a | [,daac1] ,c ,a";italian7tab
20;;13v;Una core[n]ta Fra[n]zesa;;;OT;Conc_276;3;"[a,,,d1] | [abbcd3/2] b/ [d,,c1] | [b,,a1] a [,d,,c] | \
[abb,d2] ,,,c1 | ,,,,d3/2 b/ a1 | [,db,,d3/2] a/ ,d1 | \
[,bdca3/2] ,d/ ,b1 | [aacc,a2] ,,,c1 |";italian7tab
21;;13v;Altra Correnta Francesa;;;OT;;3;"[aabc1] ,,,a [aabc] | [caabc1] ,,,,a [a,,,,d] | \
[,bd,a1] ,,,,d [caabc] | [aacc,a2] [aacc1] | \
[aabc1] ,,,e ,,,f | [cdda2] [,d,,c1] | [a,,,d1] ,,,c [cdda] |";italian7tab
22a;;13v;Barriera prima parte;;;OT;ConcR1092;C;"[cdda{a}/] c c c [cdda1] f | [cdda{a}1] a ,d ,,d | \
[cdd{a}/] [cdd] [cdd] [cdd] [cdda1] f | \
[cdda{a}1] a ,d ,,d |";italian7tab
22b;;14r;seconda parte;;;OT;ConcR1092;C;"[cdd{a}/] c c c [cda1] [cdd] | [fdaa{a}/] f f f [fdaa1] [fda] | \
[cdd{a}/] c c c [f,,a1] c | [,daa{a}2] [,daa] |";italian7tab
