PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;;3r;Will ye go walke the woode so wilde / Cha: Jackson;Charles Jackson;;OT;ConcR1;none;"[da,,,d1] [da,,,d] [da,,,d] ,d [ab,,d] [,da,c] [ab,,d] \
[,ab,,d] [,cd,a] ,d/ a [c,da] a1 [f,,a] d c/ a"
2;;4r;Pretye Shivall / Petye <shyvall>;;Petit Cheval;OT;ConcR425,ConcM5;none;"[,daa2] a/ c d1 [c,aa] [a,da] d [c,aa] a [,d,a] ,b [,a,a,d] \
[,a,a,d2] ,c/ ,d [a,,a,d2]"
3;;4r;I a[m] my lodr geris man;;I Am My Lord Gray's Man;OT;;none;"[,dda1] [,dda] [,dda] ,c/ ,a [,cd,a1] ,,,,a | \
[,dda1] [,dda] [,dda] ,c/ ,a [,cd,a1] ,c/ ,,d ,,,,a1 ,c/ ,,d |"
4;;4v;Blame not my lute;;;OT;;none;"[,ea,c] [,ea,c] [,ea,c] [,ea,c] [a,bc] [a,bc] [a,bc] \
[c,da] [c,da] [da,,,d] [da,,,d] [da,,,d] \
[c,da] [c,da] [a,bc] [a,bc] [,ea,c] |"
5;;5r;Robin hoode;;;OT;ConcR22;none;"[,,d,a1] ,a/ ,c [,a,,,a1] ,c/ ,d [,c,,a1] ,a/ ,,d [a,c,,a1] [a,c,,a] | \
[,,d,a1] ,a/ ,c [,a,,,a1] a/ ,d"
6;;5v;A galiard:;;;OT;;none;"[,dda1] [,dda] [ac,,a] [c,da2] [c,d/] \
,,,a [d,a,,d2] ,a/ ,c ,d a [c,da2] [c,d/] ,,,a | \
[c,da1] [ac,,a] [c,da] [d,a,,d] [c,da2]"
7;;5v;Passa mesurs galiarde:;;P.A. Galliard;OT;;none;"[,,d,a] ,a ,b ,d ,b ,a [,,d,a] a a ,d ,b \
[,ab,,d] ,,,a ,,,a [,a,a] [,ab,,d] ,,,a ,,,a"
8;;6r;Hyght mystris Whiller;;High Mistress Whiller;OT;;none;"[ha,f1] [ha,f] [ha,f] [f,,,a2] [da,c1] [c,da] \
[da,a,d2] [da,a/] ,,,,,d [da,a,d1] [c,da] \
[a,b,d] [,ba,c] ,c/ ,e a [c,da2]"
9;;6v;The motlye;;;OT;;none;"[,ac,,a1] ,a/ ,,c [,ac,,a1] ,a/ ,,c [,ac,,a1] ,a/ ,,c \
[,cd,a1] ,c/ ,,d [,ac,,a1] ,a/ ,,c [,cd,a1] ,c/ ,,d"
10;;6v;A flatte pavione;John Johnson;Flat Pavan;OT;Conc_4389;none;"[a,c,,a1] c2 [a,c,,a1] ,d/ ,c ,a [,cd,a1] ,a/ ,c ,d a ,c ,d a \
[cd,a1] [cd,a] [ac,,e] [ac,,e] [,ea,c]"
11;;7r;The Antycke;;;OT;;none;",,,a/ ,a ,,,a1 ,c/ ,d a c d c [da1] ,,,,,d \
[da] ,,,,,d ,,,a2 ,c/ ,d a c d a ,d"
