Piece Nr;Key;Page nr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
39;;26;Sua Corrente;Francesco Corbetta;;guitar;;;;italian5tab
40;;27;Rugiero sopra il B;Francesco Corbetta;;guitar;;;;italian5tab
41;;27;Sua Corrente;Francesco Corbetta;;guitar;;;;italian5tab
42;;28;Rugiero sopra il C;Francesco Corbetta;;guitar;;;;italian5tab
43;;28;Sua Corrente;Francesco Corbetta;;guitar;;;;italian5tab
44;;29;Rugiero sopra il G;Francesco Corbetta;;guitar;;;;italian5tab
45;;29;Sua Corrente;Francesco Corbetta;;guitar;;;;italian5tab
46;;30;Pauaniglia sopra l'O;Francesco Corbetta;;guitar;;;;italian5tab
47;;31;Pauaniglia sopra il D;Francesco Corbetta;;guitar;;;;italian5tab
48;;32;Pauaniglia sopra l'E;Francesco Corbetta;;guitar;;;;italian5tab
49;;33;Pass'e mezo per b molle sopra l'E;Francesco Corbetta;;guitar;;;;italian5tab
50;;35;Sua Corrente;Francesco Corbetta;;guitar;;;;italian5tab
51;;36;Sua Gagliarda;Francesco Corbetta;;guitar;;;;italian5tab
52;;36;Sua Corrente;Francesco Corbetta;;guitar;;;;italian5tab
53;;37;Pass'e mezo per b molle sopra l'O;Francesco Corbetta;;guitar;;;;italian5tab
54;;39;Sua Corrente;Francesco Corbetta;;guitar;;;;italian5tab
55;;40;Sua Gagliarda;Francesco Corbetta;;guitar;;;;italian5tab
56;;41;Sua Corrente;Francesco Corbetta;;guitar;;;;italian5tab
57;;41;Pass'e mezo sopra il D;Francesco Corbetta;;guitar;;;;italian5tab
58;;43;Sua Corrente;Francesco Corbetta;;guitar;;;;italian5tab
59;;44;Gagliarda del Pass, e mezo;Francesco Corbetta;;guitar;;;;italian5tab
60;;45;Sua Corrente;Francesco Corbetta;;guitar;;;;italian5tab
61;;45;Mantouana;Francesco Corbetta;;guitar;;;;italian5tab
62;;47;Sua Corrente;Francesco Corbetta;;guitar;;;;italian5tab
63;;48;Alemana sopra l'E;Francesco Corbetta;;guitar;;;;italian5tab
64;;49;Sua Corrente;Francesco Corbetta;;guitar;;;;italian5tab
65;;50;Alemana sopra l'O;Francesco Corbetta;;guitar;;;;italian5tab
66;;51;Sua Corrente;Francesco Corbetta;;guitar;;;;italian5tab
67;;52;Aria di Fiorenza sopra l'A;Francesco Corbetta;;guitar;ConcR1224;;;italian5tab
68;;55;Corrente del Ballo;Francesco Corbetta;;guitar;;;;italian5tab
69;;56;Aria di Fiorenza sopra il B;Francesco Corbetta;;guitar;ConcR1224;;;italian5tab
70;;57;Sua Corrente;Francesco Corbetta;;guitar;;;;italian5tab
71;;58;Pass'e mezo per B quadro sopra l'A;Francesco Corbetta;;guitar;;;;italian5tab
72;;59;Bergamasco;Francesco Corbetta;;guitar;Conc_45;;;italian5tab
73;;60;Corrente detta l'Odoarda;Francesco Corbetta;;guitar;;;;italian5tab
74;;61;Sarabanda detta la Pepoli;Francesco Corbetta;;guitar;;;;italian5tab
75;;62;Corrente. All'Illustriss. Sig. il Sig. Conte Oguzone Pepoli;Francesco Corbetta;;guitar;;;;italian5tab
76;;63;Corrente. All'Illustriss. Sig. il Sig. Conte Buonaparte Ghisiglieri;Francesco Corbetta;;guitar;;;;italian5tab
77;;63;Sua Sarabanda;Francesco Corbetta;;guitar;;;;italian5tab
78;;64;Chiaccona. All'Illustriss. Sig. il Sig. Comendator Pompeo Vizani;Francesco Corbetta;;guitar;;;;italian5tab
79;;65;Sarabanda. All'Illustriss. Sig. il Sig. Marco Michielli;Francesco Corbetta;;guitar;;;;italian5tab
80;;65;Sarabanda la Marinetta;Francesco Corbetta;;guitar;;;;italian5tab
81;;66;Corrente. AllIllustriss. Sig. il Sig. Giorgio Biaux;Francesco Corbetta;;guitar;;;;italian5tab
82;;66;L'Anturlurù. All'Illustriss. Sig. il Sig. Carlo Maffei;Francesco Corbetta;;guitar;;;;italian5tab
83;;67;Corrente. Al Molt'Illust. & Molto Reuerendo Sig. Monsig. Vezoli;Francesco Corbetta;;guitar;;;;italian5tab
84;;68;Corrente. Al Molt'Illustr. Sig. il Sig. Don Carlo Gaiangos;Francesco Corbetta;;guitar;;;;italian5tab
85;;68;Corrente. Al Molt'Illust. Sig. il Sig. Gio. Battista Giussani;Francesco Corbetta;;guitar;;;;italian5tab
86;;69;Va pur superba bà. Al Molt'Illust. Sig. il Sig. Francesco Periz;Francesco Corbetta;;guitar;;;;italian5tab
87;;69;Sarabanda. Al Molt'Illust. Sig. Il Sig. Sebastiano Eucedo;Francesco Corbetta;;guitar;;;;italian5tab
88;;70;Corrente. Al Molto Reuer. Padre Filippo Lachini;Francesco Corbetta;;guitar;;;;italian5tab
89;;71;Corrente. Al Molt'Illust. Sig. il Sig. Giacinto Galerati;Francesco Corbetta;;guitar;;;;italian5tab
90;;72;La Betta. Al Molt'Illust. Sig. il Sig. Gio. Pietro Gira;Francesco Corbetta;;guitar;;;;italian5tab
91;;72;Sarabanda. Al Molt'Illust. Sig. il Sig. Giulio Fè;Francesco Corbetta;;guitar;;;;italian5tab
92;;73;Balletto fatto nella Bariera sopra la Sala di Bologna. /b Al Molt'Illust. Sig. il Sig. Capitano Vita Boniadini;Francesco Corbetta;;guitar;;;;italian5tab
93;;73;Sua Corrente;Francesco Corbetta;;guitar;;;;italian5tab
94;;74;Codognella. Al Molt'Illust. Sig. il Sig. Carlo Caneueri;Francesco Corbetta;;guitar;;;;italian5tab
95;;74;La mia donna importuna. Al Molt'Illust. Sig. il Sig. Gioseffo Corbetta;Francesco Corbetta;;guitar;;;;italian5tab
96;;75;Sua Chiaccona;Francesco Corbetta;;guitar;;;;italian5tab
97;;75;La Moda. Al Molt'Illust. & Virtuosiss. Sig. il Sig. Gioseffo Maffezzoni;Francesco Corbetta;;guitar;;;;italian5tab
98;;75;Sua Chiaccona;Francesco Corbetta;;guitar;;;;italian5tab
