PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
;;;;From Brown: Instrumental music printed before 1600;;;;;;
1;;6r;Exemple;;;cittern;;C|;"[daac/] ,,,a ,,,c ,,,d | [daac/] ,,,d [daad] ,,,c | \
[acad/] ,a ,c ,d | [acad/] ,d [adad] ,c | [eded/] d e f |";french4tab
2;;6v;[Exemple];;;cittern;;C|;"[gege1] [gege/] [gege] | [heeg1] [heeg/] [gege] | \
[egeg/] [heeg] [hggi] k || [gege1] g/ ,e |:| \
[gege/4] e g h [gege/] e/4 g |";french4tab
;;;;;S. 7v Akkord;f. 7v Accord;;;;
3;;8r;Prelude;;;cittern;ConcR3103;C|;"[daac1] | [dcad1] [caca] | [daac1] [gege] | [heeg1] [egge] | \
[gege1] [hggi] | [kgig] [igig] | [hggi1] [gege] | \
[heeg1] [egeg] | [gege1] [daac] | [edea1] [caca] |";french4tab
4a;;8v;Les Bouffons;;;cittern;ConcR829;C|;"[caca3/4] a/4 [caca/] [caca] | [daac3/4] d/4 [daac/] [daac] | \
[caca3/4] c/4 [caca/] [caca] | [acca3/4] a/4 [acca/] [acca] | \
[caca3/4] a/4 [caca/] [caca] |";french4tab
_4b;;9r;Bouffons plus diminuée;;;cittern;ConcR829;C|;"[caca/4] a c d [caca/] a/4 c | [daac/4] ,,,a ,,,c ,,,d [daac/] d | \
[caca/] ,a/4 a c a c d |";french4tab
5a;;9v;Pavane des Bouffons;;;cittern;ConcR829;C;"[caca2] c1 ,a | [caca1] ,a/ a c ,a a c | [daac2] d1 ,a | \
[daac1] a/ c d a c d | [caca2] c1 ,a |";french4tab
5b;;10v;Gaillarde des Bouffons;;;cittern;ConcR829;3;"[caca3/2] a/ [caca1] | [caca/] a [caca1] a/ c | \
[daac3/2] c/ [daac1] | [daac1] d [daac] | \
[caca3/2] a/ [,aca1] |";french4tab
6a;;11v;Pavane Romanesque;;;cittern;ConcR840;C;"[edea2] [edea1] d | [baca1] [,aca/] d [edea1] d/ b | \
[dcad2] d1 ,c | [,c,d1] d e [dcad] | [baca2] [baca1] a |";french4tab
_6b;;12r;Plus diminuée;;;cittern;;C;"[edea2] [edea1] d | [baca1] [,aca/] d [edea1] d/ b | \
[dca1] ,,,d/ ,,,c [,cad] ,a ,c ,d | [acad1] ,,,d/ ,a ,c b d a |";french4tab
7a;;12v;Gaillarde Romanesque;;;cittern;ConcR841;3;"[edea3/2] e/ [edea1] | [edea1] e [edea] | [dcad3/2] d/ [dcad1] | \
[dcad1] d [dcad] | [baca3/4] b/ [baca1] | [baca1] b [baca] |";french4tab
_7b;;12v;Autrement;;;cittern;;3;"[eded3/2] e/ [eded1] | [edea/] d ,d d e g | [heeg3/2] h/ [heeg1] | \
[heeg/] g h e g h |";french4tab
