PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
;;;Many new concordances taken from Pietro Prosser's thesis (1996);;;;;;
1;;1v;Tourneè;;;Mandora;Conc_4837;2;"([d,,c/4] a) ,b/ ,b [f,,d] | ([d,,c/4] a) ,b/ ,b [f,,d] | \
[d,,c/] (b/4 a) [b,,a/] a/4 ,d | \
[a,,,d/4] (,d ,b ,a) [,b,,d1] |"
2;;2v;sans titre;;;Mandora;;3/4;"[a,,,d/] ,b [d,,c1] [b,,a] | [a,,,d1] (b/ a) (,d ,b) | \
[a,,,d/] ,b [d,,c1] [b,,a] | [a,,,d1] (b/ a) (,d ,b) |"
3;;3r;Dir allain;;;Mandora;;3/4;",,a/ ,,,d | ,,,c1 [,b,c] [,d,d/] [,a,,,a] | \
[,b,,d1] ,,a ,,a/ ,,,d | ,,,c1 [,b,c] [,d,d/] [,a,,,a] | \
[,b,,d3] :||:"
4a;;3v;Chiaccona;;;Mandora;Conc_4789;3/4;"[,b,,d1] [,b,,d] [,b,,d] | [,b,,c1] [,b,,c] [,b,,a] | \
[,b,c1] [,b,c] [,b,d] | ,,,,,a1 X,b3/4 ,a/4 [ab,,d1] :||: \
[d,,,d1] [d,,,d] [d,,,d] | [d,,,c1] [d,,,c] [d,,,c] |"
4b;;3v;;;;Mandora;Conc_4790;3/4;",,,,d/ ,b ,,,,d ,b ,,,,d ,b | ,,,,c/ ,b ,,,,c ,b ,,,,a ,b | \
,,,c/ ,b ,,,c ,b ,,,d ,b |"
4c;;3v;;;;Mandora;Conc_4791;3/4;",,,,d/ ,b ,b ,b ,,,,d ,b | ,,,,c/ ,b ,b ,b ,,,,a ,b | \
,,,c/ ,b ,b ,b ,,,d ,b |"
4d;;4r;;;;Mandora;Conc_4792;3/4;",,,,d/ [ab] ,,,,d [ab] ,,,,d [ab] | ,,,,c/ [ab] ,,,,c [ab] ,,,,c [ab] | \
,,,c/ [ab] ,,,c [ab] ,,,d [ab] |"
4e;;4r;;;;Mandora;Conc_4793;3/4;"(3,,,,d ,b a) (3,,,,d ,b a) (3,,,,d ,b a) | \
(3,,,,c/ ,b a) (3,,,,c ,b a) (3,,,,a ,b a) |"
4f;;4v;;;;Mandora;Conc_4794;3/4;",,,,d/ [ab] ,,,,d [ab] ,,,,d [ab] | ,,,,c/ [ab] ,,,,c [ab] ,,,,c [ab] | \
,,,c/ [ab] ,,,c [ab] ,,,d [ab] |"
4g;;4v;;;;Mandora;Conc_4795;3/4;"(3,,,,d ,b a) (3,,,,d ,b a) (3,,,,d ,b a) | \
(3,,,,c/ ,b a) (3,,,,c ,b a) (3,,,,a ,b a) |"
4h;;5r;;;;Mandora;Conc_4796;3/4;",,,,d/4 ,b a ,b ,,,,d ,b a ,b ,,,,d ,b a ,b | \
,,,,c/4 ,b a ,b ,,,,c ,b a ,b ,,,,a ,b a ,b |"
5;;5v;Bouree;;;Mandora;;C;"[ab,,d/] a ,b a V[,d,,,a] ,d ,,a ,,,d | \
,,,c/ ,b ,,,a ,d [ab,,d] a V[,d,,,a1] | \
[ab,,d/] a ,b a"
6;;6r;Menuet / Steurmarekh;;;Mandora;Conc_4841;3/4;"V[,b,,d1] | V[,d,,,a1] ,d/ ,,a a1 | V[,b,,d1] (,b/ ,a) (,a ,b) | \
V[,d,,,a1] ,d/ ,,a a1 | V[,b,,d2] :||: V[,b,,d1] | \
V[,d,,,a1] ,d/ ,,a [ab,,d1] |"
7;;6v;Menuet;;;Mandora;Conc_4798;3/4;"V[,b,,d1] ,,a ,,a | V[,d,,,a1] ,,a ,,a | \
[ab,,d1] (b/ a) (,d ,b) | [,d,,,a1] ',a ',,a | \
[,b,,d1] ,,a ,,a | V[,d,,,a1] ,,a ,,a |"
8;;7r;Menuet;;;Mandora;;3/4;"[,b,,d1] [,d,,,a] V,b/ ,d | [ab,,d1] a/ ,d a1 | \
(b/ 'a) ([,d,,,a] ,b) ,d1 | [ab,,d/] ,d 'a1 a | \
V[,b,,d1] [,d,,,a] V,b/ ,d |"
9;;7v;Menuet;;;Mandora;;3/4;"V[,b,,d1] (,b/ ,a) (,a ,b) | V[,d,,c1] (,d/ ,b) (,b ,d) | \
[ab,,d1] '[b,,a] (d/ a) | [,d,,,a1] ',a ',,a | \
V[,b,,d1] (,b/ ,a) (,a ,b) |"
10;;8r;Marche;;;Mandora;;C;",b1 | [,b,,d1] ,,a ,,a a | [aVb,,d1] ,b ,b d | \
[d,,c1] Xb (b/ a) ,d a | '[,a,,,a1] ,,c/ ,a  ',,a1 ,,c |"
11;;8v;Menuet;;;Mandora;;3/4;"[a,,,d/] ,b | [dd,,c1] d [,d,,,a] | [ab,,d1] a (,b/ ,a) | \
[,,cd1] ,,c (,b/ ,d) | '[,a,,,a1] (,,c/ ,,a) [a,,,d] ,b |"
12;;9r;Menuet;;;Mandora;;3/4;"[ab,,d1] (b/ a) (,d ,b) | ,,,,c/ ,d d1 (,,a/ ,,c) | \
V[,b,,a1] (,d/ ,b ,a) ,,c | {a}/ ,a a1 ,,,c |"
13;;9v;Menuet [sic!];;;Mandora;Conc_4799;C;"d/ ,,a | V[,b,,d1] (,b/ ,a) V,b1 V[,d,,,a] | \
[ab,,d1] a/ ,d a1 V[b,,a] | [d,,c1] (b/ a) (b a) ,d a |"
14;;10r;Leopold;;;Mandora;;C;",b/ | ,,,,d/ ,b ,,,,d ,,,,c ,,,,a ,b ,,,,,a ,,,d | \
,,,c/ ,b ,,,a ,d [ab,,d1] ',b | \
,,,,c/ ,d d b ,,,,d a ,,,,c ,d |"
15;;10v;Menuet;;;Mandora;;3/4;"[,,a,d1] ,b a/ ,b | ,,,,,a/ ,d a1 V[,b,,a] | \
[d,,c1] [,f,d] ([b,,a/] a) | [,d,,,a1] ',a ',,a/ ,,,d | \
,,,c1 ,,a V[,b,,d1] a/ ,b |"
16;;11r;Menuet;;;Mandora;Conc_4804;3/4;",,a1 ,,c | V[,b,,d1] ,,a (,b/ ,a) | V[,d,,c1] ,,a/ (,d ,b) ,d | \
[ab,,d1] ,,a V[b,,,a] | '[,d,,,a2] ,d/ a | V[d,,c1] ,b/ d b d |"
17;;11v;Menuet;;;Mandora;Conc_4803;3/4;"(,,a/ ,,c) | V[,b,,d1] (,b/ ,a) (,b ,d) | \
'[,a,,,a1] ,,c/ ,a ,,a ,d | [ab,,d1] a/ ,d a b |"
18;;12v;Guigue;;;Mandora;Conc_4801;6/8;"V[,b,,d1] V[,d,,,a/] [ab,,d] a d | [,b,,d/] ',a V,d [,d,,a] ,d Vb | \
[ab,,d/] V[b,,a] [d,,c] [d,,c] (b/4 a) ,d/ |"
19;;13v;Menuet;;;Mandora;Conc_4802;3/4;"[b,,d1] X[b,,a] [d,,c] | V[,b,,d1] [d,,c/] d d d | \
,,,d/ ,f ,,,c d ,,,a b | [d,,c1] 'a ',b/ ,d |"
