PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;;33;[La Changeante, Courante];Ch. Mouton;Bars 9-16;;Conc_1934;;
2;;34;La malassis, sarabande;Ch. Mouton;;;Conc_220;;
3;;35;La sans soucis menuet;Ch. Mouton;La Gambade;;Conc_1935;;
4;;36;Prélude A mi la # ou/ tierce majeur;Ch. Mouton;CLFMou N°45;;;;
5;;37;Les Amans brouillez. Pavane;Ch. Mouton;;;Conc_1936;;
6a;;40;La sincere Courante;Ch. Mouton;La Véritable;;Conc_1937;;
6b;;42;Double;Ch. Mouton;;;Conc_1938;;
7;;44;[sarabande en rondeau];Ch. Mouton;;;Conc_1939;;
8;;46;La fidèlle gauotte;Ch. Mouton;;;Conc_1940;;
9;;47;Le beau Danceur Menuet;Ch. Mouton;;;Conc_1941;;
10a;;48;La Constante;Ch. Mouton;;;Conc_1942;;
10b;;50;Double;Ch. Mouton;;;Conc_1943;;
11;a moll;52;Le Resveur. Prélude;Ch. Mouton;;;Conc_1945;;
12;a moll;54;La belle Angelique, Gigue;Ch. Mouton;;;Conc_1948;;
13;a moll;56;L'emportée. Courante;Ch. Mouton;;;Conc_1947;;
14;a moll;58;La volage. Sarabande;Ch. Mouton;;;;;
15;a moll;60;L'amoureux constante. Canarie;Ch. Mouton;;;;;
16;a moll;62;Le doux himen. Passacaille;Ch. Mouton;;;;;
