PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
1a;;2v;prima parte Batalia de ucelli;;;OT;ConcR1476;C;"z4 | ,a2 ,a1 ,a | ,a2 ,a | ,b2 ,a1 ,,d | ,,b4 | \
z2 ,,b2 | ,,d2 ,a | ,b2 ,,d | ,,b1 ,,d ,a ,c | ,d2 a |";italian7tab
1b;;3r;Seconda pars;;;OT;;C;",,b3 ,,a1 | [,,bc2] ,,,c1 ,,b | [,,aa2] [,a,a] | \
,,,,e2 [,,e,e] | [,a,,c2] ,,a | ,,d3 ,,d1 | ,,b2 ,,b | \
[,,aa2] ,,d | ,,,c1 ,,b ,,b ,,d | ,a4 |";italian7tab
1c;;3v;Terzia pars;;;OT;;C;",,b3 ,,a1 | [,,bc2] ,,,c1 ,,b | [,,aa1] ,,,c [,a,a] ,,,,c | \
,,,,e1 ,,,,c ,,,,e ,,e | [,a,,c2] ,,a | ,,d3 ,,d1 | ,,b2 ,,b | \
[,,aa2] ,,d | ,,,c1 ,,d ,,b ,,d |";italian7tab
1d;;4r;Quarta pars;;ff. 4v - 6r empty;OT;;C;",,b3 ,,a1 | ,,,c1 ,,,a ,,,c2 | \
,,,a1 ,,,c/ ,,,a ,,,c ,,,a ,,,,e ,,,,c | \
,,,,e2 ,,,,e | [,d,,c3] ,d1 | [,cd2] c1 ,d | ,,b2 [a,b] | \
[c,aa2] ,d |";italian7tab
2;;6v;Mon pere;;;OT;ConcR1474;C;"a4 | a2 a | ,a2 ,a | [,df2] [c,f] | [c,a2] [ca] | \
[,cd2] [ca] | [d,,c2] [c,a] | [,db1] ,,a [d,b] ,,d | \
[ca3] a/ c | [d,,c2] [d,,c] |";italian7tab
3;;7r;sans titre;;ff. 7v - 12r empty;OT;;C;"Z2 | ,,b1 | ,,d2 ,,d1 ,b | z1 ,a1 [,dda2] | \
[,abc2] ,,,c1 [,ab,,d] | [,b,,d1] [,aaa] [,,dca2] | \
[,def2] z1 [,aa,c1] | [,abc2] [,dda] |";italian7tab
4;;12v;Bon jor mamie in quarto;;ff. 13v - 14r empty;OT;ConcR1475;C;",a2 ,,c3/2 ,,e/ | ,a2 ,,,c | z2 a2 | ,c3/2 ,e/ a2 | \
,,d2 a | c3/2 e/ c3/2 a/ | ,e3/2 ,a/ ,f3/2 ,e/ | a2 ,,,c |";italian7tab
5a;;14v;Io Mi sono Giovinetta;;ff. 15r - 18r empty;OT;Conc_3995;C;"[df,c1] | [cef2] [cd,c] | [f,d2] [a,d1] ,,b | \
[cc,e2] [cd,,c] | [,ca1] c [c,,a] [c,a] | \
[a,bc3] ,,d1 | [,ef,c1] ,c [,da,c] ,a | ,c1 ,d a [c,a] |";italian7tab
5b;;14v;(seconda pars);;;OT;;C;"a1 | d3 d1 | c1 ,d c2 | [a,d2] [a,,c1] a | \
[da1] [df] [cd] [,df] | [acd1] [c,a] [,ab] a | [c,,e2] ,c | \
[df,c2] [f,,a] | [df,c3] ,d1 |";italian7tab
6;;18v;sans titre;;ff. 19v - 20r empty;OT;ConcR868;C;"[hd,f,d4] | [hd,f,d2] [hd,f,d] | [fd,ef2] [fd,ef] | \
[dabc2] [ca,ac/] [aa,cd] [,cd] ,d | [,efec2] c | \
[c,e1] a/ ,d a ,c ,d a |";italian7tab
