PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;B dur;1;Ouverture d Mr BrandCourt;;Captain François de Prendcourt;;;C;"[aab{d}1] [a,,a3/4] ,b/4 [,abc{a}1] z/4 (,a/4 ,b ,d) | \
[cb{,,a}3/4] c/4 ['ed{,a}3/4] e/4 [f{d}3/4] f/4 [ed{4}3/4] c/4 | \
['aa{,,,a}3/4] c/4 [a,,,,a3/4] ,b/4 [,ab{d}3/4] ,a/4 \
[,b{4}3/4] a/4 | "
2;B dur;5;Gavotte du mesme;;;;;C;"[,,ba{d}3/2] ,,d/ | \
[,aba{d}1] ,b/ ,a [,,da{,a}1] a | \
[,a#ba{d}1] ,,b [aa{,a}] ,f/ e | \
[fa{a}1] [e,a,,a] [,f{d}] (e/ f) | \
[edd{,a}2] ::"
3;B dur;5;Menuet;;;;;3;"[,aba{d}3/2] ,,d/ ,a1 | \
,,d1 [,aaa{,,,a}2] | \
[,,bc{,,a}1] ,,d [,aa{,,,a}] | \
([,,d{,a}/] ,,b ,,d) ,a [,,da1] | \
,a/ ,,d (,a ,b) [,ab{d}1] | \
,,d1 [,aaa{,,,a}2] | "
4;B dur;6;Rigondon du mesme;;;;;2;",,b1 | \
[,aba{d}2] [aaa,a] | \
[fa{a}3] e/ c | \
a/ c a ,b [,a,,,b/] ,b ,a ,,d | \
[,,b{d}/] ,,a ,,b ,,d [,,b{a}/] ,,d ,a ,b | "
5;B dur;7;Bourée;;;;;C;"a1 | \
[ff{a}1] [aa,,,a] [,ab{d}] [cb{,,a}] | \
[aa{,a}3/2] ,b/ [,ab{d}1] [aa,,,a] | \
,a/ ,b [a,a,,a1] [,ab{d}] [a,a] | \
,,b/ ,,a ,,b ,,d [,,ba{d}1] [a,a] | "
6;B dur;8;Minuet;;;;;3;"([,,ba{d}1] ,,a) ,,,c | \
[,,a{,a}1] ,,,a ,a | \
[,b{4}1] ,,d a | \
([,a{d}/] ,b) ,a ,,d [,,b{d}1] | \
([,,b{d}1] ,,a) ,,,c | \
[,,a{,a}1] ,,,a ,a | "
7;B dur;8;Gigue;;;;;6/4;"[aab{d}1] | \
[cb{,,a}3/2] d/ c1 [a,a{,a}1] ,a ,,b | \
[,b{4}1] ,,d a [,aba{d}2] ,,d1 | \
[,aba{d}1] ,,,c ,,a [,,'b{,,,a}3/2] ,,d/ ,a1 | \
[,,da{,a}2] ,,b1"
8;B dur;9;un autre;;;;;3;"[,ab{d}3/2] ,c/ [aa,,,a1] | \
[c{a}3/2] e/ [f{,a}1] | \
[,,,cb{,,a}3/2] ,,a/ [,,b{4}1] | \
[,,aad{,a}2] ,,,a1 | \
[,'aa{4}3/2] ,c/ [aa{,,,a}1] | \
[cb{,,a}3/2] e/ [fa1] | \
[,,ba{,a}2] ,,a1 | "
9;B dur;10;Fantasia de Mr BrandCourt;;;;;C;"V[,,baa{d}2] z/4 ,,,a/4 ,,,c ,,a [,,#baa{d}3/4] ,,b/4 | \
[,,dc#b/] ,a ,b a3/8 ,,d/8 [,a#ba{d}1] z/4 ,a/4 \
V[,b,,,a3/8] ,d/8 | \
[,,#ba{a}/] ,,a V,,b/ ,,a/4 ,,,c [,,da{,a}3/2] ,,d/ | "
10;B dur;16;Mr Bannister's Ground;;Playford 'The Division Violin';;;C;"[,aba{d}2] [,,de,a] | \
[,,bc{a}2] [,,aaVd{,a}] | \
[,,,c{,,a}2] [,,aa{,,,a}] | \
[,,,cbd{4}1] [,,aa] [,,baa{d}2] :: \
[,ab{d}3/4] ,,d/4 ,a3/4 ,b/4 [,,de,a1] ,a | "
