PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;;8v;[Flat Pavan];;John Johnson;OT;Conc_4389;C;"[abd,a3/2] ,d/ [,bdca1] [,acc,a] | \
[,,dca/] ,a ,b ,d [aa,c,e1] [aac,,a] | \
[abd,a1] [bdda] [aa,c/] ,,,a [aa,c] ,d |"
2;;16r;[Pavan];;;OT;;C;"[abb,d2] [abb,d1] [abb] | #[bbd,,b2] #[bbd,,b1] #[ab,,d] | \
[,db,c1] #[,bbcd] [,,ef,d] #,,f | #[,bbcd2] [da,c] | \
#[b,da1] [a,bc] [a,dd] ,d | [aa#c,,a2] [,a#cc,a1] #[,bdca] |"
3;;16v;[Fantasia];;John Dowland;OT;Conc_4429;C;"h2 e1 h | f1 e #c2 | a1 e c a | ,,f/ c ,e1 [a,#c] ,,f/ ,e | \
[,cd/] ,e [a,#c1] #[c#ca/] e f1 |"
4;;17v;[Go From My Window];;John Dowland;OT;Conc_4436;C;"[aac,,a1] ,,,c/ [c,d] [ca,,,a1] [c,,bc/] ,,d | \
[aac,,a3/4] ,,d/4 ,,c/ ,,a [aac,,a2] | \
[ccd,,c1] ,,,e/ [ef] [fe,,,c1] [c,,de/] ,a |"
5;;18r;[Pavan, The Countess of Pembroke's Funerals];;Anthony Holborne;OT;Conc_4446;C;"[aa#bcca3/2] ,d/ | [a,bc,a/] ,a #[,bd1] | \
[,bdc,a/] ,,b/4 ,,d [,a#b/] ,,a | \
[,a,#bcca1] #a | [,dfec3/2] ,,d/ | [,d,,c/] ,,a [a,#b1] |"
6;;18v;[Mrs John Langton's Galliard];;John Dowland;OT;ConcR334;3;"[aa,c,a3/4] c/4 e1 [ca,c] | [ea,c,a3/2] e/ [ccd,a] [a,c] | \
[a,a,e/] ,,,c ,,,,c [,f,e] ,e ,,d| \
[aacc,a1] ,,,c/ ,,d ,,c ,,a | [aac,,a1] ,,,c2 |"
7;;19r;[Pavan];;Anthony Holborne;OT;ConcR328;C;"[aabcca1] d/ ,,d | [da,,,a/] ,,b [abd1] | \
[abd,,a/] ,a/4 ,,d [a,b/] [c,d] | \
[da,c,a/] [,,de] [,ab] [,cd] | \
[edf,,,a1] h/ ,c |"
8;;19r;[Jig / Toy];;;OT;;3;",a/ | [aabc1] [aa,c/] | [,ea,c3/4] a/4 [ca,,c/] | \
[da,c3/4] c/4 [aa,,,a/] | [da,,,a3/4] f/4 [h,,,,d/] | \
[f,,a/] ,h [ha,,,h] | [ea,c/] a [fe,,a] |"
9;;19v;[Monsieur's Almain, duet part];;;OT;ConcR48;C;"[aa,c,a2] #,,,b1 ,,,,e | [ca,bc2] [ca,bc1] ,,,,a | \
[aa,c,e1] ,,,,,a [aa,c,c] #,,,b | \
[aac,,a1] ,,,c [aaccca2] | [ea,,,a3/4] f/4 h1 [fh] [ef] |"
10;;20r;[Lusher's Almain];;Lusher;OT;ConcR254;C;"[acd,e3/2] ,,,,c/ [a,,,a] ,,,,,e [ccd,,c1] | \
[ea,,,a3/2] c/ a1 [fc,e] | [eccd1] [ccde] [,h,ge] ,g | \
[cce,,c1] ,,,e [cce2] | \
[acd,e3/2] ,,,,c/ [a,,,a] ,,,,,e [ccd,,c1] |"
11;;20v;[Galliard on a Galliard of Daniel Bacheler];;John Dowland;OT;ConcR104;3;"[fbd,a3/4] ,,,,c/4 [db,,d1] [bdda] | \
[acd,a3/4] b/4 a ,d ,c ,a ,,d1 | \
[abd,a/] b [da] a [,b,d,b] ,d |"
12;;21r;[To Plead My Faith Galliard];;Daniel Bacheler;OT;ConcR74;3;"[ffg,a1] [db,,d] [bd,a] | [acd,a3/2] a/ [da,a,d1] | \
[af,,a1] [ffdd] ,d/ f | [ea,c1] ,,,,,a2 | \
[afg1] d/ ,,f ,,g [ffd] |"
13;;21r;[Earl of Derby's Galliard];;John Dowland;OT;ConcR308;3;"z3/2 a/ e f | [ha,,,a3/2] a/ e f | [ha,,,a3/2] h/ e a | \
[haa,,a1] [f,aa] [ea] | [cef,c/] ,,,,,,a1 ,,c/4 ,,e"
14;;21v;[Aloe];;John Dowland;OT;ConcR312;C;"[dabc1] d [fdaa] f | [hd,f1] h [ffgh] [cef] | \
[df,c/] f [h,,f] ,,f [fc,e] ,e [df,c1] |"
15;;22r;[Pavan];;;OT;ConcR2665;C;"[eccde3/2] f/ | [eccde3/2] ,,,,c/ | [caa,b/] ,,,,,c [caa,c1] | \
[ccf,,c/] ,,e/4 ,,c ,,f/ ,,e | \
[,aa,c/] ,,,,a [aa,c,e] [ccd,,c] | \
[eef,,a3/4] c/4 [eff/] [fh] |"
16;;22v;[Infernum];;Anthony Holborne;OT;ConcR300;C;"[d,,acd1] ,,b/ [c,d/4] a | [,d,acd1] [dbb,,a/] ,,,,,c | \
[da,,ad/] ,b [cdd,,,a1] | [adb,,a/] ,b/4 ,a [ab/] ,,,,,c | \
[,dbacd/] a [add,,,a/] a/4 c |"
17;;23r;[Dowland's First Galliard];;John Dowland;OT;ConcR111;3;"[df,c1] | [cef,c3/2] [cef/4] [cef,c1] | \
[ddf,,d3/2] ,d/ [da,,,a] ,,,c | [ca,,c3/2] a/ [,ea,c] | \
[aa,c,a3/2] ,,a/ [,abc1] | [cdda/] d f c [dabc] ,,,,,a |"
18;;23v;[Pavan];;;OT;ConcR305;C;"[,aa,c1] c h/ ,,,,e ,,,a ,,,c | \
[gc,e1] ,,,,,c ,,,e g | [hd,f1] [fd,e] [f,,c] [ded] | \
[cdda1] ,,d/ ,,,e ,,b ,a ,c ,,d |"
19;;23v;[French Volt];;;OT;ConcR276;3;"[aac,,a/] [ca,,c] [eff,,a3/4] c/4 [aac,,a/] a [fcd,a1] | \
[eff,,a3/4] c/4 [aac,,a/] e/4 f [h,,,,a/] [fcd,a] [eff,,a] c |"
20;;24r;[Earl of Essex's Galliard / Can She Excuse];;John Dowland;OT;ConcR83;3;"[,,d,a3/4] ,a/4 ,b/ ,,d f ,,,,c | \
[db,,d3/2] b/ a ,d | [a,,,d/] d [c,,,,d] a [,d,,a] ,b | \
,,,,,a/ [aac] ,,,c ,,,,,a [aac,,a1] |"
21;;24r;[Mrs Nichols' Almain];;John Dowland;OT;ConcR273;C;"[a,c,,a/] ,a a c | [ea,,,a/] f/4 e [ca,bc/] [e,,c] | \
[ca,b/] [aacc] [,ea,c] [a,,,e] | \
[ca,,c/] [e,,,,a] [caa,e1] :||:"
