PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;;2v;1. Mein gemüth ist mir;;f. 1v-2r empty;OT;ConcR1116;C;"[fdaa2] [ha,f] | [f,,,a1] [da,,c] ,,,,e [c,,a] | \
[acd,a/] d c a [cdda1] {a} | \
[,cd,a1] ,a/ ,c [,dda{a}3/2] ,,,,e/ |"
2;;3v;1. Mein gemüth;;;OT;ConcR1116;C;"[fdaa2] [ha,f] | [f,,,a1] ,,,,c ,,,,e [c,,a] | \
[aad,a/] d c a [cdda1] {a} | [,cd,a1] ,a/ ,c [,dda3/2] ,,,,e/ |"
3;;4v;Mein Gemüth / 1. Mein gemüth ex claui transposita;;;OT;ConcR1116;C;"[acd,a2] [cdd{a}1] ,,,a | [aac,,a1] [,daa,c] ,,,,,e [,cd,a] | \
[,acc,a/] ,d ,c ,a [,cd,a1] {a} | \
[ea,,,a1] ,,,c [f,,,a3/2] ,,,,,e/ |"
4;;5v;2. - Ballet viuer violetto;;;OT;;C;"[ea,,,a1] [ea,c] [ea,,,a] [a,,,e] | \
[caa,c/] a ,e ,,d [aac,,a1] ,,,c | \
[acd,a1] [aac,,a] [cdd{a}] [,da,c] | \
[,cd,a1] {10} [acd,a/] a c e |"
5;;6v;3. - Ballet / Ballett. Fin ch'aurò vita;;;OT;;3;"[cdd{a}1] [acd,a] [,da,c] | ,,,,,c/ ,d ,c ,d [,aba,d1] | \
[,cd,a1] [,da,c] [aa,c,d] | [ccd,,e1] ,,,e2 | \
[cdd{a}/] d [a,,,a] c [,da,c] a |"
6;;7r;4. - Corrant Slawitzki;;;OT;;3;"h1 | [ha,f,a2] ,,,,c1 | [d,,,d1] a [ha,f] | \
[f,,a1] h [da,c] | [caa{9}3/2] ,d/ a c | \
[da,,,a3/2] a/ c d |"
7;;7v;5. - Ballet Wol aùff Ihr musicanten / Wol auff Ihr musicanten;;;OT;;C;"[,dda{a}/] ,c | [,abc,a1] [,daa,c] [,dba,d] [,cdca] | \
[,dda{a}1] ,,,,a ,,,a [,dda{a}/] ,c | \
[,abc,a1] [,daa,c] [,dba,d] [,cdca] | \
[,dda{a}1] ,,,,a ,,,a [,dda{a}/] ,d |"
8;;8r;5. Wol auff / Ex clavi transposita.;;;OT;;C;"f/ e | [caa{9}/] e f {8} {a} f ,,,,,a e | \
[fcd,a1] {10} ,,,,a [f,,,a/] e | [caa{9}/] e f {8}"
9;;8v;6. von d[er] Fortuna;;;OT;ConcR28;C;"[aab,,a1] ,,,c [aab] [caa,c] | [da,c,a/] d c a [caa,c1] {9} | \
[ha,f1] [fdaa] [da,c/] ,,,,,a ,,,,,d ,,,,a | \
[caa,c1] {9} [caa] :||:"
10;;8v;Proportio;;;OT;;3;"[aab,,a2] ,a1 | [aab,,a2] [caa,c1] | [da,,,a3/2] c/ a1 | \
[caa,c1] {9} ,a | [ha1] ,,,f [f,,a] | \
[da,c1] ,,,,,a [c,,,a/] a |"
