PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
1;;5;Capriccio di battaglia a due stromenti;;;OT;;C;"""Tiorba""[,efe{9}/] [,efe{9}] [,efe{9}] [,efe{9}] [,efe{9}1] [,efe{9}] | \
[,aab{9}/] [,aab{9}] [,aab{9}] [,aab{9}] [,aab{9}1] [,aab{9}] | \
[,,,bcc{9}/] [,,,bcc{9}] [,,,bcc{9}] [,,,bcc{9}] [,,,bcc{9}1] [,,,abc{9}] | \
[V:L2]
""Tiorbino allottaux""Z1 | [,efe{a}/] [,efe{9}] [,efe{9}] [,efe{9}] [,efe{9}1] [,efe{9}] | \
[,aab{9}/] [,aab{9}] [,aab{9}] [,aab{9}] [,aab{9}1] [,aab{9}] |";italian7tab
2;;11;Capriccio d.to hermafrodito;;;OT;;C;"z1 {a} {a} {a} | ,,,,,a2 ,,,,,a | ,,,,,c/ ,,,,,a {a} ,,,,,a ,,,,,c ,,,,,d ,,,,a ,,,,,c :||: \
,,,,,d/ ,,,,a ,,,,,d ,,,,,c ,,,,,a {a} {8} {9} | \
[V:L2]
Z1 | Z1| z1 ,,,,a ,,,,a ,,,,a :||: ,,,,c2 ,,,,c |";italian7tab
3;;13;Capr.o detto bischizzolo;;;OT;;C;"z2 [,d,,c/] ,c [,d,,a] a | [c{a}1] ,,,,,c/ ,,d [d,,,,d] c [d,,,a] a | \
[c{a}3/4] a/4 c/ ,d [a{8}] ,d [a{a}] c | \
[V:L2]
z2 c3/4 a/4 ,d/ [d,f] | [c,d3/4] [a,b/4] [,ad/] ,,,,,c [a,,,,d] [,d,,,c] [a,,,,d] [,c,,a] | \
[,d{a}3/4] ,,b/4 ,,d/ ,,a [a{8}] f [d{a}] c |";italian7tab
4;;15;Capriccio detto spagnolino;;;OT;;3;"[acd,a2] [acf,,e] [,,dc,c3/2] ,,,b/ | [aac,,a3/2] ,,d/ ,,c1 ,,a ,,,c2 | \
z6 | z6 | [,da,c1] ,,c [,c,,a] ,,a [,a,,,e] ,,,d | \
[V:L2]
z6 | z6 | [e,f,,a1] ,,h [,hd{a}] ,,f [cdf{8}3/2] ,,e/ | \
[,,f{9}3/2] e/ c1 a ,e2 | z6 |";italian7tab
5;;17;Mascherina canzone;;;OT;;C;",,,,e2 ,,,,e1 ,,,,e ,,,a ,,,,c ,,,a ,,,c | \
,,,e1 ,,,,,c ,,,,,c ,,,,,c [,a,,,d] ,,,,,a [a,,c,d] ,,,,a | \
[,d,ac2] [a,,ca1] ,,,,,e [c,a,a2] [a,,ca] | \
[V:L2]
z8 | z8 | z4 ,,,,e2 ,,,,e1 ,,,,e |";italian7tab
6;;20;Quagliotta Canzone;;;OT;;C;"z8 | z8 | \
[V:L2]
,,d2 ,,d1 ,,d ,,a ,,,a/ ,,,c ,,a ,,b ,,d1 | \
,,b1 ,,,c/ ,,a ,,b ,,d ,,f1 \
[,,da/] ,,f ,,d ,,b [,,aa] ,,b [,,da] ,,a |";italian7tab
7;;23;Capriccio d.o Cerimonioso;;;OT;;C;"[aab,,a2] [aab,,a1] [aab,,a] | [,ea{9}1] ,,,,,d/ ,,,,a ,,,,c ,,,,d ,,,a ,,,,c | \
[abb,d1] {8} ,,d {a} | [aab,,a1] ,,f [,,f{9}] ,,f | \
[V:L2]
z4 | z4 | z1 [a,,c1] [a,,c] [a,,c] | \
[,a,,c/] {9} ,a ,c ,e a c ,e |";italian7tab
8;;25;Capriccio d.to Svegliatoio;;;OT;;C;"z4 | z4 | [aab,,a4] | [aab,,a4] | z/ ,,,,c/ ,,,c ,,a ,,b ,,,c ,,b ,,d | \
[V:L2]
[aab,,a4] | [aab,,a4] | z/ ,,,,c/ ,,,c ,,a ,,b ,,,c ,,b ,,d | \
,,f/ ,,b ,,,c ,,,,c ,,,,d ,,,,,d ,,,,a ,,,,c | [aab,,a4] |";italian7tab
9;;27;Capriccio d.to Chiacchierino;;;OT;;3;",,d/ ,,b ,,d ,,a ,,b ,,d ,,b ,,a ,,b ,,,c ,,a ,,b | \
,,a/ ,,,c ,,a ,,,a ,,,c ,,,e ,,,c ,,,a ,,,c ,,,,e ,,,a ,,,c | \
[V:L2]
z6 | ,,d/ ,,b ,,d ,,a ,,b ,,d ,,b ,,a ,,b ,,,c ,,a ,,b |";italian7tab
;;;TIORBA SOLA;;;;;;;
10;;30;Tasteggio soave;;;OT;;C;"[aabcca4] | [aab,,,d1] [d,f,,a3/2] c/ a {a} | \
[a,f{8}3/2] ,,d/ ,,b ,,d ,,,c ,,a | \
{9}/ ,,b ,,a ,,,,a ,,,,,d a d/4 [,,f,,d] [,,d,,c] [,,b,,a] |";italian7tab
11;;30;Fulminante Gagliarda;;;OT;;3;"[,ccd4] z1 [aab,,a] | [aab,,a3/2] c/ c1 [c{a}] [a{8}] ,,d | \
[,daa{9}3/2] ,a/4 ,c ,d1 [a{8}] [,b{10}] ,,a | \
[,aba{9}3/2] a/4 c d3/2 c/4 d f3/2 d/ |";italian7tab
12;;31;Arpeggiata a mio modo;;;OT;;C;"[abd{10}/] ,,,,,a ,,,,a ,b a ,,d ,,,c ,,,,,a | \
,,,,a/ ,,,h ,,g ,,l ,,g ,,,h ,,b ,,,d | ,,,c/ ,b ,,,,a ,,,,,b";italian7tab
