PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
;;;Incipits prepared with the help of Sarge Gerbode's transcriptions on his website;;;;;;;
1;;1;Nun bitten wir den heiligen geist;;;OT;Conc_377;;;germantab
2;;3;Ich klag den tag und alle stundt im abzug;;;OT;ConcR806;;;germantab
3;;5;Tröstlicherlieb / ich mich stertz jeb.;;;OT;ConcR2268;;;germantab
4;;8;Mein gmüt und geblüt;;;OT;;;;germantab
5;;10;Patiencia;;;OT;ConcR2260;;;germantab
6;;12;Per yllud Aue ein Unum.;;;OT;ConcR1600;;;germantab
7;;14;Cet a grand tort;;;OT;ConcR1757;;;germantab
8;;17;Je su desheritee;;;OT;ConcR1718;;;germantab
9;;19;Plus Mille Regres;;;OT;ConcM4;;;germantab
10;;23;Ein frölich wesen;;;OT;ConcR1683;;;germantab
11;;26;Mein hertz hat sich mit lieb verpflicht;;;OT;ConcR2076;;;germantab
12;;28;Dismonta del cauallo saltarello;;;OT;ConcR3200;;;germantab
13;;29;La fantina saltarello;;;OT;ConcR3202;;;germantab
14;;30;Je suis aymes;;;OT;ConcR2194;;;germantab
;;;Disse Nachuolgenten stuck sollen mit zwo Lauten zusamen geschlagen werden / weliche ein quarthon einander gericht sind / Nemlich 8 Discant soll ein quart uber den tenor gezogen werden.;;;;;;;
15;;32;Zart schöne fraw;;;OT;ConcR2108;;;germantab
16;;34;Nach willen dein;;;OT;ConcR2077;;;germantab
17;;35;Von Edler art / ein Frewlein zart;;;OT;ConcR1935;;;germantab
18;;37;Was würt es doch;;;OT;ConcR3235;;;germantab
19;;39;Benedictus;;;OT;;;;germantab
20;;43;Amica mea;;;OT;;;;germantab
21;;45;Ville vos. Im abzug;;;OT;;;;germantab
22;;48;Languir me fay;;;OT;ConcR200;;;germantab
23;;50;Amy souffrez.;;;OT;ConcR2010;;;germantab
24;;52;Il estoit une fillete;;;OT;ConcR3198;;;germantab
25;;53;Or Combien est;;;OT;ConcR1798;;;germantab
26;;55;Mille Regres;;;OT;ConcM3;;;germantab
27;;57;Ach Jupiter;;;OT;ConcR2269;;;germantab
28;;59;Hilf Herre Gott.;;;OT;ConcR1988;;;germantab
29;;61;Il bianco e dolce cigno;;;OT;ConcR3228;;;germantab
30;;64;Non chi io non voglio;;;OT;ConcR3230;;;germantab
31;;66;Pongente Dardo;;;OT;ConcR3232;;;germantab
32a;;68;Pass e metzo;;;OT;ConcR2285;;;germantab
32b;;71;Il suo saltarello;;;OT;ConcR2286;;;germantab
33a;;73;Pass e mezo;;;OT;ConcR3206;;;germantab
33b;;75;Il suo saltarello;;;OT;ConcR3208;;;germantab
34;;78;La gamba;;;OT;ConcR3210;;;germantab
35;;79;Le forze d Ercule;;;OT;ConcR1249;;;germantab
36a;;80;Ein schöner Dantz;;;OT;ConcR2295;;;germantab
36b;;81;Proportz;;;OT;ConcR2296;;;germantab
37;;81;Pauana;;;OT;ConcR2280;;;germantab
38;;83;Les Bouffon;;;OT;ConcR3214;;;germantab
39a;;84;Ein schöner kunstreicher Gassenhuwer mit fugen;;;OT;;;;germantab
39b;;87;Ander Teil;;;OT;;;;germantab
39c;;93;Proportz der drit Teil;;;OT;;;;germantab
40a;;95;Ein schöner Baierischer Hoff Dantz;;;OT;;;;germantab
40b;;98;Gassenhawer auff den Tantz;;;OT;;;;germantab
;;;Hie nach folgen im tenor diese nachuolgenten teutsche tentz auch welsche passimezo saltarello fantaseien Gassenhawer / und guter recerchar so allein auff das lieblichst für sich selbs zuschlagen aussgesetzt und geordnet;;;;;;;
41a;;100;Graff Johan von Nassaw dantz / wie kan ich frölich werden;;;OT;ConcR2289;C;"[aa,c,a/] ,d ,b ,a ,b ,d a c | [dab,,d3/2] c/ a1 [b,da] | \
[a,b,d1] [,b,ca] [,daa] ,b/ ,a | [abb,d3/2] ,d/ ,b1 [b,da] |";germantab
41b;;102;Proportz darauff;;;OT;;3;"[aa,c,a1] ,b/ ,d a c | [dab,,d1] d/ c a ,d | \
[aa,c,a/] ,d ,b ,a ,b ,d | [abb,d2] [da,c1] | \
[a,b,d1] [,b,ca] [,daa] |";germantab
42a;;104;Wider ein schöner Hoff tantz mit lieblicher Colleratur;;;OT;;C;"[dab,,d1] [dab/] ,,,,,d a/4 ,d a c d c a ,d | \
[a,,,d/] [,d,c] [a,d,a] ,c [,dda1] ,,d/ ,,,a |";germantab
42b;;106;Proportz auff den Tantz;;;OT;;3;"[,daa/] ,c ,d a [,da,c1] | [a,,cd2] [c,da1] | \
[da,,,d1] [c,da/] d a c | [dab,,d2] [dab,,d1] | \
[c,d1] ,,,a [a,bc] |";germantab
43a;;107;Ein schöner Tantz in hoffen zu gebrauchen;;;OT;;C;"[,dda2] [,dd1] ,,,a | ,d/ ,c ,a ,c [,dda] ,c ,d a | \
[c,da1] [a,,,e] [c,da] [ea,c] | [fc,,a2] [fc1] ,,,,a |";germantab
43b;;108;Proportz auff den Tantz;;;OT;;3;"[,daa/] ,c ,d a [,daa1] | [c,da1] ,d/ a c e | \
[fc,,a1] ,,,,a/ ,,,,c ,,,,e ,,,a | \
[f,,c/] ,,,a ,,,,e ,,,,c [fc,,a1] |";germantab
44a;;109;Wider ein guter Tantz / mit vier stimmen;;;OT;;C;"d/ c d a [cda,c2] | c1 [cda,c] c ,,,,c | [cda,c2] [d,bc1] [c,da] | \
[,,bc1] a [caa,c2] | c1 ,,,,c ,a/ ,c ,d a |";germantab
44b;;110;Proportz darauff;;;OT;;3;"[caa,c3/2] [ca/] [caa,c1] | [da,c1] d/ c d a | \
[caa,c3/2] [ca/] [caa,c1] | [d,b,,a1] a/ c d a | \
[caa,c1] c/ a c d |";germantab
