PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
;;;Incipits prepared with the help of Sarge Gerbode's transcriptions on his website;;;;;;;
1a;;1r;Pater Noster;Iosquin de Pres;;OT;;C;"a2 a1 a | [a,,c3/4] ,d/4 ,c ,d a c [df,c/] c ,f c | \
[df,c/] ,,,c/4 ,,a ,,b ,,d ,a ,c";germantab
1b;;3r;Secvnda pars - Ave Maria;;;OT;;C;"[,,bc2] [,,bc/4] ,a ,,d ,,b ,,d ,,b ,,,a ,,,c | \
[,,aa3/4] ,,,c/4 ,,,a ,,,,e ,,,,c ,,,,a [,,,ac/] ,,,,a ,,,,c1 |";germantab
2a;;4v;Praeter rerum seriem. VI Vocum;Iosquin de Pres;;OT;ConcR2716;C;"[,,,c,a2] [,,,c,a1] ,,,,,c | [,,,c,d/] ,,,,,a ,,,,,c ,,,,,d [,,,ca] ,,,,,d/4 ,,,,a ,,,,c ,,,,a ,,,,,d ,,,,,c | \
[,,,c,d2] [,,,c,a] | [,,bc,a1] ,,,,,a/4 ,,,,,c ,,,,,d ,,,,a";germantab
2b;;5v;Secvnda pars - Virtus Sancti Spiritus;Iosquin de Pres;;OT;ConcR2648;C;"[d,b1] ,,b/ ,,d [da] ,,d [,a,c1] | \
[d,bc/4] ,,a ,,b/8 ,,a ,,b ,,d ,,b/ ,,d [da] ,,d [,a,c1] |";germantab
3a;;7r;Benedicta es coelorum. VI. Vocum;Iosquin de Pres;;OT;ConcR1599;C;"[a,,c2] [a,,c3/4] ,,,b/4 ,,,c/ ,,a | [a,c/] ,,d/8 ,,c ,,a ,,c ,,d1 [a,,c] ,f | \
[cf/] ,e/4 ,f c ,f ,e ,c [ce1] ,,f |";germantab
3b;;8v;Per illud aue. Duo;Iosquin de Pres;;OT;ConcR1600;C;",a3/4 ,,d/4 ,a ,c ,d a [cd3/4] a/4 ,d a c e | \
[fd/] ,c/4 ,d a ,d ,c ,a [fc1] ,,d/ ,a |";germantab
3c;;9r;Tertia pars - Nunc mater exora natum. VI Vocum;Iosquin de Pres;;OT;ConcR1601;3;",a1 ,a ,c | [,d,,c1] ,,,,c [,c,,e3/4] ,a/4 | \
[c,da1] [ca/] e/8 c ,a c [e,,c/] c/4 e | \
[f,,e1] [,,,ef/] ,,c [e,cc1] |";germantab
4a;;9v;Stabat mater dolorosa. V Vocum;Iosquin de Pres;;OT;ConcR3572;C;",,d2 [f,d3/4] ,,b/4 ,,d ,,b ,,a ,,,c | \
[f,de3/4] d/4 f d c a [c,da/] a ,d ,c | \
[,dff/] ,c/4 a ,d/ ,,,e";germantab
4b;;10v;Secvnda pars - Eya mater fons amoris me;;;OT;ConcR1598;C;"[c,da/] ,,c/4 ,,d ,a ,,d ,,c ,,d [ca,a/] ,c [,d,,c] a | \
[cd,,c/] d/4 c a ,d ,c ,a [fhhe/] ,,f [,,he] f |";germantab
5a;;12r;Inuiolata integra. V Vocum;Iosquin de Pres;;OT;ConcR2116;C;",d2 ,d3/4 ,c/4 ,d ,c ,d a | \
,d1 ,d/ ,c/4 ,d a ,d ,c ,a ,,d ,a ,c ,d |";germantab
5b;;13r;Secvnda pars - Nostra ut pura pectora. V Vocum;Iosquin de Pres;;OT;ConcR2117;C;",,,a2 ,,,a1 ,,,a | ,,a/ ,,,c ,,a/4 ,,b ,,d/8 ,,b ,,d ,,a \
,,b/ ,a/4 ,,b ,,d ,,b ,,d/8 ,,b ,,a ,,,c |";germantab
5c;;13v;Tertia pars - O Benigna O Regina O Maria;;;OT;ConcR2118;C;"[,,de2] [f,de] | [fcdca2] [acdca] | \
[aabc,c3/4] ,d/4 ,c ,d a c [dabc,c/] c a c | \
[da,fff1] c/ a [,dffff1] ,,,,,e/ a |";germantab
6a;;14v;Ierusalem Iuge. V Vocum;Adrianus Caen;;OT;ConcR2090;C;",,,a2 ,,,a/ ,,,,e/4 ,,,,c ,,,,a ,,,,c ,,,,e ,,,a | \
[,,,ca/] ,,,a/4 ,,,c ,,,e ,,,c ,,,a ,,,c \
[,,,ea/] ,,,a ,,,c ,,a |";germantab
6b;;15r;Secvnda pars - Deduc quasi torrentem lachrymas;;;OT;ConcR2091;C;",,,a2 ,,,a/ ,,,,e ,,,a/4 ,,,,e ,,,,c ,,,,a | \
[,,b,c/] ,,,,a/4 ,,,,c ,,,,e ,,,,c ,,,,e/8 ,,,,c ,,,,a ,,,,c \
[,,b,e/] ,,a/4 ,,b ,,d ,,b";germantab
7;;16v;Tua est potentia. V Vocum;Ioann Mouton;;OT;ConcR1803;C;",,,a2 ,,,a3/4 ,,,c/4 ,,a ,,b ,,d ,a | \
,,d2 ,,d/ ,,b/4 ,,a ,,b ,,d ,a ,c | \
[,df3/2] ,,d/ [,df] ,,h ,d1 |";germantab
8;;17v;Si bona suscepimvs. V Vocum;Verdelot;;OT;ConcR1526;C;",,,,c2 [,,a,c3/4] ,,,,a/4 ,,,,c ,,,,e ,,,a ,,,c | \
[,,aa3/4] ,,,c/4 ,,a ,,b ,,d ,a [,,d,e1] ,,,,a | \
[,,b,c/] ,,,,e/8 ,,,,c ,,,,a ,,,,c [,,,ce1]";germantab
9;;19r;Da te siceram morentibus. V Vocum;Claudin;;OT;;C;",a2 ,a3/4 ,,d/4 ,a ,c ,d a | \
[cd,,c1] ,a/ ,c [cd,,c] c/4 a ,e a c e |";germantab
10;;20r;Vita in ligno. V Vocum;Ludouicus Senffel;;OT;ConcR1801;C;"a2 ,d/ ,a/4 ,b ,d ,a ,b ,d | \
[a,,c/] ,d/4 ,b ,a ,b ,d a [b,,a/] a ,d b |";germantab
11;;21r;Oppressit reducem. V Vocum;Iobst vom Brandt;;OT;;C;",,,c2 [,a,c3/4] ,,,a/4 ,,,c ,,a ,,b ,,d | \
[,ab3/4] ,,d/4 ,a ,c ,d a [,da/] ,,,c [,da1] | \
[ac,c/] ,a/4 ,c ,d ,c";germantab
12a;;22v;In exitu Istrael de Egipto. IIII Vocum;Iosquin de Pres;;OT;ConcR2000;C;"c2 c | [ca1] c [ca/] ,a/4 ,c ,d a c d | \
[ca1] [ca] [ca/] a/4 c d c d/8 c a c |";germantab
12b;;24r;Secvnda pars;;Deus autem noster;OT;;C;",,,,,d2 ,,,,a | [,,,ac/] ,,,,a ,,,,c/4 ,,,,a ,,,,,d ,,,,,c \
[,,bc,a/] ,,,a/4 ,,,c ,,,e ,,,c ,,,e/8 ,,,c ,,,a ,,,c |";germantab
12c;;26r;Tertia pars;;Dominus memor fuit;OT;;C;",,,,c2 ,,,,c1 ,,,,c | [,a,,,a3/4] ,,,,,c/4 ,,,,,a ,,,,,c ,,,,,d ,,,,a [,a,,c1] ,a | \
[,,,cd3/4] ,,,a/4 ,,,c ,,a ,,b ,,d [,a,,c1] ,,,a |";germantab
13;;27r;Qui habitat. IIII Vocum;Iosquin de Pres;;OT;ConcR1998;C;",,,c2 ,,,c1 ,,,c | ,a3/4 ,,d/4 ,,b ,,d ,a ,c ,a1 ,,,c | \
[,a,c1] ,,,c [,a,c] [,c,c] | [,df/4] ,c/4 ,d ,c";germantab
14;;29r;[Secunda pars];;Non accedit ad te malum;OT;;3;"a1 a a | [d,,c1] ,,,c [a,,c] | [,db1] d ,,,c | \
[c,,ac1] [,a,,c] ,,,,c | [,,def1] ,,,e/ ,,,,f [,,aac1] | \
[,,d,a1] ,,,a ,,a |";germantab
15;;30r;Absolon fili mi. IIII Vocum;Iosquin de Pres;;OT;;C;",d2 ,d | a/ ,c/4 ,d a ,c ,d a c/ a/4 ,d ,c ,d a c | \
[d,b/] ,,d/4 ,a ,c ,d a c";germantab
16;;31v;Cum Sancto spiritu. IIII Vocum;Iosquin de Pres;;OT;ConcR2270;C;",d2 ,d1 ,b/ ,d/8 ,b ,a ,c | ,d/ ,b/4 ,d a1 [fb] ,d/ ,f | \
[fd/] ,b [da] c/4 d";germantab
17;;32r;Spiritus Domini. IIII Vocum;Ioann Mouton;;OT;ConcR1997;C;",,a2 ,,a | [,,ae3/4] ,,,c/4 ,,,e ,,,c ,,,e/8 ,,,c ,,,a ,,,,e [,,a,c3/4] ,,,,a/4 ,,,,c ,,,,a ,,,,c ,,,,e | \
[,,aa3/4] ,,,c/4 ,,,a ,,,c ,,,,c ,,,,a";germantab
18;;33v;Sancta Trinitas. IIII Vocum;Antoni Feuin;;OT;;C;"[,dda2] [,dda3/4] ,c/4 ,d ,c ,d a | \
[,ddef/] a c a [,ddef] ,c/4 ,a ,,d ,a ,c ,d |";germantab
19;;35r;Laudate dominum omnes gentes. IIII Vocum;Ioann Kilian;;OT;;C;"f2 f | [fd3/4] d/4 f d c a [cd1] f | \
,d/ f d c [da] ,c [cd] a |";germantab
20a;;36r;Alleluia Confitemini. IIII Vocum;Ioann Mouton;;OT;;C;",,d2 ,,d1 ,,d | [,df3/4] ,,d/4 ,,f/ ,c ,,b1 ,d | \
[cd3/4] a/4 ,d a c d [f,d/] ,,c/4 ,,a ,,c ,,d ,a ,c |";germantab
20b;;37r;Secvnda pars;;Stetit Jesus in medio;OT;;C;"[cdda2] [cdda3/4] ,,,c/4 ,,,a/ ,,,,e | \
[ddf,c/] ,,,,a ,,,,c1 [ffh,a/] ,a/4 ,c ,e a c e | \
[ffh,a1] [ffh,a] [ffh,a/] ,h ,i f |";germantab
21a;;38r;Inuocabat autem Samson. IIII Vocum;Gregorius Peschin;;OT;;C;",a2 ,a1 ,a | ,c3/4 ,a/4 ,,e ,a ,c ,e [a,,c3/4] ,e/4 ,c ,e a c | \
[a,,c/] ,e/4 a c a ,e ,c";germantab
21b;;38v;Secvnda pars;;Et calumnias quibus;OT;;C;"c2 [ca1] c | [ca1] ,a [,ef/] ,a/4 ,c ,e ,a ,c ,e | \
[a,c/] ,,a/4 ,,c ,,d ,,c ,,d/8 ,,c ,,a ,,c";germantab
22;;39v;Si bona suscepimvs. IIII Vocum;Claudin;;OT;ConcR1526;C;"c2 [ca1] ,a/4 ,c ,d a | \
[ca3/4] a/4 c a ,d ,c [,df/] ,c/4 ,a ,c ,d a c |";germantab
23a;;41r;In illo tempore. IIII Vocum;Benedictus;;OT;ConcR1668;C;",a2 ,a1 ,,,c/4 ,,a ,,c ,,d | \
[,a,c3/2] ,,e/4 ,a [,c,c] ,a ,,e ,,c ,,e ,a ,c ,e | \
[a,,c/] ,,,b ,,,c ,,a";germantab
23b;;42v;Secvnda pars;;Dicebant ergo;OT;ConcR1669;C;",a2 ,a1 ,a | [,c,c/] ,a ,c ,e [a,,c1] ,,,c | \
,,a/ ,,,c [,ca] ,,c [,cd] ,a/4 ,c ,e ,c ,e/8 ,c ,a ,c |";germantab
24a;;43v;Beati omnes. IIII Vocum;Benedictus;;OT;ConcR2478;C;",a2 ,a3/4 ,,e/4 ,a ,c ,e a | \
c3/2 ,a/4 c e c a ,e ,c ,e a c |";germantab
24b;;44v;Secvnda pars;;Ecce sic benedicetur;OT;ConcR2479;C;"c2 [ca1] c | [,ef/] a [ca] e/8 c a c [e,c1] [ca] | \
[ac/] ,e/8 ,c ,a ,c [ca/] e";germantab
25a;;46r;De profundis. IIII Vocum;Ioann Mouton;;OT;;C;",,,,,a2 ,,,,,a | [,,,c,a2] [,,,cca1] ,,,,,c | \
[,,,cce/] ,,,,,a ,,,,,c ,,,,,e [,,,cef2] | \
[,,a,ef/] ,,c/4 ,,d ,a ,,d ,,c ,,a";germantab
25b;;46v;Secvnda pars;;Sustinuit anima mea;OT;;C;",,,,,a2 ,,,,,a1 ,,,,,a | ,,,,,c3/4 ,,,,,a/4  ,,,,,c ,,,,,a ,,,,,c ,,,,,e ,,,,a/ ,,,,,e/4 ,,,,a ,,,,c ,,,,a ,,,,,e ,,,,,c | \
[,,,,ce1] ,,,,,a/4 ,,,,,c ,,,,,e ,,,,a";germantab
26;;48r;Sancta Maria. IIII Vocum;Gombert;;OT;;C;"[,a,,c2] [,a,c3/4] ,,e/4 ,,c ,,e ,a ,c | \
[,a,c1] ,,,b [,c,eec/] ,,,,c ,,,,e1 | \
[,ea,c3/2] ,,,,e/ [,aabc] ,,,c [,,a,a1] |";germantab
27a;;49r;Dilexi quoniam exaudiet. IIII Vocum;;;OT;ConcR2263;C;",c2 ,c3/4 ,e/4 a ,c ,e a | \
c/ a/4 c e c e/8 c a c a/ ,e/4 ,c ,e a c e |";germantab
27b;;50v;Secvnda pars;;Domine libera animam;OT;ConcR2264;C;"[,ccce2] [,ccce/] ,,a/4 ,,c ,,d ,a ,c ,e | \
[acd,a3/4] ,a/4 ,,d ,a ,c ,e [acd,a/] ,e/4 a c a ,d ,c |";germantab
28;;52r;Aspice domine. IIII Vocum;Claudin;;OT;;C;",,a2 ,,a1 ,,a/4 ,,c ,,d ,a | \
[,ca2] [,c,ce3/4] ,a/4 ,,d ,a ,c ,e | \
[a,c,e3/4] ,e/4 ,c ,e a c";germantab
29;;52v;Impetum Inimicorum. IIII Vocum;Ioann Mouton;;OT;;C;",,a2 ,,a3/4 ,,b/4 ,,d ,,b ,,d ,,a | \
,,b/ ,,a/4 ,,b ,,d ,,b ,,d/8 ,,b ,,a ,,,c ,,a2 |";germantab
