PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;F dur;1v;Sarabande;;;;Conc_1050;3;"{,a}1 [,,aa] [,,aa] | \
{,a}1 [,,'aa2] | \
{a}1 [,,bc] [,,bc] | \
{,a}1 [,,'aa2] | \
{4}1 [,,,ccd] [,,,cc] | \
{4}1 [,,,ccd3/2] ,,,c/ | \
{,,,a}1 {,,a} {,a} | "
2;F dur;2v;Sarabande;;;;;3;"[,,,ad{,a}1] [,,,ad] {4} | \
',,,,c3/2 ,,,a/ {,,,a}1 | \
,,b1 {,,a} {,a} | \
[,,,'c{4}2] {,a}1 | | \
[,,,'aa{,a}3/2] ,,,b/ ,,,d1 | \
[,,,,'c{4}1] ,,,a ,,,b | "
3;F dur;3r;Sarabande;;;;Conc_284;3;"{,a}1 ,,d2 | \
[,,d{c}3] | \
[,,b{d}3/2] ,,d/ [,,a{,a}1] | \
[,,,'c{4}2] {,a}1 | | \
{,a}1 [,,'aa2] | \
[,,,'c{4}3/2] ,,a/ ,,b1 | \
{,,,a}1 {,,a} {,a} | "
4a;d moll;3v;Sarabande;;;;;3;"[,,aaa{,,,a}1] [,,aa] [,,bc{a}] | \
[,,,ccd3/2] ,,a/ [,,aa{,a}1] | \
[,,,aa{d}1] [,,,aa] [,,,c{a}/] ,,,a | \
[,,,,'c{a}1] {,,,a}2 :: \
[,aaa1] [,,a/] ,,c [,d,,a1] | \
{,a}/ ,,f ',,d ,,,f [,,a{,a}1] | "
4b;d moll;4r;Suitte;;var. of preceding Sarabande?;;Conc_302;3;"[edaaa1] [eda] [f{a}] | \
[c,,,,d3/2] e/ [eda{,a}1] | \
[aab,,b1] [aab] ([c{a}/] a) | \
[,'c,,,a2] {,,,a}1 :| "
5;d moll;4v;Courante;;;;Conc_4649;3;",a1 | \
[,aaa{,,,a}3/2] ,c/ [a,,,a1] | \
[,c,,,d1] [,a,,,b3/2] e/ | \
[ece,,a3] | \
[a,,,a1] c e | \
['a,,,a3/2] ,c/4 a ,a1 | \
[c{a}1] ['a,,,a3/2] ,c/4 a | \
,c1 ,,,,,a ,,,e | "
6;d moll;5v;sans titre;;;;;3;"{,,,a}1 [eaaa] [eaaa] | \
,,,,a1 ['aaa] [aaa] | \
{,a}1 [ca] 'a | \
,,,,,a1 ',c {,,,a} | | \
[,,'aaa1] [,,aa] {a} | \
[,,bc1] [,,bdc]"
7;d moll;6v;La Grande Bouree;;;;;3;",a1 | \
a1 ,,,,a [c,,,,d] | \
[eda{,a}3/2] [ed/] [eda1] | \
,a1 [a,,,a] [c,,,,d] | \
[eda{,a}2] | | e1 | \
[eda{,a}3/2] c/ ([c{a}] a) ,c | "
8;d moll;7v;Chanson;;;;Conc_831;C;"[,a,,a1] ',c [aaaa] [aaa] | \
[c{a}/] e 'c a [,c,,,d1] [e,,,a] | \
['d{,,a}3/2] d/ e1 ,,,,,a | | \
[,a,,a1] ',c [aaaa] [aaa] | "
9;d moll;8v;Chanson;;;;;C;"[,a{,,,a}1] ,a [eaaa] [eaaaa] | \
[c{a}1] e ['a,,,,a] [,aa{,,,a}] | \
[,a,,,a1] ',c [a,,,a] c | \
['a,,,a3/2] ,c/4 a ,c1 ,,,,,a | | "
10;C dur;9v;sans titre;;;;;3;"[,cdc{4}1] [,cdc] [,cdc] | \
[,'a{,,,a}3/2] ,,d/ [,,'c{,,a}1] | \
[,,a{,a}1] ,,c ,,d | \
[,'a{a}2] {4}1 | | \
[,c{4}/] ,a ,c ,d ',c1 | \
[,a{,,,a}/] ,c ,a ,,d [,,'c{,,a}1] | "
11;d moll;10v;Gauotte;;[Gigue];;Conc_4062;3;",,a1 | \
[,a{,,,a}1] ,c ,d | \
[,'c{,a}2] ,a1 | \
',,e2 ,,,,,a1 | \
['a,,,a3/2] ,c/ a1 | \
[c{a}1] ,d c | \
[e{,a}2] | | e1 | \
[eda{,a}1] c e | "
12;d moll;11v;sans titre;;;;;C;"[,aaa{,,,a}2] ,c1 ,,,,,a | \
,,a/ ,,c ,,d1 [,,'c{,,a}] ,,,,,a | \
[,a{,a}1] [,c{,,a}] [a{,,,a}] (c/ a) | \
[,'c,,,a1] ,a/4 ,,e ,a/ ,,,,a1 {,,,a} | | "
13;d moll;12r;sans titre;;Upside down;;;C;",a1 | \
[,a{,,,a}1] e ['a{,,a}3/2] c/ | \
[e{,a}1] c/ 'a ,c1 [,a{a}] | \
(e/4 c) a/ [,'c,,,a1] [,a,,a] ,a | \
[,a{,,,a}] ,c [,,'d{,,,a}] ,,b [,,a{,a}] ,,a [,,,c{,,a}]"
14;B dur;12v;sans titre;;;;;C;",a/ ,,d | \
[,,ba{d}1] [,,ba] [,,ba] (,a/ ,b) | \
[,d{,a}1] ,a [,a{b}] c/ a | \
,c1 [a,,,a] ['a{4}3/2] ,c/ | \
a1 {,a}2 | | "
15;d moll;13v;sans titre;;;;;C;"[,a{,,,a}1] e [eaaa] e | \
['e,,,,a1] c [eaaaa] [eaaa] | \
,a1 ',c a ,,,,a | \
[c{a}1] ['a,,,a3/2] ,c/4 a | \
,c1 ,,,,,a2 | | "
16;d moll;14v;sans titre;;;;;3;"[,a{,,,a}1] ,c ,d | \
[,'c{,,a}3/2] ,d/ [,a{,a}1] | \
[,c{a}1] [,,'e,,a1] ,a/4 ,,e [,a,,a/] | \
{,,,a}1 ,c a | \
[,'a{4}3/2] ,c/ a1 | \
{,a}3 | | "
17;d moll;15v;sans titre;;;;;C;"[a{,,,a}1] [c{,,a}] [e{,a}] ([e{a}/] c a) | \
[,'c,,,a3/2] a/ [,a,,a1] {,,,a} | \
,c1 a [c{a}] a | \
['a{4}3/2] ,c/ a1 {,a} | \
[c{,,a}1] e c a | "
18;F dur;16v;sans titre;;;;;3;"[,a{,,,a}1] ,c ,d | \
[,'c{a}2] ,a1 | \
[,,'e,,a2] ,a1 | \
[,c{4}2] ,,a1 | \
[,a{,,,a}1] ,c ,d | \
[c{a}3/2] ,c/ ,a1 | "
