PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
1;;1r;Gagliarda Franzese;;;OT;ConcR2168;3;"[,d,a{a}3/2] a/ b1 d [acd{10}2] | [,d,a{a}2] ,,,,a [,d,a] | \
[a,,,d3/2] c/ d1 ,,d [b,,a2] | [acd{10}2] ,,,,a [acd] |";italian7tab
2;;1v;Gagliarda Franzese del Falconiero;;;OT;;3;",c/ ,a | [,,de3/2] ,,c/ ,y1 | [,da,c2] [,acc1] | [acdca2] ,,d1 | \
[dc{10}1] (c/ a) (,d ,c) | [,daa{9}2] [,cdc{8}1] | \
[(yd{a}/] ,c ,a [,y)d] [,aaa1] |";italian7tab
3;;2r;Gagliarda Franzese;;;OT;;3;",a1 ,c/ ,e a ,,,c ,,,,,a ,,d ,a ,c ,d ,,,a {a} a c e f ,,d \
,,,,a ,e";italian7tab
4;;2v;Gagliarda Franzese del Falconiero;;;OT;ConcR2169;3;"[,daa3/2] a/ [baab1] ,,,,d [,,bab2] | [acd{10}2] (,,b/4 ,,a ,,,c ,,,a ,c ,a) \
[acd{10}3] | [,,,cd{8}3/2] ,,a/ ,,b ,,d1 [,,,a,d] [,,bcd] |";italian7tab
5;;2v;Corrente Franzese;;;OT;ConcR512;3;"d/ | [dbbcd1] [f,,a/] | [dbbcd1] [b,,a/] | [aabcd/] d b | \
a/ [,bd] [,ac] | [,,dd/] f d | b/ [bd] [ab] | [,df/] ,,,f ,,,d |";italian7tab
6;;3r;Paganina in Soprano;;;OT;ConcR1585;C;"[,daa{a}2] [,daa{a}] | [,daa{a}1] ,,,,,a [,daa,c] ,,,,,a | \
[,daa{a}1] {8} [,daa{9}] {10} | [,aba{11}2] [,aba1] ,,,,,d | \
[daba2] [abbcd1] [abbcd] |";italian7tab
7;;3v;Stoppa l'bugo;;;OT;;3;"[acd1] ,a [bc,a] [,db,c2] | [abbcd2] ,,d1 ,,b [,,aa{a}3/2] ,,c/ | \
,,d1 ,b3/2 [,a{9}/] [,dd1] [,,cc3/2] ,,a/4 ,,c | \
X,,d2 ,,,,a {10} |";italian7tab
8;;3v;Gagliarda Franzese;;;OT;;3;"a1 | [abdc{10}3/2] ,d/ ,b ,a | [,,da,b1] [,aaa,d3/2] ,,d/4 ,a | \
,b1 {8} ,,,,d | [,abc3/2] ,d/ a ,d | [,b,,a3/2] ,d/ [,a,,,d1] |";italian7tab
9;;4r;Corrente del Nanni da Milano;;;OT;;3;",,,,c/ ,,,,a | [,,ba,d3/4] ,,d/4 [,,bcd/] | [,,dda/] ,,b [,,abc] | \
[,,bcc3/4] [,,dd/4] ,,a/ | ,,,c/ ,,,a ,,,,c | [,,bcd/] ,,,a ,,,c | \
[,,def3/4] ,,,f/4 [,,def/] |";italian7tab
10;;4v;Corrente del Falconieri;;;OT;;3;"f1 | [b,,a1] ,d [a,,,d] | [,d,,b1] [a,,,d] ,d/ a | \
[bbdd1] [,,d,,b] [,a,,,d] |[,b,,a1] [(yd{a}/] ,b ,a [y)d] | \
[,a,,,a1] ,b [,,d{8}] |";italian7tab
11;;5r;Gagliarda Franzese;;;OT;;3;"a/ [abbcd1] b/ d [bdda1] a/ ,d [abbcd1] ,,,c [abb] ,d/ ,b \
[,aba,d1] ,,d/ ,a  [abdca1] ,a/ ,,d [aacc,a1] ,,,c [aac]";italian7tab
12;;5r;Fantasia;;;OT;;none;"f/ c d f c ,d [da] ,c [cd] a c ,d [ac] ,,d [,da] \
,,c [,cd] ,a ,c ,,d [,ab]";italian7tab
13;;5v;Toccata;;;OT;ConcR1521;none;"[,daa{a}1] [,dca{a}/] f1 c/ ,d ,,d ,,a ,,,a ,,,,a ,,,,,c1 {a} \
f1 d f c/ a c1 ,d/ ,c ,d1";italian7tab
14;;6r;Gagliarda Francese;;;OT;;3;"f/ [c,,a] a c e [f,,a] [h,,f] [fdaa{a}1] ,,,,a ,,,a \
,,d/ [,,aa{a}] ,,,c ,,a ,,b [,,da{a}] \
[,aba,d] [,,da{a}1] ,,,,a ,,,a";italian7tab
15;;6v;Toccata;;;OT;;none;"f/ c d f [cd] [da] [ac] [cd] [,,de] [,,aa] [,,bc] [,,de] [,,aa] \
[,,b,c] [,,d,e] [,,aa] f d [cd] [ac]";italian7tab
