Piece Nr;Key;Page nr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
9;;11;Alemande;;;guitar;;C;"!strumdown!X[,,,cc2] !strumdown!X[c,cb3/2] !strumup![c,cb/] | \
!strumdown![d,,cc1] !strumup![,,,cc] !strumdown![,,,cc] !strumdown![cceee/] !strumup!,e | \
!strumdown![,e,cc1] (!strumdown![,,,cc/] !strumup!,,,e) \
!strumdown![aaaec1] (!strumdown![,,,ec/] !strumup!X[,,,cc]) | \
!strumdown!X[heeeg2] !strumdown!X[,aaa] \
!strumdown![,ccc/] !strumup![,ccc] |";french5tab
10;;14;Sarabande;;;guitar;;3;"!strumdown![,,,cc1] !strumup![,,,cc/] !strumup!c !strumdown!d1 | \
!strumdown![,bcc1] !strumup![,bcc] !strumdown!c/ !strumup!a | \
!strumdown![,fee1] !strumup!X[,eee3/2] !strumup![,,,cc/] | \
!strumdown![,,,cc1] !strumdown![,aaacc/] !strumup!,b !strumdown!,d1 | \
!strumdown![,b,cd1] !strumup![,b,cd3/2] !strumup![,b,cd/] |";french5tab
11;;15;Passacaille;;;guitar;;3;"!strumdown![hi3/2] !strumup![hi/] | \
!strumdown![ifffh1] !strumdown![fhh3/2] l/ | \
!strumdown![hi1] !strumdown![fffhh3/2] !strumup!h/ | \
!strumdown![dfccc1] !strumdown!X[,eee3/2] !strumup![,,,cc/] | \
!strumdown![,,,cc1] || !strumdown![c,,cc/] !strumup!d !strumdown![fccc] !strumup!d | \
!strumdown![cdc/] !strumup!a !strumdown!c ,,,a \
!strumdown![daa] !strumup!c |";french5tab
12;;17;Menuet;;fin du Concert en e mi la;guitar;;3;"(!strumdown![d,,c3/2] !strumup!c/) !strumdown!a1 | \
!strumdown![,eee1] !strumup![,fef2] | ,,,,a1 c ,c | \
!strumdown![ceeec3/2] ,c/ ,,,,c1 | !strumdown![d,,c3/2] !strumup!c/ !strumdown!a1 | \
!strumdown![,eee1] !strumup![,fef2] | ,,,,a1 c ,c |";french5tab
13;;18;Sarabande en A mi la re la Mesme en Contrepartie;;Fin des Pieces qui ont leur Contrepartie;guitar;;3;"!strumup![,bcc/] | !strumdown![,bcc1] !strumdown!X[,,bc3/2] !strumup!,d/ | \
!strumdown!,d1 !strumdown!X[,bcc3/2] !strumup!b/ | \
!strumdown![bbaa1] !strumdown!X[aaaa3/2] !strumup![db,cd/] | \
!strumdown![db,cd1] !strumup![,b,cd3/2] !strumup!d/ | \
!strumdown![fgfdd1] !strumup![fgfdd3/2] !strumup![fgfdd/] | \
!strumdown![hia1] !strumdown![ifa3/2] !strumup!,g/ |";french5tab
14;;19;Passacaille;;;guitar;;3;"!strumdown![,bcc3/2] !strumup![,bcc/] | \
!strumdown![,,ccc1] !strumdown!X[,,acc3/2] !strumup!,c/ | \
!strumdown![bdc1] !strumdown![,dcd3/2] f/ | \
!strumdown![,,cc1] !strumdown!X[,,bc3/2] ,d/ | ,,,,a1 || \
(!strumdown![,bcc1] !strumup!,b/ ,d/) | \
!strumdown![,b,cc1] (!strumdown!X[,a,cc] !strumup!,a/ ,c) |";french5tab
15;;22;Chacone;;;guitar;;3;"!strumdown![,b,cd1] !strumup![,b,cd] | !strumdown![,b,cd1] !strumdown![,d,,c] !strumup![,d,,c] | \
!strumdown![,dcc1] !strumdown!X[,bcc1] !strumup![,bcc] | \
!strumdown![bbcc1] !strumdown![db] !strumdown!X[da] | \
!strumdown![,b,cd1] || !strumdown![db,cd1] (f/ a) | \
!strumdown![bdc1] !strumdown!X[baa3/2] !strumdown![,bcc/] | \
!strumdown![,bcc1] !strumup![,bcc] (,,,d/ ,,,a) |";french5tab
16;;23;Sarabande En B fa B mi;;;guitar;;3;"!strumup![bdddb/] | !strumdown![bdddb1] !strumup![bdddb3/2] !strumup!d/ | \
!strumdown![beddb1] !strumdown!,d3/2 !strumup![ghdddf/] | \
!strumdown![dedbb1] !strumdown![fefdd3/2] !strumup![fefdd/] | \
!strumdown![gdddf1] !strumdown![bdc3/2] !strumup![bdc/] | \
!strumdown![dedbb1] !strumdown![dbdcb3/2] !strumup![dbdcb/] | \
!strumdown![egfdd1] !strumdown![gggii3/2] !strumup!i/ |";french5tab
17;;24;Passacaille;;;guitar;;3;"!strumdown![bdddb3/2] !strumup!,e/ !strumdown![bbddb1] !strumdown!X[bbcdb3/2] !strumup!,d/ | \
!strumdown![deffd1] !strumdown![dfdfd3/2] !strumup![bbcdd/] !strumdown!X[bbcbb3/2] !strumup![bdddb/] | \
!strumdown![bdddb1] || !strumdown![gdddf3/2] !strumup![gdddf/] \
!strumdown![fefdd1] !strumdown![deffd3/2] !strumup![deffd/] |";french5tab
18;;26;Autre Partie de Chacone;;;guitar;;3;"!strumdown![,a,ad1] !strumup![,b,cd] !strumup![,b,cd] | \
!strumdown![,b,,c1] !strumup![,d,,c] !strumup![,d,,c] | \
!strumdown![,dcc1] (!strumup![,dcc/] ,b) !strumup![,bcc1] | \
!strumdown![bbcd/] !strumup![bbcd] !strumdown![db1] !strumup!X[da] || \
!strumdown![,a,ad1] !strumup![,b,cd] !strumup![,b,cd] | \
!strumdown![,b,,c1] !strumup![,db,c] !strumup!,,b |";french5tab
19;;29;Sarabande En C Sol ut fa;;;guitar;;3;"!strumup![,b,cd/] | !strumdown![,b,cd1] !strumup![,b,cd3/2] !strumup!b/ | \
!strumdown![db,cd1] !strumup![db,cd] (f/ a) | \
!strumdown![bdc1] !strumdown!X[baa3/2] !strumup![,b,cd/] | \
!strumdown![,b,cd1] !strumup![,b,cd3/2] !strumup![ifffg/] | \
!strumdown![dfffd1] !strumdown![fgfdd3/2] !strumup![fhh/] | \
!strumdown![fhh1] !strumup![fhh] (h/ f) |";french5tab
20;;30;Sarabande En f ut fa B mol;;;guitar;;3;"!strumup![bbbdd/] | !strumdown![bbbdd1] !strumup![bbbdd3/2] !strumup!d/ | \
!strumdown!e1 !strumdown![dbbcb3/2] !strumup!e/ | \
!strumdown![ggg1] !strumdown![efff3/2] !strumup!d/ | \
!strumdown![egfdd1] !strumdown!X[eddd3/2] !strumup![dedbb/] | \
!strumdown![dedbb1] !strumup![dedbb3/2] i/ | \
!strumdown!X[hia1] !strumup![hia3/2] !strumup!,,h/ |";french5tab
21;;31;Sarabande d la re sol;;;guitar;;3;"!strumdown![bdc1] !strumdown!X[baaa3/2] !strumup!d/ | \
!strumdown![,b,cd1] !strumdown![,bcc3/2] !strumup!b/ | \
!strumdown![,dc,b1] !strumdown![,dXa,b3/2] a/ | \
!strumdown!X[,ccc1] !strumdown![fddd3/2] !strumup![,ccc/] | \
!strumdown![bdc1] !strumdown![gda3/2] !strumup![bdc/] | \
!strumdown![dfffd1] !strumup![dfffd3/2] !strumup!f/ |";french5tab
22;;33;Passacaille d. La. Re. Sol.;;;guitar;;3;"!strumdown![bdc3/2] !strumup![bdc/] | \
!strumdown![bdc1] !strumdown![,bcc3/2] !strumup![,bcc/] | \
!strumdown![,dc,b1] !strumdown![dd,,b3/2] f/ | \
!strumdown![bd1] !strumdown![,dcc3/2] !strumup!X,c/ | \
,,,a1 || !strumdown![bdc3/2] !strumup![,bcc/] | \
!strumdown![bdddb1] !strumdown![dd,,b3/2] !strumup![fccc/] | \
!strumdown![fccc1] !strumdown![dccc3/2] !strumup![bd/] |";french5tab
23;;34;Follie G. re. Sol. ut.;;;guitar;;3;"!strumdown![dd,,b1] !strumup![dd,,b] | \
!strumdown![cdc1] !strumup![cdc] !strumup![cdc] | \
!strumdown![dd,,b1] !strumdown![,b,cd] !strumup!,,d | \
!strumdown![bbdd1] !strumup!,,c !strumup!,,c | \
!strumdown!,,c1 !strumdown![bdd] !strumup![bdd] | \
!strumdown![bbcd1] !strumup![bbcd] !strumup!,d | \
!strumdown![dd,bd1] !strumup![dd,bd] !strumup![dd,bd] |";french5tab
24;;37;Follie E. mi. la.;;;guitar;;3;"!strumdown![,,,cc1] !strumup![,,,cc] !strumdown![ceeec] !strumdown![ceeec] \
!strumup![ceeec] !strumdown![ceeec] !strumdown![,,,c] !strumup![,,,c] \
!strumdown![cdc] !strumdown![cdc] !strumup![cdc] !strumdown![cdc] \
!strumdown![daaa] !strumup![daaa] !strumdown![cdc] !strumdown![cdc] !strumup![cdc] \
!strumdown![,bcc1] !strumdown![,bcc] !strumup![,bcc]";french5tab
25;;40;Sarabande E. mi. la.;;;guitar;;3;"!strumup![,,,cc/] | !strumdown![,,,cc1] !strumup![,,,cc3/2] !strumup![,,,cc/] | \
!strumdown![ceeec1] !strumup![ceeec3/2] !strumup![ceeec/] | \
!strumdown![d,,c1] !strumup!X[cbc3/2] a/ | \
!strumdown![heeeg1] !strumup![heeeg3/2] !strumup![,b,cd/] | \
!strumdown![,b,cd1] !strumdown![fccc3/2] !strumup!d/ | \
!strumdown![ddc1] !strumup!X[cdc3/2] !strumup![hi/] |";french5tab
26;;41;Passacaille;;;guitar;;3;"(,,,c/4 ,,,a) | !strumdown![,b,cd1] !strumdown![,dc,c3/2] !strumup!X,,b/ | \
!strumdown![,bcc1] !strumup![,bcc3/2] (c/4 a) | \
!strumdown![,fee1] !strumdown!X[,eee3/2] !strumup![,,,cc/] | \
!strumdown![,,,cc1] !strumup![,,,cc3/2] ||";french5tab
27;;42;Suite du Mesme Passacaille;;;guitar;;3;"!strumdown![,,,cc3/2] !strumup!c/ | \
!strumdown!d1 !strumdown![dbc3/2] !strumup!c/ | \
!strumdown![caa1] !strumdown![,b,cd3/2] !strumup!c/ | \
!strumdown![,bcc1] !strumdown!X[,eee3/2] !strumup![,,,cc/] | \
!strumdown![,,,cc1] ||";french5tab
28;;43;Menuet;;;guitar;;3;"(!strumdown![,cc1] ,d) a | !strumdown!X[,ccc2] !strumup!,d1 | \
!strumdown![,ccc1] (a c) | X[a,,,a1] ,,,a ,d | \
(!strumdown![,cc1] ,d) a | !strumdown!X[,ccc2] !strumup!,d1 | \
!strumdown![,ccc1] (a c) | X[a,,,a2] ,,,a1 ||";french5tab
29;;44;Alemande;;;guitar;;C;"!strumup![fhh/] | !strumdown![fhh2] !strumup![fhh1] !strumup![fhh] | \
!strumdown![hhh1] !strumup![ffg] !strumdown![fde] !strumup!Xe | \
!strumdown![fccca1] !strumup![fccca] !strumdown![,,,cc3/2] !strumup!c/ | \
!strumdown![d,,cc1] !strumup![d,,c] !strumdown![aadee] !strumup![ccdee] | \
!strumdown![cdeec1] ,,,,c !strumdown![cccee] !strumup!,d |";french5tab
30;;46;Sarabande;;;guitar;;3;"!strumup![cdc/] | !strumdown![cdc1] !strumup![ddc3/2] f/ | \
!strumdown![ccc1] !strumup![,cdc3/2] !strumup!c/ | \
!strumdown![,dc,c1] !strumdown!X[,db,c3/2] a/ | \
!strumdown!X[,ccc1] ,,,,a3/2 !strumup![cccc/] | \
!strumdown![d,,c1] !strumdown![c,c3/2] !strumup![cdeec/] | \
!strumdown![cdeec1] X,,,,c3/2 !strumup![hfg/] |";french5tab
31;;47;autre Air de Trompette;;;guitar;;3;"!strumdown![cdc1] !strumup![cdc] !strumup![cdc] | \
!strumdown![fhh1] !strumup![fhh] !strumup![fhh] | \
!strumdown![lhhh1] (k/ h) ,,,h ,i | \
!strumdown!X[hhhhh3/2] (,,k/ ,,h1) | \
!strumdown![fhh1] !strumup![fhh] !strumup![fhh] | \
!strumdown![lhhh1] !strumup![lhhh] !strumdown![lhhh] |";french5tab
32;;48;Sarabande [en f ut fa];;;guitar;;3;"!strumdown![bbcd3/2] !strumup!d/ !strumdown![fgfdd1] | \
!strumdown!X[ddddd3/2] !strumup!,f/ !strumdown!,g1 | \
!strumdown![dgffd1] !strumup![dgffd] !strumup![ifff] | \
!strumdown![fgfdd1] !strumdown![bbcd] !strumup!,,d | \
!strumdown!X[bbcd3/2] !strumup!,,d/ !strumdown!,,c1 | \
!strumdown![bdd1] !strumup![bdd] !strumdown![bbcd] |";french5tab
33;;49;Passacaille;;;guitar;;3;"!strumdown![bbcd1] !strumup![bbcd] | \
!strumdown![,b,cd1] !strumdown![,bcc] !strumup!b | \
!strumdown![bdd1] !strumdown![dbdc] !strumup![bbcd] | \
!strumdown![,b,dd1] !strumdown!X[,b,cd] !strumup!,,d | \
!strumdown![bbcd1] || !strumdown![bbcd1] !strumup!,d | \
!strumdown!,e1 !strumdown![bead] !strumup!,,c | \
!strumdown![bdda1] !strumdown![bbda] !strumup!,,,c |";french5tab
34;;51;Sarabande [en C re Sol ut b mol];;;guitar;;3;"!strumup![dd,,b/] | !strumdown![dd,,b1] !strumdown![fdfed3/2] !strumup![fdfed/] | \
(!strumdown![fda/] g) !strumup![gd](,,,,d X,,,,b) ,b | \
(!strumdown![,b,,b/] ,d) !strumdown![,bdcd3/2] !strumup![bbcd/] | \
!strumdown!X[bbcd1] !strumdown![b(bd/] [,d)1] !strumup![bbd/] |";french5tab
35;;52;Passacaille;;;guitar;;3;"(g/4 f) | !strumdown![dea1] !strumdown!X[dde3/2] !strumup!,g/ | \
!strumdown![defa1] !strumdown!,,,e3/2 (,d/4 ,b) | \
!strumdown![ddd1] !strumdown![ddc3/2] (d/4 c) | \
!strumdown![dd,,b1] !strumup![dd,,b3/2] || \
!strumup![dd,,b/] !strumdown![dd,da1] \
!strumdown![dd,dc3/2] (,,,b/4 ,,,a) |";french5tab
36;;54;Sarabande;;;guitar;;3;"!strumdown![dddff1] !strumup!f !strumdown!g | \
!strumdown![fdfed3/2] !strumup![fdfed/] !strumdown![gda1] | \
!strumdown![dea1] !strumup![dea] !strumdown![dea] | \
!strumdown![becda3/2] !strumup![bdddb/] !strumdown![bdddb1] | \
!strumdown![,bcc1] !strumup![,bcc] !strumdown![,bcc] | \
!strumdown!X[,dce3/2] !strumup!,,f/ !strumdown![dddff1] |";french5tab
37;;55;Sarabande;;;guitar;;3;"!strumdown![,ccc1] !strumup![,ccc3/2] !strumup!,d/ | \
!strumdown![,dcc1] !strumup!X,c3/2 !strumup!,c/ | \
!strumdown![cccc1] !strumup![cccc3/2] !strumup![cccc/] | \
!strumdown!X[cdc3] | !strumdown![c,cb1] !strumup![c,cb3/2] !strumup![c,cb/] | \
(!strumdown![c,,c/] d) (d c) !strumdown![,bcc1] |";french5tab
38;;56;Passacaille;;;guitar;;3;"!strumdown![,ccc3/2] !strumup![,ccc/] | \
!strumdown![,ccc1] !strumdown!X[,ccc3/2] !strumup![,ccc/] | \
!strumdown![cdc1] !strumdown!X[cdc3/2] !strumup![cdc/] | \
!strumdown![,,bcc1] !strumdown!X[,,bac3/2] !strumup![,ccc/] | \
!strumdown![,ccc1] || !strumdown![,ccc3/2] !strumup!,d/ | \
!strumdown![,,cc1] !strumdown!X[,abc3/2] !strumup!,c/ | \
!strumdown![cdcea1] !strumdown!X[,db,c3/2] !strumup![,db,c/] |";french5tab
39;;58;Menuet;;;guitar;;3;"!strumdown!X[bdc3/2] a/ ,,,a1 | !strumdown![fddda3/2] !strumup!d/ !strumdown![bdc1] | \
!strumdown![dddff1] !strumup![dddff] !strumup!g | \
!strumdown![fddd1] (f/ d) ,g a | !strumdown![bdc3/2] a/ ,,,a1 | \
!strumdown![fddd3/2] !strumup!d/ !strumdown![bdc1] |";french5tab
40;;59;Menuet;;;guitar;;3;"!strumdown![bdc2] !strumup!d1 | !strumdown![fgf1] !strumdown![,cd] !strumup![,dd] | \
!strumdown![ada1] (b/ a) ,d1 | !strumdown!X[,ccc3/2] ,a/ ,,,,a1 | \
!strumdown![bdc2] !strumup!d1 | !strumdown![fdf1] !strumdown![,cd] !strumup![,dd] | \
!strumdown![ada1] X[ac,,a2] | ([,c,a1] ,d2) ||";french5tab
_4;;C1;Sarabande le depart du Roy Contrepartie;;;guitar;;3;"!strumdown![cdeec1] X,,d (,,e/ ,,c) | !strumdown![daa1] !strumup![daa/] (,,,c ,,,e) ,,a | \
!strumdown![fccc1] !strumup!X[fccc3/2] !strumup![fhh/] | \
!strumdown![fhh1] !strumup![fhh] !strumup![fhh] | \
!strumdown![dfecc1] !strumup![dfecc] !strumdown![hhh] | \
!strumdown![gfgee1] !strumup![gfgee] !strumdown![hhh] |";french5tab
_1a;;C2;Trompette Tambour de France et de Suisse fait sur la prise de Mastricht contrepartie;;;guitar;;3;"Z | z1 z ,,,,d | !strumdown![,b,(cd/] ,,,a ,,,c ,,,d ,,,c [,,,a)] | \
!strumdown![,b,cd/] (,a ,b ,d ,b ,a) | \
!strumdown![,b,cd1] [ab] [bd] |";french5tab
_1b;;C3;Tambour de France;;;guitar;;C;"Z1 | !strumdown![,b,cd/] !strumup![,b,cd] !strumdown![,b,cd/] !strumup![,b,cd] !strumdown!X[,b,cd2] | \
!strumdown![,b,cd/] !strumup![,b,cd] !strumdown![,b,cd/4] !strumdown![,b,cd] !strumup![,b,cd] !strumup![,b,cd] !strumdown!X[,b,cd2] | \
!strumdown![,b,cd/8] !strumdown![,b,cd] !strumup![,b,cd] !strumup![,b,cd] \
!strumdown![,b,cd] !strumdown![,b,cd] \
!strumup![,b,cd] !strumup![,b,cd]";french5tab
_1c;;C3;Tambour de Suisse;;;guitar;;3;"!strumdown![ddeff1] !strumdown![ddeff] (,d/4 ,f ,g) d | \
!strumdown![fgh1] !strumdown![fgh] !strumdown![,b,cd/] !strumup!,,d | \
!strumdown![bbcd1] !strumdown![bbcd] \
(!strumdown![daa/4] b a) ,d |";french5tab
_2;;C5;Fanfare, Contrepartie;;;guitar;;3;"Z1 | !strumdown![,b,cd1] !strumup![,b,cd] !strumup!d | \
!strumdown![bbcd3/2] !strumup!d/ !strumdown![bbcd1] | \
!strumdown![baa1] !strumup![,b,cd] !strumup![ifffh] | \
!strumdown![fffhh3/2] !strumup![fghhf/] !strumdown![fghhf1] | \
!strumdown![hghff1] !strumup![ifffh] (,,,h/ ,,,f) |";french5tab
_3;;C6;Autre Fanfare Contrepartie;;;guitar;;3;"Z1 | z1 !strumdown![,b,cd] !strumup!b | \
!strumdown![ddeff1] (f/ h) !strumdown![ifffh1] | \
!strumdown!X[hia3/2] !strumup![hia/] !strumdown!l1 | \
!strumdown![fgh1] !strumup![fgh] !strumup!h | \
!strumdown![ifffh1] (,,h/ ,,f) !strumdown![ihhh1] |";french5tab
_6;;C7;la dauphine Sarabande Contrepartie;;;guitar;;3;"!strumdown![fgh1] !strumup!X[fgh3/2] g/ | \
,,,d/ ,d !strumdown!X[acc3/2] ([b,(c/] [d,d)]) | \
!strumdown![fgh/] !strumup!h X[ki,,a3/2] k/ | \
[l,,a1] !strumdown![fgfda] !strumup![fgfda] | \
!strumdown![gdddf1] !strumdown![dddff/] !strumup!f \
!strumdown!g !strumup!d |";french5tab
_7;;C8;Gigue cherie du Roy Contrepartie;;;guitar;;3;"z1 z ,,,a | !strumdown![bdc1] !strumup!d !strumdown![fgh] | \
,,d1 !strumdown![dddff] !strumup!g | !strumdown![fccce1] !strumup![fccce] ,,,,c | \
[a,,,e1] (f/ d) ,g a | \
!strumdown![fgh1] !strumup!h !strumdown![ifffh] |";french5tab
_8;;C9;Prelude du Concert en e mi la, Contrepartie;;;guitar;;C;"!strumdown![,,,cc1] ,,,,c !strumdown![,,,cc/] !strumup!c !strumdown!d !strumup!a | \
!strumdown![heeeg1] !strumup![heeeg] !strumdown![heeeg] !strumdown!f/ !strumup!h | \
!strumdown![dfecc1] !strumup![dfecc] !strumdown![dfec/] \
(,,,e X,,,c) ,,,a |";french5tab
_9;;C9;Allemande e mi la Contrepartie;;;guitar;;C;"!strumdown!X[,,,cc2] !strumdown![heeeg1] !strumdown!f/ !strumup!h | \
!strumdown![dfecc1] !strumdown![dfecc/] !strumup!f [hf,f] !strumdown![feee3/2] !strumup![d,,c/] | \
!strumdown![d,,cc1] !strumup![d,,cc] \
!strumdown![hfff] (h/4 f) ,i/ |";french5tab
_10;;C11;Sarabande;;;guitar;;3;"!strumdown![,,,cc1] !strumup![,,,cc3/2] !strumup![,,,cc/] | \
!strumdown![fffhh1] !strumup![fffhh/] !strumup!h !strumdown!i1 | \
!strumdown![heeeg1] !strumup!f !strumup!h | \
!strumdown![d,,cc1] !strumup![d,,cc3/2] !strumup![d,cc/] | \
!strumdown![,b,cd1] !strumdown![,b,cd/] !strumup!c !strumdown!d1 | \
!strumdown![fhh3/2] !strumup![fhh/] !strumdown![daa1] |";french5tab
_11;;C12;Passacaille;;;guitar;;3;"!strumdown![dd,,c3/2] !strumup![dd,,c/] | \
!strumdown![,b,cd1] !strumdown![cdc] (,d/ ,b) | \
!strumdown![daa1] !strumdown![,,cbc3/2] !strumup![,,cbc/] | \
!strumdown![,,,cc/] ,,,,a !strumdown!X[,eee3/2] !strumup![,,,cc/] | \
!strumdown![,,,cc1] || !strumdown!X[,ccc3/2] !strumup![,ccc/] |";french5tab
_12;;C13;Menuet;;;guitar;;3;"!strumdown![d,,cc3/2] !strumup!c/ !strumdown![,,,cc1] | \
!strumdown![heeeg1] !strumup![hfffh2] | \
!strumdown![fhghf3/2] (,i/ ,h ,f) | \
!strumdown![heeeg1] !strumup![heeeg] !strumup!f | \
!strumdown![dfecc1] !strumup![dfecc] !strumup!c | \
!strumdown![heeeg1] !strumdown![,,,cc/] \
!strumup!c !strumdown![d,,cc1] |";french5tab
_13;;C14;Sarabande en A mi la re  Contrepartie;;;guitar;;3;"!strumup![fffhh/] | !strumdown![fffhh1] !strumdown![hfhgf3/2] !strumup![hfhgf/] | \
!strumdown![iffhf1] !strumdown!X[fffhf3/2] !strumup!h/ | \
!strumdown![fgfdd1] !strumdown!X[hga3/2] !strumup![ifffh/] | \
!strumdown![ifffh1] !strumup![ifffh3/2] !strumup![,b,cd/] | \
!strumdown![bbcd1] !strumup![bbcd3/2] !strumup![bbcd] | \
!strumdown![baa1] !strumup![aba3/2] !strumup![ddeff/] |";french5tab
