PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
1;;17;[Corente in soprano];;;OT;;3;"Xf | [f,,d3/2] d/ [b,,a1] | [a,,,,d3/2] ,d/ [,c,,a1] | \
[,daa,,a2] ,,,,a1 | ,,,a1 X,d a | [bdd,,,a3/2] d/ f1 | \
[a,,,d3/2] b/ d1 | X[bXbXdd2] ,,,,,b1 |";italian7tab
2;;18;Corenta deta la Vitale;;;OT;;3;"a1 | [a,,,d3/2] b/ [d,,c1] | [b,,a1] d [a,,,d] | \
[,d,,,d1] a [,b,,a] | [,a,,,a/] ,,d ,a ,b ,d ,,c | \
,,d/ ,a ,b ,d a b |";italian7tab
3;;20;Aria del gran ducha di toschana in dialogo;;;OT;ConcR1224;C;"[cdd,,,a/] [cdd] [cdd] [cdd] [cdda1] [acdca] | \
[cdf,c/] [cdf] [cdf] [cdf] [cdf,c1] [,cd,,c] | \
[,aba,d/] [,aba] [,aXba] ,,,,,c [aabc,a1] [acdca] | \
[,ddef2] ,,,,,,a :||:";italian7tab
4;;21;[Galiarda del sig.r Conte fabio visconte];;;OT;;3;",d3/4 a/4 [b,,a/] d [a,,,a] ,c | \
[,daa,,a3/4] ,c/4 ,d/ a b d | \
f/ b [gd,f] f [df,,d1] | \
X[fg,d/] g f d ,g1 |";italian7tab
5;;22;Romanescha;;;OT;;3;"[bbXdXd1] ,,,d [bbd] | ,,,,,d1 ,,,,a ,,,,c | \
[aXb,,d1] ,,,,,,,a [ab] | ,,,,a1 ,,,,c ,,,,e | \1
[bXdXda1] ,,,,,,a [bdd] | ,,,,d1 [,d,,b] ,,,,,d | \
[aXcXdca1] {10} [acd] |";italian7tab
6;;23;Corente in semitono;;;OT;ConcR2797;3;"Xd1 | [dbbcd2] [f,,d1] | [db,c1] f [b,,a] | \
[,f{8}1] d b | a1 [,bd] [,ab] | [,,dd1] f d | \
Xb1 [bd] [ab] | [,df1] ,,,f ,,,d |";italian7tab
7;;23;sans titre;;;OT;;3;"[,,bc1] | [,,dd/] ,,b X,,d ,a ,b ,,d | \
[,d{a}/] ,b ,a ,b ,d ,a | [,b{8}/] ,a ,b ,d a b |";italian7tab
8;;24;Baletto in soprano di G C C;;;OT;;C;"[b,,a/] [d,,c] | [fg,d1] [gd,f] [add,a] ,c/ ,,b | \
[,daa,,a1] ,,,,a ,,,a d/ f | \
[gd,f1] [fXg,a] [df,,d] [df{8}/] ,,e | \
[bbdd1] ,,,,,b [bbd/] ,,,d ,,,c ,,,a |";italian7tab
9;;25;Corente in Basso;;;OT;;3;"a/ ,d | [abd,a2] [,a,,,d1] | [,,d,,b3/2] a/ ,d1 | \
[a,,,,a3/2] b/ a1 | X,,d1 X,,,c ,a | \
[abd,a{10}2] [,db,c{9}1] | [a,,,d{8}3/2] d/ [c,,a{a}1] | \
[dab,,d1] b/ a ,d ,b |";italian7tab
10;;26;galiarda deta la mezza pace;;;OT;ConcR1072;3;"c/ d | X[fXda{a}1] X[fXd,,a] [fd,a] [ha,f] | \
[fda{a}1] ,,,a/ d c a X,d1 | [fda{a}/] d c d f1 [ha,f] | \
[fdaa1] {a}/ d c1 [f,,a] |";italian7tab
11;;28;sans titre;;;OT;;3;"a1 | [abdca2] [f,,d1] | [d,,,d2] [b,,a1] | \
[a,,,a2] [,db,c1] | X,,,,d/ ,a ,b ,d a b | \
Xd1 ,,,c [f,,d] | [bcd{a}1] a/ b d b |";italian7tab
12;;30;Pauanilia in soprano;;;OT;Conc_4499;C;"X[,dda{a}3/4] b/4 a/ ,d | \
[acdca3/4] ,,,,,d/4 ,,,,,b/ ,,d [,a,,,d] ,d [,c,,a] ,,b | \
[bdda/] {a} f d [b,,a] ,a [,b,,a] [,d,,c] |";italian7tab
13;;32;Matacino in tenore;;;OT;ConcR952;3;"a/ ,d | [,cd2] [,ac1] [,cde2] ,e1 | \
[af,,,a2] ,,,c1 a3/2 c/ e1 | \
[fc,,a2] [ef,c1] [ce,,c3/2] ,f/ ,e1 | \
[af,,,a2] ,,,c1 ,a3/2 ,,,,,c/ ,,,,,e1 |";italian7tab
14;;34;Corente in soprano;;;OT;;3;",,d1 | [,daa{a}2] [a,d,e1] | [bdda1] d/ b a ,d | \
[,c,,a3/2] ,a/ ,,d1 | {10}1 c/4 a c e f1 | \
[ea,,,a2] X[fc1] |";italian7tab
15;;36;Galiarda del re de franzia;;;OT;;C;",d3/4 a/4 | b/ ,,,a ,,,,d ,,,,b ,,,,a ,,,,,d [,c,,a1] | \
[,daa{a}1] ,,,,a ,,,a/ a b d | \
[fg,d/] [d,,d] [g,,d] [f,,a] [d,,,d]";italian7tab
16;;38;Passo e mezzo in tenore per bemolle;;;OT;;C;"[aabc1] [ca,b] | [aaXbc1] ,,,,,a [aaXb] ,,,,,c | \
[,aXb,,d1] ,,,,a [,aXb,,d] ,,,,,c | \
[aaXbc,a1] ,,,c [aaXb] ,,,,,c | \
[,aXb,,d1] ,,,,a [,ab,c] ,,,,e |";italian7tab
17;;39;Corente in Basso;;;OT;Conc_3469;3;"a1 | [acdca3/2] c/ a1 | [cdda1] [ea,c] ,d | \
[f,,,a1] a ,c | ,,d1 h f | [e,,,,a1] f [c,,a] | \
[a,,,e1] c [,d,,c] |";italian7tab
18;;40;Corente in semitono;;;OT;;3;"d1 [ab,,d2] | [,bdd3/2] ,a/ [,bdd1] | [,dff1] ,,g [,df,,d] | \
[dfXg,d1] ,d/ ,f ,,g1 | {8}1 [ff,h] h/ i | [hi,f1] f/ h ,i1 |";italian7tab
19;;42;sans titre;;;OT;;C;"X,d/ a | [bdda1] [a,d,e] [bdda] [dfg,d] | \
[fg,d/] d f g i ,g g f | \
[df,,d1] [fXg,a] [dg,,d] [df{8}/] ,,e |";italian7tab
20;;43;Passo e mezzo in soprano;;;OT;;C;",c/ ,d1 a | [cdda1] {a} ,,,a c/ d | \
[f,a1] d/ c [da,c1] ,c | [cdda1] f/ d c1 [,da,c] | \
[a,,,d/] c [da,c1] X[,,da] c |";italian7tab
