PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
1;;2r;Preter rerum seriem 6 vocum;Josquin des Prés;;OT;ConcR2716;C|;"[,,,c,a2] | [,,,c,a3/2] ,,,,,c/ | [,,,c,d/] ,,,,,a,,,,f ,,,,,e | \
[,,,ca1] [,,,ca] | [,,,c,d/4] ,,,a ,,,c ,,,d ,,,c/ ,,,,,c | \
[,,,e,a/] ,,,,f/8 ,,,e ,,,c ,,,a ,,,c/ ,,a |";italiantab
2;;6r;Tua est potentia / 5 vocum;J. Mouton;;OT;ConcR1803;C;",,,a2 ,,,a/ ,,,c ,,a ,,c | ,,d/ ,,c ,,d ,a ,,d ,a ,c/4 ,a ,c ,,d | \
[,df3/2] ,,d/ [,df] ,,h ,,i1 |";italiantab
3;;8r;Spiritus domini / 4 vocum;J. Mouton;;OT;ConcR1997;C;",,,e2 ,,,e1 ,,,e | [,,ae3/4] ,,,c/4 ,,,e ,,,c ,,,a ,,,,e [,,a,c/] ,,,,a ,,,,c/4 ,,,,a ,,,,c ,,,,e | \
[,,aa/] ,,,c ,,,a ,,,,e";italiantab
4a;;11r;La bataglia de / maregnano prima pars;Cl. Janequin;;OT;ConcR1694;C;"f2 f1 f | [fd/] d f h [fd1] ,d | \
[cd,a/] ,c ,d a [cd,a/4] a c d f d c a |";italiantab
4b;;13v;La bataglia / secunda pars;Cl. Janequin;;OT;ConcR1695;C|;"[cdda2] | [cdda2] | [cdda/4] c c c c/ c | [cdda/4] c c c c/ f | \
[cdda/4] ,d ,d ,d ,d/ ,d |";italiantab
5a;;18r;Pauana Chiamata / La desperata;;;OT;ConcR1400;C|;"[ha,f,d2] | [ha,f,d1] [ha,f,d] | [f,,a3/2] [d,,c/] | [ca,,c1] [da,c] | \
[f,aa1] [ha,f] | [da,c/] a/4 c d a c d | \
,,,,c/ [ca] ,,a ,,,,c |";italiantab
5b;;19r;Alio modo;;;OT;;C|;"[ha,f,d2] | [ha,f,d1] [ha,f,d] | [f,aa/4] e f h f/ d | [ca,,c/] ,,a [da,c1] | \
[f,aa1] [,ha,f] | [da,c/4] c a c d a c d |";italiantab
5c;;20r;Saltarello;;;OT;ConcR1604;3;"[ha,f,d2] | [ha,f,d2] [ha,f,d1] | [f,aa2] [da,c1] | [ca,,c2] [da,c1] | \
[f,aa2] [h,,f1] | [d,,c/] c d a c d | ,,,,c3/2 [ca/] ,,a1 |";italiantab
6;;21v;Ach lieb mittlaidt;P.Hofhaimer;;OT;ConcR1112;C;"[ddb,,d2] [ddb,,d/] ,,,,a ,,,,c ,,,,d | [cd,ac1] d/4 c a c [a,bcd/] ,,a ,,b/4 ,,a ,,b ,,d | \
[,dfec/] ,,,,c/4 ,,,,a ,,,,c ,,,,a";italiantab
7;;22r;Nach willen dein;P.Hofhaimer;;OT;ConcR2077;C;"[,dda2] [,dda/] ,c ,d a | [,ddef/] ,,,,d ,,,,c ,,,,a [,dfec1] ,a/4 ,c ,d ,a | \
[,cde/] ,a [,cde] [,df] [,ccc1] [cdda] |";italiantab
8a;;22v;Tantzmass Teutsch;;Hoftantz: Bayerisch Bot;OT;ConcR2020;C;",d/ ,b ,a ,,d [,,bacd2] | ,,b1 ,,,,,d ,,b/ ,,a ,,b ,,d | \
[,,bacd3/2] ,,d/ ,a1 [,,bacd] | ,,b/ ,,d ,a ,b [,dda3/2] a/ |";italiantab
8b;;23v;Hupff auff;;;OT;;3;",d/ ,b ,a ,,d | [,,bacd1] ,,,,,d [,,baac] | ,,,,,d/ ,,a ,,b ,,d ,a ,c | \
[,dda1] ,,,a [,dda] | [,dda/] ,c ,d a [,dda1] |";italiantab
9;;24r;Nonque super terram;;;OT;ConcR2604;C;",,,c2 [,,,c,a1] ,,a | \
[,,bc,a1] [,,d,,c] [,a,c,d] [,,d,a/] ,,b | \
[,,aac/] ,,b ,,d/4 ,,b ,,d ,,a \
[,,bc,a/] ,,a ,,b/4 ,,a ,,b ,,d |";italiantab
10;;26v;Hau sieht Jan Canzon francese bel;;Ian petit Ian;OT;;C;"y1 ,d1 b ,d | [db1] ,a [f,da/] ,,,c ,,,d/4 ,,,c ,,,a ,,,c | \
[f,dd1] ,,,,f [,,b,d] ,,,,c | [i,,ha1] [,,gh] [hd,f] [fddd] |";italiantab
11;;28r;Il est giour [Canzone] Fran[cese];Claudin de Sermisy;;OT;ConcR2058;C|;"[,dddf1] [abb,d] | [bbd,,b/] d b a | [bbd,,b/] ,,b ,,d ,a | \
[bbdd/] a/4 b d b a ,d | [abb,d1] [,dddf] |";italiantab
