PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
1;;1r;Anime accese di celest'ardore;;;OT;;3;"[aa,c3/4] [aa,c/4] [cd,a/] | [ddb,,d3/4] [ddb,,d/4] [ddb,,d/] | \
[a,b,d/] [a,b,d] [ddb,,d] | [cd,a1] [cd,a/] | [ddb,,d1] [cd,a/] | \
[aa,c1] [,df,c/] | [,bb,d/] [,bd,a1] |";italian7tab
2;;1v;Gentil signora et singular di cui;;;OT;;none;"[,dda1] [,dda/] [,dda] [,dff] [,dff] [,dda3/4] [,dda/4] [ab,,d/] \
[,dda] [,dd,a] ,c [,dda2] :||: [,cd,a1] [,cd,a3/4] [,cd,a/4] \
[,cd,a/] [,cd,a] [,cd,a1]";italian7tab
3;;1v;Se scior si vedrà 'l laccio che mi strinse;;;OT;ConcR2752;none;"[,,def/] [,bd,a] [,bd,a] [,abc] [,,dd] [,abc] \
[,bd,a] [,df,,d] [,bd,a] [,adc] ,,c [,,d,a] :||: \
y [,acc/] [,acc] [,acc] [,acc] [,acc] [,acc] [,acc] [,acc]";italian7tab
4;;2r;Occhi miei che vedeste;;;OT;ConcR3591;C;"[b,da2] [ab,,a1] [aa,c] | [aa,c2] y1 [acd] | [acd1] [aa,c] [,dff] [ab,,d/] [,dda] | \
[,adc/] ,,c [,bd,a1] ,,d/ ,b [,db] [b,,d] |";italian7tab
5;;2v;Mi parto, ahi sorte via;;;OT;ConcR3592;C;"[aa,c1] [a,d,a] [aa,c] [aac,,a] | [ddb,,d1] [ddb2] [cd,a/] [aa,c] | \
[,ef,c1] [,ef,c/] [,ef,c] [aa,c3/4] [aa,c/4] [aa,c/] [,,da] | \
[ab,,d/] [,db,c] [,c,ca] [,cd,a] [,ef,c] [aa,c] [aaa,c] ,e |";italian7tab
6;;2v;Io vo piangendo di miei passati tempi;;;OT;;none;"[,cc,e2] [,cde3/2] [,cde/] [,aa,c3/2] ,,,,e/ [,dda1] [,dd/] ,,,a [,cd,a3/2] [,cd,a/] [,cd,a1] [,aa,c] [,cc,e2] [,cee,c] | \
[,cee2] [,acc/] [,aaa] [,cc,e] [,a,ac] [,cd,a3/2] [,cd,a/]";italian7tab
7;;3v;Susann' un giour d'amour sollicitée;;;OT;ConcR860;C;"a2 d1 a | ,b1 ,,d a ,,,c | [,ab1] ,,,c [,b,,d] [,bdca] | \
[,abc1] ,,,c [a,b] [,cde] | [ca,,c1] [,df] [,dda] [c,d/] ,d |";italian7tab
8;;4r;[sans titre];;<<Aria in ottava rima>>;OT;;none;"[abd1] [bd,a/] ,,,c [,b,d] [,ab] [,bd] [,de] [,bd1] [,de] [ab/] [bd] [,bd1] [,bd] | \
[,bd/] [,bd/4] [,bd] [,bd/] [,b,d] [,de1] [,db]";italian7tab
9;;4v;Io sper' e tem', et ardo, e mi dispererò;;;OT;ConcR2509;C;"[aab,,a1] [aab,,a] [,ef,c] [,ef,c] | [,ef,c/] [aabc] [cdda1] [abb,d] [,da,c] | \
[acd,a1] [,aa,c/] [abb,d] [aaa,c] ,e [aac,,a1] :||: \
M:3
[aabc1] [cda] [abb,d] [,da,c2]";italian7tab
10;;4v;Non vo pregare chi non m'ascolta;;;OT;ConcR2510;3;"[,cde1] [,cde2] [aa,c1] [cd,a] [cd,a] | \
[cd,,a1] [,cc,e2] [,cc,e1] [,cee,c] [,cee,c] | \
[,cde1] [,cde2] [aa,c1] [cd,a] [cd,a] | \
[cd,,c1] [,cc,e2] [,cc,e1] [,cee,c] [,cee,c] |";italian7tab
