PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;;a2v;I. Coy Daphne fled from Phoebus hot pursuite;;;OT;;3;"[caabc2] [aa,c1] [,e,,c] ,,a [,ac,,a] | \
[,aabc3/4] ,,,c/4 ,,a/ ,,,,b ,,,,,e ,,,d [,,ae,c3/4] ,,c/4 \
,,e/ ,a [,c,c] ,a |"
2;;b1v;II. Thou prety Bird how do I see;;;OT;;C;"z/ [,acc,a] [,acc,a] [,acc,a] [,cd,a1] [,a,c,e/] [,cd,a] | \
[,ac,,a/] a [,ef,c1] z/ [,ef,c] [,ef,c] [,ef,c] | \
[,ef,c3/4] ,e/4 [ac,c/]"
3;;b2r;III. He whose desires are still abroad;;;OT;;3;"[,,bc3/4] ,,d/4 ,a/ a ,,f ,e | \
[aa,c/] [,,ff1] [,,de/] [,,bc] ,,,,c [,,aa] ,a/4 ,,,c \
[,,ee/] ,,f ,,,,,c ,,e |"
4;;b2v;IIII. Like as the Lute delights;;;OT;;C;"[abdca3/2] ,,,,c/ [a,,cd] ,,a/4 ,,c ,,d/ ,,,a | \
[aadc/] ,,c/4 ,,a [,,c,,a] ,,d ,d ,,c \
[acdca3/2] ,,,,c/4 ,,,,e |"
5;;c2v;V. Dost thou withdraw thy grace;;;OT;;C;"[aabc/] ,d/4 ,b [da/] ,,,a/4 ,,,,d ,,,,c/ c/4 a [,ea/] ,,,,a/4 ,,,,,d | \
,,,,,c/ [aa,,,a] [caa,,,e] [,ab,,a/4] ,c \
[,ea,c/] ,,,,,,a ,,,,c1 |"
6;;d1r;VI. Why canst thou not as others doe;;;OT;;C;",,,c/ | [aacc3/4] ,,,c/4 [ca,b/] [e,,c] [a,,,e] ,c [,ef,c3/4] a/4 | \
[ccd,,c3/4] c/4 [aa,,,e/] [,c,,a] [,a,,c] \
[,,c,e] [cce,,c3/4] e/4 |"
7;;d1v;VII. Stay cruell, stay, Pittie mine anguish;;;OT;;C;"[aacc2] [,aab1] [aa,c] | [acd,a3/4] ,,,,c/4 ,,,,e/ [,a,b/4] ,,d [,acc3/2] ,,,b/ | \
[,cc,e3/2] ,,,,c/4 ,,,,a [,a,c,e1] [,cd,a/] c \
,,,,c a ,,f/4 ,f ,e/ |"
8;;d2v;VIII. Time cruell Time canst thou subdue;;;OT;;C;"[abdca2] [abd,d1] ,,c/ ,,,,c | \
[,bd,a1] [,a,c,e] [,bd,a/] ,d a [,a,,,d] | \
[,,d,,b/] ,d/4 ,b [,df/] ,,d [aac,,a1] ,a/ ,,,,,a |"
9a;;e1v;IX. Mn. M.E. her Funerall teares for the death of her husband. The first part;;;OT;;C;"[,aaac3/2] ,,d/ [,ab,c] ,c [,da1] | \
[,,a,b/] ,c/4 ,a [,ca1] [,aaac/] ,,,c ,,a ,,,,a | \
[,a,,,d/] ,,,c/4 ,,,a ,,,c/ ,a [,,fe,c1] ,,e/ ,,,c |"
9b;;e2v;X. The second part;;;OT;;C;"[,dbac3/2] ,,,,a/ [,db,c] ,,,,,d ,,,,c [a,,,e] | \
[cdda1] z1 [aabc1] z1 | [,da,c1] z/ [,dc,e/] [,cd,a1] z/ \
[,b,ca/4] ,,a [,ab,,d] ,c"
