Piece Nr;Key;Page nr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
97;G dur;82v;21. Rondon;;;Mandora;;C;"[,da1] [dd] '[c,,a] a/ ,d | [ab,,d1] [,d,,c] (,d/4 ,b) ,a/ [,b,,a1] | \
,,c1 [,d,a/] a ,d ,b '[,aa1] |";french5tab
98;g moll;83r;22. Courante;;;Mandora;;3/4;",d/ a c | [dda3/2] d/ [fd,e1] | [g,,f3/2] g/ [cd,a1] | \
[d,,b1] ,,,a/ d ,,,,d f | '[c,,a3/2] a/ ,d1 | \
[f,,,e1] 'f3/2 d/ |";french5tab
99;G dur;83r;23. Aria;;insertion at bottom of f. 82v;Mandora;;C;"[,aaf1] [,bc,a] [,da,c] ,a | [,da,c1] [dda] '[c,,a] ,d | \
[cd,a1] [fd,e] [haa] '[d,,a] | '[a,,,a1] (,d/ ,c) [,dca2] :||:";french5tab
100;G dur;83v;24. Minuet;;;Mandora;;3/4;"[dda1] (c/4 d) (f/ d1) | [fd,e1] ,d [fd,e] | [g,,f1] [fd,e] [da,c] | \
[f,a1] (d/4 c) a/ ,d1 | [dda1] c/4 d f/ d1 |";french5tab
101;G dur;83v;25. Ciacona;;;Mandora;;3/4;"[,aaf1] [,bc,a] [,da,c] | [ab,,d1] ',b/ ,a [,,ce1] | \
[,aa1] [,b,,a] [,da,c] | '[,,ca3/2] ,,,e/ [,aaf1] :||:";french5tab
102;d moll;84v;26. Aria;;;Mandora;;C;"[fg,a1] (d/4 b) a/ [bd,a1] ,d/ b | [da,c1] f/ (b/4 d) [f,,d1] ,d/ f | \
[gd,a1] (f/4 d) b/ [ac,,a1] b/ [,d,,b] |";french5tab
103;d moll;84v;27. Sarabande;;;Mandora;;3/4;"[fg,a1] [fg] g | [d,,,d1] d [f,,d] | [,d,b1] [a,a] [,d,d] | \
'[,cc,a3/2] ,c/ [,dca1] :||: [,dca3/2] [,dc/] [ac1] |";french5tab
104;d moll;85r;28.;;;Mandora;;3/4;"[l,,a1] [i,,h] (i/ g) | [f,,d3/2] ,,,d/ ,,,c1 | \
[bd,a1] d/ (b/4 a) ,d1 | '[,cc,a1] ,,c ,,a | ,,,d3/2 i/ ,i1 |";french5tab
105;d moll;85r;29. Sarabande;;;Mandora;;3/4;"[bd,a1] b/ a ,d1 | [g,,f1] g [f,,d] | [da,c1] d/ f) [ba,a1] | \
[ac,,a1] ,d/4 a (b/ a1) | [b,,a1] b/ a ,d1 |";french5tab
106;d moll;85v;30. Minuet;;;Mandora;;3/4;"[fg,a1] f/ (d f1) | [da,c1] d/ (b d1) | [b,,d1] (b/ a) ,d1 | \
[,cc,a1] (,c/ ,d) a1 | [fg,a1] f/ d f1 |";french5tab
107;D dur;85v;31. Sarabande;;;Mandora;;3/4;"[,dca3/2] a/ '[,cc,a1] | [,dca1] a [cd] | [dda1] (d/ c) d1 | \
'[a,,,e1] ,,c a | [cd,a3/2] a/ [cd,a1] | \
[,db,c3/2] a/ '[,cc,a1] |";french5tab
108;d moll;86r;32. Gavotta;;;Mandora;Conc_1284;C;"[,dca1] [,cc,a] [,dca] [a,c] | [b,a1] a/ ,d '[,cc,a1] ,,c | \
[,dd1] [,cac] [,dcd] [a,a] | '[,d,,a3/2] ,c/ [,dca2] :||:";french5tab
109;D dur;86r;33.;;;Mandora;;3/4;"[,d,a1] (,d/ ,c) [,d,a1] | [d,a1] (d/ c) [d,a1] | \
[,c,,a1] (,c/ ,a) [,c,,a1] | [,d,a1] (,d/ ,c) [,d,a1] :||:";french5tab
110;D dur;86v;34.;;;Mandora;;3/4;"[,dca1] (,d/ ,c) [,dca1] | '[a,,,a1] (a/ c) ,,,a1 | \
[dda1] (d/ c) [dca1] | '[a,,,a2] a1 | \
[,dca1] (,d/ ,c) [,dca1] |";french5tab
111;d moll;86v;35. Gavotta;;;Mandora;;C;"[,dca1] ,,c/ ,d [,dd1] [,ca] | [,dcd1] a/ ,d [accca1] ,,c/ ,c | \
[,dbc1] [,db,c] [,bc,d/] ([,b,a/4] ,a) ,,c1 | \
'[,,bc3/2] ,,b/ [,,cca2] :||:";french5tab
112;d moll;87r;36. Aria;;;Mandora;;C;",,c1 [,dca] [,c,c] [,dcd] | [a,a1] '[b,,,a] a/ ,d '[,cc,a1] | \
,,c/ ,,a [,dca1] [,ca] [,d,d] | \
[a,a1] '[a,,,a] (,d/ ,c) [,dca1] :||:";french5tab
113;D dur;87r;37.;;;Mandora;;3/4;"[,dca1] c/ c/4 a ,d1 | [ac,,a1] ,,c ,c | [,d,a1] [d,a] 'c | \
'[a,,,a3] | [,dca1] c/ (c/4 a) ,d1 | '[,cc,a1] ,,c ,c |";french5tab
114;d moll;87v;38. Minuet;;;Mandora;;3/4;"[,d,a1] f f/ d | b1 ,,,a ,,,,d/ ,,,a | ,,,,b1 d/ (b/4 a) (,d1 | \
[,c,,a1]) ,,c (,,c/ ,,a) | ,,,d1 ,,d ,,,c/ ,b |";french5tab
115;d moll;87v;39.;;;Mandora;;C;"[,dca1] ,,c/ ,,a ,,,d ,d ,,,c a | b/ b a ,d ,,,,a ,c ,,c ,,a | \
,,,d/ ,d ,,,c d";french5tab
116;d moll;88r;40.;;;Mandora;;C;"[fgh1] [fg] [gff] [fff] | [ddd1] ([b,a/4] a) ,d/ [,cc,a1] [accc] | \
[b,,,b1] [aaa] [bbc] [b,d] | '[b,,,d3/2] a/ [bbcdd2] :||:";french5tab
117;F dur;88v;41. Puerle;;;Mandora;;3/4;"[bbcd1] [df,,d2] | [f,fd1] ,,,d ,,,,d | ,,,d1 [bb,d] [df,,d] | \
[f,fd1] ,,,d ,,,,d | ,,,b1 ,b [,bc,a] | [,dd,b1] ',,d a | \
[b,c,a1] (b/ d) f1 |";french5tab
118;F dur;89r;42. Sarabande;;;Mandora;;3/4;"[bbcd1] [,bc] [,ddd] | [d,,c/] ,,a ',b ,,d [,,cd1] | \
[,aac1] ,,c/4 ,,a [,,cda/] [,,a,b1] | \
'[,,a,d1] (,,,d/ ,,,c) ,,,d1 |";french5tab
119;F dur;89v;43. Chanson;;;Mandora;;C;"[bbcd1] 'd/ b [d,,c1] i/ ,f | [bd,a1] 'd/ b '[a,,,d3/2] ,b/ | \
[bbcdc1] b [bbcd] (d/4 b) a/ | '[,da3/2] ,b/ [aba,d2] :||:";french5tab
120;F dur;89v;44. Aria;;;Mandora;Conc_1397;C;"[bb,d1] [b,a] [b,c] [b,,d] | [d,,c1] [f,,d] '[d,,,d] ,,f | \
[f,,d1] [d,,c] [b,,a] ([d,,,b/] b) | \
'[a,,,d3/2] b/ [bbcd2] :||:";french5tab
121;a moll;90r;45. Gassen Stukh;;;Mandora;;C;"a/ ,d | '[,b,,a1] ,,c [bdca] [ab,,d{10}] | [,da,c{11}1] d/ b '[a,,,d{10}1] ,b | \
'[ba,a{9}1] [ba] [ab,,d{10}] [ab] | \
[,,cd{7}/] a ,d ,b '[,aa{6}1] ,,a |";french5tab
122;A dur;90v;46.;;;Mandora;;C;"[ff,,a1] [ac,a2] '[,c,,a/] V,d/4 a | [,c,a1] ,d/ ,c/4 ,a ,,c1 '[,,bc/] ,,c/4 ,a | \
[,cc,a1] (,c/4 ,d) (a c) [,,cc/] [,db] [,cc,a1] |";french5tab
123;A dur;90v;47.;;;Mandora;;3/4;"f1 a ,c | ,,c1 ,,,c [,,c,e] | [,,c,a1] [,abc] (,c/4 ,d) a/ | \
'[,cc,a3/2] ,d/ [aabcc1] | f1 a ,c | ,,c1 ,,,c [,,c,e] |";french5tab
124;C dur;91r;48.;;;Mandora;;3/4;"[d,,,d3/4] ,g/ d (f/4 d1) | [a,,,d1] [b,,a] [,d,,c] | \
[a,,,d3/2] ,d/ a (b/4 a1) | [d,,,d3/2] ,g/ d (f/4 d1) |";french5tab
125;C dur;91r;49.;;;Mandora;;3/4;"[ab,ad2] [b,,a1] | [,d,,c1] a b | [d,,c1] '[b,,a2] | \
[a,,,d/] ,d a b a1 | [ab,,d2] [b,,a1] | [,d,,c1] a b | \
[d,,c1] '[b,,a2] | [aba,d3] :||:";french5tab
126;A dur;91v;50.;;;Mandora;;3/4;"[ac,,a1] a/ ,d/4 ,c ,a1 | [,ccc1] ,,,c/ ,,,a ,,,,e ,,,,c | \
[ff,,a1] [,ee] [aa] | [ce1] a/ (,e/4 ,c) ,a1 |";french5tab
127;C dur;91v;51.;;;Mandora;;3/4;",,a1 [,b,,a] [d,,c] | '[b,,a3/2] a/ [,d,,c1] | [ab,,d1] [,aa] [,b,,a] | \
[,d,,c/] ,b ,d a [,d,,c1] | ,,a1 [,b,,a] a/4 b d/ |";french5tab
128;a moll;92r;52. Aria;;;Mandora;;3/4;"a1 '[,b,,a] [,aa] | [,,cd1] '[,,bc] ,,,c | [d,,a1] 'b3/2 a/ | \
[,da,c1] [,b,,d] [,ba] | [aa1] [bbc] [aaa] | \
[,dcd1] [,db,c] [,db] |";french5tab
129;A dur;92r;Gutte Nacht;;;Mandora;;3/4;"[,,cca3/2] ,a/ ,c1 | '[,cc,a3/2] ,d/ a1 | '[a,,,a3/2] ,d/ ,c1 | \
[aabcc3] :||: [,abc1] ,c [,dca] | [ac,,e3/2] (,d/4 ,c) ,a1 |";french5tab
130;G dur;92v;54.;;;Mandora;;3/4;"[,aa,a/] ,,c ,a1 ,,a | [,d,a3/4] (,b/4 ,d1) ,a | \
[d,a3/4] c/4 d1 ,d | [fd,e3/2] d/ f ,d | [haa1] (f/ h) ,i1 |";french5tab
131;A dur;92v;55. Kindelerieg;;;Mandora;Conc_4904;3/4;"[ac,,a1] (c/4 a) (,d ,c) ,a1 | [,,cca1] (,,b/4 ,,c) (,a ,c) ,d1 | \
[ac,,e1] [ac] [cd,a] | [aabcc3] :||: [,d,,c3/2] a/ ,d1 |";french5tab
132a;d moll;93r;Foglia de Espagne;;;Mandora;;3/4;"[,dca1] '[,d,,a3/2] ,d/ | [,ccca1] ,,c ,c | [,dca1] ',d3/2 ,d/ | \
[aba,d1] ,,a [ab] | [bbcd1] 'b3/2 b/ | [aba,d1] ,,a [ab] |";french5tab
132b;d moll;93r;[Folie de Espagne 2];;;Mandora;;3/4;",,,a/ ,,c ,d ,,c ,,,a ,d | ,,,,a/ ,,c ,c ,,c ,,,,a ,c | \
,,,a/ ,,c ,d ,,c ,,,a ,d | ,,,,d/ ,b a ,b ,,,,d a |";french5tab
132c;d moll;93v;[Folie de Espagne 3];;;Mandora;;3/4;"[bdca1] 'b b | [accca1] ,,c [accc] | [bdca1] 'b b | \
[dff,d1] ,,f [dff,d] | [fgf,d1] 'f [fgf,d] | \
[dff,d1] ,,f [dff,d] |";french5tab
132d;d moll;93v;[Folie de Espagne 4];;;Mandora;;3/4;",,c/ ,d b ,d ,,c b | ,,,c/ ,,c ,c ,,c ,,,c ,c | \
,,,a/ ,d b ,d ,,,a b | ,,f/ ,f d ,f ,,f d |";french5tab
132e;d moll;94r;[Folie de Espagne 5];;;Mandora;;3/4;"[,d,a/] ,c ,d a b d | [,c,,a/] ,,a ,,c ,,a ,,,d ,,,c | \
[,d,a/] ,c ,d a b d | [a,,,d/] ,,,a ,,,c ,,,d ,,a ,,,c |";french5tab
132f;d moll;94v;[Folie de Espagne 6];;;Mandora;;3/4;"[b,,a/] a b d b d | [a,,,a/] ,d a b a d | \
[b,,a/] a b d b f | [d,,,d/] ,g d f d g |";french5tab
132g;d moll;94v;[Folie de Espagne 7];;;Mandora;;3/4;"[,d,a/] ,c ,d a b ,d | '[,cc,a1] ,,c ,c | \
[,d,a/] ,c ,d a b ,d | [aba,d1] ,,a [ab] |";french5tab
132h;d moll;95r;[Folie de Espagne 8];;;Mandora;;3/4;"[,d,a/] ,c ,d a ,d a | [,c,,a/] ,a ,d ,c a ,c | \
[,d,a/] ,c ,d a ,d b | [a,,,d/] ,,,a a b a d |";french5tab
132i;d moll;95v;[Folie de Espagne 9];;;Mandora;;3/4;",,,a/ ,,c ,,,d ,d ,,,,a ,d | ,c/ ,,c ,,,c ,c ,,,,a ,c | \
,d/ ,,c ,,,d ,d ,,,,a ,d | a/ ,,,,d ,,,a ,,,c ,b a |";french5tab
132k;d moll;95v;[Folie de Espagne 10];;;Mandora;;3/4;"[,d,a1] ,,c ,d | '[,cc,a1] ,,c ,c | [,d,a1] ,,c ,d | \
[a,,,d1] ,,a a | [b,,d1] ,b b | [a,,,d1] ,,a a |";french5tab
133;F dur;96v;Aria. Man weis bey dieser zeit von keiner freud;;;Mandora;;3/4;"[bbcd1] ,b3/2 [,d,,c/] | '[,bac3/2] ,,d/ [,,cd1] | \
b1 [db,c3/2] d/ | [f,,d1] f2 | [d,,c1] f2 | X[b,,a3] |";french5tab
_134;;96v;Aria;;;Staff;;;;
