PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
1;;1v;Dalle belle co[n]trade d'oriente;;;OT;ConcR2772;C;",,d2 [,db1] ,,a | ,c/ ,,,c [,ab1] ,,,e/ ,,d [fd,ef1] | \
[da,c1] [c,aa/] ,,d [,df] [c,,,c] [da,c1] | \
[cdfa1] ,,,,c/ ,d [ac,,a1] [c,,,a] |";italian7tab
2;;2r;Gallarda;;;OT;;3;"[aacc,a1] | [caabc2] [,ea,c1] | [aacc/] c [dabc1] [fcdca] | \
[hffga2] [,abc1] | [,bdca/] ,d [acdca1] [cdda] | \
[ddff,d3/2] ,,,,a/ [,ea,c1] | [abd,a3/2] ,d/ [,bdca1] |";italian7tab
3;;2v;Alma Sussanna;;;OT;ConcR2753;C;"[,c,,e1] [a,c] [aacc] [,cde] | [cdda2] [acd,a1] [ac] | \
[,,c,e1] [ffc] [fcde] [cdda] | [f,a1] [,c,ca/] [fca] [,,de] [,ddd] [,ddef1] | \
[,cdca1] [,aaac3/2] [f,d,ec/]";italian7tab
4a;;3v;Fera gentil;;;OT;ConcR819;C;"[ca1] [,df/] [ac] [cda,c1] [,a,ac/] [,,,de] | \
[caaac1] [,aa,c/] [a,,,e] [,cdda] [,a,c] [cdf,c] [ec] | \
[ff,,ef/] [,cd,e] [cdd] [cdd] [aab,,a] \
[,dde,c] [,,b,,d] [,a,c] |";italian7tab
4b;;3v;[2. pars];;Per che si streto il nodo;OT;ConcR820;C;",,,d1 [,c,,e] ,,,e/ ,,e ,c [a,,,e] | [,c,c/] [,c,e] [c,,a] ,a/4 ,,,c ,,a ,,c \
[,cde/] [ac/4] ,,c [c,,a] ,,,c |";italian7tab
5a;;4v;O sonno di cipriano a 4;;;OT;ConcR2053;C;"[ffg,a2] [ffg,a1] ,,,h | [abd,a1] ,,,c/ [,df] [,bd,a2] | \
[,acc,a2] z1 [,efec1] | ,,,,c1 [,efec2] [,efec1] | \
[,efec2] [aacc,a] | [aacc,a1] [aacc,a] [aacc,a2] |";italian7tab
5b;;5r;Ov'ìl silentio seconda parte;;;OT;ConcR2754;3;"[c,,a2] [a,,b1] | [,da1] [aabc2] | [cda,c1] [cc,,b] [,d,,c] | \
[,,ff1] [,c,,,c] ,,e | \
M:C
[,aa,c1] ,d [,,f,c] [,d,f,d] | \
[,df/] ,,,,a [,d,,c] [,,d,e/4] ,,b [,,def1] [,dff,d] |";italian7tab
6;;5v;O tu che fra le selve;;;OT;ConcR2755;C;"a2 [,acc] | [acd,a3] [aab,,a1] | [cda,c1] [d,f,,d/] ,d [cdda1] [,,de/] f | \
[da,c/] [cd,a] [acd1] [cdda/] ,,,a/4 ,,,,e \
[,d,,c/] [,d,,a/4] ,c |";italian7tab
7a;;6v;Volgo cor mio;;;OT;ConcR2756;C;",,,c2 ,,,c1 ,,d | [,ab3/2] ,,b/ [,ab1] [a,,c] | \
[,efec1] ,,,e/ ,e [,efec1] [a,cc/] ,c | \
[cdda1] [c,f,c] [ccf,ec] [,,de] |";italian7tab
7b;;7r;Seconda parte;;;OT;ConcR2757;C;"[,efec2] [aacc1] [aacc] | [cdda1] [acdca] [,dfec/] [,,fe] [,dff,d] [dd] | \
[,bb,d/] a [,,d,a] [a,d] [d,bc] ,a/4 ,c [cd,e,c/] [,cd] |";italian7tab
8;;7v;Dolce mio bene;;;OT;ConcR2494;C;"[cef,c2] [cef,c1] [effc] | [ffg,a1] z/ [ffg,a/] [effc] [effc] [ff,cd1] | \
[hea,,h1] [,aa,,h] [c,e,ec] [ca,ac] | \
[daba,d3/2] [dabc,a/] [caabc] [ca,bc] [h,f] ,,,c |";italian7tab
9;;8r;[Passemezzo];;;OT;ConcR2770;C;f/ d | [c,,a/] ,a/4 ,c ,d a c d | f/4 d c f d c a c |;italian7tab
10;;8v;Quande vede il partir [pastor?];;;OT;ConcR2399;C;"a1 ,,d f [ef] | [fc1] [cd] [h,f,h] ,f/ f | \
[e,,c/] [cd] [acd,a] ,c [aacc1] [,cd,a] | \
[,,,ef/] ,,d [dfec] ,c";italian7tab
11;;9v;Pon freno;;;OT;ConcR2758;C;",,a2 ,,,,c1 ,,b | [,,,cd1] ,,d [,ab,c] [,,bcd] | \
[ab1] ,,,,a/ ,b [,abc1] [d,bc] | [,dda1] [c,aa] [cdf,c] ,,,e | \
[,c,e,c/] ,,f [cce] ,,c [c,ee1] [,ef] |";italian7tab
12;;10r;Galliarda;;cont'd at bottom f.10v;OT;;3;"[cdd{a}1] | [cdda3] d1 [fdaa{a}2] | d1 c [a,cdca2] [cdda] | \
[ddff,d4] [,,def{a}2] | [,aba,d2] [,abc,a] [,cdca] | \
[,adef{a}4] [acdca2] | [cdda{a}2] [,dda] [ddff,d1] [,dff] |";italian7tab
13;;10v;Galliarda;;;OT;ConcR773;3;"[cdda1] [,da,c] [acd,a] | [cdda1] ,,,a/ d c a \
[,da,c] ,c [,acc,a] [,dd] ,c ,a [ccee,c1] ,,,e [cce] |";italian7tab
14;;10v;Galliarda;;;OT;;3;"[aacc1] [acdca] [cefec] | [effc,a2] [effc1] | \
[c,,,,c3/4] ,f/4 [,efec1] [,ccce] | [,,ggge2] [eegg1] | \
[e,,,,e3/2] g/ [he,g1] | [geefg1] [e,fgh3/2] ,,,,g/ [h,,,e] g |";italian7tab
15;;10v;Da verdi campi;;;OT;;C|;"[aabc1] [aabc/] [aabc] | [caabc/] [aabc] [abb,d3/4] [abb,d/4] | \
[daba,d/] [daba,d] [cdda] c | [daba,d2] || \
[dab,,d1] [dab,,d/] [dab,,d] | [cdda3/2] [dab,,d/] |";italian7tab
16a;;11r;Sestina dorlando - Standomi un giorno;;;OT;ConcR2759;C;"[,,c,e3/2] [,,c,e/] [,,de1] [,,cc] | ,c1 [,,de/] ,c [c,aa1] [b,c,e] | \
[,cc,e1] [c,de/] ,c [cdf,c1] [bcc,e] | \
[,cc,e1] b/ [,,c,e] [ccde1] [e,cde/] ,a/4 ,,d |";italian7tab
16b;;11v;[2. pars.] Indi p[er] alto mar;;;OT;ConcR2760;C;",c3/2 ,c/ [,ca1] f/ ,,a | ,,a1 [cd] [c,e] [fc/] ,,,e | \
[,c,e1] [cdf] [ea] [ccd] | \
[,dd,e/] b ,e/4 b ,,,,e/ [c,deec1] [,cde/] ,,,,,c |";italian7tab
16c;;12v;3a parte / In un boschetto nuovo;;;OT;ConcR2761;C;"[efh1] [efh/] [fcc] [cef] [ac] [c,f] ,e | \
[effc1] [effc3/2] [effc/] [fhia1] | \
[effc/] ,,,,,a [,ff,,a] [,,,c,a] [,efec] c c [cefe] |";italian7tab
16d;;13v;4a parte / Chiara fontana;;;OT;ConcR2762;C;"[,cee3/2] [,cee/] [ccee1] [,dfec/] c | \
[ca/] ,,a [fcde] ,c [effc] ,a [fcd,a1] | \
[cdda/] [,,aa] [aa,,c] ,,a [,cce,c] ,,,e [c,e,e1] |";italian7tab
16e;;14v;5a parte / Una strana fenice;;;OT;ConcR2763;C;",c1 ,,,e/ ,c ,d ,,,e [,cde1] | \
[,,,ca/] ,,d [,cdc] ,,,,a [,efec] ,,d [aacc] ,,a | \
[,,cc,a/] ,,d [aac] ,,,c [,,dcef] a [,cde,c] ,,,e |";italian7tab
17;;15r;[Passemezzo];;;OT;;C|;"c/ e | f/ {a} ,a ,c | ,d/ {a} ,,a ,,b | ,,d/ {a} f/4 d c a | \
c/ {a} ,d/4 ,b ,a ,,d |";italian7tab
16f;;15v;6a parte ultima / Al fin vid'io;;;OT;ConcR2764;C;"[,ccde2] [,cee,c1] [,dfec] | [bcc,e1] [,,,de] [acd] [fh,e/] ,,d | \
[ccde1] [effc] [,cde] [cdfec] | \
[bcc,e1] [b,c] [ccde,c/] ,,c [fhhe] ,,,c |";italian7tab
18;;16v;Dello strigio a 6 / Nasche la pena mia;;;OT;ConcR989;C;",a1 ,,,,c/ ,a [,aa] ,,,,c [,d,,c] ,,a | \
[,,aa/] [a,,,c] [ca,,c] ,,,c [,,aa] e [f,deec] ,,c | \
[,,de/] ,,,,,c [,,d,,c] ,,,,c [fcddec] ,,,a [,c,c] ,,,,c |";italian7tab
19;;17v;S'ogni mio bene avete;;;OT;ConcR2067;C;",a1 ,a/ ,a ,,d1 ,a | [,ab1] ,a/ ,a [,,de1] [,ab] | \
[abd1] a/ a [hdff1] [hdff/] [h,,f] | [f,de/] ,d [,i,f] h";italian7tab
20;;18r;sans titre;;;OT;;C;"[ddef/] | [ddef3/4] [cdda/4] [ddef/] [fggd] [gd,d,g1] [fgdd] | \
[ddef3/4] f/4 d/ [ab,,d3/4] c/4 d/ [cdda1] [cdda2] | \
z/ [,def,d/] [,def,d1] [ddef,d] [bdd{a}]";italian7tab
21;;18r;sans titre;;;OT;;3;"[aabc/] | [aabc1] [,ea,c/] [aabc1] [cdda/] | \
[aabc3/4] c/4 a/ [,cdca3/4] ,e/4 a/ | [,ea,c1] [,ea] || \
[,aba,d/4] | [,aba,d1] [aab,,a] | [,daac1] [,da/] [,b,,a] |";italian7tab
22;;18r;sans titre;;;OT;;C;"[aabc1] d [ca,b] [aabc] | [,ea,c2] [,ea,c] | \
[aabc3/4] c/4 d1 [cdda] c | [dff,d2] [ddff] | \
[ddff1] d [cdda] [dabc] | [ddaa2] [cdda] |";italian7tab
23;;18v;Corrente;;;OT;;3;"[acd,a/] | [,cdca3/4] ,a/4 ,c/ [,da,c3/4] a/4 ,d/ | \
[,cdca3/2] [,cdca1] [ccde/] | [,ghge1] [,ghge/] [c,,a3/4] e/4 f/ | \
[ea,c,a3/2] [ea,c,a1] [a,,,e/] |";italian7tab
24;;18v;[Galliarda];;;OT;;3;"[cdd{a}1] [cdf,c] [fc,e,c] | [ddf,,d2] [cdda1] | \
[acd,a1] [cce,,c/] [,dff,d1] [aacc,a/] | \
[,cee,c1] c [,efec] | [,cdca1] [c,,,,c/] [da,c,a1] [a,,,a/] | \
[cdd{a}3/2] a/ [,d,,c] ,c |";italian7tab
26;;19r;Io piango di cipriano a 5;;;OT;ConcR1205;C;"c2 [c,a] | [fca2] [ec,,e] | [,d,e2] [,c,e1] c | \
[caaa/] ,c ,a ,,d [caaa1] ,,,e | \
[,cd,e/] ,,,e ,,,d ,,,b [,,cd1] ,c |";italian7tab
27;;19v;Fantasia fallita;;;OT;;C|;"[aaccca2] | [acdca2] | [cceeec2] | [cefec1] [eeggge] | \
[eghge1] [fhhe] | [ha,,g1] [effc,a] | [cdfca1] [caabc] | \
[ea,ce1] [acdca] | [fcde,c1] [haa,g] | \
[ha,g,a/] ,,,h ,,,g ,,,e |";italian7tab
28;;20r;[Variation passemezzo moderno FA];;;OT;;C|;"f/ d | [cdda{a}/] ,d ,d ,c | [,d{a}/] f f d | [c{a}/] ,d ,d ,c | \
[,daa/] ,,,,c ,,,,d ,,,a | [,a,,,d/] ,d ,d ,b |";italian7tab
29;;20r;Galliarda;;;OT;;3;"[cdda2] [dabc] [acd,a] | [cdda3] d1 [cdda2] | [,da,c2] [acd,a] [cdda] | \
[ddff,d3] f1 [ddff2] | [cdda{a}2] [aab,,a] [,daa,c] | \
[acdca2] ,,d1 d c a |";italian7tab
30;;20v;Passam[ezz]o;;;OT;;C|;",d/ a | [,dda/] c c d | f/ ,,a ,,a ,,b | [,,da/] ,d ,d a | \
c/ ,,a ,,b/4 ,,a ,,b ,,d |";italian7tab
31;;20v;Passam[ezz]o;;;OT;;C|;"c/ d | [fddef/] f h f/4 d | [c,,a/] ,,d ,a ,,d/4 ,,b | \
[,,aa/] f h f/4 d | [c,,a/] ,d a ,d/4 ,b |";italian7tab
32;;21r;Ansemo;;;OT;;C;",,b2 [,d,a] | [,ab,,d2] [,,,cd1] [,,bcd] | [,bd,a1] [,bd,a] [,,def] [,,def/] ,,,,f | \
[,df,c2] [,abc] | \
M:3
[,abc2] [,bd1] | [,dff2] [,dff1] | [ab,,d2] [ab,,d1] |";italian7tab
