PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1a;d moll;1;Fantasia (Adagio);S.L.Weiss;;;Conc_644;C;"[aaaaa{,,,a}3/2] a/ ,c ,c a c | \
[ed{,,,a}3/2] e/ (f e) (c a) | \
[cc{,,,a}3/2] c/ [ec{e}] c (,d ,c) | \
[ac{,,,a}3/2] ',a/ [ff{,,,a}] ,d [ff] ,d | "
_1b;d moll;1;Fantasia (Presto);;;;;C;",,a1 | \
,a1 ,c/ a ,c1 a/ c | \
a1 ,a e ,,a | \
,,c/ c ,d c ,,e e ,c c | \
,,f/ ,c a ,,a ,,,c/ ,,b (,c ,a) | "
_1c;d moll;2;Fantasia (Adagio);;;;;C;"[ccecca4] | \
[aacdc{b}2] [aacdca] | \
[ccfcca2] [ccecca] | \
M:3/4
[,aa,a{,,,a}1] e3/2 f/ | \
[,,eef{,a}3/2] ,,e/ [cce{,,a}1] | "
2a;F dur;3;Fantasia;S.L.Weiss;;;Conc_2451;C;",,d/ | \
[,,ded{,a}3/2] ,,d/ [,,dcc{,,a}] ,,d ,a ,c | \
[aad{,,,a}/] ,c [aad] [cac] [,c{4}] ,a ,,d ,,,,,b | \
[aad,,a/] (a c e) [fa{a}] ,,,,a ,,,c ,,,,d | "
_2b;F dur;3;Fantasia (Allegro);;;;;3/4;",,d1 ,,d ,,d | \
,a1 ,a ,a | \
[,c,c1] ([,d,c/] ,c) ([,a,c] ,c) | \
[a,a1] [,ca/] a [,ca] a | \
[cac1] [c,d/] ,,c [a,a] ,,c | "
_2c;F dur;4;Fantasia (Adagio);;;;;C;"[,bda,a3/2] h/ e1 ,b | \
[,b,a{d}/] f ',a ,,d [,a,a{d}] ,a c f | \
[,cdc{d}3/2] {d}/ ,,,,,d ,,,,a {d} ,,,,,d | \
[,dda,a1] [aabaa{d}] [aaccac] [aacca{4}] | "
3a;C dur;5;Adagio;S.L.Weiss;;;Conc_638;C;"[,,dcc{4}3/2] ,,d/ [,,dcc] ,,d ,a ,c | \
[aadaa{4}3/2] a/ [aaccac] e [c,c{a}] a | \
[,'c{4}/] ,a ,,d ,a [,c{4}] (e a) ,c | "
_3b;C dur;5;Allegro;;;;;C;"z/ h/ g ,f h ,c a c | \
,,d/ ,c/4 a ,a/ ,,d [c,c/] ,,,c/4 ,,d [,aab/] ,,,,a/4 ,,d | \
[,,ccc/] ,,,,,c [,,ac,d] [,,,'ba]"
_3c;C dur;7;Adagio;;;;;none;"[ccdcc{4}] [ccdfc{4}] [fcdcc{4}] [edded{5}] [aacca{4}] \
[({4}] ,,,,c (,,,a ,,,c) (,,a ,,c ,,d) (,a ,c) (a c) [e)] \
g h [hhkhh{4}] [fffgf]"
4;g moll;7;Capriccio;S.L.Weiss;;;Conc_3329;none;"[cabca{a}] [ebdee{a}] [ebdeb{,b}] [eadea{,,,a}] [cabca{a}] \
(,,,,a ,,,,c ,,,b ,,,c ,,a ,,c ,,d ,a ,c ,e c e f c ,c ,a) \
[fecc{a}] [ececc{a}]"
5;G dur;9;Fantasia;S.L.Weiss;;;Conc_655;none;"[cacca{a}3/2] ,,,,a/ ,,,c ,,,,a ,,c ,,,c ,a ,,c c ,a g ,a k \
,f [eadeea1] [eadee{,a}/] [c(y] ,e ,c ,a ,,d ,,c ,,a ,,,c \
,,,b ,,,,c ,,,,a ,,,,d ,,,,,c [,,,,,a)] [cacca{a}3/2]"
6;D dur;11;Fantasia;S.L.Weiss;;;Conc_3330;C;"[,aaba{,a}3/2] ,,,,,a/ ,,,,,e ,,,,,e ,,,,a ,,,,c ,,,,e \
,,,c ,,a ,,c ,,e ,a ,c ,e c e g ,,f [ccecc{,,,a}1] \
[ccecc{4}3/2] ,e/ ,c ,a ,,e ,,c ,,a ,,,c ,,,b ,,,,c"
7;D dur;15;Fuga;S.L.Weiss;;;Conc_1345;C;",a/ ,a ,a ,,e/4 ,a ,c/ ,c ',c ,a/4 ,c | \
,e/4 ,c ,a ,c ,e ,c ,,e d e/ ,,a/4 e ,,a e ,,a e | "
8;F dur;17;Preludio;S.L.Weiss;;;Conc_2452;none;"{,a}/4 ,,,,h ,,,h ,,i ,h h ,h ,,i ,k ,,i ,,,h ,,i ,,,h \
,,,,h ,,,h ,,,,h ,,,,,i h h {,a} {,,a} h f ,f ,,h ,f ,,h \
,,,h ,f ,h f f"
