PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
;;;Incipits prepared with the help of Sarge Gerbode's transcriptions on his website;;;;;;;
1a;;a3v;Dilexi quoniam 1.;;;OT;ConcR2263;C;",,,,,d2 ,,,,,d1 ,,,,,d | ,,,,d2 ,,,,d1 ,,,,c | \
[,b,c1] ,,,,d [,b,d/] ,,,,c [,b,a] ,,,,,d | \
[,b,,a2] [,b,,,d1] [,ab] | [,dff1] ,,a/ ,,,c [,da1] [,dff] |";germantab
1b;;b1r;Der ander Teyl [O domine, libera animam meam];;;OT;ConcR2264;C;"[,ab/] ,,a/4 ,,b ,,d ,,b ,,a ,,b [,b,c1] [,d,a] | \
[dab/] c/4 d f d c d [a,d] ,d ,b ,a ,b ,d a c |";germantab
2a;;b2v;Beatus vir 2.;;;OT;ConcR2646;C;"[,db,,d2] [,db,,d/] ,c/4 ,d a ,d ,c ,d | \
[a,b,d2] [a,b,d1] [a,b,d] | [ab,,a2] [ab,,a] | \
[ab,,a2] [ab,,a/] ,d/4 ,b ,a ,b ,d a c d |";germantab
2b;;c1r;Der ander Teyl.;;;OT;ConcR2647;C;",,b1 [,,b,d/] ,,a/4 ,,b ,,d ,,b ,,a ,,b | \
[,,d,d/4] ,,b ,,d ,a ,,d/ ,,b [,,aa1] ,,,a/ ,,,,d | \
,,,,c1 [,,b,,d] [,,b,a] ,,a |";germantab
3a;;c2v;Beati omnes / Der Erste Teyl. 3.;;;OT;ConcR2478;C;",,,a2 ,,,a/ ,,,,e/4 ,,,a ,,,c ,,,a ,,,,e ,,,a | \
,,,c1 ,,,e/4 ,,,c ,,,a ,,,c ,,a/ ,,b ,,d/4 ,,b ,,d ,,a |";germantab
3b;;c4v;Der ander Teyl.;;;OT;ConcR2479;C;",,b2 [d,b] | [d,,cd2] [ab,,d/4] ,a ,b ,d ,b/ ,a | \
[ab,,a2] [a,,ca3/4] ,d/4 ,a ,b ,,d/8 ,a ,b ,d |";germantab
4a;;d2v;Bonitatem fecisti / Der Erste Teyl. 4.;;;OT;;C;",,,,a2 ,,,,a1 ,,,,a | [,,,ca2] [,,,ca1] [,,a,a] | \
[,,bc2] [,,,cd/4] ,,,a ,,,c ,,a ,,b ,,a ,,b ,,d | \
,,b1 ,,,c [,,,cd] ,,,c |";germantab
4b;;e3r;Der ander Teyl zum Bonitatem. [Manus tue Domine];;;OT;;C;"[ab,,a2] [ab,,a1] [ab,,a] | [ab,,a2] [ab,,a/] ,a/4 ,b ,d ,b ,a ,b | \
[cd,a3/4] a/4 ,d ,b ,a/8 ,b ,d a";germantab
5a;;f3v;Domine, ne in furore tuo / Der Erste Teyl. 5;;Psalm 6;OT;;C;",a2 ,a1 ,a | [,a,c2] ,,,c1 ,,,c | [a,,c2] a1 a | \
[a,d2] ,,d1 [a,d] | [a,d1] c d [a,d] | [c,d1] ,a [ab] ,,d |";germantab
5b;;g4v;Der ander Teyl.;;;OT;;C;",a2 ,d/4 ,c ,a ,,d ,,b ,,a ,,b/8 ,,d ,a ,c | \
a/4 ,d ,c ,d c a ,d a";germantab
6a;;h2r;Jerusalem Luge Der Erste Teyl. 6.;;;OT;ConcR2090;C;",,,a2 ,,,c/4 ,,,a ,,,,e ,,,,c ,,,,a ,,,,c ,,,,e/8 ,,,a ,,,c ,,,e | \
[,,,ca/] ,,,a/4 ,,,c ,,,e ,,,c ,,,a ,,,c \
[,,a,a/] ,,b ,,d/4 ,,b ,,d ,,a |";germantab
6b;;h4v;Der ander Teyl. [Deduc quasi torrente];;;OT;ConcR2091;C;",,,a2 ,,,a/ ,,,c/4 ,,a ,,b ,,a ,,,c ,,a | \
[,,b,c/4] ,,,,a ,,,,,d ,,,,,c ,,,,,a ,,,,,c ,,,,,d ,,,,a \
[,,b,c] ,,,,a ,,,,,d ,,,,,c ,,,,,d ,,,,a ,,,,c ,,,,e |";germantab
7a;;i3v;Vita in ligno [moritur] der Erste Teyl. 7.;;;OT;ConcR1801;C;"a1 b/4 a b/8 a ,d ,b ,d2 | \
[a,,c/] b d a [b,,a] a/4 b d b d/8 b a ,d |";germantab
7b;;k2r;Der ander Teyl zum Vita in ligno. [Quel prophetice];;;OT;ConcR1991;C;"a1 b/4 a b/8 a ,d ,b [,df/] ,c/4 ,d a ,d ,c ,d | \
[a,d1] b ,a [ab] | ,d/ ,,f ,b/4 ,a ,,d ,a [,bd2] |";germantab
7c;;k4r;Der Dritte Teyl. [Qui expansis];;;OT;ConcR1992;C;",,,c2 ,,,c/ ,,,a/4 ,,,c ,,,d ,,,c ,,,d/8 ,,,c ,,,a ,,,,d | \
[,a,a2] [,a,c/] ,,d/4 ,a ,b ,a ,b/8 ,a ,,d ,,b |";germantab
8a;;l1v;Verbum Iniquum der Erste Teyl. 8.;;;OT;ConcR2721;C;",,a2 [,,a,c1] ,,a | [,,b,c1] ,,,,c [,,b,/4] ,,a ,,b ,,d ,,b/ ,,a | \
[,,,cd1] [,,,ac] [,,,ca] [,,bc,d/] ,,a/4 ,,b | \
[c,a,a1] ,,,c [caa,c] ,,,b |";germantab
8b;;l4r;Der ander Teyl zum Verbum Iniquum. [Due rogavi te];;;OT;;C;",a2 [ca1] ,,d | [ca1] [ab] [ca,,c] d | [c,a,c1] ,,,,a [,,a,c] [,,,cd] | \
[,,a,c1] ,,b [,dfec] ,a/4 ,b ,d/8 a c d |";germantab
9a;;m3r;Tristicia vestra. 9.;;;OT;;C;",,,a2 ,,,a1 ,,,a | [,db2] [,db1] [,da] | [d,,c2] [d,,a1] c | \
[a,,,d1] c/4 a ,d ,b [,d,a/] ,,,c ,,a ,,b |";germantab
