Piece Nr;Key;Page nr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
10;;24;Sop[ra] D;Francesco Corbetta;;guitar;Conc_5466;3;"!strumup![,bcc1] !strumdown!,d | \
!strumup![,bcc1] !strumup![,,,cc] !strumdown!,c | \
!strumup![bdc1] !strumup![,dbc] !strumdown![,dbc] | \
!strumup![,bd1] !strumup![,acc] ""T"",,b | \
!strumup![,bcc1] :||: a/ ,d ,b ,a | \
!strumup![,bcc1] !strumup![,,,cc] ,a/ ,c |";italian5tab
11;;26;Sop[ra] A;Francesco Corbetta;;guitar;Conc_5498;3;"(,f/ ,h ,i) f | !strumup![ffhih1] !strumup![fhhhf] f/ h | \
!strumup![ifffg1] ,,h/ ,,f !strumup![hff] !strumdown!f | \
!strumup![fde/] !strumdown!,d ""T""!strumup![cdc1] a/ c | \
!strumup![dd,,c1] :||:";italian5tab
12;;28;Sop[ra] +;Francesco Corbetta;;guitar;Conc_5495;3;"!strumup![,,,cc/] (,b ,a) ,,c | \
!strumup![,,,cc1] ""T""!strumup![,,bac] ,,c/ ,a | \
!strumup![,bdd1] ,,,,a/ d (c a) ,e a !strumup![,fee1] ,,e/ ,e | \
!strumup![,,,cc1] :||:";italian5tab
13;;30;Sop[ra] C;Francesco Corbetta;;guitar;Conc_5481;3;"(,a/ ,c ,d) a | !strumup![cdc1] !strumup![,eee3/2] !strumdown!,c/ | \
!strumup![,aaac1] ,,,,c/ ,c ,,,a a ,,,e !strumup![,eee3/2] !strumdown!,d/ | \
!strumup![cdc1] :||: ([daa/] c) a ,d | \
!strumup![,ccc1] (,d/ ,c ,a) ,,c |";italian5tab
14;;32;Sop[ra] X;Francesco Corbetta;;guitar;Conc_5507;3;",,d/ ,,e ,c | [,de1] [,cc] ,,,e/ ,d | \
[,aa1] ,,,a/ ,d a c | [d,,c1] !strumup![ccee] ,,,e/ ,,d | \
""T""[,ae1] :||:";italian5tab
15;;34;Sop[ra] I;Francesco Corbetta;;guitar;Conc_5505;3;",,,,a/ (c a) ,d | !strumup![,ccc1] !strumup![,,bcc] ,d/ a | \
!strumup![cccee1] !strumup![cccee] (,c/ ,e) | \
!strumup![,ece1] !strumup![,,bc] ,d/ a | \
!strumup![,ccc1] :||:";italian5tab
16;;36;Sop[ra] V;Francesco Corbetta;;guitar;Conc_5497;3;"!strumup![cccee1] !strumdown!e | \
!strumup![fccce1] !strumup![efecc] f/ e | \
!strumup![cdce1] !strumup![cdeec] !strumdown![fgggf] | \
!strumup![ghhhg1] !strumup![fgggf] ,,,,e/ ,g | \
!strumup![cccee1] :||: [ceeec1] !strumup!,f/ c | \
!strumup![efecc1] [c,d] ,f/ d |";italian5tab
17;;38;Sop[ra] F;Francesco Corbetta;;guitar;Conc_5502;3;"!strumup![,,bcc1] !strumdown![ceeec] | \
!strumup![efecc1] !strumdown![ceeec] !strumdown!e | \
!strumup![eeghg1] !strumup![efgge] g | \
!strumup![heeef1] [ff,e] ""T"",e | \
!strumup![efecc1] :||: (f/ e c) ,f | \
!strumup![ceeec1] (d/ c a) ,e |";italian5tab
18;;40;Al[le]m[anda] del 4.to tuono;Francesco Corbetta;;guitar;Conc_5451;C;"!strumdown![,,,cc/] | !strumup![,,,cc3/2] c/ [d,,c] a [ff,e] ""T"",e | \
!strumup![efecc1] ([d,,c/4] c) ,f/ ,,,,c ,f c ,e | \
,,,c/ (f/4 d c) (,f ,d ,c)";italian5tab
19;;41;Sua Cor[rente];Francesco Corbetta;;guitar;Conc_5452;3;"!strumdown![,,,cc1] | !strumup![,,,cc1] c d/ a | \
[ff,e1] ""T"",e3/2 !strumdown![,,,cc/] | \
!strumup![,,,cc1] ,d ""T"",b/ ,a | [,b,,a1] [,d,e] ,,f/ ,d | \
[,,df1] ,,f ,d/ a |";italian5tab
20;;43;Sarabanda;Francesco Corbetta;;guitar;Conc_5453;3;"!strumup![,,,cc1] !strumdown!c | \
!strumup![efecc1] !strumup![ceeec] a/ c | \
""T""a1 ,,,,c/ ,d ""T""[,b,,a1] | \
[,aa1] ""T""[,,ca] ,,a/ ,,c | ""T"",,a1 !strumup![ffhih] i | \
!strumup![ffhih1] !strumup![fhhhf] h/ f |";italian5tab
21;;44;Al[le]m[anda] del 5.to tuono, un tuon più Alto;Francesco Corbetta;;guitar;Conc_5484;C;"f/ | ""T""!strumup![fhh3/2] !strumup![ffg/] !strumup![fde] \
!strumdown!d !strumup![daa] ""T""!strumdown!c | \
!strumup![,ccc/] ,,,,a !strumdown![,ccc] c \
!strumup![cdc] a !strumup![,,,cc] ""T"",,,a | \
!strumup![ccdee/] ,,,,e !strumdown![ccdee] ,d \
""T""[,cdc] ,a [,cee] ""T"",,d |";italian5tab
22;;45;Sua Cor[rente];Francesco Corbetta;;guitar;Conc_5482;3;"f1 | !strumup![fhh3/2] (d/ c a) | \
(!strumup![caa/] d) ""T""[ac,,a3/2] ,d/4 a | \
,d1 ,,,a/ (,,e ,,c ,,a) (,,,e ,,,c ,,,e) (,,,a ,,,c ,,,e) |";italian5tab
23;;46;Sar[ab[anda];Francesco Corbetta;;guitar;Conc_5483;3;"!strumup![fhh1] !strumdown![fhh] | \
!strumup![fhh1] ""T""!strumup![,fgh3/2] !strumdown![cdeec/] | \
!strumup![cdeec1] !strumup![cdeec] !strumdown![cdeec] | \
!strumup![cdeec1] !strumup![,ccc3/2] ,d/ | \
!strumup![,,,a1] ([d,a/4] f h/) !strumup![haa1] | \
!strumdown![haa] !strumup![,fgh3/2] ,i/ |";italian5tab
24;;47;Al[le]m[anda] del 2° tuono;Francesco Corbetta;;guitar;Conc_5492;C;"d/ | !strumup![dd,,b1] ""T"",,,,a3/4 ,,a/4 ,,,a/ d ""T""c ,b | \
[d,d/] ,,c ,,d ,,a [,d,e] ,,f ,d ,,,,a | \
,,,f/ ,,d ,d ,f [bf,a] ,d [,ea,d] ,,c |";italian5tab
25;;48;Cor[rente];Francesco Corbetta;;guitar;;3;"d1 | ,,,f/ ,d d f g d | !strumup![lhh1] ""T""i3/2 g/ | \
!strumup![fgfdd1] ,,,f/ g ""T""f ,i | ,,h/ ,g f ,i f ,g |";italian5tab
26;;49;Sar[ab[anda];Francesco Corbetta;;guitar;;3;"!strumup![dddf1] f g | ""T""!strumup![cdc3/2] d/ [d,,b1] | \
!strumup![bdc1] [,ea,d] ,,,a | ""T""[,b,c3/2] ,,d/4 ,b [,,cd1] | \
[,bcd1] ,d ,d | ""T""!strumup![cdce3/2] ,,f/4 ,d [,,df1] |";italian5tab
27;;50;Al[le]m[anda] del 6.to tuono;Francesco Corbetta;;guitar;;C;"b/ | [bbcd3/2] ,,,d/4 ,,d ,b/ ,,c ,d d | \
,,,,d/ b ""T""a ,d/4 a b/ ,,,d ,b ,,c | \
,d/ ,,,f ,d ,,e ,f ,,,h ,f ,,g |";italian5tab
28;;51;Cor[rente];Francesco Corbetta;;guitar;Conc_5476;3;"b1 | !strumup![bbcd3/2] ,,d/ ,b ,,c | \
!strumup![,ddd1] ""T""[,b,c] ,,d/ ,b | !strumup![,bcd2] f1 | \
!strumup![ddfgf1] !strumup![dfffd] f/ d | \
!strumup![fgh1] !strumup![gff] ""T""!strumdown!f | \
!strumup![fdd1] ""T""!strumdown!d3/2 ,g/4 d |";italian5tab
29;;52;Cor[rente];Francesco Corbetta;;guitar;;3;"b1 | !strumup![bbcd3/2] ,d/ ""T"",b1 | \
!strumup![bdd1] ,d/ ""T"",b1 ,,d/4 ,b | \
""T"",,d1 ,d a | !strumup![bdc1] !strumup![dfffd3/2] !strumdown![ddfgf/] | \
!strumup![ddfgf1] ,,,d ,g |";italian5tab
30;;53;Sar[ab[anda];Francesco Corbetta;;guitar;Conc_5473;3;"!strumup![bbcd1] !strumdown![bbcd] !strumup![bbcd] | \
!strumup![bbcd1] ,,d/ ,b ""T"",,c1 | \
!strumup![bdddb1] ""T""[,b,c] ,,d/ ,b | \
!strumup![bbdd1] ,,a/ ,,c ,,,d1 | \
!strumup![,da,c1] (,d/ ,a) (,b ,d) |";italian5tab
31;;54;Al[le]m[anda] del p[ri]mo tuo[no];Francesco Corbetta;;guitar;Conc_5448;C;"!strumdown![bdc/] | !strumup![bdc1] ""T""a/ ,d [a,,,e] ,,,,a !strumup![eccce] d | \
!strumup![bdc/] (a/4 b d/) ,c [bd] ,,a ""T""[ac,,a] ,d/4 a |";italian5tab
32;;55;Cor[rente];Francesco Corbetta;;guitar;;3;",d/ f | !strumup![bdc1] ,,,a ,,c/ b | \
[d,d1] ""T""!strumup![bb,,d3/2] a/ | \
!strumup![bbcd1] ,,,d ,,c | !strumdown![bbcd1] (f/ d) (,g ,f) | \
!strumup![fgh1] !strumup![gff] ""T""!strumdown!f |";italian5tab
33;;56;Sar[ab[anda];Francesco Corbetta;;guitar;;3;",d1 a | b1 [acc3/2] ,d/ | [,dd1] [,b,c] ,,d/ ,b | \
,,,d/ ,,c ""T""[,,a,d3/2] f/ | [f,,d1] (d/ f) ([b,,a] d) |";italian5tab
34;;57;Al[le]m[anda] del 5.to tuono;Francesco Corbetta;;guitar;Conc_5456;C;"!strumdown![,b,cd/] | !strumup![,b,cd1] (,,,c/4 ""T"",,,a) \
,,,,d/ !strumup![,da,c] ,a ,b ,d | \
!strumup![,b,cd/] d ""T""b a [,de] [,ff] !strumup![ddff] ""T"",,e | \
!strumup![dfffd/] ,,,,d ([,fe/4] ,d) [,bc/]";italian5tab
35;;58;Cor[rente];Francesco Corbetta;;guitar;Conc_5461;3;"!strumdown![,b,cd1] | !strumup![,b,cd3/2] ,,,c/ ,,,a ,,,,d | \
!strumup![,da,c1] (,d/ ,a) (,b ,d) | \
!strumup![,b,cd1] d/ b ""T""a1 | !strumup![dffd] !strumup![ddff] ""T"",,e | \
!strumup![dfffd1] [,de] [,bc] |";italian5tab
36;;59;Sar[ab[anda];Francesco Corbetta;;guitar;Conc_5462;3;"!strumup![dfffd1] !strumdown![ddfgf3/2] h/ | \
i1 !strumup![ifffg] !strumup![dfffd] | \
f1 ""T""!strumup![daa3/2] b/ | ""T""[a,,,d1] !strumup![,b,cd] !strumdown![,b,cd] | \
!strumup![,da,c1] ,d/ ""T"",b1 ,a/ | [,b,,a1] ,,c a/ c |";italian5tab
37;;60;Al[le]m[anda] del 7.mo tuo[no];Francesco Corbetta;;guitar;;C;"!strumdown![deffd/] | !strumup![deffd1] ,,,,d/4 (g e d) \
!strumup![edd/] d !strumup![dbb] ""T""b | \
!strumup![dd,,c/] ,,,,c ,,,a ,,a [dd,,c] ,,a ,,c ,,e |";italian5tab
38;;61;Cor[rente];Francesco Corbetta;;guitar;;3;"!strumdown![deffd1] | !strumup![deffd3/2] d/ [d,e] ,g | \
!strumup![deffd1] ""T""[,d,f3/2] ,,f/ | \
X[,,fg3/2] (,e/ ,g) d | [ddfgf2] (g/4 e d) ,g | \
d1 [bd,,b3/2] ,e/4 b |";italian5tab
39;;62;Sar[ab[anda];Francesco Corbetta;;guitar;;3;"!strumup![deffd1] ,g | d1 ""T""[,d,f3/2] ,,f/ | \
[,,fg1] !strumup![ddd] e | g1 ""T""[bd,,b3/2] ,e/ | \
[,e,b1] !strumup![dedbb] e | !strumup![eggge1] !strumup!d !strumdown!d | \
!strumup![deffd1] !strumup![fdfe] !strumdown![fdfe] |";italian5tab
40;;63;Alm. Per nova acordatura;Francesco Corbetta;;guitar;;C;"a/ | !strumup![,,ddb1] ,,,,a/ ,,a ,,,d c [b,c] d | \
[a,d/] d b a ""T""[,c,b] ,e ""T""[,c,d] ,a/4 ,c | \
,a/ ,,,d ,,a ,,c";italian5tab
41;;65;Cor[rente]. Con sue Parte doppie;Francesco Corbetta;;guitar;;3;"!strumup![,,ddb1] | !strumup![,,ddb1] ,,,,a3/2 ,,a/ | \
,,,d1 d b/ d | a1 ,,,,b ,,,,a/ ,,,,b | \
,,a1 f d/ f | b1 ,,,,d d/ b |";italian5tab
42;;67;Sar[ab[anda];Francesco Corbetta;;guitar;;3;"!strumup![,,ddb1] !strumup![,,ddb] !strumdown![,,ddb] | \
""T"",,,,a3/2 ,,a/ ,,,d1 | d1 (d/ b a1) | ""T""[,c,d3/2] ,a/ ""T""[,aa1] | \
!strumup![,aaa3/2] ,c/ [,e,c1] | [,c,e1] ,e [faa] |";italian5tab
43;;68;Folia sopra E. à Cart;Francesco Corbetta;"p. 70 Regola per sonar sopra la parte un Basso continuo /b
 con tutte le le sue Consonanze più famigliari à Cart";guitar;;3;"!strumup![bdc1] !strumdown![bdc] | \
!strumup![,ccc1] ,d a | !strumup![bdc1] !strumup![daa] ""T""b | \
!strumup![,b,cd1] !strumup![,b,cd] !strumdown![,b,cd] | \
!strumup![,b,cd1] ,,,,a ,,,,c | !strumup![,b,cd1] ,,,a ,,,c | \
!strumup![bdc1] ""T""[a,a] ,d |";italian5tab
44;;75;Sinfonia;Francesco Corbetta;;guitar;;C;"i1 !strumup![iih] ""T""h | !strumup![iff/] ,,f ,f ,g !strumup![hia3/4] d/4 ""T""b3/4 a/4 | \
[b,,a3/4] b/4 [a,,,d3/4] [,d,,c/4] [,b,,a/] ,d a b |";italian5tab
45;;77;Sinfonia a 2;Francesco Corbetta;;guitar;;C;",,,,d/ ,,,c ,,a ,b a ,b ,,a ,,,c | \
,,,,a/ ,,,c ,,c ,b a ,b ,,c ,,,c | \
,,,d/ ,,d ,b b ,b ,,c ,,,d1 |";italian5tab
