PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
;;;;;Einige der Seiten sind Doppelseiten, d.h. die Tabulatursysteme gehen von der linken Verso-Seite zur rechten Recto-Seite, was durch einen verbindenden Unterstrich angezeigt wird (z.B. 5v_6r).;Some of the pages are double pages, on which the tablature systems run from the left verso page to the right recto page, which is shown by an connecting underscore (e.g. 5v_6r).;;;;
1;d moll;3r;Nascela penamia [Nasce la pena mia];;;;ConcR989;;,a2 ,,,,c1 ,a | [,aa1] ,,,,c/ ,c [,d,,c1] ,,a | [,,aa1] [a,,,c] [caa,c] ,,,c | [caaa1] [ca,ac] [fcde,c] ,,,,,e;frenchtab
2a;g moll;3v;Festiuai colli;;;;ConcR861;;,a2 ,a1 ,a | [a,,c2] ,,,c1 [a,,c] | [,df1] ,a [,df] [ac] | [cd,,c1] ,a ,d [,d,,c] | [ac,c1] ,a/ ,,d [da1] ,,,c |;frenchtab
2b;g moll;4r;Cosi le chiome / 2 Pars;;;;ConcR2923;;,,,c4 | [,ab2] > ,,d | [,df2] [ab] | [ca/] ,b ,a ,,d [,ab/] ,,a ,,b ,,d | [caa,c/] d c a ,d/ ,c ,d a | ;frenchtab
;;;;;5v_6r Doppelseite;;;;;
3;d moll;5v_6r;Fantasia Horat. Vecch:;;"""Diese Tabulatur gehet durchauß""";;ConcR3366;C;,a/ ,c ,d a c ,d a c | [d,,c/] ,,a ,,b ,,d [ca] [d,b] ,,d [ca] | [ab/] ,,,c ,a [d,,c] [c,a] ,,b [a,d] [c,a] | ;germantab
;;;;;6v_7r Doppelseite;;;;;
4;d moll;6v;[Fantasia];;sim. Fantasia Horat. Vecch: (f. 5v_6r);;;C;,a/ ,c ,d a c ,d a c | [d,,c/] ,,a [d,b] ,,d [ca] [d,b] [c,d] ,a | [ab/] c [da] ,c [cd,,c] ,,,,e [cd,a] [,c,c/4] ,,f | ;germantab
5;G dur;7v;Fantasia Joh: Dulant;Dowland;finis vid. f. 43r;;Conc_4429;C;h2 e1 h | f1 e c2 | a1 e c2 | ,,f/ c ,e1 [a,c] ,,f/ ,e | ;germantab
6;G dur;8r;Toccada;;;;;;,a1 ,a/ ,a ,c ,,c ,,d ,a | ,,a c c [ca] [e,c] [,ef] [a,d] [c,c/4] ,,a | ;germantab
7;A dur;8v;Fantasia Diomedis;;;;;;,,a1 ,,c/4 ,,e ,a/ ,,e/4 ,a c/4 ,c/8 ,d ,c/4 ,a | [ef/4] g h/4 ,e/8 ,f [gh/4] ,f [h,k/] ,,l/4 k/8 l k/ ,,,h/8 ,,f ,,h ,,i | ;germantab
;;;;;9v deest - vacat?;;;;;
8;f moll;10r;Fantasia sup Ich ruffe zu dir Herr Jesu Chri;;;;ConcR2901;;f2 b1 d [bd2] [,de1] [ab] | [b,e2] [d,b1] ,,d ,,e f ,b d | ,d2 ,b1 [ab/] [,df] [,bd/4] ,d a b [dab] b [abd] d |;germantab
9;c moll;11r;[Galliarda] ;;;;ConcR83;;[,cdca/] ,a ,b ,,d f ,,,,c | [db,,d3/2] b/ a ,d | [ab,,d/] d [cd] [ab] [,df] [,bd] |  ;germantab
10;B dur;11v;[Galliarda];;;;ConcR2563;3;[ddf,,d2] [ddf,,d] [ddf,,d] | [hd,f,d3] [f,g1] [ddf,,d2] | [cdda2] [addca1] ,c/ ,a ,c ,d a ,c | ;germantab
11;F dur;12v;Pavan;;;;;;[cdda2] [acd,a1] [aacc] | [cdda1] [ddf,,d] [cdd{a}/] > a [,da{a}] [,da{a}] | [,cd,a1] > [,acc] [,cd,e] [acd,a]  ;germantab
12;C dur;13r;Pavan;;;;ConcR2902;;[acd3] ,,c1 [cdd] [fc] [f,fc] e | [fcd,a1] d/ c a1 [aab] [,,de] ,d [,dbc/] ,c/4 ,a ,c1   ;germantab
13;d moll;14r;Galiarda;Dowland;;;ConcR326;;[,aa,c1] > ,c ,d ,a ,,,,c [a,,,e] | [ca,a{d}1] > {c} {d} [,a{a}] {d} [e,d,,a1] ,,c | [f,,e,c1] > ,,c ,,d ,,,e ,,d [ea,,,d/] c |    ;germantab
14;f moll;14v;Galiarde Gintzler;;;;ConcR116;3;[fd,d1] [df,f] [acd] | [,dda3/2] a/ [bd] d | f/ ,,,,a [df,,d] f [bd,a] d | [acd1] ,,,,a2 | ;germantab
15;c moll;14v;Ein ander;;;;ConcR74;3;[ffg,a2] [dbb,d] [bddd] | [a,dca2] > a [da,ac] | [if,h,f2] [ff,d] ,d/ f | [ef,c2] ,,,,,a4] | ;germantab
16;G dur;15r;Padouana;;;;;;[aac,,a2] > [ca{e}] | [ea,c,a2] {e}1 f | [haa{a}2] f1 ,,,,,c | [ea,c,a1] a [a,,,a/] c e f | ;germantab
17;G dur;15v;Padouana;;;;;;[aacc2] > [aacc] | [caab2] [caab] [ec,de] g | [hea{a}2] z2 | [acd,a2] f [ea,,c] c | [ea,c,a2] z2 | ;germantab
18;Fdur;16r;[Coranta];;;;ConcR2903;C;f1 | [fda{a}2] [ha,f1] | [fd,a2] [da,c1] | [cdda1] > a c | [,da,c1] > a [ccd,,c] | [aab,,d1] > c [,da{a}] |  ;germantab
19;f moll;16r;Praeludiu;;;;;;[,dda{a}] | [,dda{a}3/2]  a/ [bdda1] ,,,,d | [dde,b1] ,,,,a [gd,f,d2] | [fdd,,c2] [,de,,d/] f d1 |   ;germantab
20;F dur;16v;Fuga;;;;;;,,d2 ,,d1 ,,d ,,a ,,,a ,,a ,,b | [,,da2] [,,aa1] ,,,a [,,b,c] ,,,,,d ,,,,c ,,,,e | [f,aa2] [f,,ca1] f  [c,,,c] ,d [c,,a] d | ;germantab
21;G dur;17r;[Pavane];;;;;;[aac,,a2] [,bd] [aadc,a] ,,c1 ,,a [aacc,a3] ,d1 | [,bdca1] b a [,d,d] [,b,c] [,a,a] [,bdca] ,,,,,d/ ,,,,,c | ;germantab
;;;;;18r-19r vacat;;;;;
