PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
;;;Parthia Ex A / Mandora / Violino 1mo / Violino 2do / Con / Basso;;;;;;;
1;A dur;1v;Intrada;Pernember;;Mandora;;3/4;"[,,c,a1] [,,c,a] [,a{,,a}] | V[,c,,a2] [,d,,c1] | z1 [ac,,a1] [,d,,c] | \
'[,c,,a/] ,a/4 ,,c [,c,,a] a f ,d | \
'[,c,,a/] ,a/4 ,,c [,c,,a] a f ,d |";french5tab
2;A dur;1v;Bouree;Pernember;;Mandora;;2/4;"([,,c,a/4] ,,b) | V,,c/ ,,,,a z/ (,c/4 ,a) | ,a/ {,,a} z/ (,c/4 ,a) | \
V[,c,,a/] ,,c '[,,b{,,a}] ,,c | [,ab{,,a}1] z/ (,c/4 ,a) |";french5tab
3;A dur;2r;Minuette;Pernember;;Mandora;;3/4;"[ac,,a/] ,c ,,c | '[,,b{,,a}2] [,,c,a1] | ([,a{,,a}/] ,c) [,d,,c1] [ac,,a] | \
{,,a}1 [,d,,c] [,c,,a] | [,d,a1] (a/ c) a1 |";french5tab
4;A dur;2r;Pastorella;Pernember;ff.2v-5r Staff;Mandora;;C|;"[,,c,a1] ,a3/4 ,,c/8 ,a [,c,,a] ,,c ,c (a c e) | \
(3V[f,,,a/8] a ,c) (3[,d,,c] ,a '[,,b{,,a}]) \
[,,c,a1] [,c,,a/4] [,d,,c] |";french5tab
