PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;A dur;2r;Rondeau;;;;;C;",,e/ | \
[,,ee,a1] ,,c [,,cd{,,a}] ,,e | \
[,,e,,a1] ,,c [,,c{,,a}] ,c | \
[,,e,,a1] (,,c/ ,,a) ,,,d ,,,,c ,,a ,,,,e | \
[,,c{,,a}1] [,,,'d/] ,,,,e ,,,,c1 ,,e |"
2;A dur;2v;Menuet;;;;;3;"[,,ee,a1] {,,,a}/ ,c [,'a] ,,e | \
[,,cd{,,a}1] [,,ae{,a}] [,ca{4}] | \
[,ea{,,,a}1] ['d,c{,,a}2] , | \
['e{,a}/] ,g e g 'e1 | \
[,g{,,a}1] ['e{,a}3/2] ,g/4 e |"
3;A dur;2v;Air;;;;;3/4;"[,,e,ca/] ,a [,cc{a}1] [,,,,a,b{,a}] | \
([,,,d{,,a}/] ,,,e) [,,cb{,,,a}1] [,,,,c{4}] | \
[b,a{,,,a}1] [,ca{4}/] b [,a,,,c] ,c | \
[,,'e,,a3/2] ,,c/ [,,cd{,,a}1] | \
[,ea{,a}1] [,aa{,a}][,c{4}] |"
4;A dur;3v;Bourée;Losy;;;Conc_3399;C;",,e/ ,a | \
[,ce,,a1] ,,e ,,,e ,c | \
[,c{a}1] ,,c ,,,d ,c | \
[ec{,a}1] (,c/ ,b) ,c1 e | \
[de{,,a}/] e d ,e ,c ,a ,,e ,a |"
5;A dur;4r;Bourée;;;;;C;"e/ d | \
[e,,,,a1] (,c/ ,a) ,,e1 ,,c/ ,,a | \
{a}/ ,,c ,c ,,c [,,'a3/2] ,,,d/ | \
{,a}/ ,,,d ,,a ,,,d ,,,,e ,,e ,,c ,,a | \
[,,,d{,,a}/] ,,a ,,,d ,,,,e ,,,,c1 e/ d |"
6;A dur;4v;Menuet;;;;;3;"[ece,,a1] [aac{,,a}] ['d,c] | \
V[e,e{,a}1] [e,e] [,ca,,e] | \
[,ea,a1] [,'ccd3/2] ,a/ | \
[,,e,,a/] ,a ,,e ,,c ,,a1 | \
[,,e,,a1] [,,'c{a}] ,c | \
[,,a{,a}1] ,a2 , |"
7;A dur;5v;Gigue;;6v-26v empty;;Conc_1425;3;",,,,,a/ e ,c ,,e ,c ,,e | \
{a}/ ,c ,,c ,,,d ,c ,,c | \
{,a}/ ,e d e d ,e | \
{,,a}/ d ,c ,,c ,c ,,c | \
{,,,a}/ ,e ,a {4} ,c ,,a |"
8;B dur;27r;Menuett;;;;;3;"[,ab{d}1] (,b/ ,a) [,,,a,a1] | \
[,,b{a}1] ,a/ ,d [,,b{,,,a}1] | \
[,,d{,,a}1] ,b/ ,a [,,d{,a}1] | \
[,'a{d}1] ,,d/ ,a [,,'b1] | \
[,,d,,a/] ,,b ,,d (,a ,b) a |"
9;B dur;27v;Bourée;;;;;C;"a/ | \
[,'a{d}3/2] ,,d/4 ,a ,,b1 a | \
[,,d,,a/] ,,b ,,d ,a ,,d1 a | \
[,,b{a}1] ,,d/ ,a ([,b{4}] ,a) ([,,d{,,a}] ,,b) |"
10;B dur;28v;Gavotte;;;;;C;"[aab{d}3/2] f/ | \
[e{,a}1] [,f{,,a}] [a{,,,a}] [,b{4}] | \
[,'a{d}1] ,,b [,ab{d}1] (,b/ ,a) | \
[,,d,,a1] [a{,a}] V[,,bc{a}] [,,d{4}] | \
[,,'a{,a}1] [,,b{a}] [,,d,,a/] ,,d ,,b ,,d |"
11;B dur;29v;Fuga;;31v-32v empty;;Conc_4160;C;"a1 a c 'a/ ,b | \
[aab1] ,,b [,bd] [,,'b/] ,,a | \
,,b/ ,a ,,,c ,a ,,,e ,,d ,,,a ,a | \
,,,c/ ,,b ,,,,c ,,d [,,aad1] ,,,,d |"
12;C dur;33r;Gavotte;;;;;C;"[,,,c,d1] [,,d,,a] | \
'[,,c,,,a3/2] ,,c/4 ,,d [,'c{4}1] [,'a/] ,,d | \
[,a{a}1] (,,,c/ ,,,a) [c{,,a}1] [,c,,,a] | \
[ad{,,,a}1] [,ac{a}] [,c,c{4}] [,'a{,a}3/4] ,,d/4 | \
[,acc{a}2] , :|"
13;C dur;33v;Aria;;;;Conc_4161;C;"[,cd,,d1] [,'a3/4] ,,d/4 ',,,,,c/ ,a c1 | \
,,,,,a/ ,,d 'c ,e [cac{a}1] {,a} | \
{,,a}/ ,f h3/4 ,f/4 [,h{,a}1] [c,d{,,a}] | \
[a,c{,,,a}1] ,c/ a ,c1 {4}3/4 ,c/4 |"
14;C dur;34r;Allemanda;;;;;C;",,d/ | \
[,,dcc{4}1] ,,d/ ,a ,c a c ,d | \
[,'c1] ,,,,,d/ ,,,,a ,,,,c ,,,a (,,,c ,,,a) | \
[c,,,c1] ,,d [c{,,a}] e/ ,c |"
15;C dur;35v;Cour;;;;;3;",,,c/ ,,a ,,c | \
V[,,d{4}1] ,,,,,d/ ,a V,c ,,d | \
,,,,,c/ ,a ,,,c1 c | \
,,,,,a/ ,,d [,,,'b1] ,a | \
{a}/ ,,c ,,,c1 {,a} |"
16;C dur;36v;Sarabande;Du But;;;Conc_93;3;"[,,dcc{4}1] [,,dcc] ,,d3/4 ,,c/4 | \
[,,'a{,a}3/4] ,,a/4 [,,aadd3/2] ,,a/ | \
[,,,c{,,a}/] ,,a [,,,a{,,,a}3/2] ,,,,c/4 ,,,a | \
,,,,c1 {4}2 , | \
,,,,,d/ ,c [,'a,,,c3/2] ,a/ |"
17;C dur;37v;Gigue;;;;;3;",,,c/ | \
{4}/ ,,,c ,,,,c ,,,,,d ,,,c ,,,,c | \
,,,,,c/ ,,,c ,,,,a {a}1 ,,c/ | \
,,,,,a/ ,,d ,,,c [,,,'b] ,a ,,d | \
{a}/ ,,c ,,,c ,,,,a1 {,a}/ |"
18;C dur;38v;Menuett;;;;;3;"[,,d{4}/] ,,c ,,d ,a ,c [a{,,,a}] | \
[c{,,a}1] ,,d 'c | \
V[e{,a}1] {,,,a} ['g{a}] | \
V[h,,,,a1] [,f{,,a}] {4} | \
V[,h,,,a1] [,f{,,a}] {4} |"
19;C dur;39v;Menuett;;;;;3;"[hf{4}1] ,f ['g{,,,a}/] ,h/4 g | \
V[h{,,a}1] ,f/ a ,c ,a | \
[,c{,a}1] a/ ,c ,a ,,d | \
[,,'c{a}3/2] ,,a/ ,,c {,a} |"
20;C dur;40r;Rondeau;Losy;;;Conc_1220;3;",,,,,d1 | \
,,,,c1 ,,,c ,,d | \
[,,'cc{a}1] ,,,c V[,,d,,a] | \
[,ad,,c1] c/ ,d [,'c] ,a | \
V[,cd,,d1] ,,d [,ad,,c] | \
[,,d,,a1] ,,,,c [,a,,d] | \
[,,cc{a}1] ,,,c/ {,a} [,,dc{,,a}1] |"
21;C dur;41v;Menuett Logy;Losy;;;Conc_524;3;"[h{4}1] ,f ,,h | \
[,'a,,,c1] {a} {,,,a} | \
[,,d{,,a}1] [,a{,a}/] ,c ,a ,,d | \
[,,c{a}/] ,,a ,,,c ,,,a ,,,,c ,,,,a | \
[h{4}1] ,f ,,h |"
22;C dur;42v;Rigadon;;;;;C;"[,,d,,d1] | \
[c,,,,c1] [c{a}] V[,cd,,d] ,d | \
[c,,,,c1] [c{a}] [,cd,,d] [c{,,a}] | \
V[e{,a}1] [c{,,a}] ['a{,,,a}] [,c{4}] | \
[,a{a}/] ,,d ,a ,c ,a1 [c{a}] |"
