PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1;B dur;0;Aria;;;B d f a d' f';;6/4;"[,,baaa2] [,,,a{,,,a}1] [,,,c{,,a}2] [,,a,b{4}1] | \
[,,baaa1] ,,d [,ab] [,,'d{,a}2] [,,baaa1] | \
[,,ded{,a}2] [,a{,,,a}1] [,,bc{,,a}2] [,,dcc{4}1] | \
[,,aa{,,,a}1] [,,'b,,a] ,,a [,,,'c{4}2] [,,,a{,a}1] | \
[,,ded{,a}2]"
2;d moll;1;Gigue de Vincens;Vincent;;;;C;"a3/4 c/4 | e1 ,,a ['c,c] ,,e | [aa1] (c/ a) [,'c,c3/2] a/ | \
[,a,a1] (,,,c/ ,,,a) [,,,,'c1] ,,e | [,'a1] ,,,,a [,,'aa] \
,,b | [,,d,,a1] ,,,,,b [,,,c,d] ,,a | "
3;d moll;2;Prelude;;;;;none;"{,,,a} ,,,,a ,,,a ,,a ,a ,c a c e ,a ,,a ,,,a e ,,,,c ,,,,d \
e ,,,a ,,a d e ,a ,,a e ,,,,,e ,c c a"
4;d moll;4;Sarabande de Vincens;Villiers / Dufault / Vincent;;;Conc_306;3;"[,,,ad{,,,a}1] [,,,cc] [,,aaa] | [,,aece3/2] ,,a/ [,,aaaf1] | \
[,abaab1] [,aba] [,,d{,a}] | [,,'d,f{,,,a}3/2] ,,,f/ \
[,,a{,a}1] | [,,aad1] ,a [,,'e{,,a}] | [,aaa{,,,a}1] [,'c] \
[adaa] | [,,d,,a1] [,ad,,c] [,c,,,d] | "
5;d moll;5;Courante Gumprecht;Gumprecht;#5;;Conc_2271;3;",a1 | [,aaa{,,,a}3] | [,c,,,d1] [a,,,,b] ,a/ c | \
[e,,,,a1] ,,e c/ a | [,cee3/2] ,,,c/ [,aaaa1] | \
[,,dcc1] ,,,c/ ,,a V[,,b,a1] | [,,a,,d1] [,,,'c{d}3/2] \
(,,a/4 ,,,c) | ,,a/ ,,,,,d ,,,a ,,d [,,'b{d}3/4] ,,a/4 | "
6;d moll;6;Sarabande de Mons. Gumprecht;Gumprecht;#6;;Conc_1762;3;"[,,aaa{,,,a}1] (,,,c/ ,,,a/4 ,,,c) [,,a{,,a}1] | \
[,,'a{,a}3/2] ,,,c/4 ,,a ,,,a1 | {a}/ ,a [,abc3/2] ,a/ | \
[,,'e1] ,,,,,a ,,,,c | [,aaa{,,,a}1] [,aaa/] [,aaa] \
[,,d{,,a}3/4] ,,b/4 | "
7;d moll;6;Allemande Gumprecht;Gumprecht;#7;;Conc_2272;C;",,a1 | [,,aad{,,,a}3/2] [,,'c/4] ,,e [,a,,a/] ,,,,c [,a,a] \
[,'c,c/4] ,a | [,,ee/] ,,,,,a (,a/4 ,,e) ,a ,,,,,c \
[,ca,,e3/4] ,c/4 [ad,,a3/4] c/4 | ,c/ ,,,,,a/4 ,,d a/ ,,,,,a"
8;d moll;8;Le Double d'Allemande praeced.;Gumprecht;#8, double of #7;;Conc_4021;C;",,a/ | {,,,a}/4 ,,a [,,,'a] ,,,c ,,a ,,,,a ,,c ,,e ,a ,,,,a \
,,,,c ,,e ,,,a ,a [,'c,c] ,a | ,,,e/4 ,,e ,,,,,a ,,c ,,e ,,e \
,a ,,,,,c"
9;d moll;10;Courante de Mons. Gumprecht;Gumprecht;#9;;Conc_2273;3;",a1 | [,aaa{,,,a}1] ,d/ [,'c] ,a | [,,e,,a1] e/ ,,,,,c \
,,,,,e c | ['a,,,a/] ,c/4 a ,a2 | [,a{,,,a}/] ,c ,d \
,,,,a ,,,,c c | [d,a1] {,a} [g{a}/] (h/4 ,k) | "
10;d moll;12;Sarabande de Mons. Gumprecht;Gumprecht;#10;;Conc_2274;3;"[,aVf3/2] (,a/4 ,,e) ,a/ ,,,,a | [,aaad3/2] ,a/ ,,,c ,c | \
[,cee3/2] ,a/ [,,'e,,a1] | [,'aaaa3/2] ,a/ [,,dcc1] | \
[,,ded1] e [c,,c] | [ccee3/2] c/ [aaf] ,,d | "
