Piece Nr;Key;Page nr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
94;;57v;[sans titre];;;Mandora;Conc_4756;C;"f/ a | [cd,a1] [cd/] [cd] [cd,a1] d/ c | \
[ac,,a1] [ac/] [ac] [ac,,a1] f/ ,c | V[,d,a1] ,d/ ,c ,d1 'a |";french5tab
95;;58r;[sans titre];;;Mandora;Conc_4757;3/4;",,,,a1 f [e,,,,a] | V[f,,,a1] [a,,,e] [,d,,c] | \
V[,c,,a1] ,,c [,,b,,a] | [,,c,a2] [,ab,,a1] | \
,,,,a/ ,c ,,,,,a ,a ,,,,a ,c |";french5tab
96;;58v;[sans titre];;;Mandora;Conc_4758;6/8;"f/ | V[f,,,a/] (a/4 c) a/ '[,c,,a] (,c/4 ,d) a/ | \
,,,,,a/ ,,c ,,b [,,c,a1] [,ab,,a/] | [,c,,a/] ,c/4 ,d a/";french5tab
97;;59v;[sans titre];;;Mandora;Conc_4759;C;"f/ | V[f,,,a1] a/ ,d (,c ,a) ,,c1 | V[,,c,a1] ,,,,c ,,,,e/ ,a ,,,,,a ,a | \
,,,,a/ ,c ,,,,c ,d ,,,,e a '[,d,a1] |";french5tab
98;;60v;[sans titre];;;Mandora;Conc_4760;C;",,,c1 | V[,,c,a1] [,a,,,e] [,c,,a] [,d,,c] | \
[a,,,e1] f/ e f1 [c,,a] | [a,,,e1] [,d,,c] [,c,,a] [,a,,,a] | \
'[,c,,a1] ,a/ ,c ,,c1 [,ab,,a] |";french5tab
99;;61r;[sans titre];;;Mandora;Conc_4761;3/4;",c/ ,d | [ac,,a2] '[c,,a1] | '[,,b,,a2] [,,c,a1] | \
,,,,c/ ,d ,,,,a ,c [,a,,,a1] | '[,c,,a/] ,a ,,c ,,b [,,c,a1] | \
[ac,,a2] 'c1 |";french5tab
100;;61v;Lezelt;;;Mandora;Conc_4762;2/4;"[f,,,a/] a | V[c,,a/] c/4 a c/ d | X[a,,,a3/2] a/ | \
,d/ ,d/4 ,c ,d/ a | V[,c,,a/] ,d/4 a ,,c/ f/4 a |";french5tab
101;;61v;Menuet favorit;;;Mandora;Conc_4763;3/4;"V[,,c,a1] ,,c/ ,,c ,,c ,,c | [,,c,a/] ,,b ,,c1 ',c/ ,d | \
[ac,,a1] [ac/] [ac] [ac] [ac] | [ac,,a1] ,,c [ac,,a] |";french5tab
102;;62r;Menuet;;;Mandora;Conc_4764;3/4;"V[,,c,a1] [,a,a/] ,,c [,a,,,a1] | [,,c,a1] [,cc] [ac] | \
'[,c,,a1] ,d/ ,c [,d,,,a] ,a | [,cc,a1] [ac] f | \
[ac,,a1] c/ a [c,,a] ,d |";french5tab
103;;62v;O guldner hosen Knopf s.;;;Mandora;Conc_4765;C;",,,,,a/ | V[,,c,a/] [,c,,a] '[,c,,a] ,a/4 ,,c [,ab,,a1] y/ ,,,,,a | \
[,ab,,a/] V[,d,,c] [,d,,c] '[,c,,a/4] ,a [,c,,a1] y/ ,,,,,a |";french5tab
104;;63v;Quique;;;Mandora;Conc_4766;6/8;"[f,,,a/] e f 'a c ,d | '[,c,,a/] ,a ,c ,,c3/2 | \
[,,c,a/] ,,b ,,c ,,,c ,,,e ,,,a | \
,,,,e/ ,,,,c ,,,,e ,,,,a1 [a,,,e/] |";french5tab
105;;64r;sans titre;;;Mandora;Conc_4767;C;"[a,,,a1] | '[,c,,a/] ,a/4 ,,c ,,,,,a ,,b ,a ,,b [,,c,a/] ,,,,c ,,,,e [,a,,,a] | \
V[,c,,a/] [c,,a/4] a [,d,,c/] '[,c,,a] [,a,,,a] \
,,,,,c ,,,,,e [f,,,a/4] a |";french5tab
106;;64v;Dambour;;;Mandora;Conc_4768;C;"[a,,,a/] | '[,c,,a/4] ,a ,c ,d ,c/ [,a,,,a] '[,c,,a] ,,,,c ,,,,e [a,,,a] | \
'[,c,,a/4] ,a ,c ,d ,c/ [,a,,,a] '[,c,,a] ,,,,c ,,,,e [a,,,a] |";french5tab
107;;65v;Paß Menuet;;;Mandora;Conc_4769;3/4;"V [,,c,a1] ,,c [,,c,a/] ,a | '[,b,,a/] ,a ,,c1 z | \
V[f,,,a1] ,,c [,,c,a/] ,a | '[,b,,a/] ,a ,,c1 z | \
[ab,,a1] [ab,,a] [bd,a] |";french5tab
108;;66r;Man liebe so heimlich s.;;;Mandora;Conc_4770;3/4;"[,abc,a1] | V[,,c,a1] ,,c/ ,,a ,,c1 | [,ab,,a1] ,a/ ,,c ,a1 | \
[,c,,a1] [,d,,c] [a,,,e] | [,ab,,a2] [,c,,a1] | \
[,d,,c1] ,d V,d |";french5tab
109;;66v;[sans titre];;;Mandora;Conc_4771;2/4;"V[,c,,a1] [,,ca] | '[,,b,,a/] ,,c ,,,,,c ,,c | ,,,,,e/ ,a (3[,c,,a/] ,d a) | \
,,,,c/ ,d [,d,,a] ,c | [c,,a/] a a f |";french5tab
110;;67r;[sans titre];;;Mandora;Conc_4772;3/4;"[,,,ca1] ,,c [,a,,,e] | VX[,c,,a2] [,a,,,a1] | [,,,c,a1] ,a '[,c,,a] | \
[,d,,c2] [,c,,a1] | [,,c,a1] ',c ,,,,c/ ,d | [a,,,e2] f1 |";french5tab
111;;67v;[sans titre];;;Mandora;Conc_4773;C;"[,,c,a1] | '[,,b,,a1] [,,c,,c] [,a,,,e] [,b,,a] | \
[,a,,,a1] ,,,c ,,,c [,b,,a] | [,d,,c1] ,b/ ,a [a,,,,a1] ,d | \
[,b,,a2] [,a,,,a1] [,,c,a] |";french5tab
112;;67v;[sans titre];;;Mandora;Conc_4948;C;"a1 [,a,,,e] | [,b,,a1] ,a/ ,b ,,c1 ,a/ ,b | \
[,d,d1] [,b,c] [,a,a] [,,c,d] | [,,b,c1] [,,c,a] [,a,,,e] a | \
'[,b,,a/] ,a ,,c1 [,a,a] [,,b,,a] |";french5tab
113;;68r;[sans titre];;;Mandora;Conc_4774;3/4;"Xf1 | [f,,,a1] ,,c [,ab,,a] | V[,c,,a2] [,d,,c1] | \
[a,,,e1] [c,,a/] a ,d1 | '[,a,,,a1] ,,,,,c ,,,,,e | \
[f,,,a1] ,,c [,ab,,a] | V[,c,,a2] [,d,,c1] |";french5tab
114;;68v;Bourre;;;Mandora;;C;"a1 | '[,c,,a1] ,a/ ,c ,,c1 '[a,,,,a] | '[,c,,a1] ,a/ ,c ,,c1 [a,,,e] | \
V[c,,a1] a ,,c [a,,,e] | V[c,,a1] a ,,c [a,,,e] |";french5tab
115;;69r;Bourre;;;Mandora;;C;"a/ ,,b | [,,c,a/] ,,b ,,c2 [,a,,,e1] | [,c,,a/] ,a ,c2 [,d,,c1] | \
[a,,,e1] c/ e [f,,,a1] e/ c | a/ ,d ,c ,a ,,c1 a/ ,,b |";french5tab
116;;69v;Intrada;;;Mandora;;C;"a1 | '[,c,,a/] ,a ,,c1 f/ e f h | [e,,,,a3] [ff,,e1] | \
V[c,,a1] ,,,,e/ a ,,,,c ,d [a,,,,e1] | V[,c,,a3] ,a/4 ,c ,d a |";french5tab
117;;70r;[sans titre];;;Mandora;Conc_4853;3/4;"V[,,c,a1] V,c/ a [,a,,,a] a | [,c,,a1] ,c/ a [,a,,,a] a | \
[,c,,a1] [,d,a/] ,c ,a1 | '[,,b,,a1] ,,c/ ,a ,,,c1 |";french5tab
118;;70v;Menuet - allegro;;;Mandora;;3/4;"V[f,,,a1] a ',c | V[,,c,a1] ,,c V[,,c,a] | '[,c,,a1] ,a/ ,c ,,c1 | \
,,,,a/ ,c a ,c ,,,,a a | ,,,,,e/ ,a a ,a ,,,,,e a |";french5tab
119;;71v;Intrada;;;Mandora;;C;"a/ c | V[f,,,a1] ,,c ,,,,a/4 ,,c ,c ,,c ,,,,a ,,c ,c ,,c | \
,,,,,c/4 ,,c ,c ,,c ,,,,,c ,,c ,c ,,c";french5tab
120;;72v;Menuet;;;Mandora;Conc_1728;3/4;"[,c,,a/] ,d a1 [c,,a] | [ab,,a1] f '[e,,,,a] | [f,,,a/] a [c,,a] a ,d1 | \
'[,a,,,a1] ,,,,,c ,,,,,e | [,c,,a/] a [,a,,,e] a [,,c,,c] a |";french5tab
121;;73v;Trio;;;Mandora;Conc_1729;3/4;",,,,a/ ,,c ,b ,,c a ,,c | [b,,a1] [a,,,d] [,d,,c] | \
V[,b,,a1] ,d/ ,b ,a1 | '[,,b,,a1] ,,c/ ,a ,,,c1 |";french5tab
122;;73v;[sans titre];;;Mandora;Conc_1730;2/4;"[f,,,a/] e [f,,,,a] e | [f,,,a/] a [c,,a] ,d | \
[,,b,,a/] ,a a ,d | [,c,,a/] ,a ,c ,,c | ,,,a/ c ,,,,e a |";french5tab
123;;74v;Quique;;;Mandora;Conc_1731;6/8;"a/ | [f,,,a1] a/ ,c1 a/ | [,,c,a/] [,a,a] [,,b,,a] [,,c,a1] a/ | \
[c,,a/] ,d/4 ,c ,a ,c ,d/ ,c ,a |";french5tab
124;;75v;Quique;;;Mandora;;6/8;"a/ | '[,c,,a3/4] ,d/4 a/ ',c3/4 ,d/4 a/ | \
'[,a,,,e3/2] a1 ',a/ | V[,c,,a1] ,c/ '[,a,a] ,c ,,c | \
[,,b,,a/] ,,c ,a ,,,c1 [a,,,e/] |";french5tab
125;;76r;[sans titre];;;Mandora;;3/4;"V[,,c,a1] ,a V,d | V[c,,a1] c Vf | [,,ce1] [,a,,,a] V,d/ a | \
'[,c,,a1] ,a/ ,c ,,c1 | [d,,c1] ,,c/ d [c,,a] ,,c |";french5tab
126;;76v;Quique;;;Mandora;Conc_4779;6/8;"V[,,c,a/] ,a ,b [,b,,a] ,a ,,c | [aa,,,a1] ,,,,,c/ ,,,,,e1 ,,,,,a/ | \
V[,,c,a/] ,a ,b [,b,,a] ,a ,,c | '[,,b,,a/] ,,c ,a ,,,c1 b/ |";french5tab
;;;Parthia 1ma ex f;;;;;;;
127;;77v;[sans titre];;;Mandora;;2/4;",d/4 a | [d,,,,a/] d [d,,,,a] [,,ca] | \
,,,,,a/4 ,a ,,,,a ,,a ,,,,c ,,a ,,,d ,,a | \
[,,ca/]',a/4 ,,,,,a ,,a/ [,,ca] |";french5tab
128;;78r;Menuet - allegro;;;Mandora;Conc_4776;3/4;",d/ a | V[d,,,,a1] ,,a '[c,,a] | V[d,,,,a1] ,,a [,,ca] | \
'[,a,,,a1] (,,c/ ,,a) [,,ca1] | '[,,a,,a2] [,,ca1] | \
'[,a,,,a1] (,,c/ ,,a) [,b,,a1] |";french5tab
129;;78r;Cappricio;;;Mandora;;2/4;"[d,,,,a1] '[c,,a] | V[d,,,,a/] (c/4 a) [,d,a1] | \
,,,,d/ a ,,,,c [,da] | [,bc/] ,,,a [,aa,,a1] | \
[,aa,,a/] [,de] [,bc] ,,,a | ,,,,,a/4 ,,a ,a ,,a [,,ca1] |";french5tab
130;;78v;Sarabande;;;Mandora;Conc_4694;3/4;",,,,,a/ ,,a ,,,,c ,,a ,,,a ,,a | ,,,,,a/ ,,a ,,,,c ,,a ,,,a ,,a | \
,,,,,a1 'c/ a [,d,a1] | ,,,,d/ a ,,,,c ,d ,,,,,a ,a |";french5tab
131;;78v;Menuet;;;Mandora;Conc_4947;3/4;",d/ a | V[d,,,,a1] ,,a [,,ca] | '[,a,,,a1] ,,c/ ,a ,,a1 | \
,,,,d/ a ,,,,c ,d ,,,,a ,b | '[,a,,,a1] ,,c/ ,a ,,a [,,ca] |";french5tab
132;;79r;Guique;;;Mandora;Conc_4687;6/8;",d/ | ,,,,c/ ,,a ,d ,,,,c ,,a ,d | ,,,,d/ ,,a a ,,,,d ,,a a | \
[,d,,a/] d ,d [,d,,c] [,b,,a] [,a,,,a] |";french5tab
;;;Parthia 2da;;;;;;;
133;;79v;Marche;;;Mandora;Conc_4780;2/4;",d/4 a | V[d,,,,a/] '(c/4 a) [,d,a/] a/4 ,d | \
'[,a,,,a/] ,,c/4 ,a ,,a/ ,d/4 a | \
V[d,,,,a/] '(c/4 a) [,d,a/] a/4 ,d |";french5tab
134;;80r;Gavotte;;;Mandora;Conc_4680;2/4;",,,,,a1 'c/ a | ,,,,c/ ,d [,b,,a] [,a,,,a] | \
,,,,d/ a [,d,,c] [,b,,a] | ,,,,c/ ,d [,b,,a] [,a,,,a] | \
,,,a/ ,b [,a,,,a] [,,ca] |";french5tab
135;;80v;Aria;;;Mandora;Conc_4681;C;"[,da,,a/] ',a/4 ,,c [,,a,,a/] [ab,,d] [d,,,c] d [,d,,c] [,a,,,a/4] [,,ca] | \
'[,a,,,a/4] ,,a [,b,,a] ,,c [,d,,c] ,,a ,,,,d a";french5tab
136;;81r;Trio;;;Mandora;Conc_4682;3/4;"[,a,,,a/] ,d a ,d [,b,,a] ,a | [,,ca1] ,,a/ ,,,e [,,a,,a1] | \
,,,,d/ a ,,,,a ,b ,,,,a d | [,,ca1] (,,c/ ,,a) [,,ca1] |";french5tab
137;;81v;Quique;;;Mandora;Conc_4683;6/8;"d/ | [d,,,,a/] c a ,,,,c ,d [,b,,a] | [,a,,,a/] ,b ,d [,,a,,a1] [,,ca/] | \
[,a,,,a/] ,b ,d [,d,,c] [,b,,a] [,a,,,a] |";french5tab
138;;81v;Intrada - adagio;;;Mandora;;2/4;",,,,,a/4 ,d ,,,,a ,d ,,,,c ,d '[a,,,a/] |: V[d,,,,a/] ,,,,a/4 ,d ,,,,c ,d '[a,,,a/] :| \
[d,,,,a/] [c,,a/4] [ab,d] [,da,c/] [,bc,a] |";french5tab
139;;82r;Allegro;;;Mandora;;2/4;"[,,a,,a/] d/4 c d/ ,,a :| [a,,,d/] [,d,,c] [,b,,a] [,a,,,a] | \
[,,ca/] (,,c/4 ,,a) [,,ca1] | ,,,a/ ,b/4 ,,c ,b/ ,,,a |";french5tab
140;;82r;Menuet;;;Mandora;;3/4;"[,,a,,a1] ,a/ ,,c ,,a ,,,e :| [,,a,,a1] ,a [,,dc] | \
V[d,,,,a1] ,,a [,d,,c] | [a,,,d/] ,,a a1 d | \
[,d,,c1] ,,a/ ,d [d,,,,a1] |";french5tab
141;;82v;Cappricio;;;Mandora;;2/4;"[dd,,,a/] ,,,,a ,,,,c ,,,,d | [c,,a/] ,,,c ,,,a ,,,,d | \
,,,,c/ d ,,,,a c | [d,,,,a1] ,,a |: ,,,e/ ,,,a ,,a ,,,a |";french5tab
;;;Parthia 3tia ex D;;;;;;;
142;;83r;[sans titre];;;Mandora;Conc_4679;C;",,c/4 ,a | V[,d,a/] ,d [,d,a] [ac,,a] '[c,,a] [a,,,a] V[,d,,a] [ac,,a] | \
,,,a/4 c ,,,,a a ,,,a c [d,,c/] '[a,,,a] ,,,,c";french5tab
143;;83v;Menuet;;;Mandora;Conc_4782;3/4;",,c/ ,a | [,d,a1] ,,c V[c,,a] | '[a,,,a1] [cd] ,d | \
,,,,a/ a ,,,,c d [c,,a1] | '[a,,,a1] [c('c/] [,a)] ,,c1 |";french5tab
144;;84r;Arietta - allegro;;;Mandora;Conc_4752;2/4;",,c/4 ,a | [d,a/] ,,c [a,,,a] ,,c | V[c,,a/] (d/4 c) [a,,,a/] ,,c | \
V[c,,a/] (a/4 c) [d,,c/] [c,,a] | \
[a,,,a/] ,,,,e/4 ,,,,c ,,,,a1 |";french5tab
145;;84r;Passtorella;;;Mandora;Conc_4777;3/4;"c/ Vd | [f,,a1] ,d [ac,,a] | V[,d,a1] ,,c [ac,,a] | \
'[c,,a1] '[a,a/] ,d [ac,,a1] | V[,d,a1] ,,c [ac,,a] |";french5tab
146;;84v;Guique: Siciliana;;;Mandora;Conc_4783;6/8;",,c/ ,a | V[,d,a/] ,,c ,d [,d,a] ,,c ,d | \
[,d,a/] c/4 a ,d/ [,d,a] ,,c [,,c,,c] | \
[a,,,,d/] ,,,,,c ,,,,,a d c a |";french5tab
;;;Partia 4ta: ex b:;;;;;;;
147;;85r;Marche;;;Mandora;Conc_4949;C;",d/ a | V[d,,,,a1] 'c/ a [,d,a] ,b ,a ,,c | \
,,,,,a/ ,,a ,,,e ,,,c ,,,a ,,,,d ,,,,c ,,,,a |";french5tab
148;;86r;Menuet;;;Mandora;Conc_4720;3/4;",,,,,a1 [da] [cb,a] | ,,,,,a1 [da] [cb,,a] | ,,,,,a1 'c/ a [,d,a1] | \
'[,a,,,a2] [,,ca1] | ,,,d1 [ab] [,da,c] | \
,,,,a1 [,bc,a] [,aa,,a] |";french5tab
149;;86v;Aria;;;Mandora;;3/4;",,,a/4 ,,,c ,,,e | ,,,f/4 ,,a ,a ,,a ,,,f ,,a ,a ,,a ,,,f ,,a ,a ,,a | \
,,,c/4 ,,a ,a ,a ,,,c ,,a ,a ,,a [,,ca1] |";french5tab
150;;87r;Tournee;;;Mandora;;2/4;",,a1 | (3[,,a,,a/] ,,c ,,a) (3[,,a,,a] ,,c ,,a) | \
[d,,,,a/] ,,a ,,a d | '[c,,a/] a/4 ,d ,,,,a ,c a/ | \
V[,d,a/] ,,c ,,,a ,,a |";french5tab
151;;87r;Quique;;;Mandora;;6/8;",d/ | '[,a,,,a/] ,a ,d '[,a,,,a] ,a ,d | \
[,,ca/] ,,c ,,c ,,c1 [,d,,c/] | \
[ab,,d/] a/4 ,d a/ '[c,,a] (c/4 a) c/ |";french5tab
;;;Partia 5ta;;;;;;;
152;;87v;Fantasia;;;Mandora;;C;"a/ c | V[f,,,a1] e/ c a ,d ,c ,a | [,,c,a1] ,,c/ ,,b ,,c1 ,,,,a/ ,,,,c | \
,,,,e/ ,,,,c ,,,,e ,,,,a ,,,a ,,,,e ,,,a ,,,,c |";french5tab
153;;88v;Cap[p]ric[i]o;;;Mandora;;3/4;"[,,c,a/] ,,c ,c ,c a a | [f,,,a/] ,,,,a ,,,,e ,,,,e ,,,c ,,,c | \
[ac,,a1] (c/ a) ,d a | '[,a,,,a1] ,,,c ,,,c |";french5tab
154;;89r;Menuet;;;Mandora;;3/4;"V[,,c,a1] (,c/ ,a) [,,c,a1] ,a/ ,c | [,a,,,a1] a ',c/ ,a | \
[,,c,a1] f/ e f1 | '[e,,,,a1] c/ e a1 |";french5tab
155;;89r;Aria;;;Mandora;;C;"[a,,,,a/4] ,d | '[,c,,a/] '[,a,a/4] ,,c ,,,,,a/ ,,b/4 ,a V[,,c,a/] ,,,,c ,,,,e [,a,,,a] | \
,,,,a/4 ,c ,,,a c ,,,,e a [,d,,c] [,c,,a]";french5tab
156;;89v;Trio;;;Mandora;Conc_4905;3/4;",,,,a/ ,c a ,c ,,,,a a | [cd,a1] [ac,,a] y | '[c,,a/] a ,d1 ,c | \
'[,,b,,a1] V,,c/ ,a ,,,c1 | ,,,,a/ ,c a ,c ,,,,a a |";french5tab
157;;90r;Siciliano:;;;Mandora;;6/8;",,,,a3/4 ,,,,c/4 ,,,,e/ ,,,,e ,,,,c ,,,,a | \
,,,c1 ,,,c/ ,,,c1 ,,,,,a/ | ,,,,a3/4 ,,,,c/4 ,,,,e/ ,,,,e3/4 ,,,,c/4 ,,,,a/ | \
,,,,,a/ ,,,,a ,,,,c ,,,,,a1 a/ |";french5tab
158;;91r;Marche;;;Mandora;Conc_4785;C;",,c/ ,a | V[,d,a1] c/ d c a ,d1 | V[,d,a1] ,,,c ,,,e [,d,a] | \
[ac,,a1] a/ c d c a ,d |";french5tab
159;;91v;Menuet;;;Mandora;Conc_4782;3/4;",,c/ ,a ,c | V[,d,a1] ,,c [c,,a] | '[a,,,a1] (,d/ ,c) [,d,a1] | \
'[c,,a1] ,,,c/ d ,,,a c | '[a,,,a1] ,,,,c ,,,,e |";french5tab
160;;91v;Menuet;;;Mandora;;3/4;",,c/ ,a | V[,d,a1] (c/ a) ,d1 | V[d,a1] [f,,e] [f,,h] | \
'[c,,a1] d/ c 'a ,d | '[,c,,a1] a/ ,c ,,c1 |";french5tab
161;;92v;Aria;;;Mandora;Conc_4784;3/4;"[fh,a1] ,d '[a,a/] c | '[,c,,a2] [,d,a1] | ,,,,a/ ,c a1 'f | \
V[c,,a1] (a/ c) ,d1 | ,,,a/ c ,,,,c e ,,,,a f |";french5tab
162;;93r;Trio;;;Mandora;;C;",,c/ ,a | V[,d,a1] ,,,c ,,,e '[a,,a/] c | \
'[a,,,a1] ,,,,c ,,,,e '[a,,,a/] c | '[c,,a1] ,,,c ,,,e '[a,,a/] c | \
'[a,,,a1] ,,,,c ,,,,e '[a,,,a/] c |";french5tab
;;;Partia de 6te;;;;;;;
163;;93v;Marche;;;Mandora;Conc_4785;C;",,c/ ,a | V[,d,a1] (c/ a) (c a) ,d1 | V[,d,a1] ,,,c ,,,e [,d,a] | \
[ac,,a1] (a/ c) (Vd c) a ,d |";french5tab
164;;93v;Menuet;;;Mandora;Conc_4786;3/4;"V[,d,a1] c/ a ,d1 | V[d,a1] [f,,e] [h,,f] | '[c'c,a1] (d/ c a1) | \
[,c,,a1] V,d/ a ,,c1 |: V[d,,a/] c (d c) [a,,,a1] |";french5tab
165;;94r;Trio;;;Mandora;;3/4;",,,a/ ,,c d1 [a,,,a] | ,,,,a1 ,c/ a [c,,a1] | \
,,,e/ f [d,,c1] [a,,,a] | '[,c,,a1] ,d/ a ,,c1 | \
,,,a/ ,,c ,d1 [a,,,a] | ,,,,a/ ,c a1 '[c,,a] |";french5tab
166;;94r;Menuet;;;Mandora;;3/4;"d/ c a) | V[c,,a1] [d,a] [,c,,a] | V[,d,a3] :||: \
[cd,a1] ,d/ c ,d c | [,c,,a1] ,c/ a ,c a | \
[,d,,c1] [,a,,,a/] ([,d,,a] ,c) ,,c |";french5tab
;;;Partia 7de;;;;;;;
167;;94v;Marche - adagio;;;Mandora;;C;",d/ a | V[d,,,,a/] c/4 a [,d,a/] ',a/4 ,,c [,aa,,a3/4] ,,,,a/4 ,,,,c [,,ca] [,aa] [,bc] | \
,,,,c/4 ,d [,b,,a] [,a,,,a] ,,,,a ,b [,a,,,a] [,,ca]";french5tab
168;;95r;Menuet;;;Mandora;;3/4;"[,a,,,a1] ,d/ ,a ,d1 | V[,b,,a1] ,,c ,,c | [,,ca1] ,b ,,c/ ,b | \
'[,a,,,a1] ,,a ,,a | [,,a,,a1] (d/ c) [d,,,a] [c,,,a] |";french5tab
169;;95v;Aria - adagio;;;Mandora;;3/4;"V[d,,,,a1] 'c/ a [,d,a] [,bc] | [,aa,,a1] [,aa/] [,bc] ,,,,c ,d | \
[a,,,,d/] ,d ,b ,a ,,c ,,a | ,,,e1 ,,a/ ,,c ,,,a1 |";french5tab
170;;96r;Ca[p]pricio;;;Mandora;;2/4;"Vd/ (c/4 a) [,d,a1] | [a,,,d/] ,d [,a,,,a1] | [,,ca/] ,b '[,a,,,a] (,,c/4 ,,a) | \
,,,e/ ,,c ,,,a1 |: ,,c/ ,,,a [,a,,,a] ,,a |";french5tab
171;;96r;Menuet;;;Mandora;;3/4;"[,d,a1] ,d ,d | '[,a,,,a1] ,,c/ ,a ,,a1 | [,,ca/] ,a ,,a1 ,,,e | \
'[,,a,,a2] y1 | ,,,,d/ a ,,,,c ,d ,,,,a ,b |";french5tab
172;;96v;Arietta;;;Mandora;;2/4;"(3[,,a,a/] ,,c ,a) (3[,a,,,a] ,b ,d) :| ,,,,,a/4 ,a ,,,,c ,d ,,,,a ,b ,,,,,a ,a | \
[,,ca/] (,,c/4 ,,a) [,,ca1] |:";french5tab
173;;97r;Tournee;;;Mandora;;3/4;"[,d,,,a/] ,,a ,,,e ,,a [,d,,,a] ,,a | \
[a,,,d/] ,,a ,,,e ,,a [a,,,d] ,,a | \
,,,,c/ ,d ,b ,a ,,c ,,a | ,,,e1 ,,a/ ,,c ,,,a1 |";french5tab
174;;97v;Bourlesco - Allegro;;;Mandora;;2/4;",,,,,a/ ,a ,,,,a ,b | ,,,,c/ ,d ,,,,,a ,d | ,,,,d/ a ,,,,a c | \
[d,,,,a/] ,,,,a ,,,,c ,,,,a | ,,,,c/ d ,,,,,a b |";french5tab
;;;Partia 8te: ex g;;;;;;;
175;;98r;Marche;;;Mandora;;C;",,,,,a/ ,,a ,,,e ,,,c ,,,a ,,,,d ,,,,c ,,,,a | \
[,,a,,a1] 'c/ a [,d,a] a ,d1 | \
'[,a,,,a1] ,,c ,a/ ,,a [,d,,c1] |";french5tab
176;;99r;Menuet;;;Mandora;;3/4;",d/ ,b ,d a [,d,,a] a | ,,,,c/ ,d ,,,,a ,b ,,,,,a ,a | \
[,b,,a/] ,a ,b ,d ,b ,d | ,,,,a/ ,b ,,,,,a ,a [,,ca1] |";french5tab
177;;99v;Trio;;;Mandora;;3/4;"[,,a,,a/] ,d d1 '[f,,a1] | ,,,a/ h ,,,e f [d,,c1] | \
'[c,,a/] a ,d1 ',a/ ,,c | [,,a,,a/] ,d d1 '[f,,a] |";french5tab
178;;99v;Menuet;;;Mandora;;3/4;",,,,,a/ ,a h1 [f,,a] | V[h,,,,a1] ,i ,,a | \
,,,,,a/ ,a h1 '[f,,a] | V[h,,,,a1] ,i ,,a | \
,,,,c/ ,d d1 [b,,,,a] |";french5tab
179;;100r;Menuet;;ff. 101r-107r empty;Mandora;;3/4;",d/ a |: V[d,,,a1] ,,a ,,a :| [a,,,d1] (,b/ ,a) (,,c ,,a) | \
,,,e1 ,,a/ ,,c ,,,a1 |: [,b,,a/] ,,c ,b ,,c ,,,a1 |";french5tab
180;;107v;Ex a praeludiu[m];;;Mandora;;C;"(6,,,,a/4 ,,f ,e d ,e ,,f) (6,,,,a ,,f ,e d ,e ,,f) \
(6,,,,a ,,f ,e d ,e ,,f) (6,,,,a ,,f ,e ,d ,e ,,d) |";french5tab
181;;107v;Trio;;;Mandora;Conc_4721;3/4;",,a/4 ,,c ,,e | ,,f/4 ,a a ,a ,,f ,a a ,a ,,e ,a a ,a | \
,,c/4 ,a a ,a ,,c ,a a ,a ,,a1 |";french5tab
182;;108v;Menuet;;;Mandora;;3/4;"[de,,a1] f Vi/ f | [de/] f d [bc] [aa,,a1] | \
[bca1] [de,,a] [de/] [bc] | [aa,,a2] [,ca,,a1] | \
,,,,a/ [aa] ,,,,,a [,ce] ,,,,a [aa] |";french5tab
183;;109r;Aria;;;Mandora;;3/4;"[de1] [aa,,a] [de] | '[b,,a/] a b [,ca] [aa,,a1] | \
,,a1 ,a [,ce,,a] | '[a,,,a1] ,c/ a ,a1 | [de1] [aa] [de,,a] |";french5tab
184;;109v;Aria;;;Mandora;;3/4;"[a,,,a1] ,c/ ,a [,ca1] | '[,a,,a2] [,c,,,a1] | \
'[a,,,a1] ,c/ ,a [,c,,,a1] | '[,a,,a2] [,ca1] | \
'[a,,,a1] ,c/ ,a [bca1] | '[a,,,a2] [,ce,,a1] |";french5tab
185;;110r;Aria;;;Mandora;;3/4;"a/ b | [de,,a2] 'f1 | '[,a,,,a1] ,,e [,aa,a] | \
,,,,c/ b ,,,,a a [,ce,,a1] | '[a,,,a/] ,c ,a ,,e ,a1 | \
,,,,a1 [de] 'f |";french5tab
186;;110v;Aria;;;Mandora;;3/4;"d/ f | V[i,,,a1] ,a '[h,,,,a] | V[i,,,a1] ,a [,ce,,a] | \
'[a,,,a1] ,c/ ,a [,ce,,a1] | '[,a,,a2] [,ce,,a1] | \
[a,,,a1] ,a/ a ,,,a [bc] |";french5tab
187;;110v;Gavotte;;;Mandora;;3/4;"a/ b | [d,,,a1] ,a '[,c,,,a] | '[,a,,a2] [,ce,,a1] | \
'[a,,,a1] ,c/ ,a [,ce,,a1] | '[,a,,a2] [,ce,,a1] | \
,,,,a1 [aa/] ,,,,a ,,,,,a [bc] |";french5tab
;;;Ex f;;;;;;;
188;;112r;[Aria];;fragment;Mandora;;3/4;"[,,a,,a1] '[,a,,,a] [,d,c] | ,,,d1 a/ [,d,c] [daa,,a1] | \
('[c,a/] d) f1 [,b,a] | '[,a,,,a3] | [ab,d1] [,d,c] [daa,,a] | \
'[c,a/] d f1";french5tab
