PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
;;;Faszikel 1;Fascicle 1;;;;;;
1;;1-3;Courant;;;Guitar;;3;"V[c,,a1] | [a,,,e1] ,,,,a V[c,,a] | [a,,,e1] ,,,,a V[c,,a] | \
[,d,,c1] a ',c/ ,a | V[,c,,a1] ,,c [,cc,a] | \
[,abc1] [,abc] [,cc,a] | [,abc1] [,abc] [,cc,a] |";french5tab
2;;1-4;Sonata Adagio;;;Guitar;;C;"[bd,a/] ,,,c ,,,d f [,dd,b] ,,c ',,a/4 b 'a ,d | \
'[,d,,c/] ,,c ,,,d ,,,c [,d,d] ,,c [a,,,e] ,,c |";french5tab
3;;1-6;Allemanda;;;Guitar;;C;"V[,d,a/] ,,c ,d b [a,,,e] f a ,,c | \
[,d,a3/] b/4 'a3/4 ,d/4 '[,c,,a/] ,,,c ,,c ',,a | \
,,,d/ ,,c ,d ,b ',a ,,a a ,d |";french5tab
4;;1-7;Courant;;;Guitar;;3;",d/ | [,d,a3/4] ,,c/4 [,d,d3/4] b/4 '[a,a3/4] ,d/4 | \
'[,c,,a3/4] a/4 ,,c3/4 ,,a/4 ,,,d3/4 ,,,c/4 | \
,,,d3/4 ,d/4 '[,c,,a3/2] ,d/ |";french5tab
5;;1-8;Saraband;;;Guitar;;3;"V[bd,a2] [ac,,a] [,d,a1] a | '[,c,,a2] [f,,d] [d,,c] | \
V[bd,a2] ,,,e3/4 a/4 V[b,,a3/4] d/4 | '[a,,,a4] [,d,a2] | \
V[bd,a2] [ac,,a] [,d,a1] a |";french5tab
6;;1-8;Vivace;;;Guitar;;3;",,,a1 ,d ',c | V,d2 ,,c1 | ,,,a1 b 'a | Vb2 (3d/ b a) | \
,,,a1 f ,c | [,,d1] [a,,c] [b,,a] |";french5tab
7;;1-10;Allegro;;;Guitar;;C;",d/ ,,c a ,,c b ,,c d ,,c | \
[f,,d/] (d/4 b) a b a ,d [,c,,a] ,d (,c ,a) ,,c/ ,,a |";french5tab
8;;1-12;Ouverture;;;Guitar;;C;"V[bd,a3/2] b/ Vd3/2 f/ | [ff,,e3] y/4 d b a | V[b,,a3/2] ,d/ a3/2 a/ | \
[aab3] y/4 ,a ,c ,d |";french5tab
9;;1-14;Chaccon;;;Guitar;;3;"V[b,,a1] ,d3/4 a/4 b1 | [a,,,d1] ,,c ,a | [,d,,Vb1] ,d [a,a3/4] ,d/4 | \
'[,c,,a3/2] ,a/ ,,c1 | V[b,,a1] ,d3/4 a/4 b1 |";french5tab
10;;1-16;Chacconne Gallate;;;Guitar;;3;"y1 [ab,,d3/2] b/ | V[d,,,c1] X,d3/2 d/ | V[,b,,a1] X,b3/2 ,d/ | \
'[,aa3/2] ,,c/ ,,a1 | y1 [ab,,d3/2] b/ | V[d,,,c1] X,d3/2 d/ |";french5tab
11;;1-17;Menuet;;;Guitar;;3;"[,b,,d/] ,d a1 ,b | [,d,a/] ,b ,a ,,c ',,a1 | ,,,c1 ,,,d ,,a | \
,,,c/ ,,,d ,,,c ,,,a ,,,,d1 |";french5tab
12;;1-18;Passacaille;;;Guitar;;3;"[,,acd1] [,,c,a] [,aa,c] | V[b,,,a3/4] a/4 ,d/ ,b '[,aa1] | \
[,bac1] ,b [,b,d/] ,d | '[,ba3/2] ,a/ [,ba,d1] :||: \
[,,acd1] X,b V,d1 |";french5tab
13;;1-19;Chacconne Galatée;;;Guitar;;3;"y1 [ab,,d3/2] b/ | [d,,,c1] X,d3/2 d/ | V[,b,,a1] X,b3/2 ,d/ | \
'[,aa3/2] ,,c/ ,,a1 | y1 [ab,,d3/2] b/ | [d,,,c1] X,d3/2 d/ |";french5tab
14;;1-20;Coeur de Sybille;;;Guitar;;C;"V[,bc,a3/2] ,b/ | V[,d,,c1] ,d '[,da3/2] a/ | [ab,,d2] [,da1] (,b/ ,a) | \
[,bc1] [,d,d] '[,aa3/2] ,b/ | [,ba,d2] '[a,,,d3/2] d/ | \
[,da1] ,d [,d,d] [a,,c] |";french5tab
15;;1-21;Saraband;;;Guitar;;3;"V[,b,,a3/2] ,a/ ,,c1 | '[a,,,d3/2] ,d/ [,b,,a1] | \
[,,bc1] V,,c [,a,a] | '[,a,c2] ,,c1 | X[f,,,a3] | \
[,e,,c1] ,a V[d,a] | [c,,,a1] '[ca3/2] a/ | [aabc3] :||:";french5tab
16;;1-22;Air;;;Guitar;;C;"[cd,a1] 'a3/4 ,d/4 | [a,,,a1] f3/4 ,c/4 V,d1 ,,b/ a | \
'[,c,,a2] [fh,a3/2] f/ | \
V[h,a/] f (3a/4 c d) c/ '[a,,,a3/2] ,c/ |";french5tab
17;;1-22;Gavott;;;Guitar;;C;"[,d,a1] f | [c,,a1] V[d,a] '[a,,,a] f3/4 d/4 | \
'[c,,a1] ,d [a,,,a] ',c | ,,,,c/ ,d ,,a a '[a,,,a3/2] ,d/ | \
[,d,a2] :||:";french5tab
18;;1-23;Air;;;Guitar;;C;"V[,d,a3/2] ,d/ [a,a] (b a) ,d | '[,c,,a3/2] ,c/ [,d,a1] ,d | \
(,c/ ,b) (,,d ,,c) ',,a1 ,,,d/ ,,a | ,,c1 ,,,,a ,,,a2 |";french5tab
19;;1-24;Chacconne;;;Guitar;;3;",,,a3/4 ,c/4 ,d/ a | [bd,a1] [a,,,d3/4] d/4 'b/ a | \
[,dd1] ,,a3/4 ,c/4 ,d/ a | V[b,,a1] '[a,,,a3/2] ,c/4 d | \
[,d,a1] :||:";french5tab
20a;;1-26;Folies d'Espagne;;;Guitar;;3;"[bd,a1] [bd,a] [bd,a] | [ac,,a1] [ac,,a] [ac,,a] | \
[bd,a1] [bd,a] [bd,a] | [ab,,d1] [ab,,d] [ab,,d] | \
[bb,d1] [bb,d] [bb,d] | [ab,,d1] [ab,,d] [ab,,d] |";french5tab
20b;;1-26;Duble;;;Guitar;;3;"[bd,a1] ,d b | [ac,,a1] [ac,,a] [ac,,a] | [bd,a1] ,d b | \
[ab,,d1] [ab,,d] [ab,,d] | [bb,d1] ,b b | \
[ab,,d1] [ab,,d] [ab,,d] |";french5tab
20c;;1-26;2 Variatio;;;Guitar;;3;",d1 ,,,a a | ,c1 ,,,,a ,c | ,d1 ,,,a ,d | a1 ,,,,d a | \
b1 ,,,d b | a1 ,,,,d a |";french5tab
20d;;1-27;3 Variatio;;;Guitar;;3;"[,d,a3/4] ,c/4 ,d/ a ,d a | [,c,,a3/4] ,a/4 ,c/ ,d ,c a | \
[,d,a3/4] ,c/4 ,d/ a ,d b |";french5tab
20e;;1-27;4 Variatio;;;Guitar;;3;",,,a/ b ,,,a b ,,,a b | (3,,,,a/ ,c a) (3,,,,a ,c a) (3,,,,a ,c a) | \
,,,a/ b ,,,a b ,,,a b |";french5tab
20f;;1-28;5 Variatio;;;Guitar;;3;"[,d,a/] ,,,c ,,,a ,,,c ,,,d ,,a | [,cc/] ,,d ,,c ,,a ,,,d ,,,c | \
[,d,a/] ,,,c ,,,a ,,,c ,,,d ,,,a | \
[a,,,d/] ,,,a ,,,,d ,,,,b ,,,,a ,,a |";french5tab
21;;1-29;Air;;;Guitar;;C;"[,d,a2] ',b1 ,,d | [,,cd3] ,d1 | '[,c,,a1] ,d a [b,a] | 
'[a,,,a2] a | [,d,a2] ',c1 ,a | [,c,,a3] ,d1 | \
[a,,,e1] b d b/ a |";french5tab
