PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab;TabNotation
;;;Die ersten viertzehen stuck oder Lieder biß auff das fünfftzehend Lied / sollen mit zweyen Lauten zusammen geschlagen werden / wöche ein secund von einander gericht sind / nämlich der Discant soll ein secund höher über den Tenor gericht werden / die ander richtung werden ir baß dahinden verschrieben finden.;;14 Stücke für 2 Lauten - der Diskant einen Ton höher gestimmt;14 Pieces for two lutes, the discant one tone higher tuned;;;;
1;G dur;a3v;I. Amor é gratioso;;;;ConcR1796;;[,acc2] [,acc] | [,cc,e1] [,cc,e] [,cde] [,cde] | [aa,c1] ,,c [,cd,a] ,c | [a,,c/] ,a [aa,c1] [,cfe] ,,e | [,a,bc1] ,,a [,ea,c] ,,a |;germantab
2;G dur;a4v;II. Canti di uoi le lodi;;;;ConcR1816;;[e,,c2] [f,d1] [ca] | [ce1] a [,ef] a | a/ [ef,c] [ef,c] [ef,c] [ce,,c1] [aa,c/] [,ef,c] | [,ef,c/] [aa,c] [cd,a1] c/ [aa,c] [,c,,c] ,e | ;germantab
3;G dur;b1v;III. Ma che gioua ha uer fedeli amanti.;;;;;;,a2 ,a1 ,a | [,ac1] ,,c [,a,c] ,a | [,acc1] [,,cc] [,c,ce] [a,,ce] | [a,d,a/] ,e [,cd] ,a [,cd] ,e [aac1] |;germantab
4;C dur;b2v;IV. Quel si graue dolore.;;;;;;[acd2] [,cd,a1] [,cd,a] | [,dda/] ,,d/4 ,,c [,,da/] ,a [,a,c] ,,d [,adc] ,,c | [,cd/] ,,d [,ac] ,,,c ,a ,,,c/4 ,c [,d,a/] [,df,c] |  ;germantab
5a;G dur;b3v;V. Pass'emezo Comun.;;;;ConcR209;;[aac,,a1] ,,,c [aac] ,,d | [aac,,a1] [,aab] ,,,,e [,aa,c] | [acd,a1] ,,,c [acd] ,d | [acd,a1] [,,,c] ,,,,,e [,aa,,c] |;germantab
5b;G dur;b4r;VI. Il suo saltarello.;;;;ConcR1820;;[aac,,a1] > [aac] ,,,,,a | [aac,,a/] ,,a ,,c ,,d ,a ,,c | [acd,a1] > [acd] ,,,,a | [acd,a1] ,,,,,e ,,,,,c | [aac,,a1] > [aac] ,,,c;germantab
6;G dur;b4v;VII. Padouana comun.;;;;;;[aac,,a/] | [aac,,a1] ,,,c/ | [aac1] [aac,,a/] | [aac,,a1] ,,,c/ | ,,d1 [aac,,a/] | [acd1] [acd,a/] | [acd,a1] ,,,c/ | [acd1] [acd,a/] | ;germantab
7;G dur;c1v;VIII. Dismonta del cauallo.;;;;ConcR3200;;[aac,,a1] | [aac,,a1] ,,,c/ ,,d [aac1] | [aac,,a1] [aac] [aac,,a1]  | [acd,a1] ,,d/ ,a ,c ,d | [acd,a1] ,,d [cdda] | [cdda1] ,,,a/ a [cdda1] |  ;germantab
8;G dur;c2r;IX. La fantina.;;;;ConcR3202;;[aac,,a1] | [aac,,a1] > ,a [acd,a] | [acd1] [,aabc] [aa] | [aac,,a1] ,,,c/ ,,a ,,c ,,d | [aac,,a1] ,,,c [aac,,a] | [aac,,a1] ,,,c/ ,,a [acd,a1] |;germantab
9a;a moll;c2v;X. Passèmezo antiquo.;;;;;;[,cde1] ,,,,,c [,cd] [,cd,,a] | [,cd,,a1] ,,,,,c/ ,,c ,,d ,a ,c ,e | [aac,,a1] ,,,c [aac] [aac,,a] | [aac,,a1] ,,c ,,d ,a |;germantab
9b;a moll;c3r;XI. Saltarello antiquo.;;;;;;[,cd,,c1] > ,c ,,,,,c | [,cd,,a/] ,,c ,,d ,a ,c ,e | [aac,,a1] [aac] ,,,,,a | [aac,,a1] [aac] [aac,,a] | [,cd,,c1] > ,c ,,,,,c | ,,,,,e1 ,,,,a ,,,,c | ;germantab
10;d moll;c3v;XII. Gentil madonna, Padouana.;;cf.  Pacoloni1564 / III.14r;;;;[,aa,c/] | [,aa,c/] ,,,b [,aa] | [,aa,c1] [,aa,c/] | [aabc1] [,aabc/] | [aabc1] [cdda/] | [dab,,d1] [dab/] | [dab,,d1] [cdda/] ;germantab
11;G dur;c4v;XIII. Santo Herculano. Padouana.;;;;;;[aac,,a/] | [aac,,a/] [aac] [aac] | [aac,,a1] [aac,,a/] | [acd,a1] [aac,,a/] | [acd,a1] [acd,a/] | [aac,,a1] [aac,,a/] | [acd,a/]  ,d/4 ,c ,a ,,d | ;germantab
12;g moll;d1v;XIIII. La traditora, Saltarello.;;cf.  Pacoloni1564 / III.16v;;;;[aabc/] ,,a ,,b ,,d ,a ,,d | [,aba,d1] [,aba] [,,da] | [,,bc1] [,aaa] [,aa,c/] ,,,,c | [,aa,c1] > [,aa] [,aa,c] | [,aba,d1] [,aba] [,aba,d] |;germantab
