PieceNr;Key;PageNr;Name;Composer;Comment;Tuning;Concordances;TimeInz;Tab
1a;d moll;3;Preludio sovra il Primo tono Dal Biechteler;M. Biechteler;p.2 empty;;;C;"[edf,a1] [cca,a] [cce,a] [aaa,a] | [aaa,a1] [eca,,d] [eaa{d}] [cab,,b] | \
[ece,,a1] [ece{a}] [eaa{,a}] [cce{,,a}] | [cce,,a1] [aae,a] [cbb{a}] [ece{a}] | \
[eaa{,a}1] [dac{,,a}] [ecd{,,a}] [ebcbb] |"
_1b;d moll;3;[sans titre];;;;;C;",a/ e/4 e 'c/ a/4 ,c a/ (,a/4 ,c) ,c/ c | \
e/ ,,a/4 e ,,c e ,,a a ,a a ,,d ,c ,,b ,a ,,,c ,c |"
2a;g moll;4;2do tono;;;;;C;"[,abc{a}1] [cab{a}] [fff{a}] [bad,,a] [bbd,,a] [cab{a}] \
[eefee] [befee] [fff{a}] [ffg{a}] [ed{,a}] [cab{,,a}] \
[cbd{,,a}] [baa{,,,a}] [baa,,d] [cab,,b] [da,c,c] \
[da,c,c/] [ca,c,c] [aa,c,c] [,bdc,d]"
_2b;g moll;6;[sans titre];;;;;c;",,f ,,,f3/4 ,,,,h/4 ,,,,f3/4 ,,,,h/4 (,,,f ,,,h) (,,f ,,h) | \
[b,,,a/] [c,,,c] '[ea,,e/] ,f/4 e V[fa{a}3/4] e/4 ,f a (,b ,a) |"
3;g moll?;6;[fragment];;;;;none;c2 ,a | ,,d1 ,a ,c ,,,c | ,,,b/ ,,a ,a ,,d [,,c{a}] ,,a ,,,c
4a;a moll;7;Prelude sovra i il terzo tonol;;;;;C;"[ecd,,a1] [dac,,a] [ecd,,a] [ecd{a}] [eca{,a}] [eaa{,a}] \
[dcc{,,a}] [dcc{,,,a}] [eca,,e] [cca,,e] [aaa,a] [baa,,d] \
[ca,c,c] [aa,c,c] [,cdc,d] [ecd,,a] [eed,,a] [geg,,a] \
[gfg{a}] [hhh,,a]"
_4b;a moll;7;alla breve;;;;;C;"[,ae2] a | ',c3 ,a1 | ,,d2 ',,c | [,,a,,a1] ,,d [,c,,,d] e | \
[,b,,,c1] ,c b ,,,,,a | [,,c{a}1] ,c ,,,,e ,b | \
[,c,,c1] d ,,,,d e |"
5a;Eb dur?;8;Preludio sovra il 4to tono;;;;;C;"[ccccc1] [ccc{,,a}] [bba{,,a}] [ccc{,,a}] | \
[gfh{,,a}1] [aacd{,,a}] [,cde,a] [ecd,,a] | \
[ead,,a1] [bbc,,a] [,ccc{a}] [,cee{a}] | \
[eaa{,a}1] [ead{,a}] [cac{a}] [cce{,,a}] | \
[fee{,a}1] [gef{,,,a}] [ccc{,,a}] [gee{,a}] [fee{,a}] |"
_5b;Eb dur?;8;ad[agi]o;;;;;3;"[,,c,c/] ,c [,,c,c] ,c [,,c,c] ,c | \
[,,c,b/] b [,,c,b] b [,,c,b] b | \
[,,c,c/] c [,,c,a] ,e [,,a,,d] ,c | \
[,,,b,c/] ,b [,,,b,c] ,b [,,,b,c] ,b |"
6a;G dur;10;Preludio sovra il 5to tono;;;;;C;"[ccd,,d2] [aad,,d1] [ca,c,c] |[ccd,,d1] [ecd{4}] [baa,,d] [ca,c,c] | \
[cab,,a1] [bad,,a] [cac{a}] [cac{,a}] | [ccd{,,a}1] [fcd{,,a}] \
[edd{,a}] [eef,e] [haf,e] [gff{a}] [hfh{,,a}] [ffh{,,a}] \
[edd{,a}] [ead,e/]"
